episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,0,0,2,0
3,0,0,2,1
4,0,0,3,1
5,1,0,3,1
6,1,0,4,1
7,1,0,4,2
8,1,1,4,2
9,1,2,4,2
10,1,2,5,2
11,2,2,5,2
12,2,3,5,2
13,2,3,5,3
14,2,3,5,4
15,2,4,5,4
16,3,4,5,4
17,3,4,5,5
18,3,4,5,6
19,3,4,5,7
20,3,4,6,7
21,4,4,6,7
22,4,4,7,7
23,4,5,7,7
24,4,5,8,7
25,5,5,8,7
26,5,5,8,8
27,5,6,8,8
28,5,6,9,8
29,5,6,9,9
30,5,7,9,9
31,5,8,9,9
32,5,9,9,9
33,6,9,9,9
34,7,9,9,9
35,7,9,10,9
36,7,9,11,9
37,7,10,11,9
38,7,10,11,10
39,7,10,12,10
40,7,11,12,10
41,7,12,12,10
42,7,12,12,11
43,8,12,12,11
44,8,13,12,11
45,8,13,13,11
46,8,13,13,12
47,8,13,14,12
48,9,13,14,12
49,10,13,14,12
50,10,13,14,13
51,11,13,14,13
52,11,13,15,13
53,11,14,15,13
54,12,14,15,13
55,13,14,15,13
56,14,14,15,13
57,14,14,16,13
58,15,14,16,13
59,15,14,17,13
60,15,15,17,13
61,16,15,17,13
62,16,16,17,13
63,16,17,17,13
64,16,17,18,13
65,16,17,18,14
66,16,18,18,14
67,16,18,19,14
68,16,19,19,14
69,16,20,19,14
70,16,21,19,14
71,16,21,20,14
72,17,21,20,14
73,17,21,21,14
74,17,21,22,14
75,17,21,23,14
76,17,21,23,15
77,17,21,23,16
78,17,21,23,17
79,18,21,23,17
80,18,22,23,17
81,18,22,24,17
82,18,22,24,18
83,18,22,25,18
84,18,23,25,18
85,19,23,25,18
86,19,23,26,18
87,19,23,26,19
88,19,23,26,20
89,19,24,26,20
90,19,25,26,20
91,19,25,27,20
92,19,25,27,21
93,19,25,27,22
94,19,26,27,22
95,19,26,28,22
96,19,26,29,22
97,19,27,29,22
98,19,27,29,23
99,20,27,29,23
100,20,27,30,23
101,20,27,30,24
102,20,28,30,24
103,20,29,30,24
104,20,29,31,24
105,20,30,31,24
106,20,31,31,24
107,20,32,31,24
108,20,32,31,25
109,20,32,31,26
110,20,33,31,26
111,20,33,31,27
112,20,33,31,28
113,21,33,31,28
114,21,33,31,29
115,21,33,32,29
116,21,33,32,30
117,21,34,32,30
118,21,35,32,30
119,22,35,32,30
120,23,35,32,30
121,23,35,32,31
122,24,35,32,31
123,24,36,32,31
124,24,36,33,31
125,24,36,34,31
126,25,36,34,31
127,25,37,34,31
128,25,38,34,31
129,25,38,35,31
130,26,38,35,31
131,27,38,35,31
132,27,39,35,31
133,27,40,35,31
134,27,40,35,32
135,27,41,35,32
136,27,41,35,33
137,28,41,35,33
138,28,41,36,33
139,28,41,36,34
140,28,41,37,34
141,29,41,37,34
142,30,41,37,34
143,31,41,37,34
144,32,41,37,34
145,32,41,37,35
146,33,41,37,35
147,33,42,37,35
148,33,42,38,35
149,33,42,39,35
150,34,42,39,35
151,34,42,40,35
152,34,42,40,36
153,35,42,40,36
154,35,42,41,36
155,35,42,41,37
156,36,42,41,37
157,36,43,41,37
158,36,44,41,37
159,37,44,41,37
160,37,44,41,38
161,37,44,42,38
162,37,44,42,39
163,38,44,42,39
164,39,44,42,39
165,40,44,42,39
166,40,45,42,39
167,40,45,42,40
168,41,45,42,40
169,41,45,43,40
170,41,45,44,40
171,41,46,44,40
172,41,47,44,40
173,41,47,44,41
174,42,47,44,41
175,43,47,44,41
176,43,48,44,41
177,43,49,44,41
178,44,49,44,41
179,44,49,45,41
180,44,49,46,41
181,45,49,46,41
182,45,49,46,42
183,46,49,46,42
184,47,49,46,42
185,48,49,46,42
186,48,49,46,43
187,49,49,46,43
188,50,49,46,43
189,51,49,46,43
190,52,49,46,43
