episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,997,99.7,1.0,0.1,1.0,0
1,959,95.9,1.0,0.1,0.9995,100
2,920,92.0,1.0,0.1,0.999,200
3,946,94.6,1.0,0.1,0.9985,300
4,940,94.0,1.0,0.1,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,982,98.2,1.0,0.1,0.997,600
7,932,93.2,1.0,0.1,0.9965,700
8,1000,100.0,0,0.0,0.996,800
9,930,93.0,1.0,0.1,0.9955,900
10,1000,100.0,0,0.0,0.995,1000
11,944,94.4,1.0,0.1,0.9945,1100
12,923,92.3,1.0,0.1,0.994,1200
13,998,99.8,1.0,0.1,0.9935,1300
14,929,92.9,1.0,0.1,0.993,1400
15,967,96.7,1.0,0.1,0.9925,1457
16,1000,100.0,0,0.0,0.992,1557
17,919,91.9,1.0,0.1,0.9915,1657
18,999,99.9,1.0,0.1,0.991,1757
19,931,93.1,1.0,0.1,0.9905,1857
20,938,93.8,1.0,0.1,0.99,1957
21,997,99.7,1.0,0.1,0.9895,2057
22,915,91.5,1.0,0.1,0.989,2157
23,939,93.9,1.0,0.1,0.9885,2257
24,929,92.9,1.0,0.1,0.988,2357
25,932,93.2,1.0,0.1,0.9875,2457
26,923,92.3,1.0,0.1,0.987,2557
27,984,98.4,1.0,0.1,0.9865,2657
28,907,90.7,1.0,0.1,0.986,2688
29,947,94.7,1.0,0.1,0.9855,2788
30,907,90.7,1.0,0.1,0.985,2888
31,920,92.0,1.0,0.1,0.9845,2988
32,1000,100.0,0,0.0,0.984,3088
33,922,92.2,1.0,0.1,0.9835,3188
34,914,91.4,1.0,0.1,0.983,3288
35,944,94.4,1.0,0.1,0.9825,3388
36,919,91.9,1.0,0.1,0.982,3488
37,925,92.5,1.0,0.1,0.9815,3588
38,917,91.7,1.0,0.1,0.981,3688
39,921,92.1,1.0,0.1,0.9805,3788
40,911,91.1,1.0,0.1,0.98,3888
41,916,91.6,1.0,0.1,0.9795,3988
42,938,93.8,1.0,0.1,0.979,4088
43,931,93.1,1.0,0.1,0.9785,4188
44,909,90.9,1.0,0.1,0.978,4288
45,924,92.4,1.0,0.1,0.9775,4388
46,909,90.9,1.0,0.1,0.977,4488
47,930,93.0,1.0,0.1,0.9765,4588
48,917,91.7,1.0,0.1,0.976,4688
49,918,91.8,1.0,0.1,0.9755,4745
50,927,92.7,1.0,0.1,0.975,4845
51,906,90.6,1.0,0.1,0.9745,4945
52,913,91.3,1.0,0.1,0.974,5045
53,915,91.5,1.0,0.1,0.9735,5145
54,924,92.4,1.0,0.1,0.973,5245
55,956,95.6,1.0,0.1,0.9725,5345
56,926,92.6,1.0,0.1,0.972,5445
57,951,95.1,1.0,0.1,0.9715,5545
58,939,93.9,1.0,0.1,0.971,5645
59,935,93.5,1.0,0.1,0.9705,5745
60,915,91.5,1.0,0.1,0.97,5845
61,911,91.1,1.0,0.1,0.9695,5945
62,962,96.2,1.0,0.1,0.969,6045
63,958,95.8,1.0,0.1,0.9685,6145
64,1000,100.0,0,0.0,0.968,6245
65,952,95.2,1.0,0.1,0.9675,6345
66,911,91.1,1.0,0.1,0.967,6390
67,906,90.6,1.0,0.1,0.9665,6490
68,906,90.6,1.0,0.1,0.966,6590
69,907,90.7,1.0,0.1,0.9655,6690
70,908,90.8,1.0,0.1,0.965,6790
71,908,90.8,1.0,0.1,0.9645,6890
72,911,91.1,1.0,0.1,0.964,6990
73,919,91.9,1.0,0.1,0.9635,7090
74,908,90.8,1.0,0.1,0.963,7190
75,908,90.8,1.0,0.1,0.9625,7290
76,906,90.6,1.0,0.1,0.962,7390
77,906,90.6,1.0,0.1,0.9615,7490
78,906,90.6,1.0,0.1,0.961,7590
79,906,90.6,1.0,0.1,0.9605,7690
80,906,90.6,1.0,0.1,0.96,7790
81,906,90.6,1.0,0.1,0.9595,7890
82,906,90.6,1.0,0.1,0.959,7990
83,906,90.6,1.0,0.1,0.9585,8090
84,906,90.6,1.0,0.1,0.958,8190
85,906,90.6,1.0,0.1,0.9575,8290
86,906,90.6,1.0,0.1,0.957,8390
87,898,89.8,2.0,0.2,0.9565,8490
