episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,1000,100.0,0,0.0,0.9905
30,1000,100.0,0,0.0,0.9855
40,1000,100.0,0,0.0,0.9805
50,953,95.3,2.0,0.2,0.9755
60,961,96.1,1.0,0.1,0.9705
70,957,95.7,1.0,0.1,0.9655
80,910,91.0,2.0,0.2,0.9605
90,824,82.4,2.0,0.2,0.9555
100,895,89.5,3.0,0.3,0.9505
110,913,91.3,1.0,0.1,0.9455
120,921,92.1,1.0,0.1,0.9405
130,828,82.8,2.0,0.2,0.9355
140,797,79.7,3.0,0.3,0.9305
150,813,81.3,5.0,0.5,0.9255
160,836,83.6,2.0,0.2,0.9205
170,687,68.7,4.0,0.4,0.9155
180,692,69.2,4.0,0.4,0.9105
190,735,73.5,3.0,0.3,0.9055
200,662,66.2,5.0,0.5,0.9005
210,602,60.2,5.0,0.5,0.8955
220,515,51.5,7.0,0.7,0.8905
230,382,38.2,8.0,0.8,0.8855
240,426,42.6,8.0,0.8,0.8805
250,416,41.6,9.0,0.9,0.8755
260,411,41.1,8.0,0.8,0.8705
270,442,44.2,9.0,0.9,0.8655
280,264,26.4,10.0,1.0,0.8605
290,291,29.1,9.0,0.9,0.8555
300,318,31.8,9.0,0.9,0.8505
310,303,30.3,10.0,1.0,0.8455
320,304,30.4,10.0,1.0,0.8405
330,262,26.2,10.0,1.0,0.8355
340,240,24.0,10.0,1.0,0.8305
350,278,27.8,10.0,1.0,0.8255
360,231,23.1,10.0,1.0,0.8205
370,343,34.3,9.0,0.9,0.8155
380,233,23.3,10.0,1.0,0.8105
390,219,21.9,10.0,1.0,0.8055
400,213,21.3,10.0,1.0,0.8005
410,204,20.4,10.0,1.0,0.7955
420,221,22.1,10.0,1.0,0.7905
430,214,21.4,10.0,1.0,0.7855
440,216,21.6,10.0,1.0,0.7805
450,222,22.2,10.0,1.0,0.7755
460,217,21.7,10.0,1.0,0.7705
470,213,21.3,10.0,1.0,0.7655
480,217,21.7,10.0,1.0,0.7605
490,207,20.7,10.0,1.0,0.7555
500,206,20.6,10.0,1.0,0.7505
510,219,21.9,10.0,1.0,0.7455
520,211,21.1,10.0,1.0,0.7405
530,215,21.5,10.0,1.0,0.7355
540,205,20.5,10.0,1.0,0.7305
550,209,20.9,10.0,1.0,0.7255
560,218,21.8,10.0,1.0,0.7205
570,223,22.3,10.0,1.0,0.7155
580,206,20.6,10.0,1.0,0.7105
590,222,22.2,10.0,1.0,0.7055
600,211,21.1,10.0,1.0,0.7005
610,208,20.8,10.0,1.0,0.6955
620,211,21.1,10.0,1.0,0.6905
630,216,21.6,10.0,1.0,0.6855
640,222,22.2,10.0,1.0,0.6805
650,205,20.5,10.0,1.0,0.6755
660,211,21.1,10.0,1.0,0.6705
670,204,20.4,10.0,1.0,0.6655
680,209,20.9,10.0,1.0,0.6605
690,221,22.1,10.0,1.0,0.6555
700,213,21.3,10.0,1.0,0.6505
710,223,22.3,10.0,1.0,0.6455
720,209,20.9,10.0,1.0,0.6405
730,211,21.1,10.0,1.0,0.6355
740,213,21.3,10.0,1.0,0.6305
750,218,21.8,10.0,1.0,0.6255
760,213,21.3,10.0,1.0,0.6205
770,212,21.2,10.0,1.0,0.6155
780,217,21.7,10.0,1.0,0.6105
790,207,20.7,10.0,1.0,0.6055
800,212,21.2,10.0,1.0,0.6005
810,209,20.9,10.0,1.0,0.5955
820,214,21.4,10.0,1.0,0.5905
830,207,20.7,10.0,1.0,0.5855
840,225,22.5,10.0,1.0,0.5805
850,209,20.9,10.0,1.0,0.5755
860,212,21.2,10.0,1.0,0.5705
870,214,21.4,10.0,1.0,0.5655
880,220,22.0,10.0,1.0,0.5605
890,221,22.1,10.0,1.0,0.5555
900,211,21.1,10.0,1.0,0.5505
910,208,20.8,10.0,1.0,0.5455
