episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,905,90.5,1.0,0.1,1.0
10,905,90.5,1.0,0.1,0.9955
20,904,90.4,1.0,0.1,0.9905
30,909,90.9,1.0,0.1,0.9855
40,926,92.6,1.0,0.1,0.9805
50,913,91.3,1.0,0.1,0.9755
60,908,90.8,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,904,90.4,1.0,0.1,0.9605
90,903,90.3,1.0,0.1,0.9555
100,903,90.3,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,872,87.2,2.0,0.2,0.9405
130,904,90.4,1.0,0.1,0.9355
140,907,90.7,1.0,0.1,0.9305
150,904,90.4,1.0,0.1,0.9255
160,904,90.4,1.0,0.1,0.9205
170,905,90.5,1.0,0.1,0.9155
180,890,89.0,2.0,0.2,0.9105
190,880,88.0,2.0,0.2,0.9055
200,904,90.4,1.0,0.1,0.9005
210,847,84.7,3.0,0.3,0.8955
220,829,82.9,2.0,0.2,0.8905
230,707,70.7,6.0,0.6,0.8855
240,647,64.7,5.0,0.5,0.8805
250,479,47.9,7.0,0.7,0.8755
260,368,36.8,9.0,0.9,0.8705
270,395,39.5,9.0,0.9,0.8655
280,446,44.6,8.0,0.8,0.8605
290,428,42.8,7.0,0.7,0.8555
300,447,44.7,8.0,0.8,0.8505
310,350,35.0,8.0,0.8,0.8455
320,282,28.2,10.0,1.0,0.8405
330,277,27.7,9.0,0.9,0.8355
340,281,28.1,9.0,0.9,0.8305
350,222,22.2,10.0,1.0,0.8255
360,291,29.1,10.0,1.0,0.8205
370,272,27.2,9.0,0.9,0.8155
380,247,24.7,10.0,1.0,0.8105
390,219,21.9,10.0,1.0,0.8055
400,200,20.0,10.0,1.0,0.8005
410,270,27.0,9.0,0.9,0.7955
420,269,26.9,9.0,0.9,0.7905
430,225,22.5,10.0,1.0,0.7855
440,206,20.6,10.0,1.0,0.7805
450,199,19.9,10.0,1.0,0.7755
460,207,20.7,10.0,1.0,0.7705
470,212,21.2,10.0,1.0,0.7655
480,204,20.4,10.0,1.0,0.7605
490,214,21.4,10.0,1.0,0.7555
500,203,20.3,10.0,1.0,0.7505
510,210,21.0,10.0,1.0,0.7455
520,202,20.2,10.0,1.0,0.7405
530,211,21.1,10.0,1.0,0.7355
540,205,20.5,10.0,1.0,0.7305
550,201,20.1,10.0,1.0,0.7255
560,206,20.6,10.0,1.0,0.7205
570,206,20.6,10.0,1.0,0.7155
580,214,21.4,10.0,1.0,0.7105
590,203,20.3,10.0,1.0,0.7055
600,200,20.0,10.0,1.0,0.7005
610,202,20.2,10.0,1.0,0.6955
620,205,20.5,10.0,1.0,0.6905
630,200,20.0,10.0,1.0,0.6855
640,202,20.2,10.0,1.0,0.6805
650,204,20.4,10.0,1.0,0.6755
660,201,20.1,10.0,1.0,0.6705
670,201,20.1,10.0,1.0,0.6655
680,202,20.2,10.0,1.0,0.6605
690,200,20.0,10.0,1.0,0.6555
700,196,19.6,10.0,1.0,0.6505
710,200,20.0,10.0,1.0,0.6455
720,196,19.6,10.0,1.0,0.6405
730,199,19.9,10.0,1.0,0.6355
740,198,19.8,10.0,1.0,0.6305
750,203,20.3,10.0,1.0,0.6255
760,214,21.4,10.0,1.0,0.6205
770,196,19.6,10.0,1.0,0.6155
780,206,20.6,10.0,1.0,0.6105
790,198,19.8,10.0,1.0,0.6055
800,213,21.3,10.0,1.0,0.6005
810,203,20.3,10.0,1.0,0.5955
820,199,19.9,10.0,1.0,0.5905
830,203,20.3,10.0,1.0,0.5855
840,209,20.9,10.0,1.0,0.5805
850,208,20.8,10.0,1.0,0.5755
860,202,20.2,10.0,1.0,0.5705
870,210,21.0,10.0,1.0,0.5655
880,201,20.1,10.0,1.0,0.5605
890,207,20.7,10.0,1.0,0.5555
900,204,20.4,10.0,1.0,0.5505
910,204,20.4,10.0,1.0,0.5455
920,202,20.2,10.0,1.0,0.5405
930,201,20.1,10.0,1.0,0.5355
940,211,21.1,10.0,1.0,0.5305
950,199,19.9,10.0,1.0,0.5255
960,196,19.6,10.0,1.0,0.5205
970,205,20.5,10.0,1.0,0.5155
980,200,20.0,10.0,1.0,0.5105
990,201,20.1,10.0,1.0,0.5055
1000,208,20.8,10.0,1.0,0.5005
1010,200,20.0,10.0,1.0,0.4955
1020,199,19.9,10.0,1.0,0.4905
1030,203,20.3,10.0,1.0,0.4855
1040,201,20.1,10.0,1.0,0.4805
1050,201,20.1,10.0,1.0,0.4755
1060,203,20.3,10.0,1.0,0.4705
1070,197,19.7,10.0,1.0,0.4655
1080,206,20.6,10.0,1.0,0.4605
1090,199,19.9,10.0,1.0,0.4555
1100,208,20.8,10.0,1.0,0.4505
1110,204,20.4,10.0,1.0,0.4455
1120,211,21.1,10.0,1.0,0.4405
1130,206,20.6,10.0,1.0,0.4355
1140,212,21.2,10.0,1.0,0.4305
1150,206,20.6,10.0,1.0,0.4255
1160,199,19.9,10.0,1.0,0.4205
1170,202,20.2,10.0,1.0,0.4155
1180,199,19.9,10.0,1.0,0.4105
1190,197,19.7,10.0,1.0,0.4055
1200,204,20.4,10.0,1.0,0.4005
1210,219,21.9,10.0,1.0,0.3955
1220,202,20.2,10.0,1.0,0.3905
1230,200,20.0,10.0,1.0,0.3855
1240,204,20.4,10.0,1.0,0.3805
1250,196,19.6,10.0,1.0,0.3755
1260,207,20.7,10.0,1.0,0.3705
1270,197,19.7,10.0,1.0,0.3655
1280,212,21.2,10.0,1.0,0.3605
1290,203,20.3,10.0,1.0,0.3555
1300,212,21.2,10.0,1.0,0.3505
1310,204,20.4,10.0,1.0,0.3455
1320,200,20.0,10.0,1.0,0.3405
1330,205,20.5,10.0,1.0,0.3355
1340,202,20.2,10.0,1.0,0.3305
1350,200,20.0,10.0,1.0,0.3255
1360,204,20.4,10.0,1.0,0.3205
1370,200,20.0,10.0,1.0,0.3155
