episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,897,89.7,2.0,0.2,1.0
10,910,91.0,1.0,0.1,0.9955
20,919,91.9,1.0,0.1,0.9905
30,984,98.4,1.0,0.1,0.9855
40,910,91.0,1.0,0.1,0.9805
50,908,90.8,1.0,0.1,0.9755
60,906,90.6,1.0,0.1,0.9705
70,905,90.5,1.0,0.1,0.9655
80,909,90.9,1.0,0.1,0.9605
90,953,95.3,1.0,0.1,0.9555
100,905,90.5,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,890,89.0,2.0,0.2,0.9405
130,905,90.5,1.0,0.1,0.9355
140,869,86.9,2.0,0.2,0.9305
150,843,84.3,2.0,0.2,0.9255
160,881,88.1,2.0,0.2,0.9205
170,905,90.5,1.0,0.1,0.9155
180,907,90.7,1.0,0.1,0.9105
190,782,78.2,4.0,0.4,0.9055
200,766,76.6,3.0,0.3,0.9005
210,749,74.9,3.0,0.3,0.8955
220,741,74.1,3.0,0.3,0.8905
230,639,63.9,5.0,0.5,0.8855
240,685,68.5,4.0,0.4,0.8805
250,746,74.6,4.0,0.4,0.8755
260,589,58.9,6.0,0.6,0.8705
270,590,59.0,5.0,0.5,0.8655
280,595,59.5,5.0,0.5,0.8605
290,569,56.9,6.0,0.6,0.8555
300,588,58.8,6.0,0.6,0.8505
310,574,57.4,6.0,0.6,0.8455
320,541,54.1,6.0,0.6,0.8405
330,492,49.2,7.0,0.7,0.8355
340,578,57.8,6.0,0.6,0.8305
350,556,55.6,7.0,0.7,0.8255
360,493,49.3,7.0,0.7,0.8205
370,480,48.0,7.0,0.7,0.8155
380,375,37.5,9.0,0.9,0.8105
390,397,39.7,8.0,0.8,0.8055
400,345,34.5,9.0,0.9,0.8005
410,281,28.1,10.0,1.0,0.7955
420,274,27.4,10.0,1.0,0.7905
430,327,32.7,10.0,1.0,0.7855
440,333,33.3,10.0,1.0,0.7805
450,308,30.8,10.0,1.0,0.7755
460,322,32.2,10.0,1.0,0.7705
470,302,30.2,10.0,1.0,0.7655
480,247,24.7,10.0,1.0,0.7605
490,262,26.2,10.0,1.0,0.7555
500,257,25.7,10.0,1.0,0.7505
510,254,25.4,10.0,1.0,0.7455
520,257,25.7,10.0,1.0,0.7405
530,251,25.1,10.0,1.0,0.7355
540,258,25.8,10.0,1.0,0.7305
