episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,1,0,1,0
3,1,0,1,1
4,2,0,1,1
5,2,1,1,1
6,2,1,1,2
7,3,1,1,2
8,3,2,1,2
9,3,3,1,2
10,3,3,2,2
11,3,4,2,2
12,3,4,2,3
13,3,4,3,3
14,3,4,3,4
15,3,5,3,4
16,3,5,4,4
17,3,5,5,4
18,3,5,5,5
19,3,5,6,5
20,3,6,6,5
21,3,6,6,6
22,4,6,6,6
23,4,7,6,6
24,4,8,6,6
25,4,9,6,6
26,4,9,6,7
27,5,9,6,7
28,6,9,6,7
29,6,10,6,7
30,7,10,6,7
31,7,11,6,7
32,8,11,6,7
33,8,11,6,8
34,8,11,7,8
35,8,11,7,9
36,9,11,7,9
37,10,11,7,9
38,10,12,7,9
39,10,12,8,9
40,10,13,8,9
41,10,13,9,9
42,11,13,9,9
43,11,13,9,10
44,11,13,9,11
45,11,13,9,12
46,11,14,9,12
47,11,14,9,13
48,11,14,10,13
49,11,14,11,13
50,11,14,11,14
51,11,14,11,15
52,11,14,12,15
53,12,14,12,15
54,12,14,13,15
55,13,14,13,15
56,14,14,13,15
57,14,14,13,16
58,15,14,13,16
59,16,14,13,16
60,16,14,13,17
61,17,14,13,17
62,17,14,14,17
63,17,14,15,17
64,17,15,15,17
65,17,15,16,17
66,17,15,17,17
67,17,16,17,17
68,17,16,17,18
69,17,16,17,19
70,18,16,17,19
71,19,16,17,19
72,20,16,17,19
73,20,16,17,20
74,20,16,17,21
75,21,16,17,21
76,21,16,17,22
77,21,16,17,23
78,21,16,17,24
79,21,16,17,25
80,21,16,18,25
81,21,16,19,25
82,21,16,20,25
83,21,16,20,26
84,21,16,21,26
85,21,16,21,27
86,21,17,21,27
87,21,17,22,27
88,21,17,22,28
89,21,17,22,29
90,22,17,22,29
91,23,17,22,29
92,24,17,22,29
93,24,18,22,29
94,24,18,22,30
95,24,19,22,30
96,24,19,23,30
97,24,20,23,30
98,24,20,23,31
99,24,21,23,31
100,25,21,23,31
101,25,21,23,32
102,26,21,23,32
103,26,21,23,33
104,26,22,23,33
105,26,22,23,34
106,26,22,23,35
107,26,22,24,35
108,26,22,24,36
