episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,954,95.4,1.0,0.1,1.0,0
1,964,96.4,1.0,0.1,0.9995,100
2,909,90.9,1.0,0.1,0.999,200
3,939,93.9,1.0,0.1,0.9985,300
4,1000,100.0,0,0.0,0.998,400
5,1000,100.0,0,0.0,0.9975,500
6,920,92.0,1.0,0.1,0.997,600
7,1000,100.0,0,0.0,0.9965,700
8,1000,100.0,0,0.0,0.996,800
9,934,93.4,1.0,0.1,0.9955,818
10,941,94.1,1.0,0.1,0.995,918
11,935,93.5,1.0,0.1,0.9945,1018
12,923,92.3,1.0,0.1,0.994,1118
13,927,92.7,1.0,0.1,0.9935,1218
14,977,97.7,1.0,0.1,0.993,1318
15,939,93.9,1.0,0.1,0.9925,1418
16,926,92.6,1.0,0.1,0.992,1518
17,941,94.1,1.0,0.1,0.9915,1618
18,912,91.2,1.0,0.1,0.991,1718
19,952,95.2,1.0,0.1,0.9905,1818
20,941,94.1,1.0,0.1,0.99,1918
21,926,92.6,1.0,0.1,0.9895,2018
22,919,91.9,1.0,0.1,0.989,2118
23,947,94.7,1.0,0.1,0.9885,2218
24,929,92.9,1.0,0.1,0.988,2318
25,921,92.1,1.0,0.1,0.9875,2418
26,960,96.0,1.0,0.1,0.987,2518
27,978,97.8,1.0,0.1,0.9865,2618
28,965,96.5,1.0,0.1,0.986,2718
29,926,92.6,1.0,0.1,0.9855,2818
30,918,91.8,1.0,0.1,0.985,2918
31,955,95.5,1.0,0.1,0.9845,3018
32,982,98.2,1.0,0.1,0.984,3118
33,934,93.4,1.0,0.1,0.9835,3218
34,909,90.9,1.0,0.1,0.983,3231
35,932,93.2,1.0,0.1,0.9825,3331
36,919,91.9,1.0,0.1,0.982,3431
37,922,92.2,1.0,0.1,0.9815,3531
38,912,91.2,1.0,0.1,0.981,3631
39,946,94.6,1.0,0.1,0.9805,3731
40,951,95.1,1.0,0.1,0.98,3831
41,945,94.5,1.0,0.1,0.9795,3931
42,948,94.8,1.0,0.1,0.979,4031
43,915,91.5,1.0,0.1,0.9785,4131
44,914,91.4,1.0,0.1,0.978,4231
45,911,91.1,1.0,0.1,0.9775,4331
46,939,93.9,1.0,0.1,0.977,4431
47,938,93.8,1.0,0.1,0.9765,4531
48,918,91.8,1.0,0.1,0.976,4631
49,922,92.2,1.0,0.1,0.9755,4731
50,912,91.2,1.0,0.1,0.975,4831
51,940,94.0,2.0,0.2,0.9745,4931
52,940,94.0,1.0,0.1,0.974,5031
53,910,91.0,1.0,0.1,0.9735,5131
54,917,91.7,1.0,0.1,0.973,5231
55,952,95.2,1.0,0.1,0.9725,5331
56,963,96.3,1.0,0.1,0.972,5431
57,963,96.3,1.0,0.1,0.9715,5531
