"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
0,92.02,91.4063958456,92.6336041544,0.096,0.0903743612294,0.101625638771,0.0,0.0,0.0
1,92.094,91.5173031389,92.6706968611,0.098,0.093980849531,0.102019150469,94.54,89.0396343599,100.04036564
2,92.122,91.6779110605,92.5660889395,0.102,0.097980849531,0.106019150469,189.26,181.395036003,197.124963997
3,92.54,91.88369222,93.19630778,0.094,0.0871821760617,0.100817823938,289.26,281.395036003,297.124963997
4,92.608,91.9187195805,93.2972804195,0.096,0.0903743612294,0.101625638771,384.92,376.045149939,393.794850061
5,92.446,91.7935155775,93.0984844225,0.098,0.0909914308961,0.105008569104,481.18,470.258390326,492.101609674
6,91.994,91.4456081153,92.5423918847,0.098,0.093980849531,0.102019150469,581.18,570.258390326,592.101609674
7,92.12,91.6834840222,92.5565159778,0.1,0.1,0.1,675.12,662.541915835,687.698084165
8,92.026,91.3780889179,92.6739110821,0.096,0.0903743612294,0.101625638771,773.36,760.573299278,786.146700722
9,91.76,91.2707459336,92.2492540664,0.098,0.093980849531,0.102019150469,871.54,858.544438317,884.535561683
10,92.238,91.7040614177,92.7719385823,0.098,0.093980849531,0.102019150469,968.98,955.616086948,982.343913052
11,92.34,91.654432375,93.025567625,0.1,0.1,0.1,1061.7,1046.14149676,1077.25850324
12,91.514,91.0208195582,92.0071804418,0.098,0.093980849531,0.102019150469,1156.02,1138.6955014,1173.3444986
13,92.094,91.4765554439,92.7114445561,0.096,0.0903743612294,0.101625638771,1250.16,1231.93777822,1268.38222178
14,92.2,91.5589897918,92.8410102082,0.096,0.0903743612294,0.101625638771,1348.5,1330.34675634,1366.65324366
15,92.108,91.4114640927,92.8045359073,0.096,0.0903743612294,0.101625638771,1439.04,1419.56778842,1458.51221158
16,92.352,91.5905610814,93.1134389186,0.092,0.0842116557907,0.0997883442093,1538.44,1518.83683496,1558.04316504
17,92.096,91.4595326642,92.7324673358,0.096,0.0903743612294,0.101625638771,1629.56,1608.36344464,1650.75655536
18,91.768,91.3251320314,92.2108679686,0.1,0.1,0.1,1724.46,1702.0542552,1746.8657448
19,91.642,91.1988473952,92.0851526048,0.098,0.093980849531,0.102019150469,1823.12,1800.74447999,1845.49552001
20,91.88,91.2434539391,92.5165460609,0.094,0.0871821760617,0.100817823938,1917.74,1892.4336249,1943.0463751
21,91.95,91.3297098118,92.5702901882,0.096,0.0903743612294,0.101625638771,2011.32,1983.71460783,2038.92539217
22,91.708,91.0835361471,92.3324638529,0.104,0.0983743612294,0.109625638771,2107.96,2078.63886167,2137.28113833
23,91.868,91.3189763721,92.4170236279,0.1,0.1,0.1,2199.28,2168.01518039,2230.54481961
24,91.87,91.2680235186,92.4719764814,0.098,0.093980849531,0.102019150469,2294.1,2263.32065345,2324.87934655
25,91.312,91.017736428,91.606263572,0.1,0.1,0.1,2391.7,2361.03240704,2422.36759296
26,91.756,91.2515790517,92.2604209483,0.098,0.093980849531,0.102019150469,2486.04,2454.13324935,2517.94675065
27,91.402,90.9284104608,91.8755895392,0.1,0.0942583564729,0.105741643527,2581.02,2548.45290949,2613.58709051
28,91.42,90.9438242096,91.8961757904,0.1,0.0942583564729,0.105741643527,2678.2,2645.22716542,2711.17283458
29,91.558,91.0299844632,92.0860155368,0.1,0.0942583564729,0.105741643527,2771.3,2737.08147846,2805.51852154
30,91.766,91.155341457,92.376658543,0.096,0.0903743612294,0.101625638771,2866.18,2832.20995583,2900.15004417
31,91.728,91.2019250647,92.2540749353,0.098,0.093980849531,0.102019150469,2962.92,2928.65490086,2997.18509914
32,91.272,90.8422948461,91.7017051539,0.098,0.093980849531,0.102019150469,3058.54,3023.07958866,3094.00041134
33,91.196,90.9198060576,91.4721939424,0.1,0.1,0.1,3150.26,3115.4411185,3185.0788815
34,91.07,90.7871839842,91.3528160158,0.102,0.097980849531,0.106019150469,3250.0,3215.06154479,3284.93845521
35,91.672,91.0714548271,92.2725451729,0.098,0.0909914308961,0.105008569104,3343.56,3307.98820555,3379.13179445
36,91.22,90.8922733448,91.5477266552,0.102,0.097980849531,0.106019150469,3440.84,3404.60334367,3477.07665633
37,91.202,90.8638035492,91.5401964508,0.102,0.097980849531,0.106019150469,3531.9,3492.49938581,3571.30061419
38,91.198,90.892746992,91.503253008,0.1,0.1,0.1,3627.42,3586.27203627,3668.56796373
39,91.262,90.7375930305,91.7864069695,0.102,0.0949914308961,0.109008569104,3727.42,3686.27203627,3768.56796373
40,91.684,91.1390771919,92.2289228081,0.102,0.097980849531,0.106019150469,3825.8,3784.31560236,3867.28439764
41,91.27,90.7878643092,91.7521356908,0.1,0.0942583564729,0.105741643527,3920.86,3879.50545586,3962.21454414
42,91.028,90.745312818,91.310687182,0.1,0.1,0.1,4011.78,3967.82284224,4055.73715776
43,91.274,90.9315260039,91.6164739961,0.1,0.1,0.1,4104.38,4061.02033025,4147.73966975
44,91.366,90.9603046343,91.7716953657,0.1,0.1,0.1,4197.76,4154.90834989,4240.61165011
45,91.296,90.8748998628,91.7171001372,0.102,0.097980849531,0.106019150469,4292.76,4250.85691437,4334.66308563
46,91.344,90.9651750797,91.7228249203,0.102,0.097980849531,0.106019150469,4388.72,4346.25733224,4431.18266776
47,91.186,90.7809389518,91.5910610482,0.102,0.097980849531,0.106019150469,4482.34,4438.84339852,4525.83660148
48,91.18,90.7373345507,91.6226654493,0.098,0.093980849531,0.102019150469,4578.62,4535.06979887,4622.17020113
49,91.346,90.9631907997,91.7288092003,0.1,0.1,0.1,4674.7,4631.75261196,4717.64738804
50,90.984,90.6159808044,91.3520191956,0.102,0.097980849531,0.106019150469,4772.92,4728.47753382,4817.36246618
51,90.928,90.6234741392,91.2325258608,0.106,0.0991821760617,0.112817823938,4870.98,4826.60431997,4915.35568003
52,91.376,90.8376138292,91.9143861708,0.098,0.093980849531,0.102019150469,4967.16,4923.62007717,5010.69992283
53,90.92,90.4886118623,91.3513881377,0.104,0.0983743612294,0.109625638771,5063.62,5019.49585651,5107.74414349
54,90.99,90.5857846256,91.3942153744,0.102,0.097980849531,0.106019150469,5161.92,5118.11047578,5205.72952422
55,90.712,90.423221015,91.000778985,0.106,0.0991821760617,0.112817823938,5257.78,5213.43356996,5302.12643004
56,90.97,90.6078096808,91.3321903192,0.106,0.0991821760617,0.112817823938,5357.78,5313.43356996,5402.12643004
57,90.984,90.6491898041,91.3188101959,0.102,0.097980849531,0.106019150469,5449.06,5405.57761922,5492.54238078
58,90.826,90.5180952985,91.1339047015,0.102,0.097980849531,0.106019150469,5542.42,5498.65989558,5586.18010442
59,91.016,90.6894644994,91.3425355006,0.102,0.097980849531,0.106019150469,5637.0,5592.36626389,5681.63373611
60,90.888,90.5191629691,91.2568370309,0.102,0.097980849531,0.106019150469,5733.16,5687.82612061,5778.49387939
61,91.226,90.7338299473,91.7181700527,0.1,0.0942583564729,0.105741643527,5826.12,5781.49078287,5870.74921713
62,91.036,90.5978347211,91.4741652789,0.1,0.0942583564729,0.105741643527,5918.64,5873.25722871,5964.02277129
63,90.83,90.5704008723,91.0895991277,0.108,0.0983240103393,0.117675989661,6015.22,5969.93174109,6060.50825891
64,91.012,90.690127745,91.333872255,0.104,0.0983743612294,0.109625638771,6113.54,6068.07969807,6159.00030193
