episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,972,97.2,1.0,0.1,1.0
10,917,91.7,1.0,0.1,0.9955
20,954,95.4,1.0,0.1,0.9905
30,949,94.9,1.0,0.1,0.9855
40,962,96.2,1.0,0.1,0.9805
50,1000,100.0,0,0.0,0.9755
60,940,94.0,1.0,0.1,0.9705
70,925,92.5,1.0,0.1,0.9655
80,917,91.7,1.0,0.1,0.9605
90,904,90.4,1.0,0.1,0.9555
100,915,91.5,1.0,0.1,0.9505
110,910,91.0,1.0,0.1,0.9455
120,907,90.7,1.0,0.1,0.9405
130,970,97.0,1.0,0.1,0.9355
140,927,92.7,1.0,0.1,0.9305
150,908,90.8,1.0,0.1,0.9255
160,909,90.9,1.0,0.1,0.9205
170,909,90.9,1.0,0.1,0.9155
180,905,90.5,1.0,0.1,0.9105
190,906,90.6,1.0,0.1,0.9055
200,905,90.5,1.0,0.1,0.9005
210,843,84.3,3.0,0.3,0.8955
220,853,85.3,2.0,0.2,0.8905
230,869,86.9,2.0,0.2,0.8855
240,904,90.4,1.0,0.1,0.8805
250,905,90.5,1.0,0.1,0.8755
260,901,90.1,2.0,0.2,0.8705
270,857,85.7,2.0,0.2,0.8655
280,828,82.8,3.0,0.3,0.8605
290,830,83.0,2.0,0.2,0.8555
300,845,84.5,2.0,0.2,0.8505
310,804,80.4,3.0,0.3,0.8455
320,866,86.6,2.0,0.2,0.8405
330,843,84.3,2.0,0.2,0.8355
340,826,82.6,2.0,0.2,0.8305
350,798,79.8,3.0,0.3,0.8255
360,811,81.1,3.0,0.3,0.8205
370,759,75.9,3.0,0.3,0.8155
380,748,74.8,3.0,0.3,0.8105
390,748,74.8,3.0,0.3,0.8055
400,681,68.1,5.0,0.5,0.8005
410,808,80.8,4.0,0.4,0.7955
420,807,80.7,3.0,0.3,0.7905
430,677,67.7,4.0,0.4,0.7855
440,624,62.4,5.0,0.5,0.7805
450,582,58.2,6.0,0.6,0.7755
460,589,58.9,5.0,0.5,0.7705
470,533,53.3,6.0,0.6,0.7655
480,557,55.7,6.0,0.6,0.7605
490,523,52.3,7.0,0.7,0.7555
500,576,57.6,6.0,0.6,0.7505
510,572,57.2,6.0,0.6,0.7455
520,467,46.7,7.0,0.7,0.7405
530,463,46.3,8.0,0.8,0.7355
540,348,34.8,9.0,0.9,0.7305
550,327,32.7,9.0,0.9,0.7255
560,409,40.9,8.0,0.8,0.7205
570,419,41.9,8.0,0.8,0.7155
580,347,34.7,9.0,0.9,0.7105
590,320,32.0,9.0,0.9,0.7055
600,310,31.0,9.0,0.9,0.7005
610,318,31.8,9.0,0.9,0.6955
620,315,31.5,9.0,0.9,0.6905
630,312,31.2,9.0,0.9,0.6855
640,316,31.6,9.0,0.9,0.6805
650,317,31.7,9.0,0.9,0.6755
660,297,29.7,10.0,1.0,0.6705
670,321,32.1,9.0,0.9,0.6655
680,319,31.9,9.0,0.9,0.6605
690,319,31.9,9.0,0.9,0.6555
700,271,27.1,10.0,1.0,0.6505
710,301,30.1,10.0,1.0,0.6455
720,255,25.5,10.0,1.0,0.6405
730,304,30.4,10.0,1.0,0.6355
740,264,26.4,10.0,1.0,0.6305
750,246,24.6,10.0,1.0,0.6255
760,245,24.5,10.0,1.0,0.6205
770,315,31.5,9.0,0.9,0.6155
780,254,25.4,10.0,1.0,0.6105
790,249,24.9,10.0,1.0,0.6055
800,241,24.1,10.0,1.0,0.6005
810,239,23.9,10.0,1.0,0.5955
820,253,25.3,10.0,1.0,0.5905
830,244,24.4,10.0,1.0,0.5855
840,241,24.1,10.0,1.0,0.5805
850,241,24.1,10.0,1.0,0.5755
860,240,24.0,10.0,1.0,0.5705
870,257,25.7,10.0,1.0,0.5655
880,247,24.7,10.0,1.0,0.5605
890,243,24.3,10.0,1.0,0.5555
900,251,25.1,10.0,1.0,0.5505
910,260,26.0,10.0,1.0,0.5455
920,248,24.8,10.0,1.0,0.5405
930,253,25.3,10.0,1.0,0.5355
940,242,24.2,10.0,1.0,0.5305
950,255,25.5,10.0,1.0,0.5255
960,273,27.3,10.0,1.0,0.5205
970,255,25.5,10.0,1.0,0.5155
980,246,24.6,10.0,1.0,0.5105
990,258,25.8,10.0,1.0,0.5055
1000,249,24.9,10.0,1.0,0.5005
1010,260,26.0,10.0,1.0,0.4955
1020,257,25.7,10.0,1.0,0.4905
1030,246,24.6,10.0,1.0,0.4855
1040,241,24.1,10.0,1.0,0.4805
1050,256,25.6,10.0,1.0,0.4755
1060,258,25.8,10.0,1.0,0.4705
1070,247,24.7,10.0,1.0,0.4655
1080,252,25.2,10.0,1.0,0.4605
1090,259,25.9,10.0,1.0,0.4555
1100,265,26.5,10.0,1.0,0.4505
1110,248,24.8,10.0,1.0,0.4455
1120,249,24.9,10.0,1.0,0.4405
1130,244,24.4,10.0,1.0,0.4355
1140,251,25.1,10.0,1.0,0.4305
1150,251,25.1,10.0,1.0,0.4255
1160,244,24.4,10.0,1.0,0.4205
1170,249,24.9,10.0,1.0,0.4155
1180,251,25.1,10.0,1.0,0.4105
1190,251,25.1,10.0,1.0,0.4055
1200,246,24.6,10.0,1.0,0.4005
1210,243,24.3,10.0,1.0,0.3955
1220,246,24.6,10.0,1.0,0.3905
1230,243,24.3,10.0,1.0,0.3855
1240,254,25.4,10.0,1.0,0.3805
1250,258,25.8,10.0,1.0,0.3755
1260,252,25.2,10.0,1.0,0.3705
1270,253,25.3,10.0,1.0,0.3655
1280,251,25.1,10.0,1.0,0.3605
1290,252,25.2,10.0,1.0,0.3555
1300,247,24.7,10.0,1.0,0.3505
1310,253,25.3,10.0,1.0,0.3455
1320,248,24.8,10.0,1.0,0.3405
1330,245,24.5,10.0,1.0,0.3355
1340,253,25.3,10.0,1.0,0.3305
1350,253,25.3,10.0,1.0,0.3255
1360,260,26.0,10.0,1.0,0.3205
1370,243,24.3,10.0,1.0,0.3155
1380,251,25.1,10.0,1.0,0.3105
1390,258,25.8,10.0,1.0,0.3055
1400,253,25.3,10.0,1.0,0.3005
1410,245,24.5,10.0,1.0,0.2955
1420,241,24.1,10.0,1.0,0.2905
1430,244,24.4,10.0,1.0,0.2855
1440,256,25.6,10.0,1.0,0.2805
1450,259,25.9,10.0,1.0,0.2755
1460,246,24.6,10.0,1.0,0.2705
1470,250,25.0,10.0,1.0,0.2655
1480,246,24.6,10.0,1.0,0.2605
1490,249,24.9,10.0,1.0,0.2555
1500,242,24.2,10.0,1.0,0.2505
1510,246,24.6,10.0,1.0,0.2455
1520,244,24.4,10.0,1.0,0.2405
1530,253,25.3,10.0,1.0,0.2355
1540,253,25.3,10.0,1.0,0.2305
1550,256,25.6,10.0,1.0,0.2255
1560,254,25.4,10.0,1.0,0.2205
1570,256,25.6,10.0,1.0,0.2155
1580,249,24.9,10.0,1.0,0.2105
1590,253,25.3,10.0,1.0,0.2055
1600,253,25.3,10.0,1.0,0.2005
1610,244,24.4,10.0,1.0,0.1955
1620,259,25.9,10.0,1.0,0.1905
1630,244,24.4,10.0,1.0,0.1855
1640,253,25.3,10.0,1.0,0.1805
1650,233,23.3,10.0,1.0,0.1755
1660,252,25.2,10.0,1.0,0.1705
1670,251,25.1,10.0,1.0,0.1655
1680,237,23.7,10.0,1.0,0.1605
1690,249,24.9,10.0,1.0,0.1555
1700,245,24.5,10.0,1.0,0.1505
1710,247,24.7,10.0,1.0,0.1455
1720,246,24.6,10.0,1.0,0.1405
1730,244,24.4,10.0,1.0,0.1355
1740,247,24.7,10.0,1.0,0.1305
1750,246,24.6,10.0,1.0,0.1255
1760,247,24.7,10.0,1.0,0.1205
1770,238,23.8,10.0,1.0,0.1155
1780,253,25.3,10.0,1.0,0.1105
1790,247,24.7,10.0,1.0,0.1055
1800,250,25.0,10.0,1.0,0.1005
1810,238,23.8,10.0,1.0,0.0955
1820,236,23.6,10.0,1.0,0.0905
1830,247,24.7,10.0,1.0,0.0855
1840,242,24.2,10.0,1.0,0.0805
1850,248,24.8,10.0,1.0,0.0755
1860,244,24.4,10.0,1.0,0.0705
1870,247,24.7,10.0,1.0,0.0655
1880,246,24.6,10.0,1.0,0.0605
1890,246,24.6,10.0,1.0,0.0555
1900,251,25.1,10.0,1.0,0.0505
1910,258,25.8,10.0,1.0,0.0455
1920,245,24.5,10.0,1.0,0.0405
1930,248,24.8,10.0,1.0,0.0355
1940,259,25.9,10.0,1.0,0.0305
1950,252,25.2,10.0,1.0,0.0255
1960,250,25.0,10.0,1.0,0.0205
1970,256,25.6,10.0,1.0,0.0155
1980,251,25.1,10.0,1.0,0.0105
1990,235,23.5,10.0,1.0,0.0055
2000,247,24.7,10.0,1.0,0.0005
