episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,1,0,1,0
3,1,1,1,0
4,1,1,1,1
5,1,2,1,1
6,1,3,1,1
7,2,3,1,1
8,2,3,1,2
9,3,3,1,2
10,3,3,2,2
11,3,3,3,2
12,3,3,4,2
13,3,3,4,3
14,3,4,4,3
15,3,5,4,3
16,3,5,4,4
17,3,6,4,4
18,3,6,5,4
19,3,6,6,4
20,4,6,6,4
21,4,7,6,4
22,4,7,6,5
23,4,8,6,5
24,4,9,6,5
25,5,9,6,5
26,6,9,6,5
27,6,10,6,5
28,7,10,6,5
29,7,11,6,5
30,8,11,6,5
31,9,11,6,5
32,10,11,6,5
33,10,12,6,5
34,10,12,6,6
35,11,12,6,6
36,11,13,6,6
37,11,13,6,7
38,12,13,6,7
39,12,13,6,8
40,12,13,7,8
41,12,13,8,8
42,12,13,9,8
43,13,13,9,8
44,14,13,9,8
45,14,13,10,8
46,14,14,10,8
47,15,14,10,8
48,16,14,10,8
49,16,14,10,9
50,16,14,11,9
51,16,14,11,10
52,16,14,11,11
53,16,15,11,11
54,17,15,11,11
55,18,15,11,11
56,18,15,12,11
57,18,15,12,12
58,19,15,12,12
59,20,15,12,12
60,20,15,12,13
61,20,15,12,14
62,21,15,12,14
63,22,15,12,14
64,23,15,12,14
65,23,15,12,15
66,24,15,12,15
67,24,15,12,16
68,24,15,12,17
69,25,15,12,17
70,26,15,12,17
71,26,15,12,18
72,26,15,13,18
73,26,15,14,18
74,27,15,14,18
75,27,16,14,18
76,27,16,15,18
77,28,16,15,18
78,28,16,15,19
79,29,16,15,19
80,30,16,15,19
81,30,17,15,19
82,31,17,15,19
83,31,18,15,19
84,31,18,15,20
85,31,19,15,20
86,31,20,15,20
87,31,20,16,20
88,32,20,16,20
89,32,21,16,20
90,33,21,16,20
91,33,21,16,21
92,33,21,17,21
93,33,21,18,21
94,33,21,18,22
95,33,21,18,23
96,33,21,18,24
97,33,21,18,25
98,33,22,18,25
99,33,22,19,25
100,34,22,19,25
101,35,22,19,25
102,35,22,20,25
103,35,22,21,25
104,35,22,22,25
105,35,23,22,25
106,35,23,22,26
107,35,24,22,26
108,35,25,22,26
