"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
0,95.814,94.8831627043,96.7448372957,0.074,0.0601603759813,0.0878396240187,0.0,0.0,0.0
1,95.672,94.7335435145,96.6104564855,0.076,0.0637392045532,0.0882607954468,98.06,94.1614240451,101.958575955
2,95.264,94.2546171083,96.2733828917,0.082,0.0709706629507,0.0930293370493,194.52,188.979019485,200.060980515
3,95.76,94.8192811625,96.7007188375,0.072,0.0591100422507,0.0848899577493,294.52,288.979019485,300.060980515
4,95.394,94.4442583969,96.3437416031,0.078,0.0661077269631,0.0898922730369,393.2,387.154619195,399.245380805
5,95.932,95.0424261354,96.8215738646,0.078,0.0661077269631,0.0898922730369,488.86,481.26408337,496.45591663
6,94.568,93.792932565,95.343067435,0.09,0.0813875347093,0.0986124652907,585.32,576.135265294,594.504734706
7,96.064,95.1388154283,96.9891845717,0.072,0.0591100422507,0.0848899577493,678.04,667.385427792,688.694572208
8,95.034,94.1288647254,95.9391352746,0.082,0.0709706629507,0.0930293370493,774.44,762.666667894,786.213332106
9,95.364,94.4704637475,96.2575362525,0.084,0.0734753935694,0.0945246064306,865.8,850.199203302,881.400796698
10,95.312,94.3992838125,96.2247161875,0.078,0.0661077269631,0.0898922730369,963.84,948.337311548,979.342688452
11,94.862,93.9432134192,95.7807865808,0.082,0.068304043789,0.095695956211,1061.86,1045.57345493,1078.14654507
12,94.284,93.4706022116,95.0973977884,0.09,0.0813875347093,0.0986124652907,1160.0,1143.10063513,1176.89936487
13,94.692,93.8067465563,95.5772534437,0.086,0.0760386207842,0.0959613792158,1254.78,1236.21412331,1273.34587669
14,94.478,93.6062095615,95.3497904385,0.086,0.0760386207842,0.0959613792158,1349.36,1329.63732829,1369.08267171
15,94.872,93.959132125,95.784867875,0.088,0.078670933496,0.097329066504,1445.04,1425.27990545,1464.80009455
16,94.382,93.5290675003,95.2349324997,0.088,0.0770456423179,0.0989543576821,1543.18,1522.43138997,1563.92861003
17,94.584,93.6884810294,95.4795189706,0.086,0.0760386207842,0.0959613792158,1642.22,1621.59876198,1662.84123802
18,94.452,93.5866819348,95.3173180652,0.092,0.0823240103393,0.101675989661,1737.92,1715.33957957,1760.50042043
19,94.938,94.0584429897,95.8175570103,0.09,0.0796491049288,0.100350895071,1834.88,1811.87171914,1857.88828086
20,95.244,94.3216275286,96.1663724714,0.08,0.0685167129458,0.0914832870542,1931.16,1907.5571405,1954.7628595
21,94.336,93.4148506801,95.2571493199,0.086,0.0745023677971,0.0974976322029,2031.16,2007.5571405,2054.7628595
22,94.648,93.7419795672,95.5540204328,0.084,0.0734753935694,0.0945246064306,2126.96,2102.05933468,2151.86066532
23,94.682,93.7244754546,95.6395245454,0.092,0.0807487224589,0.103251277541,2226.96,2202.05933468,2251.86066532
24,94.674,93.7809794954,95.5670205046,0.084,0.0734753935694,0.0945246064306,2325.22,2300.36204587,2350.07795413
25,94.572,93.6156062494,95.5283937506,0.086,0.0731484624785,0.0988515375215,2425.22,2400.36204587,2450.07795413
26,94.492,93.5006417697,95.4833582303,0.09,0.0781632986365,0.101836701363,2518.88,2493.1584213,2544.6015787
27,94.118,93.1882137343,95.0477862657,0.09,0.0796491049288,0.100350895071,2616.56,2590.92028854,2642.19971146
28,94.076,93.2095336755,94.9424663245,0.086,0.0760386207842,0.0959613792158,2713.44,2688.1171284,2738.7628716
29,94.006,93.18071169,94.83128831,0.096,0.0903743612294,0.101625638771,2811.0,2785.20525509,2836.79474491
30,93.83,92.9672953708,94.6927046292,0.088,0.078670933496,0.097329066504,2907.52,2881.35188153,2933.68811847
31,93.656,92.9051791703,94.4068208297,0.094,0.0871821760617,0.100817823938,3004.58,2978.460943,3030.699057
32,93.79,92.8892525079,94.6907474921,0.09,0.0796491049288,0.100350895071,3098.7,3072.21699988,3125.18300012
33,93.452,92.5939317849,94.3100682151,0.09,0.0813875347093,0.0986124652907,3196.74,3169.57305643,3223.90694357
34,93.594,92.7231531701,94.4648468299,0.092,0.0823240103393,0.101675989661,3288.14,3258.83949747,3317.44050253
35,93.478,92.7226019617,94.2333980383,0.1,0.0942583564729,0.105741643527,3382.64,3353.08365199,3412.19634801
36,93.018,92.219897299,93.816102701,0.092,0.0823240103393,0.101675989661,3480.68,3451.50508036,3509.85491964
37,93.32,92.4784035311,94.1615964689,0.092,0.0842116557907,0.0997883442093,3575.96,3546.54882908,3605.37117092
38,92.822,92.0783011133,93.5656988867,0.094,0.0871821760617,0.100817823938,3668.56,3637.14191969,3699.97808031
39,93.626,92.7515190396,94.5004809604,0.094,0.0850865722841,0.102913427716,3764.72,3733.69535236,3795.74464764
40,93.132,92.3340883624,93.9299116376,0.094,0.0850865722841,0.102913427716,3862.04,3831.0705009,3893.0094991
41,92.782,92.0060133193,93.5579866807,0.094,0.0850865722841,0.102913427716,3959.62,3929.18528721,3990.05471279
42,92.7,91.9862557412,93.4137442588,0.096,0.0903743612294,0.101625638771,4056.92,4026.06130517,4087.77869483
43,93.27,92.4542571199,94.0857428801,0.096,0.0861217029625,0.105878297038,4148.5,4115.56096372,4181.43903628
