episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,911,91.1,1.0,0.1,1.0
10,905,90.5,1.0,0.1,0.9955
20,902,90.2,1.0,0.1,0.9905
30,914,91.4,1.0,0.1,0.9855
40,902,90.2,1.0,0.1,0.9805
50,901,90.1,1.0,0.1,0.9755
60,943,94.3,1.0,0.1,0.9705
70,907,90.7,1.0,0.1,0.9655
80,880,88.0,2.0,0.2,0.9605
90,901,90.1,1.0,0.1,0.9555
100,902,90.2,1.0,0.1,0.9505
110,901,90.1,1.0,0.1,0.9455
120,901,90.1,1.0,0.1,0.9405
130,878,87.8,2.0,0.2,0.9355
140,901,90.1,1.0,0.1,0.9305
150,901,90.1,1.0,0.1,0.9255
160,901,90.1,1.0,0.1,0.9205
170,902,90.2,1.0,0.1,0.9155
180,902,90.2,1.0,0.1,0.9105
190,902,90.2,1.0,0.1,0.9055
200,902,90.2,1.0,0.1,0.9005
210,901,90.1,1.0,0.1,0.8955
220,902,90.2,1.0,0.1,0.8905
230,902,90.2,1.0,0.1,0.8855
240,902,90.2,1.0,0.1,0.8805
250,901,90.1,1.0,0.1,0.8755
260,902,90.2,1.0,0.1,0.8705
270,902,90.2,1.0,0.1,0.8655
280,901,90.1,1.0,0.1,0.8605
290,901,90.1,1.0,0.1,0.8555
300,901,90.1,1.0,0.1,0.8505
310,901,90.1,1.0,0.1,0.8455
320,901,90.1,1.0,0.1,0.8405
330,901,90.1,1.0,0.1,0.8355
340,902,90.2,1.0,0.1,0.8305
350,901,90.1,1.0,0.1,0.8255
360,901,90.1,1.0,0.1,0.8205
370,829,82.9,2.0,0.2,0.8155
380,839,83.9,2.0,0.2,0.8105
390,901,90.1,1.0,0.1,0.8055
400,743,74.3,4.0,0.4,0.8005
410,830,83.0,3.0,0.3,0.7955
420,846,84.6,2.0,0.2,0.7905
430,784,78.4,3.0,0.3,0.7855
440,759,75.9,3.0,0.3,0.7805
450,731,73.1,4.0,0.4,0.7755
460,597,59.7,5.0,0.5,0.7705
470,724,72.4,4.0,0.4,0.7655
480,703,70.3,4.0,0.4,0.7605
490,707,70.7,5.0,0.5,0.7555
500,626,62.6,5.0,0.5,0.7505
510,568,56.8,6.0,0.6,0.7455
520,485,48.5,7.0,0.7,0.7405
530,439,43.9,8.0,0.8,0.7355
540,449,44.9,8.0,0.8,0.7305
550,436,43.6,7.0,0.7,0.7255
560,366,36.6,8.0,0.8,0.7205
570,363,36.3,8.0,0.8,0.7155
580,360,36.0,8.0,0.8,0.7105
590,336,33.6,10.0,1.0,0.7055
600,353,35.3,9.0,0.9,0.7005
610,321,32.1,9.0,0.9,0.6955
620,253,25.3,10.0,1.0,0.6905
630,248,24.8,10.0,1.0,0.6855
640,232,23.2,10.0,1.0,0.6805
650,233,23.3,10.0,1.0,0.6755
660,230,23.0,10.0,1.0,0.6705
670,235,23.5,10.0,1.0,0.6655
680,238,23.8,10.0,1.0,0.6605
690,240,24.0,10.0,1.0,0.6555
700,230,23.0,10.0,1.0,0.6505
710,239,23.9,10.0,1.0,0.6455
720,233,23.3,10.0,1.0,0.6405
