"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
55,88.672,87.4917599572,89.8522400428,0.168,0.142684625533,0.193315374467,5230.86,5194.90635225,5266.81364775
56,88.176,86.2404992058,90.1115007942,0.198,0.15600742326,0.23999257674,5323.26,5284.13644733,5362.38355267
57,87.888,86.4464856365,89.3295143635,0.182,0.152337311403,0.211662688597,5418.0,5377.86878678,5458.13121322
58,88.1,86.5193056197,89.6806943803,0.172,0.141058986762,0.202941013238,5510.76,5468.59914794,5552.92085206
59,87.086,85.6363400682,88.5356599318,0.214,0.182026726053,0.245973273947,5604.64,5560.85697465,5648.42302535
60,88.142,86.7114537583,89.5725462417,0.168,0.139615135435,0.196384864565,5694.18,5649.93305726,5738.42694274
61,86.722,84.7395667993,88.7044332007,0.208,0.172217075161,0.243782924839,5788.34,5742.75910263,5833.92089737
62,86.072,84.2707334082,87.8732665918,0.204,0.171036764963,0.236963235037,5878.32,5829.63755155,5927.00244845
63,85.956,83.946390644,87.965609356,0.206,0.170881975321,0.241118024679,5968.66,5919.16071839,6018.15928161
64,84.98,83.1704893648,86.7895106352,0.222,0.188378276818,0.255621723182,6060.4,6009.40883914,6111.39116086
65,85.802,83.9385249365,87.6654750635,0.214,0.180515829739,0.247484170261,6154.76,6103.10921518,6206.41078482
66,85.72,84.0048431601,87.4351568399,0.23,0.19495715448,0.26504284552,6247.8,6194.93430245,6300.66569755
67,85.086,82.9614056101,87.2105943899,0.228,0.19258750879,0.26341249121,6343.7,6290.44371826,6396.95628174
68,85.444,83.6284857798,87.2595142202,0.22,0.18855172323,0.25144827677,6431.62,6377.79357284,6485.44642716
69,83.864,81.7447908749,85.9832091251,0.228,0.19258750879,0.26341249121,6522.2,6466.92192625,6577.47807375
70,83.9,81.6833611978,86.1166388022,0.248,0.207710187365,0.288289812635,6617.54,6561.88948598,6673.19051402
71,83.63,81.3973845984,85.8626154016,0.246,0.205722462737,0.286277537263,6711.96,6654.84164191,6769.07835809
72,83.314,81.0716473753,85.5563526247,0.252,0.209714052522,0.294285947478,6803.02,6743.97615028,6862.06384972
73,83.752,81.5387007553,85.9652992447,0.25,0.211377043287,0.288622956713,6895.34,6835.56870189,6955.11129811
74,82.08,79.6001815683,84.5598184317,0.274,0.230723849721,0.317276150279,6991.54,6931.47178239,7051.60821761
75,81.426,78.9577422411,83.8942577589,0.28,0.236651541984,0.323348458016,7086.66,7026.2812848,7147.0387152
76,82.054,79.7422185864,84.3657814136,0.286,0.243029638043,0.328970361957,7177.2,7116.46540608,7237.93459392
77,81.964,79.4178432052,84.5101567948,0.262,0.220640235147,0.303359764853,7264.54,7201.44615039,7327.63384961
78,82.416,79.8329791113,84.9990208887,0.296,0.248667122126,0.343332877874,7354.24,7288.86038745,7419.61961255
79,81.598,79.2219063767,83.9740936233,0.278,0.238100741169,0.317899258831,7448.12,7382.41646269,7513.82353731
80,80.952,78.3310026812,83.5729973188,0.294,0.249744627377,0.338255372623,7541.8,7475.57288586,7608.02711414
81,80.796,78.1016762826,83.4903237174,0.296,0.2508048398,0.3411951602,7633.94,7566.38385032,7701.49614968
82,80.474,77.7570144242,83.1909855758,0.312,0.266196220944,0.357803779056,7719.9,7651.70231929,7788.09768071
83,80.028,77.5675664658,82.4884335342,0.308,0.266660166605,0.349339833395,7808.56,7739.00051213,7878.11948787
84,79.06,76.1995203402,81.9204796598,0.326,0.2815958944,0.3704041056,7897.18,7827.04207719,7967.31792281
85,78.608,75.7561953074,81.4598046926,0.33,0.284699196675,0.375300803325,7987.62,7917.05931493,8058.18068507
86,79.426,76.6516344612,82.2003655388,0.308,0.26471242468,0.35128757532,8080.3,8007.27531699,8153.32468301
87,79.114,76.1037246342,82.1242753658,0.332,0.280185047054,0.383814952946,8166.24,8091.40062106,8241.07937894
88,77.152,74.4266404904,79.8773595096,0.368,0.321199441319,0.414800558681,8249.86,8173.01891712,8326.70108288
89,76.49,73.3723549743,79.6076450257,0.358,0.306616300116,0.409383699884,8341.28,8264.34386122,8418.21613878
90,76.606,73.73820907,79.47379093,0.356,0.309652451944,0.402347548056,8429.98,8351.14256153,8508.81743847
91,76.464,73.3596989869,79.5683010131,0.36,0.309617282524,0.410382717476,8515.8,8435.77909915,8595.82090085
92,76.02,73.1494997865,78.8905002135,0.362,0.313657543648,0.410342456352,8601.06,8520.46388063,8681.65611937
93,74.458,71.4075923167,77.5084076833,0.396,0.349368804572,0.442631195428,8691.98,8611.82160811,8772.13839189
94,76.026,73.1033409573,78.9486590427,0.372,0.323606425461,0.420393574539,8783.96,8702.94952064,8864.97047936
95,75.224,71.8161637728,78.6318362272,0.384,0.325910001641,0.442089998359,8873.96,8791.9492701,8955.9707299
96,74.26,71.3854887305,77.1345112695,0.406,0.356471876051,0.455528123949,8965.0,8882.86168039,9047.13831961
97,75.448,72.3992833071,78.4967166929,0.392,0.337276383796,0.446723616204,9050.98,8968.33320487,9133.62679513
98,74.958,71.6223665585,78.2936334415,0.39,0.334555222391,0.445444777609,9138.98,9054.89605662,9223.06394338
99,74.06,71.1495360335,76.9704639665,0.386,0.337958532577,0.434041467423,9229.6,9145.67724229,9313.52275771
100,73.34,70.1050335045,76.5749664955,0.41,0.356986873315,0.463013126685,9325.42,9240.67931115,9410.16068885
101,72.948,69.8068893999,76.0891106001,0.42,0.368325208256,0.471674791744,9416.2,9330.69719193,9501.70280807
102,72.75,69.7922607298,75.7077392702,0.398,0.349794123823,0.446205876177,9506.04,9420.28125541,9591.79874459
103,72.216,68.9498406569,75.4821593431,0.414,0.360442436679,0.467557563321,9596.42,9509.61432303,9683.22567697
104,72.036,68.5612630262,75.5107369738,0.432,0.375907933411,0.488092066589,9687.82,9599.36749476,9776.27250524
105,72.26,68.9088273987,75.6111726013,0.432,0.379552671283,0.484447328717,9771.1,9682.91749075,9859.28250925
106,70.81,67.2042970076,74.4157029924,0.452,0.392264828156,0.511735171844,9858.18,9766.10480727,9950.25519273
107,70.412,67.0070812627,73.8169187373,0.444,0.390704680421,0.497295319579,9947.44,9855.55746405,10039.322536
108,70.944,67.6273911168,74.2606088832,0.442,0.389348784484,0.494651215516,10031.78,9940.01035236,10123.5496476
109,70.678,67.2936905625,74.0623094375,0.448,0.388541406972,0.507458593028,10118.58,10025.9139274,10211.2460726
110,69.458,66.0342464103,72.8817535897,0.466,0.413186241756,0.518813758244,10198.82,10104.6557912,10292.9842088
111,70.112,66.818760041,73.405239959,0.452,0.400889696597,0.503110303403,10286.22,10189.9851165,10382.4548835
112,69.54,66.3669275738,72.7130724262,0.442,0.395677353726,0.488322646274,10371.64,10272.9931041,10470.2868959
113,69.786,66.4787634383,73.0932365617,0.47,0.419863253322,0.520136746678,10456.88,10358.0091879,10555.7508121
114,69.252,65.798076933,72.705923067,0.474,0.416066276223,0.531933723777,10545.72,10444.5504319,10646.8895681
115,67.226,63.6529451549,70.7990548451,0.488,0.430400125171,0.545599874829,10631.46,10529.9728293,10732.9471707
116,67.654,64.3406278567,70.9673721433,0.494,0.445480564196,0.542519435804,10714.24,10611.1937084,10817.2862916
117,67.512,64.1224182272,70.9015817728,0.492,0.440696559607,0.543303440393,10802.58,10696.7554336,10908.4045664
118,67.296,64.0233691598,70.5686308402,0.496,0.445630370645,0.546369629355,10887.12,10780.4863232,10993.7536768
119,65.094,61.6189231542,68.5690768458,0.524,0.47442198035,0.57357801965,10971.34,10862.100081,11080.579919
120,65.118,61.7058803758,68.5301196242,0.522,0.469286208736,0.574713791264,11050.86,10941.8042106,11159.9157894
121,65.302,62.0180886307,68.5859113693,0.516,0.466156713503,0.565843286497,11130.32,11020.5498145,11240.0901855
122,65.096,61.8133714863,68.3786285137,0.522,0.470552182672,0.573447817328,11213.4,11101.8356111,11324.9643889
123,64.57,60.6928162401,68.4471837599,0.536,0.47751409599,0.59448590401,11301.54,11188.4095838,11414.6704162
124,64.014,60.4882193983,67.5397806017,0.544,0.491326874516,0.596673125484,11381.5,11266.7085737,11496.2914263
125,64.396,60.7534036022,68.0385963978,0.514,0.462322018552,0.565677981448,11463.72,11349.7237917,11577.7162083
126,64.062,60.6608775182,67.4631224818,0.538,0.487653283042,0.588346716958,11542.6,11427.1598197,11658.0401803
127,62.968,59.4160360986,66.5199639014,0.55,0.500859446928,0.599140553072,11623.22,11506.9631416,11739.4768584
128,63.62,60.0691752696,67.1708247304,0.552,0.499615565332,0.604384434668,11704.5,11587.8729833,11821.1270167
129,62.21,58.7201515557,65.6998484443,0.584,0.52822620556,0.63977379444,11783.48,11665.7680423,11901.1919577
130,63.354,59.8028632886,66.9051367114,0.568,0.513699713519,0.622300286481,11865.7,11748.9938073,11982.4061927
131,61.612,58.3647838713,64.8592161287,0.572,0.519994526913,0.624005473087,11957.18,11839.5734699,12074.7865301
132,61.17,57.8791603455,64.4608396545,0.588,0.537083566193,0.638916433807,12043.06,11922.1004617,12164.0195383
133,60.138,56.5880764593,63.6879235407,0.592,0.541343213136,0.642656786864,12127.78,12005.2767467,12250.2832533
134,60.544,57.0116190156,64.0763809844,0.588,0.536760857715,0.639239142285,12212.5,12088.3791421,12336.6208579
135,60.26,56.8343745632,63.6856254368,0.592,0.53788215424,0.64611784576,12294.08,12169.6143997,12418.5456003
136,60.332,56.5319668951,64.1320331049,0.59,0.535757420023,0.644242579977,12367.7,12241.4647962,12493.9352038
137,60.0,56.2555635016,63.7444364984,0.598,0.545536959552,0.650463040448,12446.82,12317.0670156,12576.5729844
138,59.384,56.1575980735,62.6104019265,0.624,0.571829972248,0.676170027752,12533.08,12402.2066465,12663.9533535
139,59.402,56.2167874038,62.5872125962,0.606,0.558164838142,0.653835161858,12613.22,12481.7033681,12744.7366319
140,59.436,56.3638142101,62.5081857899,0.624,0.581589498652,0.666410501348,12700.12,12566.5156237,12833.7243763
141,57.956,54.6765103281,61.2354896719,0.624,0.572786599562,0.675213400438,12779.1,12643.9993322,12914.2006678
142,57.802,54.6504470147,60.9535529853,0.634,0.590420206984,0.677579793016,12866.02,12728.0509285,13003.9890715
143,58.348,55.0984466549,61.5975533451,0.628,0.578595167566,0.677404832434,12946.7,12807.9259102,13085.4740898
144,56.154,52.9366286154,59.3713713846,0.642,0.591915883434,0.692084116566,13025.88,12887.1630136,13164.5969864
145,57.156,54.1918481825,60.1201518175,0.646,0.599280517932,0.692719482068,13099.54,12956.6087387,13242.4712613
146,57.242,54.1084926401,60.3755073599,0.632,0.582130264424,0.681869735576,13179.48,13034.092581,13324.867419
147,56.344,53.2013841244,59.4866158756,0.656,0.608251061872,0.703748938128,13257.56,13110.0883013,13405.0316987
148,54.37,51.2404131856,57.4995868144,0.668,0.62190922704,0.71409077296,13333.94,13184.2457136,13483.6342864
149,53.392,50.1868469258,56.5971530742,0.7,0.650608514812,0.749391485188,13408.12,13254.8970197,13561.3429803
150,53.862,50.5267233582,57.1972766418,0.68,0.627376967847,0.732623032153,13484.42,13327.877334,13640.962666
151,54.914,51.8899247558,57.9380752442,0.672,0.62193234169,0.72206765831,13558.54,13399.8735149,13717.2064851
152,55.296,51.960910817,58.631089183,0.666,0.617753109174,0.714246890826,13627.88,13468.2562623,13787.5037377
153,53.116,49.9218944456,56.3101055544,0.696,0.649723635442,0.742276364558,13710.7,13550.6405539,13870.7594461
154,53.016,49.9451955519,56.0868044481,0.696,0.646289169987,0.745710830013,13793.62,13632.9656243,13954.2743757
155,53.012,49.7303724949,56.2936275051,0.702,0.652779009466,0.751220990534,13870.44,13706.1211523,14034.7588477
156,51.418,48.5286597852,54.3073402148,0.722,0.680481127944,0.763518872056,13948.64,13781.307655,14115.972345
157,51.184,48.1936268136,54.1743731864,0.724,0.679318354473,0.768681645527,14026.14,13856.3805435,14195.8994565
158,50.752,47.8238167413,53.6801832587,0.72,0.672653194546,0.767346805454,14097.58,13927.1700408,14267.9899592
159,51.402,48.8031182005,54.0008817995,0.712,0.674507463442,0.749492536558,14175.96,14003.7314901,14348.1885099
160,50.942,47.6377946948,54.2462053052,0.726,0.67633893225,0.77566106775,14245.14,14069.8768132,14420.4031868
161,50.722,47.8035372797,53.6404627203,0.73,0.686556583583,0.773443416417,14316.44,14138.7303898,14494.1496102
162,51.162,48.1397083048,54.1842916952,0.718,0.671111473573,0.764888526427,14389.32,14210.0035047,14568.6364953
163,51.142,47.7691957012,54.5148042988,0.706,0.654513750532,0.757486249468,14457.84,14274.3874057,14641.2925943
164,50.032,47.0141097965,53.0498902035,0.738,0.693566207546,0.782433792454,14529.38,14345.4196867,14713.3403133
165,49.432,46.6797670265,52.1842329735,0.758,0.715772563616,0.800227436384,14604.48,14417.2231358,14791.7368642
166,49.026,46.2699823391,51.7820176609,0.746,0.705722462737,0.786277537263,14679.06,14486.7235853,14871.3964147
167,48.376,45.3590487237,51.3929512763,0.76,0.715156330503,0.804843669497,14748.44,14554.9842513,14941.8957487
168,49.04,46.0109850873,52.0690149127,0.732,0.686268250835,0.777731749165,14818.26,14621.5269282,15014.9930718
169,48.862,46.0660206849,51.6579793151,0.746,0.705315279546,0.786684720454,14893.58,14693.7857614,15093.3742386
170,48.482,45.6458914235,51.3181085765,0.752,0.708941501479,0.795058498521,14966.12,14763.9814734,15168.2585266
171,48.036,45.2577162915,50.8142837085,0.746,0.703337618088,0.788662381912,15043.76,14842.5045047,15245.0154953
172,47.132,44.3076456881,49.9563543119,0.758,0.714239032631,0.801760967369,15118.4,14913.5694684,15323.2305316
173,46.96,44.0093705645,49.9106294355,0.758,0.714998961358,0.801001038642,15196.36,14989.3276575,15403.3923425
174,47.564,44.5814012633,50.5465987367,0.758,0.716164728839,0.799835271161,15259.8,15053.5268554,15466.0731446
175,46.862,44.0515379834,49.6724620166,0.762,0.721040707058,0.802959292942,15334.68,15126.5925292,15542.7674708
176,45.602,42.8029297007,48.4010702993,0.784,0.742851999813,0.825148000187,15400.02,15189.5318143,15610.5081857
177,46.414,43.5286026972,49.2993973028,0.774,0.734716918666,0.813283081334,15465.48,15252.3804089,15678.5795911
178,46.208,43.3333405607,49.0826594393,0.782,0.740720018719,0.823279981281,15536.28,15321.4013322,15751.1586678
179,45.964,43.0906773472,48.8373226528,0.79,0.750532725885,0.829467274115,15602.24,15383.9644865,15820.5155135
180,45.93,43.2015878512,48.6584121488,0.772,0.730184433645,0.813815566355,15675.6,15451.9501234,15899.2498766
181,46.55,43.6844984927,49.4155015073,0.784,0.743254553028,0.824745446972,15744.96,15517.5347033,15972.3852967
182,45.854,42.9007059079,48.8072940921,0.78,0.736651541984,0.823348458016,15814.68,15584.8789722,16044.4810278
183,44.944,42.340304502,47.547695498,0.784,0.745330126752,0.822669873248,15885.82,15655.5258654,16116.1141346
184,44.56,41.7309191278,47.3890808722,0.792,0.753983555374,0.830016444626,15955.26,15722.8420372,16187.6779628
185,44.548,41.5053555755,47.5906444245,0.788,0.747546871687,0.828453128313,16028.66,15794.5719428,16262.7480572
186,44.17,40.9893458414,47.3506541586,0.802,0.759229572809,0.844770427191,16090.4,15854.8004818,16325.9995182
187,44.262,41.2848380176,47.2391619824,0.796,0.755012546661,0.836987453339,16155.76,15918.3592412,16393.1607588
188,44.244,41.5162107229,46.9717892771,0.792,0.749870262689,0.834129737311,16219.44,15977.1497852,16461.7302148
189,43.106,40.5242936909,45.6877063091,0.808,0.773626779335,0.842373220665,16293.24,16047.9230507,16538.5569493
190,44.02,41.2971348989,46.7428651011,0.79,0.748497011216,0.831502988784,16364.2,16117.5819265,16610.8180735
191,43.122,40.389289569,45.854710431,0.812,0.775850437259,0.848149562741,16427.62,16178.0036084,16677.2363916
192,42.798,39.8932532838,45.7027467162,0.814,0.773396389516,0.854603610484,16497.78,16245.2301673,16750.3298327
193,42.762,39.9246467834,45.5993532166,0.802,0.759616713534,0.844383286466,16571.18,16316.6632869,16825.6967131
194,42.94,40.1884045739,45.6915954261,0.802,0.764135613073,0.839864386927,16638.42,16381.8146702,16895.0253298
195,42.974,40.4276616224,45.5203383776,0.806,0.765640697453,0.846359302547,16710.2,16451.960469,16968.439531
196,42.236,39.7510371116,44.7209628884,0.824,0.791237395159,0.856762604841,16764.22,16504.0385003,17024.4014997
197,41.936,39.2076089355,44.6643910645,0.818,0.781374794468,0.854625205532,16819.88,16556.9662393,17082.7937607
198,41.868,39.0678054553,44.6681945447,0.83,0.792240235111,0.867759764889,16875.8,16610.9776981,17140.6223019
199,41.548,38.9740189655,44.1219810345,0.832,0.797340251283,0.866659748717,16937.72,16669.2103045,17206.2296955
200,40.988,38.4809480571,43.4950519429,0.842,0.809985510085,0.874014489915,17000.16,16730.2384655,17270.0815345
201,41.132,38.3084686992,43.9555313008,0.84,0.802349525543,0.877650474457,17052.98,16780.938806,17325.021194
202,41.698,38.8611778095,44.5348221905,0.828,0.783510598089,0.872489401911,17116.76,16840.6456071,17392.8743929
203,40.248,37.8777007302,42.6182992698,0.84,0.811871806147,0.868128193853,17174.54,16897.3281631,17451.7518369
204,40.408,37.8847855118,42.9312144882,0.842,0.805195214055,0.878804785945,17231.64,16950.2007941,17513.0792059
205,41.13,38.5601013533,43.6998986467,0.826,0.791641168461,0.860358831539,17296.48,17012.8576161,17580.1023839
206,39.906,37.6021380072,42.2098619928,0.854,0.820417520161,0.887582479839,17361.28,17077.0419333,17645.5180667
207,40.062,37.703366034,42.420633966,0.842,0.808971822556,0.875028177444,17421.68,17135.776958,17707.583042
208,39.996,37.5992921854,42.3927078146,0.854,0.824605252357,0.883394747643,17479.4,17191.3820027,17767.4179973
209,40.38,37.8196647281,42.9403352719,0.85,0.815430728215,0.884569271785,17546.22,17257.480138,17834.959862
210,39.464,37.2517099537,41.6762900463,0.856,0.825531396385,0.886468603615,17600.1,17308.184113,17892.015887
211,39.182,36.8062934993,41.5577065007,0.848,0.815398788282,0.880601211718,17649.88,17352.7116854,17947.0483146
212,38.554,36.2232023872,40.8847976128,0.868,0.837923431918,0.898076568082,17715.54,17417.0010862,18014.0789138
213,38.23,36.0257453609,40.4342546391,0.868,0.838476560546,0.897523439454,17777.12,17474.1750829,18080.0649171
214,38.604,36.2561945716,40.9518054284,0.866,0.834233608031,0.897766391969,17835.2,17527.3859977,18143.0140023
215,38.462,36.0634845795,40.8605154205,0.862,0.829576231854,0.894423768146,17896.7,17585.961763,18207.438237
216,39.162,36.8332422584,41.4907577416,0.858,0.829240153996,0.886759846004,17954.12,17640.6650291,18267.5749709
217,39.572,37.0937637819,42.0502362181,0.85,0.815910880309,0.884089119691,18019.58,17704.0348742,18335.1251258
218,37.996,35.6514474086,40.3405525914,0.87,0.837903236927,0.902096763073,18071.76,17754.2437824,18389.2762176
219,38.702,36.2676887889,41.1363112111,0.86,0.828031881786,0.891968118214,18129.24,17809.2709119,18449.2090881
220,38.278,35.9140091678,40.6419908322,0.856,0.824995124954,0.887004875046,18187.82,17865.6274461,18510.0125539
221,37.872,35.664839936,40.079160064,0.878,0.847461148558,0.908538851442,18242.24,17918.962409,18565.517591
222,38.07,35.7274287909,40.4125712091,0.868,0.836846623163,0.899153376837,18300.78,17979.7144388,18621.8455612
223,37.284,34.9612915061,39.6067084939,0.868,0.833819132388,0.902180867612,18358.98,18036.3112885,18681.6487115
224,36.86,34.5713733998,39.1486266002,0.884,0.852888979915,0.915111020085,18413.9,18090.1207478,18737.6792522
225,37.438,35.0863578756,39.7896421244,0.878,0.848005750934,0.907994249066,18467.8,18143.6887949,18791.9112051
226,37.18,34.5961009276,39.7638990724,0.88,0.844143447666,0.915856552334,18522.38,18195.1540088,18849.6059912
227,37.012,34.2270445866,39.7969554134,0.876,0.844783195795,0.907216804205,18571.72,18242.4500792,18900.9899208
228,36.394,34.1635846132,38.6244153868,0.886,0.856717618012,0.915282381988,18625.06,18291.9866087,18958.1333913
229,36.32,33.7706908766,38.8693091234,0.888,0.853722820933,0.922277179067,18679.88,18343.4330363,19016.3269637
230,36.444,33.9536739937,38.9343260063,0.888,0.858926639326,0.917073360674,18744.26,18405.8543506,19082.6656494
231,36.296,34.1033764669,38.4886235331,0.896,0.867314758133,0.924685241867,18793.18,18454.0331617,19132.3268383
232,36.184,33.908350019,38.459649981,0.888,0.85621804517,0.91978195483,18832.52,18492.9774241,19172.0625759
233,35.476,33.2754851743,37.6765148257,0.894,0.863939877687,0.924060122313,18887.74,18543.3012942,19232.1787058
234,36.062,33.9247824993,38.1992175007,0.892,0.861705008075,0.922294991925,18937.58,18591.6629975,19283.4970025
235,35.478,33.1183291735,37.8376708265,0.892,0.861165717033,0.922834282967,18989.98,18642.3766213,19337.5833787
236,36.814,34.3784599888,39.2495400112,0.882,0.846750797611,0.917249202389,19035.38,18687.056326,19383.703674
237,35.446,33.2605732101,37.6314267899,0.892,0.861705008075,0.922294991925,19087.06,18734.4998438,19439.6201562
238,35.104,32.8539572213,37.3540427787,0.904,0.874745776862,0.933254223138,19142.2,18788.5420606,19495.8579394
239,35.826,33.4585635735,38.1934364265,0.89,0.856892068314,0.923107931686,19185.44,18828.3269003,19542.5530997
240,36.486,33.9567359023,39.0152640977,0.878,0.842471333387,0.913528666613,19233.36,18875.0850474,19591.6349526
241,35.038,32.633403461,37.442596539,0.898,0.866820179412,0.929179820588,19277.52,18915.7436147,19639.2963853
242,35.276,33.0139413882,37.5380586118,0.9,0.870723247615,0.929276752385,19322.84,18958.2087225,19687.4712775
