"episode","mean","lower","upper"
1,0.14,0.0403862078419,0.239613792158
2,0.34,0.192382802732,0.487617197268
3,0.5,0.316177715844,0.683822284156
4,0.76,0.519398416445,1.00060158355
5,0.94,0.656325619366,1.22367438063
6,1.08,0.811674132188,1.34832586781
7,1.26,0.931118578576,1.58888142142
8,1.48,1.12961858534,1.83038141466
9,1.6,1.22789897118,1.97210102882
10,1.74,1.3777300473,2.1022699527
11,1.8,1.44143447666,2.15856552334
12,2.02,1.64573467607,2.39426532393
13,2.22,1.84222777983,2.59777222017
14,2.4,1.9980849531,2.8019150469
15,2.54,2.11725748262,2.96274251738
16,2.64,2.21511837899,3.06488162101
17,2.82,2.36539379361,3.27460620639
18,2.96,2.49368804572,3.42631195428
19,3.08,2.61766398148,3.54233601852
20,3.22,2.74552341859,3.69447658141
21,3.46,2.97548556712,3.94451443288
22,3.62,3.13317769602,4.10682230398
23,3.76,3.26755573289,4.25244426711
24,3.84,3.32851010857,4.35148989143
25,3.88,3.36760857715,4.39239142285
26,4.02,3.50809134296,4.53190865704
27,4.24,3.68760734079,4.79239265921
28,4.54,3.98865271971,5.09134728029
29,4.78,4.22841360128,5.33158639872
30,4.92,4.36084527615,5.47915472385
31,5.1,4.51095662224,5.68904337776
32,5.3,4.73088175956,5.86911824044
33,5.56,4.98251509588,6.13748490412
34,5.72,5.13435236023,6.30564763977
35,5.88,5.28430621348,6.47569378652
36,6.04,5.43518932262,6.64481067738
37,6.28,5.63796203711,6.92203796289
38,6.48,5.82474790318,7.13525209682
39,6.64,5.95157718053,7.32842281947
40,6.86,6.14055121681,7.57944878319
41,7.04,6.29810500091,7.78189499909
42,7.32,6.54023492004,8.09976507996
43,7.52,6.72806936368,8.31193063632
44,7.68,6.88765319326,8.47234680674
45,7.88,7.08931918923,8.67068081077
46,8.06,7.26771560489,8.85228439511
47,8.2,7.39822311542,9.00177688458
48,8.34,7.54729962019,9.13270037981
49,8.5,7.69976647947,9.30023352053
50,8.64,7.81240626581,9.46759373419
51,8.78,7.95334289771,9.60665710229
52,8.92,8.10025093322,9.73974906678
53,9.14,8.31589912234,9.96410087766
54,9.24,8.39506101829,10.0849389817
55,9.5,8.6118993277,10.3881006723
56,9.72,8.79056286379,10.6494371362
57,9.9,8.96312632965,10.8368736704
58,10.18,9.24587500579,11.1141249942
59,10.36,9.42928684546,11.2907131545
60,10.58,9.61737103915,11.5426289608
61,10.68,9.70149186714,11.6585081329
62,10.84,9.8717879612,11.8082120388
63,10.96,9.9924691771,11.9275308229
64,11.16,10.1883890459,12.1316109541
65,11.38,10.4160021608,12.3439978392
66,11.54,10.5652556011,12.5147443989
67,11.66,10.6930656347,12.6269343653
68,11.86,10.8523292926,12.8676707074
69,12.06,11.0467829184,13.0732170816
70,12.16,11.1616142034,13.1583857966
71,12.42,11.4187620672,13.4212379328
72,12.54,11.522238011,13.557761989
73,12.64,11.618116486,13.661883514
74,12.8,11.7617304869,13.8382695131
75,12.98,11.9143255945,14.0456744055
76,13.2,12.1335370477,14.2664629523
77,13.38,12.3029405185,14.4570594815
78,13.56,12.4688460032,14.6511539968
79,13.74,12.6358564217,14.8441435783
80,13.88,12.7746180485,14.9853819515
81,14.0,12.8925919006,15.1074080994
82,14.22,13.118127894,15.321872106
83,14.46,13.3916685105,15.5283314895
84,14.66,13.6034595824,15.7165404176
85,14.86,13.8012776758,15.9187223242
86,15.12,14.0281211444,16.2118788556
87,15.28,14.151887584,16.408112416
88,15.56,14.4508666405,16.6691333595
89,15.8,14.6970662951,16.9029337049
90,15.98,14.8454041678,17.1145958322
91,16.2,15.0734081883,17.3265918117
92,16.42,15.3109706749,17.5290293251
93,16.6,15.4822212975,17.7177787025
94,16.7,15.5556254825,17.8443745175
95,16.94,15.7613397314,18.1186602686
96,17.2,15.9860802224,18.4139197776
97,17.4,16.167216854,18.632783146
98,17.62,16.3940683466,18.8459316534
99,17.86,16.6245322563,19.0954677437
100,17.96,16.7152943149,19.2047056851
101,18.14,16.8873081156,19.3926918844
102,18.34,17.077347445,19.602652555
103,18.58,17.3232619087,19.8367380913
104,18.78,17.4931927723,20.0668072277
105,18.96,17.6748975524,20.2451024476
106,19.28,17.9947949453,20.5652050547
107,19.48,18.1754460274,20.7845539726
108,19.78,18.4355601147,21.1244398853
109,19.96,18.6270480548,21.2929519452
110,20.32,18.9753762228,21.6646237772
111,20.48,19.116145123,21.843854877
112,20.66,19.2932837972,22.0267162028
113,20.92,19.5433938166,22.2966061834
114,21.18,19.7833636527,22.5766363473
115,21.32,19.9295735583,22.7104264417
116,21.62,20.2032094665,23.0367905335
117,21.9,20.5074294916,23.2925705084
118,22.16,20.7287751385,23.5912248615
119,22.42,20.9879346535,23.8520653465
120,22.7,21.2597169898,24.1402830102
121,23.06,21.6138237147,24.5061762853
122,23.4,21.9429342179,24.8570657821
123,23.66,22.1988560683,25.1211439317
124,24.04,22.559412814,25.520587186
125,24.36,22.8685424725,25.8514575275
126,24.86,23.3649549642,26.3550450358
127,25.08,23.579639222,26.580360778
128,25.38,23.8298732115,26.9301267885
129,25.6,24.0518842429,27.1481157571
130,25.82,24.2353791989,27.4046208011
131,26.0,24.3974744796,27.6025255204
132,26.28,24.6258086844,27.9341913156
133,26.5,24.8346759109,28.1653240891
134,26.86,25.1577116243,28.5622883757
135,27.12,25.3997668041,28.8402331959
136,27.46,25.7449777101,29.1750222899
