episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,0,0,1,1
3,0,0,1,2
4,0,1,1,2
5,0,2,1,2
6,0,3,1,2
7,1,3,1,2
8,2,3,1,2
9,2,3,2,2
10,2,4,2,2
11,2,4,2,3
12,2,4,3,3
13,3,4,3,3
14,3,5,3,3
15,3,5,3,4
16,3,5,4,4
17,3,5,4,5
18,4,5,4,5
19,5,5,4,5
20,5,5,4,6
21,5,5,5,6
22,5,5,5,7
23,5,5,6,7
24,5,5,7,7
25,5,5,8,7
26,5,5,9,7
27,6,5,9,7
28,6,5,9,8
29,6,6,9,8
30,6,7,9,8
31,6,7,9,9
32,7,7,9,9
33,7,7,9,10
34,7,7,10,10
35,7,7,11,10
36,8,7,11,10
37,9,7,11,10
38,10,7,11,10
39,10,7,11,11
40,11,7,11,11
41,11,7,11,12
42,11,7,12,12
43,11,7,12,13
44,11,7,13,13
45,11,8,13,13
46,11,8,13,14
47,11,8,13,15
48,12,8,13,15
49,13,8,13,15
50,13,8,14,15
51,14,8,14,15
52,14,8,14,16
53,14,8,15,16
54,15,8,15,16
55,15,8,15,17
56,15,8,16,17
57,15,8,16,18
58,15,8,17,18
59,15,8,18,18
60,15,8,18,19
61,15,9,18,19
62,16,9,18,19
63,16,9,19,19
64,16,9,19,20
65,16,10,19,20
66,16,10,20,20
67,16,10,21,20
68,17,10,21,20
69,17,10,21,21
70,17,10,21,22
71,17,10,22,22
72,17,11,22,22
73,17,12,22,22
74,17,12,23,22
75,17,12,24,22
76,18,12,24,22
77,18,12,24,23
78,19,12,24,23
79,19,13,24,23
80,19,13,24,24
81,20,13,24,24
82,21,13,24,24
83,22,13,24,24
84,22,14,24,24
85,22,15,24,24
86,22,16,24,24
87,22,16,24,25
88,22,17,24,25
89,22,18,24,25
90,22,18,25,25
91,22,19,25,25
92,22,19,26,25
93,22,19,26,26
94,22,19,26,27
95,22,19,27,27
96,22,19,27,28
97,23,19,27,28
98,24,19,27,28
99,24,19,28,28
100,24,19,29,28
101,24,19,30,28
102,24,19,30,29
103,25,19,30,29
104,25,19,31,29
105,25,20,31,29
106,25,20,32,29
107,25,20,32,30
108,25,20,32,31
109,25,20,33,31
110,25,21,33,31
111,26,21,33,31
112,27,21,33,31
113,27,21,34,31
114,27,21,34,32
115,27,21,35,32
116,27,21,35,33
117,27,22,35,33
118,28,22,35,33
119,29,22,35,33
120,29,22,35,34
