episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,933,93.3,1.0,0.1,0.9905
30,1000,100.0,0,0.0,0.9855
40,968,96.8,1.0,0.1,0.9805
50,1000,100.0,0,0.0,0.9755
60,986,98.6,1.0,0.1,0.9705
70,946,94.6,1.0,0.1,0.9655
80,915,91.5,1.0,0.1,0.9605
90,910,91.0,1.0,0.1,0.9555
100,908,90.8,1.0,0.1,0.9505
110,908,90.8,1.0,0.1,0.9455
120,909,90.9,1.0,0.1,0.9405
130,908,90.8,1.0,0.1,0.9355
140,908,90.8,1.0,0.1,0.9305
150,853,85.3,2.0,0.2,0.9255
160,907,90.7,1.0,0.1,0.9205
170,850,85.0,3.0,0.3,0.9155
180,910,91.0,1.0,0.1,0.9105
190,877,87.7,2.0,0.2,0.9055
200,881,88.1,2.0,0.2,0.9005
210,892,89.2,2.0,0.2,0.8955
220,907,90.7,1.0,0.1,0.8905
230,902,90.2,2.0,0.2,0.8855
240,858,85.8,2.0,0.2,0.8805
250,824,82.4,2.0,0.2,0.8755
260,682,68.2,4.0,0.4,0.8705
270,706,70.6,4.0,0.4,0.8655
280,679,67.9,4.0,0.4,0.8605
290,616,61.6,5.0,0.5,0.8555
300,557,55.7,6.0,0.6,0.8505
310,577,57.7,5.0,0.5,0.8455
320,579,57.9,5.0,0.5,0.8405
330,518,51.8,6.0,0.6,0.8355
340,527,52.7,6.0,0.6,0.8305
350,521,52.1,6.0,0.6,0.8255
360,458,45.8,7.0,0.7,0.8205
370,435,43.5,9.0,0.9,0.8155
380,454,45.4,8.0,0.8,0.8105
390,457,45.7,7.0,0.7,0.8055
400,398,39.8,8.0,0.8,0.8005
410,445,44.5,7.0,0.7,0.7955
420,323,32.3,9.0,0.9,0.7905
430,245,24.5,10.0,1.0,0.7855
440,252,25.2,10.0,1.0,0.7805
450,298,29.8,9.0,0.9,0.7755
460,242,24.2,10.0,1.0,0.7705
470,221,22.1,10.0,1.0,0.7655
480,211,21.1,10.0,1.0,0.7605
490,221,22.1,10.0,1.0,0.7555
500,221,22.1,10.0,1.0,0.7505
510,213,21.3,10.0,1.0,0.7455
520,216,21.6,10.0,1.0,0.7405
530,219,21.9,10.0,1.0,0.7355
540,212,21.2,10.0,1.0,0.7305
550,224,22.4,10.0,1.0,0.7255
560,211,21.1,10.0,1.0,0.7205
570,214,21.4,10.0,1.0,0.7155
580,225,22.5,10.0,1.0,0.7105
590,216,21.6,10.0,1.0,0.7055
600,216,21.6,10.0,1.0,0.7005
610,208,20.8,10.0,1.0,0.6955
620,213,21.3,10.0,1.0,0.6905
630,211,21.1,10.0,1.0,0.6855
640,218,21.8,10.0,1.0,0.6805
650,212,21.2,10.0,1.0,0.6755
660,209,20.9,10.0,1.0,0.6705
670,214,21.4,10.0,1.0,0.6655
680,211,21.1,10.0,1.0,0.6605
690,208,20.8,10.0,1.0,0.6555
700,212,21.2,10.0,1.0,0.6505
710,205,20.5,10.0,1.0,0.6455
720,210,21.0,10.0,1.0,0.6405
730,220,22.0,10.0,1.0,0.6355
740,202,20.2,10.0,1.0,0.6305
750,209,20.9,10.0,1.0,0.6255
760,209,20.9,10.0,1.0,0.6205
770,205,20.5,10.0,1.0,0.6155
780,207,20.7,10.0,1.0,0.6105
790,219,21.9,10.0,1.0,0.6055
800,213,21.3,10.0,1.0,0.6005
810,215,21.5,10.0,1.0,0.5955
820,204,20.4,10.0,1.0,0.5905
830,217,21.7,10.0,1.0,0.5855
840,224,22.4,10.0,1.0,0.5805
850,208,20.8,10.0,1.0,0.5755
860,221,22.1,10.0,1.0,0.5705
870,220,22.0,10.0,1.0,0.5655
880,226,22.6,10.0,1.0,0.5605
890,220,22.0,10.0,1.0,0.5555
900,227,22.7,10.0,1.0,0.5505
910,209,20.9,10.0,1.0,0.5455
