"episode","mean","lower","upper"
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,8.09354518737e-05,-8.17104278039e-05,0.000243581331551
4,0.00590048207568,-0.00583314052431,0.0176341046757
5,0.00298059183229,-0.00288592565008,0.00884710931466
6,0.00866859275506,-0.004070209082,0.0214073945921
7,0.0115499229323,-0.00249386039947,0.025593706264
8,0.010586266201,-0.00256877601229,0.0237413084143
9,0.0121364340728,-0.00117780356224,0.0254506717078
10,0.0162185761688,0.000243731366902,0.0321934209706
11,0.0140792978056,0.00061627030847,0.0275423253027
12,0.0137930400568,0.00123583041759,0.026350249696
13,0.0124225388759,0.00131403536814,0.0235310423837
14,0.011795201041,0.00118479188316,0.0224056101989
15,0.0115747514824,0.00100686240781,0.022142640557
16,0.0141734742469,0.00282339448347,0.0255235540104
17,0.0142625088511,0.00364988066387,0.0248751370383
18,0.0140391711644,0.00347263574688,0.0246057065819
19,0.0157521951,0.00220069447102,0.0293036957289
20,0.0182011943305,0.00404307506019,0.0323593136008
21,0.0195893148891,0.00423549703709,0.0349431327412
22,0.0190314617938,0.0038548137245,0.0342081098631
23,0.0186802755431,0.00363996813561,0.0337205829506
24,0.0180640139849,0.00323016084533,0.0328978671245
25,0.0175513801101,0.00317858694156,0.0319241732786
26,0.0171967785799,0.0028961815644,0.0314973755954
27,0.0176788490287,0.00351012579821,0.0318475722593
28,0.0174773700408,0.0036606032947,0.0312941367869
29,0.023016008999,0.00555576123424,0.0404762567637
30,0.0241138155189,0.00662543565358,0.0416021953841
31,0.022933158261,0.00700836614099,0.0388579503809
32,0.0230876985582,0.00711706909231,0.0390583280242
33,0.0237930856302,0.00593741776539,0.041648753495
34,0.0228257351479,0.00521022821959,0.0404412420762
35,0.0224406862061,0.00491634155091,0.0399650308613
36,0.0238791747744,0.00764048736262,0.0401178621862
37,0.0252735530915,0.00900116836096,0.0415459378221
38,0.0246926114791,0.00854136490492,0.0408438580533
39,0.0253632903163,0.00921661480956,0.0415099658231
40,0.0246681005728,0.00863888701759,0.0406973141281
41,0.0243043286313,0.00832636037903,0.0402822968835
42,0.025563634712,0.00955017800379,0.0415770914202
43,0.0279683875779,0.0118190550845,0.0441177200712
44,0.0264738287568,0.0115924278887,0.041355229625
45,0.0260414759756,0.0112833901661,0.040799561785
46,0.0262508367416,0.0120256450382,0.040476028445
47,0.0256793614641,0.0115972890894,0.0397614338388
48,0.0271791295843,0.0137303916809,0.0406278674877
49,0.0268459164758,0.0135440257277,0.0401478072238
50,0.0264190310663,0.0137990997315,0.0390389624011
51,0.0263888843736,0.0139515935518,0.0388261751955
52,0.0270845985726,0.0147014249494,0.0394677721958
53,0.0277584505141,0.015888877732,0.0396280232963
54,0.0284606032948,0.0166316964606,0.0402895101289
55,0.0296610665624,0.0175368658172,0.0417852673076
56,0.0299821155592,0.0177816331193,0.0421825979992
57,0.0296989913823,0.0175624599496,0.041835522815
58,0.028891957316,0.017256694391,0.0405272202409
59,0.0283770153478,0.0171010233051,0.0396530073905
60,0.0279213953139,0.0167873524819,0.0390554381459
61,0.0275699570551,0.0167578433376,0.0383820707727
62,0.0278879665081,0.0172431470312,0.038532785985
63,0.0273731193773,0.0170464281048,0.0376998106498
64,0.0270585423536,0.0168046593271,0.0373124253802
65,0.0272780959835,0.0173964757882,0.0371597161788
66,0.0270644049357,0.0172308410037,0.0368979688678
67,0.0265560925725,0.0169920895244,0.0361200956206
68,0.0269152451587,0.0172573622938,0.0365731280235
69,0.0265759386066,0.0170134332794,0.0361384439339
70,0.0263982722305,0.0168413496551,0.0359551948059
71,0.0257006828618,0.0164651736917,0.0349361920318
72,0.0254234517227,0.016255860364,0.0345910430813
73,0.0251240045113,0.0161282444728,0.0341197645498
74,0.0247296072061,0.0159343741086,0.0335248403035
75,0.0252769825565,0.0164471622289,0.0341068028841
76,0.0250144632333,0.0163453005529,0.0336836259137
77,0.0248444032448,0.0162026922992,0.0334861141904
78,0.0244093815573,0.0159693286683,0.0328494344463
79,0.0239189172157,0.0156520571925,0.032185777239
80,0.0236320966496,0.0154247258433,0.0318394674558
81,0.0232309627661,0.0151068336094,0.0313550919228
82,0.0231220554898,0.0151034653817,0.031140645598
83,0.0230626161049,0.0150515204036,0.0310737118062
84,0.0236651099397,0.0155308529728,0.0317993669067
85,0.0236570278843,0.0155540519716,0.0317600037969
86,0.0234733598254,0.0154631868412,0.0314835328096
87,0.0232279148117,0.0153201821027,0.0311356475208
88,0.023064766398,0.0151847004642,0.0309448323318
89,0.0235968476355,0.0158928897761,0.0313008054948
90,0.02359093761,0.0159188815116,0.0312629937085
91,0.0240641577292,0.0161809828904,0.0319473325679
92,0.0237594833928,0.0159898647738,0.0315291020117
93,0.0236860964722,0.0160716888823,0.031300504062
94,0.0234222508668,0.0158830530651,0.0309614486685
95,0.023104643262,0.0156743365728,0.0305349499513
96,0.0228897644634,0.0155697249871,0.0302098039397
