"episode","mean","lower","upper"
1,0.22,0.101077269631,0.338922730369
2,0.54,0.365752706674,0.714247293326
3,0.72,0.520772415684,0.919227584316
4,0.98,0.76144013269,1.19855986731
5,1.24,0.999398416445,1.48060158355
6,1.5,1.24808641262,1.75191358738
7,1.74,1.47807782666,2.00192217334
8,2.02,1.72448658225,2.31551341775
9,2.28,1.98700735692,2.57299264308
10,2.62,2.3113899986,2.9286100014
11,2.86,2.54026726053,3.17973273947
12,3.08,2.73626779335,3.42373220665
13,3.3,2.94028706405,3.65971293595
14,3.64,3.25586731267,4.02413268733
15,3.98,3.56401802552,4.39598197448
16,4.18,3.74389958989,4.61610041011
17,4.54,4.09447657948,4.98552342052
18,4.74,4.295958944,5.184041056
19,5.0,4.55897599236,5.44102400764
20,5.22,4.77049861287,5.66950138713
21,5.48,5.01269934744,5.94730065256
22,5.76,5.2351497103,6.2848502897
23,6.0,5.47376967847,6.52623032153
24,6.36,5.85044733264,6.86955266736
25,6.6,6.06754188392,7.13245811608
26,6.9,6.31941222906,7.48058777094
27,7.04,6.45457756603,7.62542243397
28,7.22,6.61975791974,7.82024208026
29,7.48,6.84259998344,8.11740001656
30,7.74,7.12211271771,8.35788728229
31,8.0,7.43160628976,8.56839371024
32,8.22,7.63646707661,8.80353292339
33,8.46,7.87106856511,9.04893143489
34,8.7,8.11941222906,9.28058777094
35,8.94,8.32585882099,9.55414117901
36,9.24,8.60956858656,9.87043141344
37,9.46,8.83048436033,10.0895156397
38,9.7,9.06776708919,10.3322329108
39,10.0,9.36581474411,10.6341852559
40,10.16,9.54064723341,10.7793527666
41,10.48,9.84259998344,11.1174000166
42,10.76,10.1243609034,11.3956390966
43,11.0,10.3555021125,11.6444978875
44,11.28,10.6227385391,11.9372614609
45,11.52,10.820932795,12.219067205
46,11.74,11.0302390303,12.4497609697
47,12.0,11.271467109,12.728532891
48,12.24,11.4642191782,13.0157808218
49,12.66,11.8631517169,13.4568482831
50,12.88,12.0748586001,13.6851413999
51,13.12,12.3067108374,13.9332891626
52,13.36,12.5424254446,14.1775745554
53,13.5,12.6694439255,14.3305560745
54,13.78,12.9258834838,14.6341165162
55,13.98,13.1197301041,14.8402698959
56,14.2,13.3330308397,15.0669691603
57,14.44,13.5300627107,15.3499372893
58,14.78,13.8221775193,15.7378224807
59,15.04,14.08965826,15.99034174
60,15.3,14.3613685914,16.2386314086
61,15.64,14.6830900347,16.5969099653
62,15.84,14.8769088252,16.8030911748
63,16.06,15.1210876586,16.9989123414
64,16.34,15.3850730198,17.2949269802
65,16.56,15.575245364,17.544754636
66,16.76,15.772904767,17.747095233
67,16.98,16.0030934787,17.9569065213
68,17.18,16.2146352236,18.1453647764
69,17.4,16.4358140921,18.3641859079
70,17.72,16.7404816723,18.6995183277
71,17.96,16.9458885612,18.9741114388
72,18.18,17.158229404,19.201770596
73,18.46,17.4277649059,19.4922350941
74,18.84,17.7591670597,19.9208329403
75,19.06,17.9594450996,20.1605549004
76,19.24,18.1437219127,20.3362780873
77,19.46,18.3733114816,20.5466885184
78,19.7,18.6285256273,20.7714743727
79,19.82,18.7417168998,20.8982831002
80,20.12,19.0101535242,21.2298464758
81,20.42,19.3199244746,21.5200755254
82,20.66,19.5442729328,21.7757270672
83,20.94,19.7939558704,22.0860441296
84,21.12,19.9765044462,22.2634955538
85,21.4,20.2430908861,22.5569091139
86,21.62,20.4661010561,22.7738989439
87,21.88,20.699620864,23.060379136
88,22.22,21.0485217902,23.3914782098
89,22.52,21.3125608973,23.7274391027
90,22.78,21.5945348312,23.9654651688
91,22.94,21.7543679896,24.1256320104
92,23.2,22.0093874573,24.3906125427
93,23.5,22.3342201143,24.6657798857
94,23.68,22.5083107524,24.8516892476
95,23.88,22.7024170473,25.0575829527
96,24.18,22.9815359211,25.3784640789
97,24.4,23.1860802224,25.6139197776
98,24.6,23.4011096342,25.7988903658
99,24.94,23.7405460682,26.1394539318
100,25.2,23.9833675491,26.4166324509
101,25.52,24.2909127211,26.7490872789
102,25.74,24.5047991191,26.9752008809
103,25.92,24.6914492764,27.1485507236
104,26.02,24.7905774929,27.2494225071
105,26.24,24.9998049981,27.4801950019
106,26.6,25.3316294882,27.8683705118
107,26.88,25.6173082823,28.1426917177
108,27.1,25.8430520721,28.3569479279
109,27.28,26.0180917681,28.5419082319
110,27.62,26.3504734067,28.8895265933
111,27.94,26.6646182471,29.2153817529
112,28.22,26.9538536859,29.4861463141
113,28.48,27.2035459927,29.7564540073
114,28.76,27.4626426428,30.0573573572
115,29.02,27.7100870955,30.3299129045
116,29.36,28.0297713487,30.6902286513
117,29.64,28.3110110543,30.9689889457
118,29.78,28.4257873943,31.1342126057
119,30.02,28.6450112326,31.3949887674
120,30.32,28.9343235942,31.7056764058
121,30.6,29.2316084192,31.9683915808
122,30.86,29.4928014637,32.2271985363
123,31.12,29.7269679425,32.5130320575
124,31.28,29.8770637405,32.6829362595
125,31.58,30.2018979019,32.9581020981
126,31.82,30.4387915888,33.2012084112
127,32.0,30.6255987655,33.3744012345
128,32.24,30.885458795,33.594541205
129,32.42,31.0660308526,33.7739691474
130,32.7,31.3289008154,34.0710991846
