episode,omega1,omega2,omega3,omega4,omega5,omega
1,0,0,0,0,0,1
2,0,0,0,0,0,2
3,0,0,0,0,1,2
4,0,1,0,0,1,2
5,0,1,1,0,1,2
6,0,1,1,0,2,2
7,0,2,1,0,2,2
8,0,3,1,0,2,2
9,0,3,1,0,2,3
10,0,4,1,0,2,3
11,0,4,2,0,2,3
12,0,4,2,1,2,3
13,0,4,2,2,2,3
14,0,4,2,2,3,3
15,1,4,2,2,3,3
16,1,4,2,2,4,3
17,1,4,2,2,4,4
18,2,4,2,2,4,4
19,2,4,2,2,4,5
20,2,4,2,2,5,5
21,2,5,2,2,5,5
22,3,5,2,2,5,5
23,4,5,2,2,5,5
24,4,5,3,2,5,5
25,4,5,3,3,5,5
26,4,5,3,4,5,5
27,5,5,3,4,5,5
28,5,5,3,4,5,6
29,5,5,3,4,6,6
30,5,5,3,4,7,6
31,5,6,3,4,7,6
32,6,6,3,4,7,6
33,6,6,3,4,8,6
34,6,6,4,4,8,6
35,6,7,4,4,8,6
36,6,8,4,4,8,6
37,6,8,4,4,9,6
38,6,8,4,5,9,6
39,6,8,5,5,9,6
40,6,8,5,5,10,6
41,6,8,6,5,10,6
42,6,9,6,5,10,6
43,6,9,6,5,11,6
44,6,9,6,6,11,6
45,6,9,6,6,12,6
46,6,9,6,6,13,6
47,6,9,6,6,14,6
48,6,9,6,6,15,6
49,7,9,6,6,15,6
50,7,9,6,6,16,6
51,7,9,6,6,16,7
52,7,10,6,6,16,7
53,7,10,6,6,16,8
54,7,10,6,6,16,9
55,7,10,6,7,16,9
56,7,10,6,8,16,9
57,7,10,7,8,16,9
58,8,10,7,8,16,9
59,9,10,7,8,16,9
60,9,10,8,8,16,9
61,9,10,9,8,16,9
62,9,10,9,8,17,9
63,9,10,9,8,18,9
64,9,10,9,8,19,9
65,9,10,10,8,19,9
66,9,10,10,8,20,9
67,9,10,10,8,20,10
68,9,11,10,8,20,10
69,9,11,10,8,21,10
70,9,11,10,8,21,11
71,9,12,10,8,21,11
72,9,12,10,8,21,12
73,9,12,10,9,21,12
74,9,12,10,10,21,12
75,9,12,11,10,21,12
76,9,12,11,10,21,13
77,10,12,11,10,21,13
78,11,12,11,10,21,13
79,11,12,11,10,22,13
80,11,12,11,10,23,13
81,11,12,12,10,23,13
82,11,12,12,10,24,13
83,11,12,12,10,25,13
84,11,12,12,10,25,14
85,11,12,12,10,26,14
86,11,12,12,11,26,14
87,11,12,12,11,27,14
88,11,12,12,11,28,14
89,11,13,12,11,28,14
90,11,13,12,12,28,14
91,11,13,12,13,28,14
92,12,13,12,13,28,14
93,13,13,12,13,28,14
94,13,13,12,13,28,15
95,13,13,12,13,28,16
96,13,13,12,13,28,17
97,14,13,12,13,28,17
98,14,14,12,13,28,17
99,14,14,12,14,28,17
100,14,14,12,14,29,17
101,14,14,12,15,29,17
102,14,14,12,15,29,18
103,14,14,13,15,29,18
104,14,14,14,15,29,18
105,15,14,14,15,29,18
106,15,14,14,15,29,19
107,15,14,14,16,29,19
108,15,15,14,16,29,19
109,15,15,14,16,30,19
110,15,15,14,16,30,20
111,15,15,14,16,31,20
112,15,15,14,16,31,21
113,15,15,14,16,32,21
114,15,15,14,17,32,21
115,15,15,14,17,33,21
116,15,15,14,18,33,21
117,15,15,14,18,34,21
118,15,15,14,18,34,22
119,16,15,14,18,34,22
120,16,16,14,18,34,22
121,16,16,14,18,35,22
122,17,16,14,18,35,22
123,17,16,14,18,36,22
124,17,16,15,18,36,22
125,18,16,15,18,36,22
126,18,17,15,18,36,22
127,18,17,15,19,36,22
128,19,17,15,19,36,22
129,19,17,15,19,36,23
130,19,17,15,19,36,24
131,19,17,15,19,36,25
132,19,17,15,19,36,26
133,19,17,15,19,36,27
134,20,17,15,19,36,27
135,20,17,15,20,36,27
136,20,17,15,21,36,27
137,20,18,15,21,36,27
138,20,19,15,21,36,27
139,20,19,15,21,36,28
140,20,19,15,21,36,29
141,21,19,15,21,36,29
142,21,19,15,21,36,30
143,21,19,15,21,37,30
144,21,19,15,22,37,30
145,21,19,15,22,38,30
146,21,19,15,22,39,30
147,21,19,16,22,39,30
148,21,19,17,22,39,30
149,21,19,17,22,39,31
150,22,19,17,22,39,31
151,22,19,17,22,40,31
152,22,19,17,23,40,31
153,22,19,17,23,40,32
154,22,19,17,23,40,33
155,22,19,17,23,40,34
156,22,19,18,23,40,34
157,22,19,18,23,40,35
158,22,19,18,23,41,35
159,22,19,18,23,42,35
160,22,19,18,23,42,36
161,22,19,18,23,43,36
162,22,19,18,24,43,36
163,22,19,18,24,44,36
164,23,19,18,24,44,36
165,24,19,18,24,44,36
166,24,19,18,24,44,37
167,24,19,18,25,44,37
168,24,19,18,25,44,38
169,24,19,19,25,44,38
170,24,19,19,25,45,38
171,24,19,19,25,45,39
172,25,19,19,25,45,39
173,25,19,19,25,45,40
174,25,19,19,25,45,41
175,25,19,19,25,46,41
176,25,19,19,26,46,41
177,25,19,19,26,47,41
178,25,19,19,26,47,42
179,25,19,19,26,47,43
180,25,19,19,26,47,44
181,25,19,19,26,48,44
182,25,19,19,26,48,45
183,25,19,19,26,49,45
184,25,19,19,26,49,46
185,25,19,20,26,49,46
186,25,19,20,26,49,47
187,25,19,20,26,49,48
188,25,19,20,26,50,48
189,25,19,20,26,50,49
190,25,19,20,26,51,49
191,25,19,20,27,51,49
192,26,19,20,27,51,49
193,26,19,20,27,52,49
194,26,19,20,27,52,50
195,26,19,20,27,52,51
196,26,19,20,27,52,52
197,26,19,21,27,52,52
198,26,19,21,27,52,53
199,26,19,21,27,53,53
200,26,19,21,27,53,54
201,26,19,21,28,53,54
202,26,19,21,28,53,55
203,26,19,21,28,53,56
204,27,19,21,28,53,56
205,27,19,21,29,53,56
206,27,19,21,29,53,57
207,27,19,21,29,53,58
208,27,19,21,30,53,58
209,27,19,21,30,53,59
210,27,19,22,30,53,59
211,28,19,22,30,53,59
212,28,19,22,30,54,59
213,28,19,22,30,54,60
214,28,19,22,30,54,61
215,28,19,22,30,54,62
216,28,19,22,30,54,63
217,28,20,22,30,54,63
218,28,20,22,30,54,64
219,28,20,22,30,54,65
220,29,20,22,30,54,65
221,29,20,22,31,54,65
222,29,20,22,31,54,66
223,29,20,22,31,54,67
224,29,20,22,31,55,67
225,29,20,22,31,55,68
226,29,20,22,31,55,69
227,29,20,22,31,55,70
228,29,20,22,31,56,70
229,29,20,22,31,56,71
230,29,20,22,31,57,71
231,29,21,22,31,57,71
232,29,21,22,31,57,72
233,29,21,22,31,57,73
234,29,21,22,32,57,73
235,29,22,22,32,57,73
236,29,22,22,32,58,73
237,29,22,22,32,58,74
238,29,23,22,32,58,74
239,29,23,22,32,58,75
240,29,23,22,32,58,76
241,29,23,22,32,58,77
242,29,23,22,32,58,78
243,29,23,22,32,58,79
244,29,23,22,32,58,80
245,29,23,22,32,58,81
246,29,23,22,32,58,82
247,29,23,22,32,59,82
248,29,23,22,32,59,83
249,29,23,22,32,59,84
250,29,23,22,32,60,84
251,29,23,22,32,60,85
252,29,23,22,32,61,85
253,29,23,23,32,61,85
254,29,23,23,32,61,86
255,29,23,23,32,61,87
256,29,23,23,33,61,87
