episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,973,97.3,1.0,0.1,0.9955
20,1000,100.0,0,0.0,0.9905
30,1000,100.0,0,0.0,0.9855
40,959,95.9,1.0,0.1,0.9805
50,927,92.7,1.0,0.1,0.9755
60,909,90.9,1.0,0.1,0.9705
70,907,90.7,1.0,0.1,0.9655
80,893,89.3,2.0,0.2,0.9605
90,908,90.8,2.0,0.2,0.9555
100,856,85.6,2.0,0.2,0.9505
110,776,77.6,3.0,0.3,0.9455
120,785,78.5,4.0,0.4,0.9405
130,774,77.4,3.0,0.3,0.9355
140,756,75.6,4.0,0.4,0.9305
150,787,78.7,4.0,0.4,0.9255
160,810,81.0,3.0,0.3,0.9205
170,724,72.4,4.0,0.4,0.9155
180,738,73.8,4.0,0.4,0.9105
190,748,74.8,3.0,0.3,0.9055
200,504,50.4,8.0,0.8,0.9005
210,407,40.7,8.0,0.8,0.8955
220,362,36.2,9.0,0.9,0.8905
230,405,40.5,8.0,0.8,0.8855
240,378,37.8,8.0,0.8,0.8805
250,301,30.1,9.0,0.9,0.8755
260,295,29.5,9.0,0.9,0.8705
270,306,30.6,9.0,0.9,0.8655
280,323,32.3,9.0,0.9,0.8605
290,288,28.8,9.0,0.9,0.8555
300,226,22.6,10.0,1.0,0.8505
310,216,21.6,10.0,1.0,0.8455
320,270,27.0,10.0,1.0,0.8405
330,222,22.2,10.0,1.0,0.8355
340,226,22.6,10.0,1.0,0.8305
350,222,22.2,10.0,1.0,0.8255
360,223,22.3,10.0,1.0,0.8205
370,219,21.9,10.0,1.0,0.8155
380,256,25.6,10.0,1.0,0.8105
390,283,28.3,9.0,0.9,0.8055
400,249,24.9,10.0,1.0,0.8005
410,272,27.2,10.0,1.0,0.7955
420,215,21.5,10.0,1.0,0.7905
430,210,21.0,10.0,1.0,0.7855
440,218,21.8,10.0,1.0,0.7805
450,219,21.9,10.0,1.0,0.7755
460,219,21.9,10.0,1.0,0.7705
470,229,22.9,10.0,1.0,0.7655
480,221,22.1,10.0,1.0,0.7605
490,213,21.3,10.0,1.0,0.7555
500,218,21.8,10.0,1.0,0.7505
510,221,22.1,10.0,1.0,0.7455
520,215,21.5,10.0,1.0,0.7405
530,215,21.5,10.0,1.0,0.7355
540,222,22.2,10.0,1.0,0.7305
550,210,21.0,10.0,1.0,0.7255
560,222,22.2,10.0,1.0,0.7205
570,219,21.9,10.0,1.0,0.7155
580,229,22.9,10.0,1.0,0.7105
590,221,22.1,10.0,1.0,0.7055
600,227,22.7,10.0,1.0,0.7005
610,221,22.1,10.0,1.0,0.6955
620,212,21.2,10.0,1.0,0.6905
630,214,21.4,10.0,1.0,0.6855
640,215,21.5,10.0,1.0,0.6805
650,216,21.6,10.0,1.0,0.6755
660,217,21.7,10.0,1.0,0.6705
670,214,21.4,10.0,1.0,0.6655
680,214,21.4,10.0,1.0,0.6605
690,215,21.5,10.0,1.0,0.6555
700,220,22.0,10.0,1.0,0.6505
710,217,21.7,10.0,1.0,0.6455
720,217,21.7,10.0,1.0,0.6405
730,213,21.3,10.0,1.0,0.6355
740,221,22.1,10.0,1.0,0.6305
750,220,22.0,10.0,1.0,0.6255
760,209,20.9,10.0,1.0,0.6205
770,213,21.3,10.0,1.0,0.6155
780,216,21.6,10.0,1.0,0.6105
790,211,21.1,10.0,1.0,0.6055
800,205,20.5,10.0,1.0,0.6005
810,219,21.9,10.0,1.0,0.5955
820,212,21.2,10.0,1.0,0.5905
830,207,20.7,10.0,1.0,0.5855
840,206,20.6,10.0,1.0,0.5805
850,216,21.6,10.0,1.0,0.5755
860,205,20.5,10.0,1.0,0.5705
870,217,21.7,10.0,1.0,0.5655
880,213,21.3,10.0,1.0,0.5605
890,207,20.7,10.0,1.0,0.5555
900,217,21.7,10.0,1.0,0.5505
910,210,21.0,10.0,1.0,0.5455
920,220,22.0,10.0,1.0,0.5405
930,220,22.0,10.0,1.0,0.5355
940,219,21.9,10.0,1.0,0.5305
950,214,21.4,10.0,1.0,0.5255
960,213,21.3,10.0,1.0,0.5205
970,215,21.5,10.0,1.0,0.5155
980,211,21.1,10.0,1.0,0.5105
990,222,22.2,10.0,1.0,0.5055
1000,216,21.6,10.0,1.0,0.5005
1010,215,21.5,10.0,1.0,0.4955
1020,205,20.5,10.0,1.0,0.4905
1030,215,21.5,10.0,1.0,0.4855
1040,217,21.7,10.0,1.0,0.4805
1050,210,21.0,10.0,1.0,0.4755
1060,219,21.9,10.0,1.0,0.4705
1070,212,21.2,10.0,1.0,0.4655
1080,212,21.2,10.0,1.0,0.4605
1090,210,21.0,10.0,1.0,0.4555
1100,218,21.8,10.0,1.0,0.4505
1110,219,21.9,10.0,1.0,0.4455
