"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
0,92.216,91.6034347105,92.8285652895,0.096,0.0903743612294,0.101625638771,2375.62,2356.8821844,2394.3578156
1,91.854,91.3116589894,92.3963410106,0.098,0.093980849531,0.102019150469,2442.22,2421.05946976,2463.38053024
2,91.654,91.3411352152,91.9668647848,0.1,0.1,0.1,2500.7,2478.42839863,2522.97160137
3,91.748,91.3392836957,92.1567163043,0.102,0.097980849531,0.106019150469,2561.98,2538.3911027,2585.5688973
4,91.542,91.0611706916,92.0228293084,0.102,0.097980849531,0.106019150469,2618.9,2594.55216475,2643.24783525
5,90.948,90.5946094203,91.3013905797,0.108,0.100211655791,0.115788344209,2672.52,2646.74620796,2698.29379204
6,91.408,91.0045360535,91.8114639465,0.106,0.0991821760617,0.112817823938,2730.94,2704.37409046,2757.50590954
7,91.876,91.3249948393,92.4270051607,0.11,0.0996491049288,0.120350895071,2783.68,2755.71133283,2811.64866717
8,91.264,90.8865001463,91.6414998537,0.106,0.0991821760617,0.112817823938,2829.84,2801.21179688,2858.46820312
9,90.646,90.0342734856,91.2577265144,0.124,0.109294217268,0.138705782732,2877.74,2847.19786654,2908.28213346
10,90.65,90.0280909453,91.2719090547,0.132,0.114359039694,0.149640960306,2929.52,2899.980249,2959.059751
11,90.556,89.8451910243,91.2668089757,0.134,0.115297747439,0.152702252561,2981.88,2953.00840144,3010.75159856
12,90.336,89.5408132567,91.1311867433,0.14,0.12480903911,0.15519096089,3033.82,3003.66436072,3063.97563928
13,89.182,88.2444986147,90.1195013853,0.158,0.136447794363,0.179552205637,3083.08,3053.55902615,3112.60097385
14,89.53,88.5972656352,90.4627343648,0.158,0.134968922982,0.181031077018,3123.62,3093.43517518,3153.80482482
15,88.586,87.6593512079,89.5126487921,0.176,0.152634967372,0.199365032628,3170.76,3139.33586591,3202.18413409
16,88.398,87.4616984811,89.3343015189,0.186,0.165290249161,0.206709750839,3218.92,3186.38606027,3251.45393973
17,87.924,86.8470543857,89.0009456143,0.196,0.170999114443,0.221000885557,3261.2,3226.28688853,3296.11311147
18,88.34,87.0833668402,89.5966331598,0.184,0.158736768481,0.209263231519,3306.48,3271.65555982,3341.30444018
19,87.496,86.1822803422,88.8097196578,0.192,0.166425505429,0.217574494571,3354.16,3319.32783981,3388.99216019
20,87.174,86.0738973544,88.2741026456,0.182,0.163227371828,0.200772628172,3395.02,3359.87788207,3430.16211793
21,88.59,87.6013154926,89.5786845074,0.168,0.148579999452,0.187420000548,3441.28,3405.71678466,3476.84321534
22,87.318,86.2112516301,88.4247483699,0.21,0.183532331122,0.236467668878,3489.34,3453.46549584,3525.21450416
23,88.044,87.1316718139,88.9563281861,0.196,0.176143540449,0.215856459551,3535.44,3497.86888707,3573.01111293
24,84.43,83.0329712881,85.8270287119,0.258,0.232913551073,0.283086448927,3579.42,3542.39062383,3616.44937617
25,86.682,85.572618632,87.791381368,0.222,0.198826225972,0.245173774028,3626.32,3588.52814465,3664.11185535
26,85.868,84.6803893702,87.0556106298,0.24,0.214972756095,0.265027243905,3673.72,3636.26779841,3711.17220159
27,84.154,82.9924524589,85.3155475411,0.26,0.235640269561,0.284359730439,3718.88,3680.47936441,3757.28063559
28,85.116,83.6739515078,86.5580484922,0.254,0.227557253603,0.280442746397,3761.42,3722.20717703,3800.63282297
29,85.47,83.942493497,86.997506503,0.24,0.209080303343,0.270919696657,3804.7,3766.17060924,3843.22939076
30,84.998,83.6827939876,86.3132060124,0.248,0.219731515033,0.276268484967,3849.72,3810.15815782,3889.28184218
31,83.85,82.358694442,85.341305558,0.29,0.258947314786,0.321052685214,3893.4,3852.698105,3934.101895
32,82.64,81.2068301085,84.0731698915,0.282,0.257177765378,0.306822234622,3934.76,3894.15563607,3975.36436393
33,83.68,82.3522767465,85.0077232535,0.284,0.257463914991,0.310536085009,3978.2,3935.94275184,4020.45724816
34,82.864,81.4916539886,84.2363460114,0.282,0.256522366632,0.307477633368,4025.9,3981.7288736,4070.0711264
35,81.628,79.9958269624,83.2601730376,0.308,0.277705008075,0.338294991925,4066.88,4022.12571583,4111.63428417
36,82.708,80.9134370305,84.5025629695,0.296,0.267895256084,0.324104743916,4114.5,4067.79970607,4161.20029393
37,82.742,81.1415938273,84.3424061727,0.302,0.271353389397,0.332646610603,4153.98,4106.87655976,4201.08344024
38,82.898,81.3266925867,84.4693074133,0.306,0.274862500193,0.337137499807,4195.34,4147.87439831,4242.80560169
39,79.99,78.202768764,81.777231236,0.33,0.297903236927,0.362096763073,4236.28,4188.20375302,4284.35624698
40,82.194,80.7024937351,83.6855062649,0.302,0.274172273008,0.329827726992,6689.88,6577.32568984,6802.43431016
41,80.296,78.6927242042,81.8992757958,0.332,0.304201905353,0.359798094647,6731.18,6619.62889886,6842.73110114
42,79.262,77.5638232412,80.9601767588,0.354,0.326338622995,0.381661377005,6768.54,6656.90209883,6880.17790117
43,78.818,77.1443755189,80.4916244811,0.35,0.318420960601,0.381579039399,6808.3,6695.97290302,6920.62709698
44,79.89,78.1479125913,81.6320874087,0.362,0.323961882466,0.400038117534,6848.2,6734.2942142,6962.1057858
45,79.886,78.188958108,81.583041892,0.354,0.32350435884,0.38449564116,6887.96,6774.61320953,7001.30679047
46,79.042,77.5330168843,80.5509831157,0.362,0.33335501007,0.39064498993,6928.52,6816.35584758,7040.68415242
47,78.208,76.6843768059,79.7316231941,0.388,0.355197170951,0.420802829049,6960.36,6848.17257916,7072.54742084
48,77.984,76.1983270782,79.7696729218,0.372,0.342143453659,0.401856546341,6998.96,6887.33242367,7110.58757633
49,78.052,76.5572169469,79.5467830531,0.4,0.369618078221,0.430381921779,7033.7,6921.90801462,7145.49198538
50,78.866,76.8889010048,80.8430989952,0.356,0.322442070555,0.389557929445,7073.52,6962.14969349,7184.89030651
51,76.922,75.1071565768,78.7368434232,0.418,0.387246007811,0.448753992189,7108.2,6998.13422111,7218.26577889
52,76.55,74.790523484,78.309476516,0.406,0.372812505732,0.439187494268,7147.84,7038.27275108,7257.40724892
53,75.004,73.0000022278,77.0079977722,0.448,0.409810516498,0.486189483502,7186.16,7075.37461454,7296.94538546
54,75.42,73.7079404853,77.1320595147,0.43,0.402916721649,0.457083278351,7225.36,7114.60913216,7336.11086784
55,75.136,73.262087636,77.009912364,0.428,0.391217613659,0.464782386341,7261.44,7150.84483916,7372.03516084
56,75.06,73.2161277002,76.9038722998,0.472,0.437531005339,0.506468994661,7297.22,7186.94624957,7407.49375043
57,72.502,70.7216507695,74.2823492305,0.482,0.447698785323,0.516301214677,7339.56,7229.16987143,7449.95012857
58,73.886,72.0046761336,75.7673238664,0.462,0.427126900155,0.496873099845,7378.08,7266.89425034,7489.26574966
59,74.366,72.4049651252,76.3270348748,0.442,0.410504586142,0.473495413858,7421.36,7311.05381111,7531.66618889
60,72.164,70.2764242333,74.0515757667,0.482,0.448673728269,0.515326271731,7455.64,7343.87309041,7567.40690959
61,73.6,71.7357864011,75.4642135989,0.46,0.426520752796,0.493479247204,7492.56,7380.66866702,7604.45133298
62,71.708,69.5715774176,73.8444225824,0.494,0.449744627377,0.538255372623,7529.8,7417.84219128,7641.75780872
63,71.632,69.4611921744,73.8028078256,0.494,0.462862500193,0.525137499807,7565.38,7455.28246366,7675.47753634
64,71.154,69.0381111872,73.2698888128,0.52,0.481483884312,0.558516115688,7606.0,7496.07142508,7715.92857492
65,71.094,69.1307154559,73.0572845441,0.492,0.457626779335,0.526373220665,7644.5,7534.69861825,7754.30138175
66,69.842,67.8691618428,71.8148381572,0.524,0.48654265119,0.56145734881,7681.6,7572.11650806,7791.08349194
