episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0014110639849180086
31,0.0014110639849180086
32,0.0014110639849180086
33,0.0014110639849180086
34,0.0014110639849180086
35,0.0014110639849180086
36,0.0014110639849180086
37,0.001128851187934407
38,0.0009407093232786725
39,0.0009407093232786725
40,0.0030555661851373772
41,0.0030555661851373772
42,0.0030555661851373772
43,0.0030555661851373772
44,0.0030555661851373772
45,0.0030555661851373772
46,0.0030555661851373772
47,0.0030555661851373772
48,0.004812872568470795
49,0.004774997095016405
50,0.004628554896405288
51,0.004628554896405288
52,0.026122469826960832
53,0.025998557197366812
54,0.025998557197366812
55,0.025892346372000507
56,0.025892346372000507
57,0.025892346372000507
58,0.025892346372000507
59,0.02367054738788686
60,0.02367054738788686
61,0.021261532894581627
62,0.021261532894581627
63,0.020926233926616845
64,0.020926233926616845
65,0.01905255598737944
66,0.02090300232454861
67,0.02090300232454861
68,0.02090300232454861
69,0.02090300232454861
70,0.019404059973158683
71,0.019404059973158683
72,0.019404059973158683
73,0.019135820798786864
74,0.019135820798786864
75,0.019135820798786864
76,0.019135820798786864
77,0.017909413420376923
78,0.017909413420376923
79,0.017909413420376923
80,0.017707464228693726
81,0.017707464228693726
82,0.017707464228693726
83,0.017707464228693726
84,0.01668545808001878
85,0.01668545808001878
86,0.01668545808001878
87,0.01668545808001878
88,0.016507267616768902
89,0.016507267616768902
90,0.016507267616768902
91,0.015642493183274712
92,0.014901257954565409
93,0.014901257954565409
94,0.014258854089684012
95,0.014258854089684012
96,0.014039385674288885
97,0.014039385674288885
98,0.014039385674288885
99,0.013880994151400103
100,0.013739275420394352
101,0.013698468603801972
102,0.01313636522203075
103,0.01313636522203075
104,0.01313636522203075
105,0.021954117140075752
106,0.021954117140075752
107,0.020995822548708343
108,0.02257164294171148
109,0.022452112925449047
110,0.022452112925449047
111,0.022452112925449047
112,0.022452112925449047
113,0.022452112925449047
114,0.022343449274301378
115,0.022343449274301378
116,0.022244234636296985
117,0.021350893213984534
118,0.021350893213984534
119,0.021168002867821927
120,0.020359741580967802
121,0.020359741580967802
122,0.020359741580967802
123,0.020359741580967802
124,0.019624958592918598
125,0.019624958592918598
126,0.024561178020496857
127,0.024470231268992833
128,0.024470231268992833
129,0.024386560257609127
130,0.02659438453255424
131,0.02659438453255424
132,0.026517149752815435
133,0.026517149752815435
134,0.02636239638298554
135,0.02633811373579147
136,0.02748418006256269
137,0.02748418006256269
138,0.02748418006256269
139,0.027503668625027535
140,0.027503668625027535
141,0.027503668625027535
142,0.027503668625027535
143,0.027458493225085794
144,0.029033567633653085
145,0.029212963303343966
146,0.029879733444677425
