episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,970,97.0,1.0,0.1,1.0
10,924,92.4,1.0,0.1,0.9955
20,926,92.6,1.0,0.1,0.9905
30,918,91.8,1.0,0.1,0.9855
40,929,92.9,1.0,0.1,0.9805
50,908,90.8,1.0,0.1,0.9755
60,907,90.7,1.0,0.1,0.9705
70,905,90.5,1.0,0.1,0.9655
80,905,90.5,1.0,0.1,0.9605
90,915,91.5,1.0,0.1,0.9555
100,907,90.7,1.0,0.1,0.9505
110,906,90.6,1.0,0.1,0.9455
120,907,90.7,1.0,0.1,0.9405
130,906,90.6,2.0,0.2,0.9355
140,903,90.3,1.0,0.1,0.9305
150,909,90.9,1.0,0.1,0.9255
160,908,90.8,1.0,0.1,0.9205
170,912,91.2,1.0,0.1,0.9155
180,848,84.8,2.0,0.2,0.9105
190,903,90.3,1.0,0.1,0.9055
200,903,90.3,1.0,0.1,0.9005
210,878,87.8,2.0,0.2,0.8955
220,904,90.4,1.0,0.1,0.8905
230,802,80.2,3.0,0.3,0.8855
240,843,84.3,2.0,0.2,0.8805
250,869,86.9,3.0,0.3,0.8755
260,740,74.0,4.0,0.4,0.8705
270,816,81.6,3.0,0.3,0.8655
280,804,80.4,3.0,0.3,0.8605
290,642,64.2,7.0,0.7,0.8555
300,626,62.6,5.0,0.5,0.8505
310,539,53.9,7.0,0.7,0.8455
320,589,58.9,7.0,0.7,0.8405
330,554,55.4,8.0,0.8,0.8355
340,505,50.5,7.0,0.7,0.8305
350,474,47.4,9.0,0.9,0.8255
360,590,59.0,6.0,0.6,0.8205
370,456,45.6,8.0,0.8,0.8155
380,409,40.9,8.0,0.8,0.8105
390,443,44.3,9.0,0.9,0.8055
400,337,33.7,9.0,0.9,0.8005
410,404,40.4,8.0,0.8,0.7955
420,335,33.5,9.0,0.9,0.7905
430,405,40.5,8.0,0.8,0.7855
440,341,34.1,9.0,0.9,0.7805
450,330,33.0,9.0,0.9,0.7755
460,331,33.1,9.0,0.9,0.7705
470,407,40.7,9.0,0.9,0.7655
480,392,39.2,8.0,0.8,0.7605
490,324,32.4,9.0,0.9,0.7555
500,332,33.2,9.0,0.9,0.7505
510,337,33.7,9.0,0.9,0.7455
520,331,33.1,9.0,0.9,0.7405
530,331,33.1,9.0,0.9,0.7355
540,313,31.3,9.0,0.9,0.7305
550,336,33.6,9.0,0.9,0.7255
