"episode","mean","lower","upper"
1,0.0,0.0,0.0
2,0.00259318707726,-0.0010846626389,0.00627103679342
3,0.00536246555547,-0.000385607262236,0.0111105383732
4,0.0181821380619,-0.00101745127097,0.0373817273949
5,0.0167912751444,-0.00223019374932,0.0358127440381
6,0.0173568914179,-0.00165738655318,0.036371169389
7,0.0147210599989,-0.000488195044345,0.0299303150421
8,0.0143439824832,-0.000846800359248,0.0295347653257
9,0.0114651224502,-0.000774649369592,0.02370489427
10,0.0103632913478,-0.00133225676721,0.0220588394629
11,0.0103632913478,-0.00133225676721,0.0220588394629
12,0.0119379825672,-0.000108322461796,0.0239842875962
13,0.0263665834438,0.00279691793358,0.0499362489541
14,0.0262346063133,0.00265960932804,0.0498096032986
15,0.0295427887323,0.00518172168566,0.053903855779
16,0.0295427887323,0.00518172168566,0.053903855779
17,0.0354463321443,0.00878590420757,0.0621067600811
18,0.0384400168405,0.0114311316,0.065448902081
19,0.0375616165256,0.0107458719085,0.0643773611428
20,0.0343319369237,0.0108646110419,0.0577992628055
21,0.0362697687927,0.0132130035056,0.0593265340798
22,0.0389060088969,0.0160248842598,0.061787133534
23,0.0404229607534,0.0175447729106,0.0633011485961
24,0.0383133098291,0.0169669640614,0.0596596555968
25,0.0383133098291,0.0169669640614,0.0596596555968
26,0.0390618470033,0.0183716564923,0.0597520375143
27,0.0386343513121,0.0183555391554,0.0589131634688
28,0.0373052164258,0.0188892316078,0.0557212012438
29,0.0369053346439,0.0193387538979,0.0544719153899
30,0.0423789971439,0.022164468166,0.0625935261218
31,0.046329766292,0.0251096329935,0.0675498995905
32,0.0453283094877,0.024341908723,0.0663147102524
33,0.0461625083465,0.0264448556387,0.0658801610542
34,0.0476808211439,0.0279957120374,0.0673659302504
35,0.0488822850869,0.0301707706845,0.0675937994892
36,0.0474727315537,0.0293426230423,0.0656028400651
37,0.0489791534296,0.0287695073009,0.0691887995584
38,0.0479828943214,0.0282333582743,0.0677324303686
39,0.0500029975835,0.0279157530528,0.0720902421142
40,0.0499648422541,0.028779088177,0.0711505963313
41,0.0499861533422,0.0285329794085,0.0714393272758
42,0.0499771863536,0.0281187580446,0.0718356146626
43,0.0483952812017,0.0271503103335,0.06964025207
44,0.04817394859,0.0269475513473,0.0694003458328
45,0.0486651138249,0.0275382942973,0.0697919333526
46,0.0487110398854,0.027827768675,0.0695943110959
47,0.0538134801562,0.0324341080186,0.0751928522938
48,0.0537722314572,0.0316352793204,0.0759091835939
49,0.0526107322675,0.0307557702674,0.0744656942676
50,0.0520816316523,0.0302594517671,0.0739038115375
51,0.0515843100646,0.0298022450917,0.0733663750375
52,0.0534272954935,0.0316368816472,0.0752177093398
53,0.0521627646446,0.0316207038568,0.0727048254324
54,0.0545916132723,0.0339630913488,0.0752201351958
55,0.0555427290689,0.035083413561,0.0760020445767
56,0.0556714535063,0.0353951933509,0.0759477136618
57,0.0542277318598,0.0343958237699,0.0740596399498
58,0.0536778193021,0.0340663063,0.0732893323042
59,0.0564403011784,0.0366638256531,0.0762167767036
60,0.0570150018739,0.0382492345746,0.0757807691732
61,0.0564059133634,0.0378858384655,0.0749259882613
62,0.0573779062579,0.0386370828685,0.0761187296473
63,0.0618339866864,0.042677889446,0.0809900839268
64,0.0619215622796,0.0432688817547,0.0805742428045
65,0.0628770513887,0.0442159706293,0.081538132148
66,0.0629628062093,0.0443307963304,0.0815948160883
67,0.0624997156325,0.0440848161164,0.0809146151487
68,0.063052727697,0.0448856741342,0.0812197812599
69,0.0631822187671,0.0452907346959,0.0810737028382
70,0.0623628957691,0.0447239573001,0.0800018342381
71,0.0615690568775,0.0442235852757,0.0789145284792
72,0.0607657629848,0.0438980738268,0.0776334521428
73,0.0617493452574,0.0450400894628,0.078458601052
74,0.0621193235473,0.0455732117389,0.0786654353558
75,0.0625813417746,0.046464349806,0.0786983337432
76,0.0649805235117,0.0487749015918,0.0811861454315
77,0.0661061757094,0.0496577297187,0.0825546217001
78,0.0666875377199,0.0501796495568,0.0831954258831
79,0.0658346156792,0.0495106837572,0.0821585476011
80,0.0665754608459,0.050771116829,0.0823798048629
81,0.0677037640304,0.0518592068765,0.0835483211844
82,0.0708869488896,0.0553750659429,0.0863988318363
83,0.0718841329656,0.0561014290882,0.087666836843
84,0.0730239559637,0.0574718722695,0.0885760396579
85,0.0731124433044,0.0575578805484,0.0886670060603
86,0.0719786459635,0.0567643791136,0.0871929128134
87,0.0727237253739,0.0570774663015,0.0883699844462
88,0.0757168374408,0.0594183913133,0.0920152835684
89,0.0766162525502,0.0600837624524,0.0931487426479
90,0.0783605489211,0.0611877680783,0.0955333297638
91,0.0816095132763,0.0638519202986,0.099367106254
92,0.0826650832473,0.0649590158655,0.100371150629
93,0.0822231801663,0.0645525014428,0.0998938588898
94,0.0837726724702,0.0657028288418,0.101842516099
95,0.0836452553885,0.0659908158034,0.101299694974
96,0.0837599452579,0.0664159390539,0.101103951462
97,0.0875321728085,0.0702528048343,0.104811540783
98,0.0876226798716,0.0707127171445,0.104532642599
