"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
58,93.356,92.6610438389,94.0509561611,0.096,0.0903743612294,0.101625638771,5697.58,5668.84233767,5726.31766233
59,93.758,92.9341573819,94.5818426181,0.096,0.087961699062,0.104038300938,5795.28,5766.2341473,5824.3258527
60,94.332,93.4892792809,95.1747207191,0.09,0.0813875347093,0.0986124652907,5895.28,5866.2341473,5924.3258527
61,93.978,93.2544551775,94.7015448225,0.092,0.0842116557907,0.0997883442093,5989.56,5959.81511882,6019.30488118
62,92.768,92.1567524935,93.3792475065,0.098,0.093980849531,0.102019150469,6087.16,6057.83799595,6116.48200405
63,94.128,93.2198934118,95.0361065882,0.088,0.078670933496,0.097329066504,6187.16,6157.83799595,6216.48200405
64,93.938,93.1019668195,94.7740331805,0.09,0.0813875347093,0.0986124652907,6285.5,6255.03912001,6315.96087999
65,93.238,92.5288689028,93.9471310972,0.096,0.0903743612294,0.101625638771,6380.04,6350.38581689,6409.69418311
66,93.298,92.6027277447,93.9932722553,0.096,0.0903743612294,0.101625638771,6480.04,6450.38581689,6509.69418311
67,93.402,92.629615768,94.174384232,0.094,0.0871821760617,0.100817823938,6580.04,6550.38581689,6609.69418311
68,93.342,92.4877273725,94.1962726275,0.092,0.0823240103393,0.101675989661,6677.86,6647.39691445,6708.32308555
69,93.366,92.6085248781,94.1234751219,0.092,0.0842116557907,0.0997883442093,6777.86,6747.39691445,6808.32308555
70,93.524,92.8561019748,94.1918980252,0.1,0.1,0.1,6877.86,6847.39691445,6908.32308555
71,93.312,92.516691381,94.107308619,0.09,0.0813875347093,0.0986124652907,6977.86,6947.39691445,7008.32308555
72,93.726,92.9845759444,94.4674240556,0.094,0.0871821760617,0.100817823938,7077.86,7047.39691445,7108.32308555
73,93.62,92.7853459086,94.4546540914,0.092,0.0842116557907,0.0997883442093,7177.86,7147.39691445,7208.32308555
74,93.102,92.3987602287,93.8052397713,0.1,0.0942583564729,0.105741643527,7277.86,7247.39691445,7308.32308555
75,93.576,92.7543116315,94.3976883685,0.088,0.078670933496,0.097329066504,7375.5,7345.08943235,7405.91056765
76,93.562,92.7517588846,94.3722411154,0.094,0.0871821760617,0.100817823938,7472.2,7441.03149459,7503.36850541
77,92.898,92.252212106,93.543787894,0.1,0.0942583564729,0.105741643527,7570.14,7538.54055774,7601.73944226
78,93.334,92.528457235,94.139542765,0.098,0.0909914308961,0.105008569104,7670.14,7638.54055774,7701.73944226
79,93.396,92.5562081315,94.2357918685,0.088,0.078670933496,0.097329066504,7770.14,7738.54055774,7801.73944226
80,93.482,92.7016709316,94.2623290684,0.094,0.0871821760617,0.100817823938,7870.14,7838.54055774,7901.73944226
81,93.314,92.4769989295,94.1510010705,0.092,0.0823240103393,0.101675989661,7965.06,7934.24815543,7995.87184457
82,92.996,92.2854971904,93.7065028096,0.098,0.093980849531,0.102019150469,8063.58,8033.16131176,8093.99868824
83,93.016,92.356751301,93.675248699,0.1,0.1,0.1,8163.58,8133.16131176,8193.99868824
84,93.258,92.5108339029,94.0051660971,0.092,0.0842116557907,0.0997883442093,8260.14,8228.6624894,8291.6175106
85,93.718,92.8681457888,94.5678542112,0.092,0.0823240103393,0.101675989661,8358.62,8326.83208713,8390.40791287
86,93.366,92.5114858326,94.2205141674,0.096,0.0861217029625,0.105878297038,8458.62,8426.83208713,8490.40791287
87,92.924,92.1919334703,93.6560665297,0.094,0.0871821760617,0.100817823938,8556.64,8523.25399631,8590.02600369
88,93.174,92.3400411508,94.0079588492,0.1,0.0900551816921,0.109944818308,8655.08,8620.56227056,8689.59772944
89,92.698,92.106652805,93.289347195,0.096,0.0903743612294,0.101625638771,8753.1,8719.00279417,8787.19720583
90,93.642,92.8545552028,94.4294447972,0.094,0.0850865722841,0.102913427716,8851.86,8818.07751369,8885.64248631
91,92.72,92.1470426611,93.2929573389,0.104,0.0983743612294,0.109625638771,8948.4,8913.70540931,8983.09459069
92,92.974,92.4358205269,93.5121794731,0.1,0.1,0.1,9048.4,9013.70540931,9083.09459069
93,93.418,92.6544544485,94.1815455515,0.098,0.0889398393349,0.107060160665,9144.96,9109.74902477,9180.17097523
94,93.522,92.6905257605,94.3534742395,0.096,0.087961699062,0.104038300938,9244.96,9209.74902477,9280.17097523
95,93.516,92.7426374888,94.2893625112,0.092,0.0842116557907,0.0997883442093,9344.22,9309.09731529,9379.34268471
96,92.854,92.0662806155,93.6417193845,0.098,0.0889398393349,0.107060160665,9441.82,9406.34381195,9477.29618805
97,92.958,92.2683071928,93.6476928072,0.102,0.0949914308961,0.109008569104,9539.86,9504.19833775,9575.52166225
98,92.788,92.0926767753,93.4833232247,0.096,0.0903743612294,0.101625638771,9636.38,9599.95670912,9672.80329088
99,92.944,92.251991168,93.636008832,0.096,0.087961699062,0.104038300938,9736.38,9699.95670912,9772.80329088
100,92.67,91.9685964932,93.3714035068,0.094,0.0871821760617,0.100817823938,9829.94,9791.82519843,9868.05480157
101,93.3,92.6078520767,93.9921479233,0.096,0.0903743612294,0.101625638771,9929.94,9891.82519843,9968.05480157
102,93.3,92.4690669366,94.1309330634,0.092,0.0842116557907,0.0997883442093,10025.1,9986.16508377,10064.0349162
103,93.854,93.0076729798,94.7003270202,0.09,0.0813875347093,0.0986124652907,10121.62,10082.5077789,10160.7322211
104,92.588,91.9768280045,93.1991719955,0.102,0.0949914308961,0.109008569104,10221.32,10181.9469568,10260.6930432
105,92.846,92.2608251108,93.4311748892,0.096,0.0903743612294,0.101625638771,10321.32,10281.9469568,10360.6930432
106,92.716,91.9700864737,93.4619135263,0.094,0.0850865722841,0.102913427716,10417.4,10378.3018527,10456.4981473
107,92.662,92.0070274411,93.3169725589,0.104,0.095961699062,0.112038300938,10517.4,10478.3018527,10556.4981473
108,92.146,91.6496811612,92.6423188388,0.104,0.0983743612294,0.109625638771,10615.88,10576.0811883,10655.6788117
109,92.66,91.9600844694,93.3599155306,0.094,0.0850865722841,0.102913427716,10707.68,10666.3241633,10749.0358367
110,92.428,91.7439478094,93.1120521906,0.1,0.0942583564729,0.105741643527,10807.68,10766.3241633,10849.0358367
111,93.166,92.2825961305,94.0494038695,0.092,0.0823240103393,0.101675989661,10905.82,10864.6229299,10947.0170701
112,92.942,92.3493552982,93.5346447018,0.102,0.097980849531,0.106019150469,11003.68,10962.6451425,11044.7148575
113,93.094,92.2975156587,93.8904843413,0.102,0.0912737247066,0.112726275293,11102.06,11060.7935809,11143.3264191
114,92.86,92.1764549869,93.5435450131,0.102,0.097980849531,0.106019150469,11201.6,11160.302972,11242.897028
115,92.86,92.1939693509,93.5260306491,0.102,0.0949914308961,0.109008569104,11298.02,11256.1829366,11339.8570634
116,92.928,92.1550280548,93.7009719452,0.096,0.0903743612294,0.101625638771,11394.16,11351.6027476,11436.7172524
117,92.922,92.1940490364,93.6499509636,0.1,0.0918800898536,0.108119910146,11488.68,11443.8794144,11533.4805856
118,93.132,92.328858378,93.935141622,0.094,0.0871821760617,0.100817823938,11588.68,11543.8794144,11633.4805856
119,92.724,91.9564309454,93.4915690546,0.096,0.087961699062,0.104038300938,11686.78,11642.1396801,11731.4203199
120,92.96,92.186837011,93.733162989,0.092,0.0842116557907,0.0997883442093,11785.18,11740.8277199,11829.5322801
121,92.19,91.5891472236,92.7908527764,0.102,0.0949914308961,0.109008569104,11883.2,11838.1841965,11928.2158035
122,92.656,91.9651831646,93.3468168354,0.098,0.093980849531,0.102019150469,11979.96,11933.9471136,12025.9728864
123,93.304,92.5003553006,94.1076446994,0.094,0.0871821760617,0.100817823938,12079.96,12033.9471136,12125.9728864
124,92.93,92.2778430587,93.5821569413,0.1,0.0942583564729,0.105741643527,12177.52,12130.4416657,12224.5983343
125,93.346,92.5303185497,94.1616814503,0.094,0.0850865722841,0.102913427716,12275.54,12228.5448245,12322.5351755
126,93.39,92.6383653516,94.1416346484,0.092,0.0842116557907,0.0997883442093,12375.54,12328.5448245,12422.5351755
127,92.594,91.994048802,93.193951198,0.1,0.1,0.1,12471.72,12424.1164064,12519.3235936
128,92.546,91.9117573062,93.1802426938,0.094,0.0871821760617,0.100817823938,12569.74,12522.2488741,12617.2311259
129,92.306,91.7323695813,92.8796304187,0.098,0.0909914308961,0.105008569104,12669.74,12622.2488741,12717.2311259
130,92.998,92.269569156,93.726430844,0.094,0.0871821760617,0.100817823938,12767.94,12720.7376343,12815.1423657
131,92.67,91.9362986053,93.4037013947,0.1,0.0942583564729,0.105741643527,12865.6,12817.5823156,12913.6176844
132,92.728,92.0572334933,93.3987665067,0.098,0.0909914308961,0.105008569104,12965.6,12917.5823156,13013.6176844
133,92.432,91.8345257774,93.0294742226,0.098,0.093980849531,0.102019150469,13061.98,13013.873096,13110.086904
134,92.71,91.9630289477,93.4569710523,0.098,0.0909914308961,0.105008569104,13161.98,13113.873096,13210.086904
135,92.616,91.8982862912,93.3337137088,0.098,0.0909914308961,0.105008569104,13260.04,13211.4584697,13308.6215303
136,92.552,91.9605761564,93.1434238436,0.098,0.0909914308961,0.105008569104,13358.72,13310.0816691,13407.3583309
137,92.69,92.0546137883,93.3253862117,0.1,0.0942583564729,0.105741643527,13457.14,13408.002432,13506.277568
138,92.534,91.8347769559,93.2332230441,0.096,0.087961699062,0.104038300938,13555.22,13506.1172883,13604.3227117
139,92.676,92.0159217214,93.3360782786,0.1,0.0918800898536,0.108119910146,13653.26,13604.2388102,13702.2811898
140,92.342,91.8997037166,92.7842962834,0.1,0.1,0.1,13752.72,13703.7165259,13801.7234741
141,92.732,91.8946951185,93.5693048815,0.096,0.0861217029625,0.105878297038,13848.74,13800.0125955,13897.4674045
142,92.34,91.6660963747,93.0139036253,0.104,0.0983743612294,0.109625638771,13944.92,13894.9192561,13994.9207439
143,92.51,91.9227432517,93.0972567483,0.098,0.0909914308961,0.105008569104,14043.42,13993.3508902,14093.4891098
144,92.498,91.8379734147,93.1580265853,0.104,0.0983743612294,0.109625638771,14143.42,14093.3508902,14193.4891098
145,92.524,91.9547497047,93.0932502953,0.098,0.093980849531,0.102019150469,14239.98,14189.8848433,14290.0751567
146,92.458,91.7817014142,93.1342985858,0.1,0.0942583564729,0.105741643527,14339.98,14289.8848433,14390.0751567
147,92.382,91.7945905806,92.9694094194,0.1,0.0918800898536,0.108119910146,14436.06,14384.5717205,14487.5482795
148,92.326,91.4844464249,93.1675535751,0.102,0.0912737247066,0.112726275293,14531.56,14480.3320487,14582.7879513
149,92.446,91.713153705,93.178846295,0.098,0.0909914308961,0.105008569104,14629.6,14577.6624941,14681.5375059
150,92.078,91.5019929529,92.6540070471,0.1,0.0942583564729,0.105741643527,14725.8,14672.8731326,14778.7268674
151,92.758,91.9901404491,93.5258595509,0.096,0.0903743612294,0.101625638771,14821.64,14768.6237405,14874.6562595
152,92.04,91.5862285002,92.4937714998,0.104,0.0983743612294,0.109625638771,14918.18,14865.4808545,14970.8791455
153,92.554,91.9528192137,93.1551807863,0.102,0.097980849531,0.106019150469,15016.5,14963.7054629,15069.2945371
154,92.274,91.7949662467,92.7530337533,0.1,0.1,0.1,15114.76,15062.1010974,15167.4189026
155,92.528,91.8606579833,93.1953420167,0.098,0.0909914308961,0.105008569104,15212.8,15160.3384677,15265.2615323
156,92.61,91.9768487372,93.2431512628,0.098,0.093980849531,0.102019150469,15312.8,15260.3384677,15365.2615323
157,92.35,91.8118989397,92.8881010603,0.098,0.093980849531,0.102019150469,15412.8,15360.3384677,15465.2615323
158,92.722,92.0572751224,93.3867248776,0.098,0.093980849531,0.102019150469,15509.54,15457.7306395,15561.3493605
159,92.152,91.4215185138,92.8824814862,0.102,0.0949914308961,0.109008569104,15608.36,15556.4860139,15660.2339861
160,91.97,91.4008455573,92.5391544427,0.104,0.0983743612294,0.109625638771,15706.46,15654.5983618,15758.3216382
161,92.544,91.8875626388,93.2004373612,0.1,0.0918800898536,0.108119910146,15804.76,15752.1124612,15857.4075388
162,92.236,91.5864640301,92.8855359699,0.102,0.0929398393349,0.111060160665,15902.84,15850.5852597,15955.0947403
163,92.558,91.9098020116,93.2061979884,0.098,0.093980849531,0.102019150469,16000.98,15948.2015681,16053.7584319
164,92.652,92.0272616908,93.2767383092,0.1,0.0942583564729,0.105741643527,16099.14,16046.054849,16152.225151
165,92.23,91.5916374211,92.8683625789,0.102,0.0949914308961,0.109008569104,16199.14,16146.054849,16252.225151
166,91.556,90.9461369059,92.1658630941,0.106,0.0970865722841,0.114913427716,16297.18,16244.7804107,16349.5795893
167,92.346,91.7103295268,92.9816704732,0.1,0.1,0.1,16397.18,16344.7804107,16449.5795893
168,92.216,91.6561570739,92.7758429261,0.096,0.0903743612294,0.101625638771,16494.3,16441.7897505,16546.8102495
169,92.492,91.7918998592,93.1921001408,0.104,0.095961699062,0.112038300938,16592.5,16539.8841962,16645.1158038
170,92.664,91.9650799428,93.3629200572,0.098,0.093980849531,0.102019150469,16689.04,16636.3276484,16741.7523516
171,91.934,91.3374045559,92.5305954441,0.1,0.0942583564729,0.105741643527,16787.08,16733.2545543,16840.9054457
172,92.338,91.6467840937,93.0292159063,0.102,0.0929398393349,0.111060160665,16881.3,16825.9165205,16936.6834795
173,91.876,91.3363905785,92.4156094215,0.1,0.0942583564729,0.105741643527,16977.2,16921.1104019,17033.2895981
174,92.01,91.5017996747,92.5182003253,0.102,0.097980849531,0.106019150469,17073.34,17017.5325951,17129.1474049
175,91.676,91.2928314289,92.0591685711,0.102,0.097980849531,0.106019150469,17171.38,17115.3894986,17227.3705014
176,91.968,91.4552406933,92.4807593067,0.106,0.0991821760617,0.112817823938,17269.46,17213.4711378,17325.4488622
177,92.302,91.5897470955,93.0142529045,0.102,0.0949914308961,0.109008569104,17368.82,17312.8366587,17424.8033413
178,91.978,91.377283307,92.578716693,0.098,0.0909914308961,0.105008569104,17465.08,17408.7891705,17521.3708295
179,91.812,91.3705785024,92.2534214976,0.102,0.097980849531,0.106019150469,17565.08,17508.7891705,17621.3708295
180,92.282,91.6789992132,92.8850007868,0.104,0.0983743612294,0.109625638771,17657.52,17599.6181158,17715.4218842
181,91.752,91.3809529783,92.1230470217,0.102,0.097980849531,0.106019150469,17754.66,17696.5981395,17812.7218605
182,92.028,91.4073169153,92.6486830847,0.1,0.0942583564729,0.105741643527,17854.66,17796.5981395,17912.7218605
183,91.904,91.2664458758,92.5415541242,0.102,0.0929398393349,0.111060160665,17952.74,17893.467887,18012.012113
184,92.058,91.5617515735,92.5542484265,0.104,0.0983743612294,0.109625638771,18051.88,17992.2314352,18111.5285648
185,91.912,91.5579383966,92.2660616034,0.1,0.1,0.1,18150.7,18091.0648223,18210.3351777
186,91.68,91.1854848057,92.1745151943,0.102,0.0949914308961,0.109008569104,18250.7,18191.0648223,18310.3351777
187,92.052,91.4390075519,92.6649924481,0.098,0.0909914308961,0.105008569104,18348.78,18289.0686108,18408.4913892
188,92.564,91.8888315465,93.2391684535,0.098,0.0909914308961,0.105008569104,18448.78,18389.0686108,18508.4913892
189,91.706,91.2519594119,92.1600405881,0.104,0.0983743612294,0.109625638771,18546.86,18487.0484693,18606.6715307
190,92.118,91.5413237184,92.6946762816,0.098,0.093980849531,0.102019150469,18646.86,18587.0484693,18706.6715307
191,91.768,91.2583360661,92.2776639339,0.104,0.095961699062,0.112038300938,18743.3,18682.6195945,18803.9804055
192,91.808,91.2114810927,92.4045189073,0.102,0.0949914308961,0.109008569104,18843.3,18782.6195945,18903.9804055
193,92.202,91.6602890932,92.7437109068,0.1,0.0942583564729,0.105741643527,18941.4,18881.0460128,19001.7539872
194,91.734,91.2149093797,92.2530906203,0.104,0.0983743612294,0.109625638771,19041.4,18981.0460128,19101.7539872
195,92.0,91.3803811541,92.6196188459,0.104,0.0983743612294,0.109625638771,19136.02,19075.1394205,19196.9005795
196,91.772,91.1490372338,92.3949627662,0.108,0.100211655791,0.115788344209,19231.52,19170.1703242,19292.8696758
197,91.974,91.3964919764,92.5515080236,0.1,0.0942583564729,0.105741643527,19331.52,19270.1703242,19392.8696758
198,91.816,91.3525472812,92.2794527188,0.1,0.1,0.1,19429.56,19367.379852,19491.740148
199,92.136,91.5778555445,92.6941444555,0.098,0.093980849531,0.102019150469,19524.22,19461.7690935,19586.6709065
200,91.656,91.1571321221,92.1548678779,0.102,0.097980849531,0.106019150469,19621.7,19559.4170802,19683.9829198
201,91.78,91.2634115973,92.2965884027,0.1,0.0942583564729,0.105741643527,19719.84,19657.3254884,19782.3545116
202,91.658,91.256245341,92.059754659,0.104,0.0983743612294,0.109625638771,19813.66,19750.4014803,19876.9185197
203,92.028,91.5531053352,92.5028946648,0.1,0.0942583564729,0.105741643527,19909.98,19847.8111105,19972.1488895
204,92.122,91.5941655548,92.6498344452,0.102,0.097980849531,0.106019150469,20008.08,19946.1495182,20070.0104818
205,91.708,91.1439484677,92.2720515323,0.112,0.101045642318,0.122954357682,20099.48,20037.2284495,20161.7315505
206,91.812,91.2080445985,92.4159554015,0.098,0.0909914308961,0.105008569104,20198.06,20136.497949,20259.622051
207,92.04,91.5398174895,92.5401825105,0.102,0.097980849531,0.106019150469,20293.76,20230.3308044,20357.1891956
208,91.592,90.9501972477,92.2338027523,0.106,0.0970865722841,0.114913427716,20393.76,20330.3308044,20457.1891956
209,91.7,91.2329463258,92.1670536742,0.102,0.097980849531,0.106019150469,20493.76,20430.3308044,20557.1891956
210,91.918,91.2196242345,92.6163757655,0.106,0.0953973746629,0.116602625337,20591.86,20528.0362663,20655.6837337
211,91.254,90.7247023632,91.7832976368,0.11,0.101387534709,0.118612465291,20691.86,20628.0362663,20755.6837337
212,91.57,91.1578295698,91.9821704302,0.104,0.0983743612294,0.109625638771,20786.24,20721.3498113,20851.1301887
213,92.236,91.5092621448,92.9627378552,0.098,0.0909914308961,0.105008569104,20882.2,20817.7388568,20946.6611432
214,91.952,91.4799880098,92.4240119902,0.102,0.097980849531,0.106019150469,20979.34,20913.5242685,21045.1557315
215,91.942,91.2917454989,92.5922545011,0.104,0.095961699062,0.112038300938,21073.98,21006.8100957,21141.1499043
216,91.956,91.4042295507,92.5077704493,0.098,0.093980849531,0.102019150469,21167.88,21100.8338365,21234.9261635
217,91.784,91.3127876848,92.2552123152,0.102,0.0949914308961,0.109008569104,21264.74,21197.3361419,21332.1438581
218,91.94,91.4224552464,92.4575447536,0.098,0.093980849531,0.102019150469,21363.1,21296.1066261,21430.0933739
219,91.98,91.3811875933,92.5788124067,0.106,0.0991821760617,0.112817823938,21460.7,21392.7280762,21528.6719238
220,91.628,91.0480360217,92.2079639783,0.102,0.097980849531,0.106019150469,21560.7,21492.7280762,21628.6719238
221,91.446,90.6770224305,92.2149775695,0.108,0.0953683842404,0.12063161576,21658.94,21590.7639025,21727.1160975
222,91.23,90.5966665279,91.8633334721,0.11,0.101387534709,0.118612465291,21753.86,21684.628563,21823.091437
223,91.35,90.8279128245,91.8720871755,0.106,0.0970865722841,0.114913427716,21851.0,21781.9486737,21920.0513263
224,91.792,91.1624361836,92.4215638164,0.1,0.0918800898536,0.108119910146,21947.4,21878.0519741,22016.7480259
225,91.35,90.8650689998,91.8349310002,0.104,0.0983743612294,0.109625638771,22044.14,21973.5329337,22114.7470663
226,91.736,91.2359572359,92.2360427641,0.11,0.101387534709,0.118612465291,22142.24,22070.3871321,22214.0928679
227,91.152,90.6125836676,91.6914163324,0.102,0.0949914308961,0.109008569104,22237.72,22164.537217,22310.902783
228,91.346,90.8930571027,91.7989428973,0.108,0.0983240103393,0.117675989661,22337.72,22264.537217,22410.902783
229,91.552,91.1178983337,91.9861016663,0.106,0.0991821760617,0.112817823938,22428.96,22354.0877584,22503.8322416
230,91.378,90.9490915423,91.8069084577,0.104,0.095961699062,0.112038300938,22527.04,22451.8745624,22602.2054376
231,91.562,90.9378516568,92.1861483432,0.104,0.095961699062,0.112038300938,22625.16,22549.0520436,22701.2679564
232,91.704,91.200828882,92.207171118,0.1,0.0942583564729,0.105741643527,22724.38,22648.2583024,22800.5016976
233,91.718,91.1932222622,92.2427777378,0.104,0.095961699062,0.112038300938,22821.42,22745.8033811,22897.0366189
234,91.406,90.5872486793,92.2247513207,0.11,0.0996491049288,0.120350895071,22921.42,22845.8033811,22997.0366189
235,91.382,90.9148514001,91.8491485999,0.11,0.101387534709,0.118612465291,23021.42,22945.8033811,23097.0366189
236,91.208,90.6852001039,91.7307998961,0.102,0.0949914308961,0.109008569104,23116.08,23040.2399992,23191.9200008
237,91.278,90.718659885,91.837340115,0.108,0.0983240103393,0.117675989661,23206.66,23129.5385568,23283.7814432
238,91.208,90.6309479722,91.7850520278,0.104,0.095961699062,0.112038300938,23303.52,23225.62904,23381.41096
239,91.144,90.5598132352,91.7281867648,0.11,0.101387534709,0.118612465291,23396.4,23318.8449533,23473.9550467
240,91.132,90.6769067433,91.5870932567,0.108,0.100211655791,0.115788344209,23489.42,23411.3108307,23567.5291693
241,91.054,90.5333684196,91.5746315804,0.108,0.0983240103393,0.117675989661,23586.56,23508.7651974,23664.3548026
