"episode","mean","lower","upper"
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.000313792113315,-0.000316796746381,0.000944380973012
4,0.00166655165611,-0.00111153470475,0.00444463801696
5,0.00150965559945,-0.00122064045576,0.00423995165466
6,0.00664307643224,-0.00396809109233,0.0172542439568
7,0.00664307643224,-0.00396809109233,0.0172542439568
8,0.00619215658465,-0.00424261602827,0.0166269291976
9,0.00619215658465,-0.00424261602827,0.0166269291976
10,0.00448101630705,-0.00259436411085,0.0115563967249
11,0.00448101630705,-0.00259436411085,0.0115563967249
12,0.00448101630705,-0.00259436411085,0.0115563967249
13,0.00425555638325,-0.00272706914671,0.0112381819132
14,0.00339998624445,-0.00190867096135,0.00870864345025
15,0.00275136820689,-0.00149819022265,0.00700092663643
16,0.00275136820689,-0.00149819022265,0.00700092663643
17,0.00269906952134,-0.00154662057974,0.00694475962242
18,0.00260888555182,-0.00159785544256,0.0068156265462
19,0.00370060118593,-0.000804200215113,0.00820540258698
20,0.00367445184316,-0.000829924421254,0.00817882810757
21,0.00336558611099,-0.000762997954735,0.00749417017671
22,0.00318224965267,-0.000699309080861,0.00706380838621
23,0.00318224965267,-0.000699309080861,0.00706380838621
24,0.00297961003602,-0.000551060967876,0.00651028103991
25,0.00297961003602,-0.000551060967876,0.00651028103991
26,0.00282132540722,-0.000511504604343,0.00615415541878
27,0.00282132540722,-0.000511504604343,0.00615415541878
28,0.00281191831398,-0.000520636865792,0.00614447349376
29,0.00269031662089,-0.000493666534644,0.00587429977643
30,0.00265273996692,-0.000518281877257,0.00582376181111
31,0.0067365207096,-4.10789806255e-05,0.0135141203998
32,0.00675352388319,-2.27689696072e-05,0.013529816736
33,0.00662379287926,-8.79678611556e-05,0.0133355536197
34,0.00638266002226,-0.000147544599374,0.0129128646439
35,0.00618720618859,-0.000265268174427,0.0126396805516
36,0.00618337872257,-0.000265478145881,0.012632235591
37,0.00608062280729,-0.000334554374492,0.0124957999891
38,0.00610155444791,-0.000311992305886,0.0125151012017
39,0.00564067825706,-0.000168143092873,0.011449499607
40,0.00558474690672,-0.00020440911728,0.0113739029307
41,0.00513773980539,-8.40287650364e-05,0.0103595083758
42,0.0050823973311,-0.000116179198744,0.0102809738609
43,0.00643157728113,0.000654768135881,0.0122083864264
44,0.00606864567519,0.000670753373276,0.0114665379771
45,0.00597300085707,0.000636189267753,0.0113098124464
46,0.00592588061479,0.000606853323592,0.011244907906
47,0.00585142166843,0.000581032077435,0.0111218112594
48,0.00575178065045,0.000536502029501,0.0109670592714
49,0.00553860142826,0.000573575883275,0.0105036269732
50,0.00536444939736,0.000550173624509,0.0101787251702
51,0.00647647835227,0.000780995500418,0.0121719612041
52,0.00642750122595,0.000756734610507,0.0120982678414
53,0.00630534672942,0.000719346353493,0.0118913471054
54,0.00612087342406,0.00070841555466,0.0115333312935
55,0.00607127718814,0.000676929556853,0.0114656248194
56,0.00604603355157,0.000658718164601,0.0114333489385
57,0.00594077352791,0.000625082534688,0.0112564645211
58,0.00578526717731,0.000618169567531,0.0109523647871
59,0.00644849261343,0.00117083607071,0.0117261491561
60,0.00634127566546,0.00116892311811,0.0115136282128
61,0.00748895507725,0.00196407015127,0.0130138400032
62,0.00746612673818,0.00194662161074,0.0129856318656
63,0.00745865549739,0.0019385887834,0.0129787222114
64,0.00782063487285,0.00230045309738,0.0133408166483
65,0.0086772611103,0.00297896898191,0.0143755532387
66,0.0084634113021,0.00293527472216,0.0139915478821
67,0.00840169968855,0.00289086917988,0.0139125301972
68,0.00820600529817,0.00284161624549,0.0135703943508
69,0.00820513388942,0.00284064693991,0.0135696208389
70,0.00808733177138,0.00280448566493,0.0133701778778
71,0.00795774269367,0.00275784563531,0.013157639752
72,0.00772603424251,0.00270317201047,0.0127488964745
73,0.00743605179612,0.00260949391204,0.0122626096802
74,0.00723472337942,0.00253103115372,0.0119384156051
75,0.00708068754596,0.0024666189763,0.0116947561156
76,0.00705838801497,0.00245087270658,0.0116659033233
77,0.00689445492241,0.00242390398633,0.0113650058585
78,0.00681593751595,0.00239712919276,0.0112347458391
79,0.00677334593432,0.00238318689221,0.0111635049764
80,0.00668459619761,0.00232842311463,0.0110407692806
81,0.00725384356887,0.00281956186665,0.0116881252711
82,0.00710230085322,0.00277624669169,0.0114283550148
83,0.00702225343844,0.00272355842784,0.011320948449
84,0.00697699458051,0.00269654215438,0.0112574470066
85,0.00694446895143,0.00267469098531,0.0112142469176
86,0.00691860367241,0.00265359407124,0.0111836132736
87,0.00682434650245,0.00259035205657,0.0110583409483
88,0.00672321107178,0.00256615122563,0.0108802709179
89,0.00660298208106,0.0025264150312,0.0106795491309
90,0.00660298208106,0.0025264150312,0.0106795491309
91,0.00653951848844,0.00251453070212,0.0105645062748
92,0.00638767649524,0.0024831488704,0.0102922041201
93,0.00631155919832,0.00245428408058,0.0101688343161
94,0.00621938776742,0.00243059908976,0.0100081764451
