episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,909,90.9,1.0,0.1,1.0
10,907,90.7,1.0,0.1,0.9955
20,926,92.6,1.0,0.1,0.9905
30,906,90.6,1.0,0.1,0.9855
40,910,91.0,1.0,0.1,0.9805
50,915,91.5,1.0,0.1,0.9755
60,915,91.5,1.0,0.1,0.9705
70,905,90.5,1.0,0.1,0.9655
80,909,90.9,1.0,0.1,0.9605
90,855,85.5,2.0,0.2,0.9555
100,909,90.9,1.0,0.1,0.9505
110,907,90.7,1.0,0.1,0.9455
120,850,85.0,2.0,0.2,0.9405
130,732,73.2,4.0,0.4,0.9355
140,736,73.6,3.0,0.3,0.9305
150,586,58.6,5.0,0.5,0.9255
160,598,59.8,6.0,0.6,0.9205
170,724,72.4,4.0,0.4,0.9155
180,492,49.2,7.0,0.7,0.9105
190,535,53.5,7.0,0.7,0.9055
200,375,37.5,9.0,0.9,0.9005
210,416,41.6,9.0,0.9,0.8955
220,347,34.7,9.0,0.9,0.8905
230,423,42.3,8.0,0.8,0.8855
240,264,26.4,9.0,0.9,0.8805
250,273,27.3,9.0,0.9,0.8755
260,277,27.7,9.0,0.9,0.8705
270,276,27.6,9.0,0.9,0.8655
280,242,24.2,10.0,1.0,0.8605
290,270,27.0,9.0,0.9,0.8555
300,268,26.8,9.0,0.9,0.8505
310,265,26.5,9.0,0.9,0.8455
320,260,26.0,9.0,0.9,0.8405
330,260,26.0,9.0,0.9,0.8355
340,266,26.6,9.0,0.9,0.8305
350,263,26.3,9.0,0.9,0.8255
360,268,26.8,9.0,0.9,0.8205
370,282,28.2,9.0,0.9,0.8155
380,266,26.6,9.0,0.9,0.8105
390,228,22.8,10.0,1.0,0.8055
400,261,26.1,9.0,0.9,0.8005
410,258,25.8,9.0,0.9,0.7955
420,264,26.4,9.0,0.9,0.7905
430,273,27.3,9.0,0.9,0.7855
440,264,26.4,9.0,0.9,0.7805
450,209,20.9,10.0,1.0,0.7755
460,211,21.1,10.0,1.0,0.7705
470,201,20.1,10.0,1.0,0.7655
480,214,21.4,10.0,1.0,0.7605
490,201,20.1,10.0,1.0,0.7555
500,204,20.4,10.0,1.0,0.7505
510,202,20.2,10.0,1.0,0.7455
520,210,21.0,10.0,1.0,0.7405
530,204,20.4,10.0,1.0,0.7355
540,208,20.8,10.0,1.0,0.7305
550,205,20.5,10.0,1.0,0.7255
560,202,20.2,10.0,1.0,0.7205
570,205,20.5,10.0,1.0,0.7155
580,207,20.7,10.0,1.0,0.7105
590,203,20.3,10.0,1.0,0.7055
600,204,20.4,10.0,1.0,0.7005
610,207,20.7,10.0,1.0,0.6955
620,202,20.2,10.0,1.0,0.6905
630,210,21.0,10.0,1.0,0.6855
640,201,20.1,10.0,1.0,0.6805
650,201,20.1,10.0,1.0,0.6755
660,207,20.7,10.0,1.0,0.6705
670,209,20.9,10.0,1.0,0.6655
680,201,20.1,10.0,1.0,0.6605
690,205,20.5,10.0,1.0,0.6555
700,200,20.0,10.0,1.0,0.6505
710,206,20.6,10.0,1.0,0.6455
720,196,19.6,10.0,1.0,0.6405
730,208,20.8,10.0,1.0,0.6355
740,211,21.1,10.0,1.0,0.6305
750,204,20.4,10.0,1.0,0.6255
760,208,20.8,10.0,1.0,0.6205
770,202,20.2,10.0,1.0,0.6155
780,206,20.6,10.0,1.0,0.6105
790,202,20.2,10.0,1.0,0.6055
800,198,19.8,10.0,1.0,0.6005
810,189,18.9,10.0,1.0,0.5955
820,198,19.8,10.0,1.0,0.5905
830,210,21.0,10.0,1.0,0.5855
840,212,21.2,10.0,1.0,0.5805
850,208,20.8,10.0,1.0,0.5755
860,204,20.4,10.0,1.0,0.5705
870,201,20.1,10.0,1.0,0.5655
880,204,20.4,10.0,1.0,0.5605
890,202,20.2,10.0,1.0,0.5555
900,212,21.2,10.0,1.0,0.5505
910,200,20.0,10.0,1.0,0.5455
920,208,20.8,10.0,1.0,0.5405
930,206,20.6,10.0,1.0,0.5355
940,213,21.3,10.0,1.0,0.5305
950,198,19.8,10.0,1.0,0.5255
960,203,20.3,10.0,1.0,0.5205
970,211,21.1,10.0,1.0,0.5155
980,200,20.0,10.0,1.0,0.5105
990,203,20.3,10.0,1.0,0.5055
1000,198,19.8,10.0,1.0,0.5005
1010,201,20.1,10.0,1.0,0.4955
1020,206,20.6,10.0,1.0,0.4905
1030,208,20.8,10.0,1.0,0.4855
1040,208,20.8,10.0,1.0,0.4805
1050,203,20.3,10.0,1.0,0.4755
1060,198,19.8,10.0,1.0,0.4705
1070,204,20.4,10.0,1.0,0.4655
1080,212,21.2,10.0,1.0,0.4605
