episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,0,1,1,0
3,0,1,2,0
4,1,1,2,0
5,1,1,2,1
6,1,2,2,1
7,1,2,3,1
8,1,3,3,1
9,2,3,3,1
10,3,3,3,1
11,3,3,3,2
12,3,3,4,2
13,3,3,4,3
14,3,3,5,3
15,4,3,5,3
16,4,3,5,4
17,4,3,5,5
18,4,4,5,5
19,5,4,5,5
20,5,5,5,5
21,5,5,5,6
22,6,5,5,6
23,6,5,5,7
24,6,6,5,7
25,6,6,5,8
26,6,6,6,8
27,6,6,7,8
28,6,7,7,8
29,6,8,7,8
30,6,8,7,9
31,6,8,8,9
32,6,8,9,9
33,7,8,9,9
34,7,9,9,9
35,8,9,9,9
36,8,10,9,9
37,9,10,9,9
38,9,10,9,10
39,10,10,9,10
40,10,10,9,11
41,10,10,10,11
42,10,10,11,11
43,10,11,11,11
44,10,11,11,12
45,10,11,11,13
46,10,11,11,14
47,10,12,11,14
48,11,12,11,14
49,11,13,11,14
50,11,13,12,14
51,12,13,12,14
52,12,13,13,14
53,12,13,13,15
54,12,13,14,15
55,12,13,15,15
56,12,14,15,15
57,12,14,16,15
58,13,14,16,15
59,13,15,16,15
60,14,15,16,15
61,14,15,17,15
62,14,16,17,15
63,15,16,17,15
64,16,16,17,15
65,17,16,17,15
66,18,16,17,15
67,19,16,17,15
68,19,17,17,15
69,19,17,18,15
70,19,17,19,15
71,19,17,19,16
72,19,18,19,16
73,20,18,19,16
74,21,18,19,16
75,21,18,19,17
76,21,18,20,17
77,22,18,20,17
78,22,18,20,18
79,22,18,21,18
80,22,18,21,19
81,22,18,21,20
82,22,19,21,20
83,22,19,22,20
84,22,19,23,20
85,22,19,23,21
86,22,20,23,21
87,22,20,23,22
88,23,20,23,22
89,23,20,24,22
90,24,20,24,22
91,24,21,24,22
92,24,22,24,22
93,25,22,24,22
94,25,22,24,23
95,25,22,24,24
96,26,22,24,24
97,27,22,24,24
98,28,22,24,24
99,29,22,24,24
100,29,23,24,24
101,29,23,24,25
102,30,23,24,25
103,31,23,24,25
104,31,23,24,26
105,32,23,24,26
106,32,24,24,26
107,32,24,24,27
108,32,24,24,28
109,32,25,24,28
110,32,25,24,29
111,32,26,24,29
112,32,26,24,30
113,32,26,25,30
114,33,26,25,30
115,33,26,25,31
116,33,26,25,32
117,33,27,25,32
118,34,27,25,32
119,34,27,26,32
120,34,27,26,33
121,34,28,26,33
122,34,28,26,34
123,34,28,27,34
124,34,28,27,35
125,35,28,27,35
126,35,29,27,35
127,35,29,28,35
128,35,30,28,35
129,35,30,29,35
130,35,31,29,35
131,35,31,30,35
132,35,31,31,35
133,35,31,32,35
134,35,32,32,35
135,35,32,33,35
136,35,32,33,36
137,35,32,34,36
138,35,32,35,36
139,35,32,35,37
140,35,32,35,38
141,36,32,35,38
142,36,33,35,38
143,36,33,35,39
144,36,33,35,40
145,36,33,35,41
146,37,33,35,41
147,37,33,35,42
148,37,33,35,43
149,37,33,36,43
150,37,33,36,44
151,37,34,36,44
152,37,35,36,44
153,37,35,36,45
154,37,35,37,45
155,37,36,37,45
156,37,36,37,46
157,37,36,37,47
158,37,36,37,48
159,38,36,37,48
160,38,36,38,48
161,38,36,39,48
162,39,36,39,48
163,39,36,39,49
164,40,36,39,49
165,40,36,40,49
166,40,36,41,49
167,40,36,42,49
168,40,36,43,49
169,41,36,43,49
170,41,37,43,49
171,41,37,43,50
172,41,38,43,50
173,41,39,43,50
174,41,40,43,50
175,41,41,43,50
176,41,42,43,50
177,41,43,43,50
178,42,43,43,50
179,43,43,43,50
180,43,44,43,50
181,43,44,44,50
182,43,44,44,51
183,43,44,45,51
184,43,44,46,51
185,43,44,46,52
186,44,44,46,52
187,44,44,46,53
188,45,44,46,53
189,45,44,46,54
190,45,44,47,54
191,46,44,47,54
192,47,44,47,54
193,47,44,48,54
194,48,44,48,54
195,48,44,48,55
196,48,45,48,55
197,48,46,48,55
198,48,46,48,56
199,49,46,48,56
200,50,46,48,56
201,50,46,49,56
202,50,47,49,56
203,51,47,49,56
204,51,47,49,57
205,51,47,50,57
206,51,47,51,57
207,51,48,51,57
208,51,48,51,58
209,51,48,52,58
210,51,48,52,59
211,51,48,53,59
212,51,48,54,59
213,52,48,54,59
214,52,48,54,60
215,52,48,54,61
216,52,48,55,61
217,52,48,55,62
218,52,48,56,62
219,52,49,56,62
220,52,49,56,63
221,52,49,56,64
222,52,49,57,64
223,52,50,57,64
224,53,50,57,64
225,53,50,57,65
226,53,51,57,65
227,53,51,57,66
228,54,51,57,66
229,54,52,57,66
230,55,52,57,66
231,55,52,58,66
232,55,52,58,67
233,55,52,58,68
234,55,52,58,69
235,55,53,58,69
236,55,53,58,70
237,55,53,58,71
238,55,54,58,71
239,55,54,58,72
240,55,54,58,73
241,55,54,58,74
242,56,54,58,74
243,56,54,59,74
244,56,54,60,74
245,57,54,60,74
246,57,55,60,74
247,58,55,60,74
248,58,56,60,74
249,58,57,60,74
250,59,57,60,74
251,59,57,61,74
252,59,57,62,74
253,59,58,62,74
254,59,59,62,74
255,59,59,62,75
256,60,59,62,75
257,60,59,63,75
258,60,59,64,75
259,60,60,64,75
260,60,60,64,76
261,60,61,64,76
262,60,62,64,76
263,60,62,65,76
264,61,62,65,76
265,61,62,65,77
266,61,63,65,77
267,61,63,65,78
268,62,63,65,78
269,62,63,66,78
270,63,63,66,78
271,63,63,66,79
272,63,63,66,80
273,63,63,66,81
274,64,63,66,81
275,64,63,67,81
276,64,64,67,81
277,64,65,67,81
278,64,65,68,81
279,64,66,68,81
280,64,66,69,81
281,64,67,69,81
282,64,67,69,82
283,64,67,70,82
284,64,67,70,83
285,64,67,71,83
286,64,67,71,84
287,64,68,71,84
288,64,69,71,84
289,65,69,71,84
290,65,70,71,84
291,65,70,72,84
292,65,71,72,84
293,65,71,72,85
294,65,72,72,85
295,65,72,72,86
296,65,72,73,86
297,65,72,74,86
298,65,72,75,86
299,66,72,75,86
300,66,72,76,86
301,66,73,76,86
302,67,73,76,86
303,67,73,76,87
