episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,949,94.9,1.0,0.1,1.0
10,993,99.3,1.0,0.1,0.9955
20,930,93.0,1.0,0.1,0.9905
30,914,91.4,1.0,0.1,0.9855
40,918,91.8,1.0,0.1,0.9805
50,924,92.4,1.0,0.1,0.9755
60,937,93.7,1.0,0.1,0.9705
70,925,92.5,1.0,0.1,0.9655
80,924,92.4,1.0,0.1,0.9605
90,911,91.1,1.0,0.1,0.9555
100,904,90.4,1.0,0.1,0.9505
110,915,91.5,1.0,0.1,0.9455
120,910,91.0,1.0,0.1,0.9405
130,904,90.4,1.0,0.1,0.9355
140,904,90.4,1.0,0.1,0.9305
150,903,90.3,1.0,0.1,0.9255
160,832,83.2,3.0,0.3,0.9205
170,847,84.7,3.0,0.3,0.9155
180,792,79.2,3.0,0.3,0.9105
190,784,78.4,3.0,0.3,0.9055
200,839,83.9,3.0,0.3,0.9005
210,717,71.7,4.0,0.4,0.8955
220,665,66.5,5.0,0.5,0.8905
230,561,56.1,6.0,0.6,0.8855
240,650,65.0,5.0,0.5,0.8805
250,455,45.5,8.0,0.8,0.8755
260,408,40.8,8.0,0.8,0.8705
270,497,49.7,6.0,0.6,0.8655
280,497,49.7,8.0,0.8,0.8605
290,351,35.1,8.0,0.8,0.8555
300,344,34.4,8.0,0.8,0.8505
310,353,35.3,8.0,0.8,0.8455
320,278,27.8,9.0,0.9,0.8405
330,318,31.8,9.0,0.9,0.8355
340,321,32.1,9.0,0.9,0.8305
350,204,20.4,10.0,1.0,0.8255
360,199,19.9,10.0,1.0,0.8205
370,201,20.1,10.0,1.0,0.8155
380,202,20.2,10.0,1.0,0.8105
390,209,20.9,10.0,1.0,0.8055
400,198,19.8,10.0,1.0,0.8005
410,199,19.9,10.0,1.0,0.7955
420,206,20.6,10.0,1.0,0.7905
430,199,19.9,10.0,1.0,0.7855
440,205,20.5,10.0,1.0,0.7805
450,210,21.0,10.0,1.0,0.7755
460,204,20.4,10.0,1.0,0.7705
470,207,20.7,10.0,1.0,0.7655
480,207,20.7,10.0,1.0,0.7605
490,206,20.6,10.0,1.0,0.7555
500,206,20.6,10.0,1.0,0.7505
510,203,20.3,10.0,1.0,0.7455
520,208,20.8,10.0,1.0,0.7405
530,201,20.1,10.0,1.0,0.7355
540,204,20.4,10.0,1.0,0.7305
550,210,21.0,10.0,1.0,0.7255
560,211,21.1,10.0,1.0,0.7205
570,214,21.4,10.0,1.0,0.7155
580,196,19.6,10.0,1.0,0.7105
590,200,20.0,10.0,1.0,0.7055
600,206,20.6,10.0,1.0,0.7005
610,194,19.4,10.0,1.0,0.6955
620,200,20.0,10.0,1.0,0.6905
630,209,20.9,10.0,1.0,0.6855
640,195,19.5,10.0,1.0,0.6805
650,199,19.9,10.0,1.0,0.6755
660,195,19.5,10.0,1.0,0.6705
670,198,19.8,10.0,1.0,0.6655
680,204,20.4,10.0,1.0,0.6605
690,195,19.5,10.0,1.0,0.6555
700,210,21.0,10.0,1.0,0.6505
710,203,20.3,10.0,1.0,0.6455
720,210,21.0,10.0,1.0,0.6405
730,198,19.8,10.0,1.0,0.6355
740,203,20.3,10.0,1.0,0.6305
750,204,20.4,10.0,1.0,0.6255
760,205,20.5,10.0,1.0,0.6205
770,201,20.1,10.0,1.0,0.6155
780,206,20.6,10.0,1.0,0.6105
790,201,20.1,10.0,1.0,0.6055
800,194,19.4,10.0,1.0,0.6005
810,194,19.4,10.0,1.0,0.5955
820,198,19.8,10.0,1.0,0.5905
830,204,20.4,10.0,1.0,0.5855
840,204,20.4,10.0,1.0,0.5805
850,195,19.5,10.0,1.0,0.5755
860,205,20.5,10.0,1.0,0.5705
870,205,20.5,10.0,1.0,0.5655
880,200,20.0,10.0,1.0,0.5605
890,197,19.7,10.0,1.0,0.5555
900,201,20.1,10.0,1.0,0.5505
910,194,19.4,10.0,1.0,0.5455
920,196,19.6,10.0,1.0,0.5405
930,206,20.6,10.0,1.0,0.5355
940,204,20.4,10.0,1.0,0.5305
950,197,19.7,10.0,1.0,0.5255
960,200,20.0,10.0,1.0,0.5205
970,201,20.1,10.0,1.0,0.5155
980,197,19.7,10.0,1.0,0.5105
990,196,19.6,10.0,1.0,0.5055
1000,208,20.8,10.0,1.0,0.5005
1010,209,20.9,10.0,1.0,0.4955
1020,202,20.2,10.0,1.0,0.4905
1030,201,20.1,10.0,1.0,0.4855
1040,209,20.9,10.0,1.0,0.4805
1050,207,20.7,10.0,1.0,0.4755
1060,204,20.4,10.0,1.0,0.4705
1070,203,20.3,10.0,1.0,0.4655
1080,197,19.7,10.0,1.0,0.4605
1090,207,20.7,10.0,1.0,0.4555
1100,206,20.6,10.0,1.0,0.4505
1110,203,20.3,10.0,1.0,0.4455
1120,194,19.4,10.0,1.0,0.4405
1130,195,19.5,10.0,1.0,0.4355
1140,208,20.8,10.0,1.0,0.4305
1150,196,19.6,10.0,1.0,0.4255
1160,201,20.1,10.0,1.0,0.4205
1170,197,19.7,10.0,1.0,0.4155
1180,205,20.5,10.0,1.0,0.4105
1190,203,20.3,10.0,1.0,0.4055
1200,199,19.9,10.0,1.0,0.4005
1210,203,20.3,10.0,1.0,0.3955
1220,197,19.7,10.0,1.0,0.3905
1230,206,20.6,10.0,1.0,0.3855
1240,212,21.2,10.0,1.0,0.3805
1250,205,20.5,10.0,1.0,0.3755
1260,205,20.5,10.0,1.0,0.3705
1270,209,20.9,10.0,1.0,0.3655
1280,208,20.8,10.0,1.0,0.3605
1290,198,19.8,10.0,1.0,0.3555
1300,204,20.4,10.0,1.0,0.3505
1310,206,20.6,10.0,1.0,0.3455
1320,212,21.2,10.0,1.0,0.3405
1330,202,20.2,10.0,1.0,0.3355
1340,202,20.2,10.0,1.0,0.3305
1350,199,19.9,10.0,1.0,0.3255
1360,207,20.7,10.0,1.0,0.3205
1370,203,20.3,10.0,1.0,0.3155
1380,215,21.5,10.0,1.0,0.3105
1390,197,19.7,10.0,1.0,0.3055
1400,199,19.9,10.0,1.0,0.3005
1410,212,21.2,10.0,1.0,0.2955
1420,201,20.1,10.0,1.0,0.2905
1430,208,20.8,10.0,1.0,0.2855
1440,208,20.8,10.0,1.0,0.2805
1450,205,20.5,10.0,1.0,0.2755
1460,198,19.8,10.0,1.0,0.2705
1470,206,20.6,10.0,1.0,0.2655
1480,206,20.6,10.0,1.0,0.2605
1490,210,21.0,10.0,1.0,0.2555
1500,201,20.1,10.0,1.0,0.2505
1510,203,20.3,10.0,1.0,0.2455
1520,201,20.1,10.0,1.0,0.2405
1530,200,20.0,10.0,1.0,0.2355
1540,202,20.2,10.0,1.0,0.2305
1550,199,19.9,10.0,1.0,0.2255
1560,206,20.6,10.0,1.0,0.2205
