episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,1,0,1,0
3,1,0,1,1
4,2,0,1,1
5,2,0,2,1
6,3,0,2,1
7,3,0,3,1
8,3,0,4,1
9,3,1,4,1
10,3,2,4,1
11,3,2,5,1
12,3,2,6,1
13,3,3,6,1
14,3,3,7,1
15,4,3,7,1
16,5,3,7,1
17,5,4,7,1
18,6,4,7,1
19,6,4,7,2
20,6,4,7,3
21,6,4,7,4
22,7,4,7,4
23,7,4,7,5
24,7,5,7,5
25,7,6,7,5
26,8,6,7,5
27,8,6,7,6
28,8,6,7,7
29,8,6,7,8
30,8,7,7,8
31,9,7,7,8
32,9,7,8,8
33,10,7,8,8
34,10,8,8,8
35,10,8,8,9
36,10,8,8,10
37,10,8,9,10
38,11,8,9,10
39,11,8,9,11
40,12,8,9,11
41,12,8,9,12
42,13,8,9,12
43,14,8,9,12
44,14,8,9,13
45,14,8,9,14
46,14,8,10,14
47,14,8,11,14
48,15,8,11,14
49,16,8,11,14
50,16,9,11,14
51,17,9,11,14
52,17,9,11,15
53,18,9,11,15
54,18,9,11,16
55,18,9,12,16
56,19,9,12,16
57,20,9,12,16
58,20,10,12,16
59,21,10,12,16
60,21,10,12,17
61,21,10,12,18
62,21,11,12,18
63,22,11,12,18
64,22,12,12,18
65,23,12,12,18
66,23,12,12,19
67,23,13,12,19
68,23,14,12,19
69,23,15,12,19
70,23,15,13,19
71,24,15,13,19
72,24,16,13,19
73,24,16,14,19
74,24,16,14,20
75,25,16,14,20
76,25,16,15,20
77,25,16,16,20
78,25,16,17,20
79,26,16,17,20
80,26,16,17,21
81,26,16,18,21
82,26,17,18,21
83,26,17,19,21
84,26,17,19,22
85,27,17,19,22
86,28,17,19,22
87,28,17,20,22
88,28,18,20,22
89,29,18,20,22
90,29,18,21,22
91,29,18,21,23
92,29,18,21,24
93,30,18,21,24
94,31,18,21,24
95,31,19,21,24
96,32,19,21,24
97,33,19,21,24
98,33,19,21,25
99,33,19,22,25
100,33,19,23,25
101,33,19,24,25
102,34,19,24,25
103,35,19,24,25
104,36,19,24,25
105,36,19,25,25
106,36,20,25,25
107,36,20,26,25
108,36,20,26,26
