episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,920,92.0,1.0,0.1,1.0
10,906,90.6,1.0,0.1,0.9955
20,924,92.4,1.0,0.1,0.9905
30,930,93.0,1.0,0.1,0.9855
40,902,90.2,1.0,0.1,0.9805
50,906,90.6,1.0,0.1,0.9755
60,907,90.7,1.0,0.1,0.9705
70,911,91.1,1.0,0.1,0.9655
80,904,90.4,1.0,0.1,0.9605
90,906,90.6,1.0,0.1,0.9555
100,903,90.3,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,860,86.0,2.0,0.2,0.9405
130,861,86.1,3.0,0.3,0.9355
140,856,85.6,2.0,0.2,0.9305
150,905,90.5,1.0,0.1,0.9255
160,807,80.7,3.0,0.3,0.9205
170,774,77.4,4.0,0.4,0.9155
180,830,83.0,2.0,0.2,0.9105
190,800,80.0,4.0,0.4,0.9055
200,621,62.1,6.0,0.6,0.9005
210,720,72.0,4.0,0.4,0.8955
220,687,68.7,6.0,0.6,0.8905
230,658,65.8,5.0,0.5,0.8855
240,676,67.6,5.0,0.5,0.8805
250,473,47.3,7.0,0.7,0.8755
260,422,42.2,8.0,0.8,0.8705
270,389,38.9,8.0,0.8,0.8655
280,444,44.4,8.0,0.8,0.8605
290,416,41.6,8.0,0.8,0.8555
300,363,36.3,9.0,0.9,0.8505
310,303,30.3,10.0,1.0,0.8455
320,293,29.3,10.0,1.0,0.8405
330,268,26.8,10.0,1.0,0.8355
340,270,27.0,10.0,1.0,0.8305
350,326,32.6,9.0,0.9,0.8255
360,337,33.7,9.0,0.9,0.8205
370,269,26.9,10.0,1.0,0.8155
380,254,25.4,10.0,1.0,0.8105
390,267,26.7,10.0,1.0,0.8055
400,267,26.7,10.0,1.0,0.8005
410,267,26.7,10.0,1.0,0.7955
420,267,26.7,10.0,1.0,0.7905
430,261,26.1,10.0,1.0,0.7855
440,257,25.7,10.0,1.0,0.7805
450,263,26.3,10.0,1.0,0.7755
460,259,25.9,10.0,1.0,0.7705
470,258,25.8,10.0,1.0,0.7655
480,259,25.9,10.0,1.0,0.7605
490,254,25.4,10.0,1.0,0.7555
500,258,25.8,10.0,1.0,0.7505
510,255,25.5,10.0,1.0,0.7455
520,254,25.4,10.0,1.0,0.7405
530,253,25.3,10.0,1.0,0.7355
540,255,25.5,10.0,1.0,0.7305
550,259,25.9,10.0,1.0,0.7255
560,249,24.9,10.0,1.0,0.7205
570,250,25.0,10.0,1.0,0.7155
580,254,25.4,10.0,1.0,0.7105
590,249,24.9,10.0,1.0,0.7055
600,255,25.5,10.0,1.0,0.7005
610,252,25.2,10.0,1.0,0.6955
620,256,25.6,10.0,1.0,0.6905
630,249,24.9,10.0,1.0,0.6855
640,253,25.3,10.0,1.0,0.6805
650,256,25.6,10.0,1.0,0.6755
660,254,25.4,10.0,1.0,0.6705
670,255,25.5,10.0,1.0,0.6655
680,253,25.3,10.0,1.0,0.6605
690,256,25.6,10.0,1.0,0.6555
700,262,26.2,10.0,1.0,0.6505
710,248,24.8,10.0,1.0,0.6455
720,262,26.2,10.0,1.0,0.6405
730,258,25.8,10.0,1.0,0.6355
740,254,25.4,10.0,1.0,0.6305
750,251,25.1,10.0,1.0,0.6255
760,250,25.0,10.0,1.0,0.6205
770,255,25.5,10.0,1.0,0.6155
780,262,26.2,10.0,1.0,0.6105
790,254,25.4,10.0,1.0,0.6055
800,258,25.8,10.0,1.0,0.6005
810,252,25.2,10.0,1.0,0.5955
820,269,26.9,10.0,1.0,0.5905
830,258,25.8,10.0,1.0,0.5855
840,267,26.7,10.0,1.0,0.5805
850,263,26.3,10.0,1.0,0.5755
860,258,25.8,10.0,1.0,0.5705
870,246,24.6,10.0,1.0,0.5655
880,246,24.6,10.0,1.0,0.5605
890,248,24.8,10.0,1.0,0.5555
900,258,25.8,10.0,1.0,0.5505
910,261,26.1,10.0,1.0,0.5455
920,253,25.3,10.0,1.0,0.5405
930,254,25.4,10.0,1.0,0.5355
940,257,25.7,10.0,1.0,0.5305
950,248,24.8,10.0,1.0,0.5255
960,256,25.6,10.0,1.0,0.5205
970,263,26.3,10.0,1.0,0.5155
980,255,25.5,10.0,1.0,0.5105
990,253,25.3,10.0,1.0,0.5055
1000,248,24.8,10.0,1.0,0.5005
1010,258,25.8,10.0,1.0,0.4955
1020,251,25.1,10.0,1.0,0.4905
1030,260,26.0,10.0,1.0,0.4855
1040,254,25.4,10.0,1.0,0.4805
1050,265,26.5,10.0,1.0,0.4755
1060,256,25.6,10.0,1.0,0.4705
1070,247,24.7,10.0,1.0,0.4655
1080,252,25.2,10.0,1.0,0.4605
1090,252,25.2,10.0,1.0,0.4555
1100,262,26.2,10.0,1.0,0.4505
1110,257,25.7,10.0,1.0,0.4455
1120,258,25.8,10.0,1.0,0.4405
1130,246,24.6,10.0,1.0,0.4355
1140,250,25.0,10.0,1.0,0.4305
1150,255,25.5,10.0,1.0,0.4255
1160,251,25.1,10.0,1.0,0.4205
1170,264,26.4,10.0,1.0,0.4155
1180,260,26.0,10.0,1.0,0.4105
