episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,920,92.0,1.0,0.1,1.0,0
1,925,92.5,1.0,0.1,0.9995,6
2,1000,100.0,0,0.0,0.999,106
3,912,91.2,1.0,0.1,0.9985,206
4,915,91.5,1.0,0.1,0.998,306
5,913,91.3,1.0,0.1,0.9975,406
6,907,90.7,1.0,0.1,0.997,506
7,906,90.6,1.0,0.1,0.9965,606
8,908,90.8,1.0,0.1,0.996,706
9,933,93.3,1.0,0.1,0.9955,806
10,910,91.0,1.0,0.1,0.995,906
11,903,90.3,1.0,0.1,0.9945,1006
12,923,92.3,1.0,0.1,0.994,1106
13,910,91.0,1.0,0.1,0.9935,1206
14,910,91.0,1.0,0.1,0.993,1306
15,917,91.7,1.0,0.1,0.9925,1406
16,912,91.2,1.0,0.1,0.992,1408
17,916,91.6,1.0,0.1,0.9915,1508
18,912,91.2,1.0,0.1,0.991,1608
19,908,90.8,1.0,0.1,0.9905,1708
20,902,90.2,2.0,0.2,0.99,1808
21,936,93.6,1.0,0.1,0.9895,1908
22,904,90.4,1.0,0.1,0.989,2008
23,911,91.1,1.0,0.1,0.9885,2108
24,912,91.2,1.0,0.1,0.988,2110
25,910,91.0,1.0,0.1,0.9875,2210
26,908,90.8,1.0,0.1,0.987,2310
27,965,96.5,1.0,0.1,0.9865,2410
28,908,90.8,1.0,0.1,0.986,2510
29,914,91.4,1.0,0.1,0.9855,2610
30,920,92.0,1.0,0.1,0.985,2710
31,908,90.8,1.0,0.1,0.9845,2810
32,905,90.5,1.0,0.1,0.984,2910
33,906,90.6,1.0,0.1,0.9835,3010
34,910,91.0,1.0,0.1,0.983,3110
35,907,90.7,1.0,0.1,0.9825,3210
36,910,91.0,1.0,0.1,0.982,3310
37,905,90.5,1.0,0.1,0.9815,3410
38,915,91.5,1.0,0.1,0.981,3510
39,905,90.5,1.0,0.1,0.9805,3610
40,905,90.5,1.0,0.1,0.98,3710
41,907,90.7,1.0,0.1,0.9795,3810
42,910,91.0,1.0,0.1,0.979,3910
43,905,90.5,1.0,0.1,0.9785,4010
44,903,90.3,1.0,0.1,0.978,4110
45,904,90.4,1.0,0.1,0.9775,4210
46,916,91.6,1.0,0.1,0.977,4310
47,907,90.7,1.0,0.1,0.9765,4410
48,908,90.8,1.0,0.1,0.976,4510
49,928,92.8,1.0,0.1,0.9755,4610
50,914,91.4,1.0,0.1,0.975,4710
51,903,90.3,1.0,0.1,0.9745,4810
52,912,91.2,1.0,0.1,0.974,4910
53,917,91.7,1.0,0.1,0.9735,5010
54,911,91.1,1.0,0.1,0.973,5110
55,904,90.4,1.0,0.1,0.9725,5210
56,913,91.3,1.0,0.1,0.972,5310
57,912,91.2,1.0,0.1,0.9715,5410
58,905,90.5,1.0,0.1,0.971,5510
59,910,91.0,1.0,0.1,0.9705,5610
60,910,91.0,1.0,0.1,0.97,5710
61,907,90.7,1.0,0.1,0.9695,5810
62,908,90.8,1.0,0.1,0.969,5910
63,904,90.4,1.0,0.1,0.9685,6010
64,911,91.1,1.0,0.1,0.968,6110
65,903,90.3,1.0,0.1,0.9675,6210
66,903,90.3,1.0,0.1,0.967,6310
67,914,91.4,1.0,0.1,0.9665,6410
68,903,90.3,1.0,0.1,0.966,6510
69,927,92.7,1.0,0.1,0.9655,6610
70,915,91.5,1.0,0.1,0.965,6710
71,918,91.8,1.0,0.1,0.9645,6810
72,905,90.5,1.0,0.1,0.964,6910
73,904,90.4,1.0,0.1,0.9635,7010
74,916,91.6,1.0,0.1,0.963,7110
75,903,90.3,1.0,0.1,0.9625,7210
76,903,90.3,1.0,0.1,0.962,7310
77,909,90.9,1.0,0.1,0.9615,7410
78,924,92.4,1.0,0.1,0.961,7510
79,911,91.1,1.0,0.1,0.9605,7610
80,914,91.4,1.0,0.1,0.96,7710
81,911,91.1,1.0,0.1,0.9595,7810
82,910,91.0,1.0,0.1,0.959,7910
83,904,90.4,1.0,0.1,0.9585,8010
84,907,90.7,1.0,0.1,0.958,8110
85,908,90.8,1.0,0.1,0.9575,8210
86,908,90.8,1.0,0.1,0.957,8310
87,905,90.5,1.0,0.1,0.9565,8410
88,911,91.1,1.0,0.1,0.956,8510
89,911,91.1,1.0,0.1,0.9555,8610
90,906,90.6,1.0,0.1,0.955,8710
91,908,90.8,1.0,0.1,0.9545,8810
92,906,90.6,1.0,0.1,0.954,8910
93,904,90.4,1.0,0.1,0.9535,9010
94,905,90.5,1.0,0.1,0.953,9110
95,905,90.5,1.0,0.1,0.9525,9210
96,910,91.0,1.0,0.1,0.952,9310
97,908,90.8,1.0,0.1,0.9515,9410
98,903,90.3,1.0,0.1,0.951,9510
99,906,90.6,1.0,0.1,0.9505,9610
100,911,91.1,1.0,0.1,0.95,9710
101,905,90.5,1.0,0.1,0.9495,9810
102,911,91.1,1.0,0.1,0.949,9910
103,903,90.3,1.0,0.1,0.9485,10010
104,908,90.8,1.0,0.1,0.948,10110
105,903,90.3,1.0,0.1,0.9475,10210
106,909,90.9,1.0,0.1,0.947,10310
107,903,90.3,1.0,0.1,0.9465,10410
108,907,90.7,1.0,0.1,0.946,10510
109,908,90.8,1.0,0.1,0.9455,10610
110,907,90.7,1.0,0.1,0.945,10611
111,907,90.7,1.0,0.1,0.9445,10711
112,905,90.5,1.0,0.1,0.944,10811
113,904,90.4,1.0,0.1,0.9435,10911
114,919,91.9,1.0,0.1,0.943,11011
115,905,90.5,1.0,0.1,0.9425,11111
116,906,90.6,1.0,0.1,0.942,11211
117,904,90.4,1.0,0.1,0.9415,11311
118,911,91.1,1.0,0.1,0.941,11411
119,906,90.6,1.0,0.1,0.9405,11511
120,956,95.6,1.0,0.1,0.94,11611
121,903,90.3,1.0,0.1,0.9395,11711
122,906,90.6,1.0,0.1,0.939,11811
123,905,90.5,1.0,0.1,0.9385,11911
124,916,91.6,1.0,0.1,0.938,12011
125,908,90.8,1.0,0.1,0.9375,12111
126,909,90.9,1.0,0.1,0.937,12211
127,903,90.3,1.0,0.1,0.9365,12311
128,911,91.1,1.0,0.1,0.936,12411
129,904,90.4,1.0,0.1,0.9355,12511
130,912,91.2,1.0,0.1,0.935,12611
131,903,90.3,1.0,0.1,0.9345,12711
132,908,90.8,1.0,0.1,0.934,12811
133,917,91.7,1.0,0.1,0.9335,12911
134,907,90.7,1.0,0.1,0.933,12917
135,908,90.8,1.0,0.1,0.9325,13017
136,904,90.4,1.0,0.1,0.932,13117
137,903,90.3,1.0,0.1,0.9315,13217
138,908,90.8,1.0,0.1,0.931,13317
139,903,90.3,1.0,0.1,0.9305,13417
140,911,91.1,1.0,0.1,0.93,13420
141,903,90.3,1.0,0.1,0.9295,13520
142,906,90.6,1.0,0.1,0.929,13620
143,914,91.4,1.0,0.1,0.9285,13720
144,904,90.4,1.0,0.1,0.928,13820
145,904,90.4,1.0,0.1,0.9275,13920
146,907,90.7,1.0,0.1,0.927,13921
147,905,90.5,1.0,0.1,0.9265,14021
148,905,90.5,1.0,0.1,0.926,14121
149,904,90.4,1.0,0.1,0.9255,14221
150,907,90.7,1.0,0.1,0.925,14321
151,906,90.6,1.0,0.1,0.9245,14421
152,909,90.9,1.0,0.1,0.924,14521
153,910,91.0,1.0,0.1,0.9235,14621
154,905,90.5,1.0,0.1,0.923,14721
155,909,90.9,1.0,0.1,0.9225,14821
156,875,87.5,2.0,0.2,0.922,14921
157,906,90.6,1.0,0.1,0.9215,15021
158,909,90.9,1.0,0.1,0.921,15121
159,909,90.9,1.0,0.1,0.9205,15221
160,907,90.7,1.0,0.1,0.92,15321
161,923,92.3,1.0,0.1,0.9195,15421
162,909,90.9,1.0,0.1,0.919,15521
163,904,90.4,1.0,0.1,0.9185,15621
164,903,90.3,1.0,0.1,0.918,15721
165,903,90.3,1.0,0.1,0.9175,15821
166,919,91.9,1.0,0.1,0.917,15921
167,904,90.4,1.0,0.1,0.9165,16021
168,905,90.5,1.0,0.1,0.916,16121
169,911,91.1,1.0,0.1,0.9155,16221
170,911,91.1,1.0,0.1,0.915,16321
171,906,90.6,1.0,0.1,0.9145,16421
172,905,90.5,1.0,0.1,0.914,16521
173,903,90.3,1.0,0.1,0.9135,16621
174,908,90.8,1.0,0.1,0.913,16721
175,913,91.3,1.0,0.1,0.9125,16821
176,904,90.4,1.0,0.1,0.912,16921
177,903,90.3,1.0,0.1,0.9115,17021
178,911,91.1,1.0,0.1,0.911,17121
179,910,91.0,1.0,0.1,0.9105,17221
180,916,91.6,1.0,0.1,0.91,17321
181,912,91.2,1.0,0.1,0.9095,17421
182,905,90.5,1.0,0.1,0.909,17521
183,908,90.8,1.0,0.1,0.9085,17621
184,903,90.3,1.0,0.1,0.908,17721
185,908,90.8,1.0,0.1,0.9075,17821
186,907,90.7,1.0,0.1,0.907,17921
187,907,90.7,1.0,0.1,0.9065,18021
188,905,90.5,1.0,0.1,0.906,18121
189,905,90.5,1.0,0.1,0.9055,18221
190,909,90.9,1.0,0.1,0.905,18321
191,915,91.5,1.0,0.1,0.9045,18421
192,907,90.7,1.0,0.1,0.904,18521
193,909,90.9,1.0,0.1,0.9035,18621
194,904,90.4,1.0,0.1,0.903,18721
195,907,90.7,1.0,0.1,0.9025,18821
196,908,90.8,1.0,0.1,0.902,18921
197,903,90.3,1.0,0.1,0.9015,19021
198,920,92.0,1.0,0.1,0.901,19121
199,908,90.8,1.0,0.1,0.9005,19221
200,908,90.8,1.0,0.1,0.9,19321
201,910,91.0,1.0,0.1,0.8995,19421
202,912,91.2,1.0,0.1,0.899,19521
203,907,90.7,1.0,0.1,0.8985,19621
204,905,90.5,1.0,0.1,0.898,19721
205,905,90.5,1.0,0.1,0.8975,19723
206,903,90.3,1.0,0.1,0.897,19823
207,906,90.6,1.0,0.1,0.8965,19923
208,903,90.3,1.0,0.1,0.896,20023
209,908,90.8,1.0,0.1,0.8955,20123
210,911,91.1,1.0,0.1,0.895,20223
211,908,90.8,1.0,0.1,0.8945,20323
212,903,90.3,1.0,0.1,0.894,20423
213,903,90.3,1.0,0.1,0.8935,20523
214,903,90.3,1.0,0.1,0.893,20623
215,913,91.3,1.0,0.1,0.8925,20723
216,903,90.3,1.0,0.1,0.892,20823
217,903,90.3,1.0,0.1,0.8915,20826
218,909,90.9,1.0,0.1,0.891,20926
219,906,90.6,1.0,0.1,0.8905,21026
220,904,90.4,1.0,0.1,0.89,21126
221,905,90.5,1.0,0.1,0.8895,21226
222,905,90.5,1.0,0.1,0.889,21326
223,906,90.6,1.0,0.1,0.8885,21334
224,905,90.5,1.0,0.1,0.888,21434
225,905,90.5,1.0,0.1,0.8875,21534
226,905,90.5,1.0,0.1,0.887,21634
227,904,90.4,1.0,0.1,0.8865,21734
228,906,90.6,1.0,0.1,0.886,21834
229,903,90.3,1.0,0.1,0.8855,21934
230,903,90.3,1.0,0.1,0.885,22034
231,904,90.4,1.0,0.1,0.8845,22134
232,903,90.3,1.0,0.1,0.884,22234
233,903,90.3,1.0,0.1,0.8835,22334
234,906,90.6,1.0,0.1,0.883,22434
235,903,90.3,1.0,0.1,0.8825,22534
