episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,900,90.0,2.0,0.2,1.0,0
1,986,98.6,1.0,0.1,0.9995,100
2,913,91.3,1.0,0.1,0.999,161
3,1000,100.0,0,0.0,0.9985,261
4,1000,100.0,1.0,0.1,0.998,361
5,921,92.1,1.0,0.1,0.9975,461
6,913,91.3,1.0,0.1,0.997,561
7,935,93.5,1.0,0.1,0.9965,661
8,992,99.2,1.0,0.1,0.996,761
9,950,95.0,1.0,0.1,0.9955,861
10,913,91.3,1.0,0.1,0.995,961
11,958,95.8,1.0,0.1,0.9945,1061
12,943,94.3,1.0,0.1,0.994,1161
13,919,91.9,1.0,0.1,0.9935,1261
14,996,99.6,1.0,0.1,0.993,1361
15,928,92.8,1.0,0.1,0.9925,1461
16,956,95.6,1.0,0.1,0.992,1561
17,919,91.9,1.0,0.1,0.9915,1661
18,938,93.8,1.0,0.1,0.991,1761
19,959,95.9,1.0,0.1,0.9905,1861
20,940,94.0,1.0,0.1,0.99,1961
21,914,91.4,1.0,0.1,0.9895,2061
22,933,93.3,1.0,0.1,0.989,2161
23,923,92.3,1.0,0.1,0.9885,2261
24,961,96.1,1.0,0.1,0.988,2361
25,929,92.9,1.0,0.1,0.9875,2461
26,969,96.9,1.0,0.1,0.987,2561
27,913,91.3,1.0,0.1,0.9865,2661
28,924,92.4,1.0,0.1,0.986,2761
29,947,94.7,1.0,0.1,0.9855,2861
30,951,95.1,1.0,0.1,0.985,2961
31,965,96.5,1.0,0.1,0.9845,3061
32,949,94.9,1.0,0.1,0.984,3161
33,1000,100.0,0,0.0,0.9835,3261
34,964,96.4,1.0,0.1,0.983,3294
35,913,91.3,1.0,0.1,0.9825,3394
36,918,91.8,1.0,0.1,0.982,3494
37,1000,100.0,0,0.0,0.9815,3594
38,921,92.1,1.0,0.1,0.981,3694
39,910,91.0,1.0,0.1,0.9805,3705
40,923,92.3,1.0,0.1,0.98,3805
41,923,92.3,1.0,0.1,0.9795,3905
42,938,93.8,1.0,0.1,0.979,4005
43,932,93.2,1.0,0.1,0.9785,4105
44,935,93.5,1.0,0.1,0.978,4205
45,916,91.6,1.0,0.1,0.9775,4305
46,937,93.7,1.0,0.1,0.977,4405
47,916,91.6,1.0,0.1,0.9765,4505
48,917,91.7,1.0,0.1,0.976,4605
49,941,94.1,1.0,0.1,0.9755,4620
50,916,91.6,1.0,0.1,0.975,4720
51,956,95.6,1.0,0.1,0.9745,4820
52,907,90.7,2.0,0.2,0.974,4920
53,911,91.1,1.0,0.1,0.9735,5020
54,913,91.3,1.0,0.1,0.973,5068
