episode,omega2,omega3,omega4,omega
1,0,0,0,1
2,0,0,0,2
3,1,0,0,2
4,1,0,1,2
5,1,1,1,2
6,1,1,2,2
7,1,2,2,2
8,1,3,2,2
9,1,3,2,3
10,1,4,2,3
11,1,4,3,3
12,1,5,3,3
13,1,5,3,4
14,2,5,3,4
15,2,5,4,4
16,3,5,4,4
17,3,6,4,4
18,3,7,4,4
19,3,7,4,5
20,3,7,4,6
21,3,7,5,6
22,3,7,5,7
23,3,7,6,7
24,3,7,7,7
25,3,7,8,7
26,3,7,9,7
27,3,8,9,7
28,3,8,9,8
29,3,8,9,9
30,3,8,9,10
31,4,8,9,10
32,4,8,10,10
33,5,8,10,10
34,5,8,10,11
35,5,9,10,11
36,5,10,10,11
37,6,10,10,11
38,6,11,10,11
39,6,11,11,11
40,7,11,11,11
41,8,11,11,11
42,9,11,11,11
43,9,11,12,11
44,9,11,12,12
45,9,11,12,13
46,10,11,12,13
47,10,12,12,13
48,10,12,13,13
49,10,13,13,13
50,10,13,13,14
51,10,13,14,14
52,10,14,14,14
53,10,14,15,14
54,10,15,15,14
55,11,15,15,14
56,11,15,15,15
57,11,15,15,16
58,11,15,16,16
59,11,16,16,16
60,11,16,17,16
61,11,17,17,16
62,12,17,17,16
63,12,18,17,16
64,12,18,18,16
65,12,18,18,17
66,12,19,18,17
67,13,19,18,17
68,14,19,18,17
69,14,19,19,17
70,14,19,20,17
71,14,20,20,17
72,14,20,20,18
73,14,20,20,19
74,15,20,20,19
75,15,21,20,19
76,16,21,20,19
77,16,22,20,19
78,16,22,20,20
79,16,22,21,20
80,16,22,22,20
81,16,22,22,21
82,16,23,22,21
83,16,23,22,22
84,16,23,23,22
85,16,23,23,23
86,16,23,23,24
87,17,23,23,24
88,17,23,23,25
89,17,23,24,25
90,17,24,24,25
91,18,24,24,25
92,18,24,24,26
93,18,24,25,26
94,18,24,26,26
95,18,24,27,26
96,19,24,27,26
97,19,24,28,26
98,19,24,28,27
99,19,24,29,27
100,20,24,29,27
101,20,24,29,28
102,20,24,30,28
