episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,1,0,1,0
3,1,1,1,0
4,2,1,1,0
5,3,1,1,0
6,3,2,1,0
7,3,3,1,0
8,3,4,1,0
9,3,4,1,1
10,4,4,1,1
11,5,4,1,1
12,5,5,1,1
13,5,5,1,2
14,6,5,1,2
15,6,5,2,2
16,6,6,2,2
17,6,6,2,3
18,6,6,2,4
19,6,6,3,4
20,7,6,3,4
21,7,7,3,4
22,8,7,3,4
23,8,7,4,4
24,8,7,5,4
25,8,8,5,4
26,8,9,5,4
27,9,9,5,4
28,9,9,6,4
29,10,9,6,4
30,10,9,6,5
31,10,9,7,5
32,11,9,7,5
33,11,9,8,5
34,11,9,9,5
35,11,9,9,6
36,11,10,9,6
37,11,10,10,6
38,11,10,10,7
39,11,10,11,7
40,11,11,11,7
41,12,11,11,7
42,12,11,11,8
43,12,12,11,8
44,13,12,11,8
45,14,12,11,8
46,14,13,11,8
47,15,13,11,8
48,15,14,11,8
49,15,14,11,9
50,15,14,12,9
51,15,14,13,9
52,15,14,13,10
53,15,15,13,10
54,15,16,13,10
55,15,17,13,10
56,16,17,13,10
57,16,18,13,10
58,17,18,13,10
59,18,18,13,10
60,19,18,13,10
61,19,18,14,10
62,19,18,15,10
63,19,18,15,11
64,19,18,15,12
65,19,18,15,13
66,19,19,15,13
67,19,20,15,13
68,20,20,15,13
69,20,21,15,13
70,20,21,15,14
71,20,22,15,14
72,20,22,15,15
73,20,23,15,15
74,20,23,15,16
75,20,23,15,17
76,20,23,15,18
77,20,23,15,19
78,21,23,15,19
79,22,23,15,19
80,22,24,15,19
81,22,25,15,19
82,22,25,16,19
83,22,26,16,19
84,22,26,16,20
85,23,26,16,20
86,23,26,17,20
87,24,26,17,20
88,24,26,17,21
89,24,26,17,22
90,25,26,17,22
91,25,26,18,22
92,26,26,18,22
93,26,26,18,23
94,26,27,18,23
95,27,27,18,23
96,27,27,19,23
97,27,27,20,23
98,27,28,20,23
99,27,28,20,24
100,27,28,20,25
101,28,28,20,25
102,28,29,20,25
103,28,30,20,25
104,28,31,20,25
105,28,31,21,25
106,29,31,21,25
107,30,31,21,25
108,30,31,22,25
