episode,omega2,omega3,omega4,omega
1,1,0,0,0
2,1,0,0,1
3,2,0,0,1
4,2,1,0,1
5,2,1,1,1
6,2,1,2,1
7,2,1,2,2
8,2,1,2,3
9,3,1,2,3
10,3,2,2,3
11,3,2,2,4
12,4,2,2,4
13,4,3,2,4
14,4,3,3,4
15,4,4,3,4
16,5,4,3,4
17,5,4,3,5
18,6,4,3,5
19,6,4,3,6
20,7,4,3,6
21,7,4,3,7
22,8,4,3,7
23,9,4,3,7
24,9,4,4,7
25,10,4,4,7
26,11,4,4,7
27,12,4,4,7
28,12,5,4,7
29,12,5,5,7
30,12,6,5,7
31,12,6,5,8
32,12,6,5,9
33,13,6,5,9
34,13,6,6,9
35,14,6,6,9
36,14,6,7,9
37,15,6,7,9
38,15,6,7,10
39,15,6,8,10
40,15,6,9,10
41,15,6,10,10
42,15,6,10,11
43,15,6,11,11
44,15,6,12,11
45,15,6,12,12
46,15,7,12,12
47,16,7,12,12
48,16,8,12,12
49,16,8,13,12
50,16,8,13,13
51,16,9,13,13
52,16,9,13,14
53,16,10,13,14
54,17,10,13,14
55,17,10,14,14
56,18,10,14,14
57,18,11,14,14
58,19,11,14,14
59,19,12,14,14
60,20,12,14,14
61,20,12,14,15
62,20,12,14,16
63,20,12,15,16
64,21,12,15,16
65,21,12,16,16
66,21,13,16,16
67,21,14,16,16
68,22,14,16,16
69,22,14,16,17
70,22,15,16,17
71,22,15,16,18
72,22,15,17,18
73,22,16,17,18
74,22,16,17,19
75,22,16,17,20
76,22,16,18,20
77,22,16,18,21
78,23,16,18,21
79,23,16,19,21
80,23,17,19,21
81,24,17,19,21
82,25,17,19,21
83,25,17,20,21
84,26,17,20,21
85,26,17,20,22
86,26,17,21,22
87,26,18,21,22
88,27,18,21,22
89,27,19,21,22
90,28,19,21,22
91,28,19,21,23
92,28,20,21,23
93,29,20,21,23
94,29,20,22,23
95,29,20,22,24
96,29,20,23,24
97,29,20,24,24
98,29,20,25,24
99,30,20,25,24
100,31,20,25,24
101,31,21,25,24
102,31,21,26,24
103,31,21,26,25
104,31,21,26,26
105,31,22,26,26
106,32,22,26,26
107,33,22,26,26
108,34,22,26,26
109,34,23,26,26
110,34,23,27,26
111,35,23,27,26
112,35,23,28,26
113,36,23,28,26
114,36,23,28,27
115,37,23,28,27
116,37,23,28,28
117,38,23,28,28
118,38,23,28,29
119,38,23,29,29
120,39,23,29,29
121,39,23,29,30
122,39,23,29,31
123,39,23,29,32
124,40,23,29,32
125,40,24,29,32
126,41,24,29,32
127,42,24,29,32
128,42,24,29,33
129,43,24,29,33
130,43,24,29,34
131,43,24,29,35
132,43,24,29,36
133,44,24,29,36
134,44,25,29,36
135,44,25,30,36
136,45,25,30,36
137,45,25,30,37
138,46,25,30,37
139,46,26,30,37
140,46,26,30,38
141,47,26,30,38
142,47,27,30,38
143,48,27,30,38
144,48,28,30,38
145,48,28,31,38
146,49,28,31,38
147,50,28,31,38
148,50,28,31,39
149,50,28,32,39
150,50,28,33,39
151,50,28,34,39
152,51,28,34,39
153,51,29,34,39
154,52,29,34,39
155,52,29,34,40
156,52,30,34,40
157,53,30,34,40
158,54,30,34,40
159,54,30,35,40
160,54,30,35,41
161,54,30,36,41
162,54,30,37,41
163,54,30,37,42
164,55,30,37,42
165,55,31,37,42
166,55,31,38,42
167,55,32,38,42
168,56,32,38,42
169,56,32,38,43
170,56,32,39,43
171,57,32,39,43
172,58,32,39,43
173,58,32,40,43
174,59,32,40,43
175,60,32,40,43
176,60,32,40,44
177,60,32,41,44
178,60,33,41,44
179,61,33,41,44
180,61,33,42,44
181,61,33,43,44
182,61,33,44,44
183,61,33,44,45
184,61,33,44,46
185,62,33,44,46
186,62,33,45,46
187,62,33,45,47
188,63,33,45,47
189,64,33,45,47
190,64,33,45,48
191,64,33,46,48
192,64,34,46,48
193,64,34,46,49
194,64,34,46,50
195,65,34,46,50
196,65,34,46,51
197,65,34,47,51
198,65,35,47,51
199,65,35,47,52
200,66,35,47,52
201,66,36,47,52
202,66,37,47,52
203,66,37,48,52
204,67,37,48,52
205,67,37,48,53
206,67,38,48,53
207,68,38,48,53
208,68,38,48,54
209,68,38,48,55
210,68,38,48,56
211,68,38,49,56
212,68,38,49,57
213,69,38,49,57
214,69,38,50,57
215,69,38,50,58
216,69,38,51,58
217,69,38,51,59
218,69,38,52,59
219,69,38,52,60
220,69,38,52,61
221,69,38,53,61
222,69,39,53,61
223,69,40,53,61
224,70,40,53,61
225,70,41,53,61
226,71,41,53,61
227,71,41,53,62
228,71,41,53,63
229,71,41,53,64
230,71,41,53,65
231,71,41,53,66
232,72,41,53,66
233,72,42,53,66
234,72,42,54,66
235,72,43,54,66
236,72,43,54,67
237,73,43,54,67
238,73,43,55,67
239,73,43,55,68
240,73,43,56,68
241,74,43,56,68
242,74,44,56,68
243,74,45,56,68
244,75,45,56,68
245,75,46,56,68
246,76,46,56,68
247,77,46,56,68
248,77,46,57,68
249,77,46,58,68
250,77,47,58,68
251,77,47,58,69
252,77,47,59,69
253,77,47,60,69
254,77,48,60,69
255,77,48,60,70
256,78,48,60,70
257,78,48,60,71
258,79,48,60,71
259,79,48,60,72
260,79,48,60,73
261,79,49,60,73
262,80,49,60,73
263,81,49,60,73
264,82,49,60,73
265,83,49,60,73
266,84,49,60,73
267,85,49,60,73
268,85,49,61,73
269,85,49,61,74
270,85,49,62,74
271,85,49,63,74
272,86,49,63,74
273,87,49,63,74
274,87,49,63,75
275,87,50,63,75
276,87,50,64,75
277,88,50,64,75
278,88,50,64,76
279,89,50,64,76
280,89,51,64,76
281,89,51,65,76
282,90,51,65,76
283,90,52,65,76
284,90,52,65,77
285,91,52,65,77
286,91,52,65,78
287,91,53,65,78
288,92,53,65,78
289,92,53,66,78
290,92,54,66,78
291,92,54,66,79
292,92,54,66,80
293,92,55,66,80
294,93,55,66,80
295,93,55,67,80
296,94,55,67,80
297,94,56,67,80
298,94,57,67,80
299,95,57,67,80
300,95,57,68,80
