episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,927,92.7,1.0,0.1,0.9905
30,1000,100.0,0,0.0,0.9855
40,1000,100.0,0,0.0,0.9805
50,991,99.1,1.0,0.1,0.9755
60,916,91.6,1.0,0.1,0.9705
70,930,93.0,1.0,0.1,0.9655
80,978,97.8,1.0,0.1,0.9605
90,928,92.8,1.0,0.1,0.9555
100,926,92.6,1.0,0.1,0.9505
110,912,91.2,1.0,0.1,0.9455
120,986,98.6,1.0,0.1,0.9405
130,930,93.0,1.0,0.1,0.9355
140,916,91.6,1.0,0.1,0.9305
150,908,90.8,1.0,0.1,0.9255
160,912,91.2,1.0,0.1,0.9205
170,888,88.8,2.0,0.2,0.9155
180,903,90.3,3.0,0.3,0.9105
190,896,89.6,2.0,0.2,0.9055
200,867,86.7,2.0,0.2,0.9005
210,811,81.1,3.0,0.3,0.8955
220,751,75.1,3.0,0.3,0.8905
230,736,73.6,4.0,0.4,0.8855
240,745,74.5,3.0,0.3,0.8805
250,742,74.2,3.0,0.3,0.8755
260,659,65.9,4.0,0.4,0.8705
270,682,68.2,4.0,0.4,0.8655
280,667,66.7,4.0,0.4,0.8605
290,639,63.9,5.0,0.5,0.8555
300,688,68.8,4.0,0.4,0.8505
310,666,66.6,4.0,0.4,0.8455
320,659,65.9,4.0,0.4,0.8405
330,653,65.3,4.0,0.4,0.8355
340,545,54.5,6.0,0.6,0.8305
350,616,61.6,6.0,0.6,0.8255
360,608,60.8,6.0,0.6,0.8205
370,617,61.7,5.0,0.5,0.8155
380,494,49.4,7.0,0.7,0.8105
390,492,49.2,9.0,0.9,0.8055
400,489,48.9,7.0,0.7,0.8005
410,452,45.2,8.0,0.8,0.7955
420,416,41.6,8.0,0.8,0.7905
430,451,45.1,8.0,0.8,0.7855
440,416,41.6,8.0,0.8,0.7805
450,405,40.5,9.0,0.9,0.7755
460,340,34.0,9.0,0.9,0.7705
470,283,28.3,10.0,1.0,0.7655
480,366,36.6,9.0,0.9,0.7605
490,326,32.6,9.0,0.9,0.7555
500,309,30.9,9.0,0.9,0.7505
510,312,31.2,9.0,0.9,0.7455
520,305,30.5,9.0,0.9,0.7405
530,374,37.4,8.0,0.8,0.7355
540,305,30.5,9.0,0.9,0.7305
550,299,29.9,9.0,0.9,0.7255
560,344,34.4,9.0,0.9,0.7205
570,356,35.6,8.0,0.8,0.7155
580,349,34.9,10.0,1.0,0.7105
590,258,25.8,10.0,1.0,0.7055
600,251,25.1,10.0,1.0,0.7005
610,287,28.7,10.0,1.0,0.6955
620,255,25.5,10.0,1.0,0.6905
630,254,25.4,10.0,1.0,0.6855
640,265,26.5,10.0,1.0,0.6805
650,237,23.7,10.0,1.0,0.6755
660,234,23.4,10.0,1.0,0.6705
670,230,23.0,10.0,1.0,0.6655
680,228,22.8,10.0,1.0,0.6605
690,233,23.3,10.0,1.0,0.6555
700,226,22.6,10.0,1.0,0.6505
710,247,24.7,10.0,1.0,0.6455
720,229,22.9,10.0,1.0,0.6405
730,227,22.7,10.0,1.0,0.6355
740,227,22.7,10.0,1.0,0.6305
750,227,22.7,10.0,1.0,0.6255
760,221,22.1,10.0,1.0,0.6205
770,219,21.9,10.0,1.0,0.6155
780,224,22.4,10.0,1.0,0.6105
790,220,22.0,10.0,1.0,0.6055
800,221,22.1,10.0,1.0,0.6005
810,218,21.8,10.0,1.0,0.5955
820,221,22.1,10.0,1.0,0.5905
830,214,21.4,10.0,1.0,0.5855
840,216,21.6,10.0,1.0,0.5805
850,233,23.3,10.0,1.0,0.5755
860,224,22.4,10.0,1.0,0.5705
870,223,22.3,10.0,1.0,0.5655
880,206,20.6,10.0,1.0,0.5605
890,213,21.3,10.0,1.0,0.5555
900,209,20.9,10.0,1.0,0.5505
910,214,21.4,10.0,1.0,0.5455
