episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,927,92.7,1.0,0.1,1.0,0
1,904,90.4,1.0,0.1,0.9995,100
2,922,92.2,1.0,0.1,0.999,200
3,907,90.7,1.0,0.1,0.9985,300
4,910,91.0,1.0,0.1,0.998,400
5,928,92.8,1.0,0.1,0.9975,500
6,908,90.8,1.0,0.1,0.997,600
7,905,90.5,1.0,0.1,0.9965,700
8,912,91.2,1.0,0.1,0.996,800
9,909,90.9,1.0,0.1,0.9955,900
10,922,92.2,1.0,0.1,0.995,1000
11,948,94.8,1.0,0.1,0.9945,1100
12,908,90.8,1.0,0.1,0.994,1200
13,904,90.4,1.0,0.1,0.9935,1234
14,904,90.4,1.0,0.1,0.993,1334
15,907,90.7,1.0,0.1,0.9925,1434
16,909,90.9,1.0,0.1,0.992,1534
17,909,90.9,1.0,0.1,0.9915,1634
18,917,91.7,1.0,0.1,0.991,1734
19,920,92.0,1.0,0.1,0.9905,1834
20,932,93.2,1.0,0.1,0.99,1934
21,957,95.7,1.0,0.1,0.9895,2034
22,932,93.2,1.0,0.1,0.989,2134
23,906,90.6,1.0,0.1,0.9885,2234
24,907,90.7,1.0,0.1,0.988,2334
25,910,91.0,1.0,0.1,0.9875,2434
26,931,93.1,1.0,0.1,0.987,2534
27,918,91.8,1.0,0.1,0.9865,2634
28,903,90.3,1.0,0.1,0.986,2658
29,905,90.5,1.0,0.1,0.9855,2758
30,911,91.1,1.0,0.1,0.985,2858
31,907,90.7,1.0,0.1,0.9845,2958
32,905,90.5,1.0,0.1,0.984,3058
33,908,90.8,1.0,0.1,0.9835,3158
34,906,90.6,1.0,0.1,0.983,3258
35,909,90.9,1.0,0.1,0.9825,3358
36,908,90.8,1.0,0.1,0.982,3458
37,923,92.3,1.0,0.1,0.9815,3558
38,924,92.4,1.0,0.1,0.981,3658
39,903,90.3,1.0,0.1,0.9805,3758
40,905,90.5,1.0,0.1,0.98,3858
41,904,90.4,1.0,0.1,0.9795,3913
42,903,90.3,1.0,0.1,0.979,4013
43,907,90.7,1.0,0.1,0.9785,4113
44,906,90.6,1.0,0.1,0.978,4213
45,906,90.6,1.0,0.1,0.9775,4313
46,910,91.0,1.0,0.1,0.977,4413
47,907,90.7,1.0,0.1,0.9765,4513
48,909,90.9,1.0,0.1,0.976,4533
49,908,90.8,1.0,0.1,0.9755,4633
50,911,91.1,1.0,0.1,0.975,4733
51,914,91.4,1.0,0.1,0.9745,4833
52,906,90.6,1.0,0.1,0.974,4933
53,905,90.5,1.0,0.1,0.9735,5033
54,910,91.0,1.0,0.1,0.973,5133
55,906,90.6,1.0,0.1,0.9725,5233
56,903,90.3,1.0,0.1,0.972,5333
57,916,91.6,1.0,0.1,0.9715,5433
58,908,90.8,1.0,0.1,0.971,5507
59,915,91.5,1.0,0.1,0.9705,5607
60,857,85.7,2.0,0.2,0.97,5707
61,869,86.9,2.0,0.2,0.9695,5807
62,915,91.5,1.0,0.1,0.969,5907
63,904,90.4,1.0,0.1,0.9685,6007
64,913,91.3,1.0,0.1,0.968,6107
