episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,1000,100.0,0,0.0,1.0
10,1000,100.0,0,0.0,0.9955
20,1000,100.0,0,0.0,0.9905
30,1000,100.0,0,0.0,0.9855
40,1000,100.0,0,0.0,0.9805
50,966,96.6,1.0,0.1,0.9755
60,937,93.7,1.0,0.1,0.9705
70,915,91.5,1.0,0.1,0.9655
80,851,85.1,2.0,0.2,0.9605
90,908,90.8,1.0,0.1,0.9555
100,865,86.5,2.0,0.2,0.9505
110,767,76.7,4.0,0.4,0.9455
120,760,76.0,3.0,0.3,0.9405
130,649,64.9,5.0,0.5,0.9355
140,559,55.9,6.0,0.6,0.9305
150,567,56.7,6.0,0.6,0.9255
160,652,65.2,4.0,0.4,0.9205
170,508,50.8,7.0,0.7,0.9155
180,519,51.9,7.0,0.7,0.9105
190,388,38.8,8.0,0.8,0.9055
200,495,49.5,8.0,0.8,0.9005
210,404,40.4,8.0,0.8,0.8955
220,368,36.8,9.0,0.9,0.8905
230,381,38.1,10.0,1.0,0.8855
240,360,36.0,9.0,0.9,0.8805
250,288,28.8,10.0,1.0,0.8755
260,309,30.9,9.0,0.9,0.8705
270,297,29.7,10.0,1.0,0.8655
280,247,24.7,10.0,1.0,0.8605
290,294,29.4,9.0,0.9,0.8555
300,285,28.5,9.0,0.9,0.8505
310,300,30.0,9.0,0.9,0.8455
320,251,25.1,10.0,1.0,0.8405
330,276,27.6,10.0,1.0,0.8355
340,220,22.0,10.0,1.0,0.8305
350,225,22.5,10.0,1.0,0.8255
360,230,23.0,10.0,1.0,0.8205
370,216,21.6,10.0,1.0,0.8155
380,217,21.7,10.0,1.0,0.8105
390,230,23.0,10.0,1.0,0.8055
400,217,21.7,10.0,1.0,0.8005
410,215,21.5,10.0,1.0,0.7955
420,210,21.0,10.0,1.0,0.7905
430,213,21.3,10.0,1.0,0.7855
440,213,21.3,10.0,1.0,0.7805
450,208,20.8,10.0,1.0,0.7755
460,212,21.2,10.0,1.0,0.7705
470,211,21.1,10.0,1.0,0.7655
480,214,21.4,10.0,1.0,0.7605
490,210,21.0,10.0,1.0,0.7555
500,220,22.0,10.0,1.0,0.7505
510,212,21.2,10.0,1.0,0.7455
520,216,21.6,10.0,1.0,0.7405
530,215,21.5,10.0,1.0,0.7355
540,212,21.2,10.0,1.0,0.7305
550,211,21.1,10.0,1.0,0.7255
560,217,21.7,10.0,1.0,0.7205
570,219,21.9,10.0,1.0,0.7155
580,226,22.6,10.0,1.0,0.7105
590,219,21.9,10.0,1.0,0.7055
600,211,21.1,10.0,1.0,0.7005
610,211,21.1,10.0,1.0,0.6955
620,208,20.8,10.0,1.0,0.6905
630,212,21.2,10.0,1.0,0.6855
640,216,21.6,10.0,1.0,0.6805
650,214,21.4,10.0,1.0,0.6755
660,217,21.7,10.0,1.0,0.6705
670,213,21.3,10.0,1.0,0.6655
680,218,21.8,10.0,1.0,0.6605
690,208,20.8,10.0,1.0,0.6555
700,214,21.4,10.0,1.0,0.6505
710,212,21.2,10.0,1.0,0.6455
720,220,22.0,10.0,1.0,0.6405
730,212,21.2,10.0,1.0,0.6355
740,209,20.9,10.0,1.0,0.6305
750,206,20.6,10.0,1.0,0.6255
760,209,20.9,10.0,1.0,0.6205
770,208,20.8,10.0,1.0,0.6155
780,216,21.6,10.0,1.0,0.6105
790,214,21.4,10.0,1.0,0.6055
800,208,20.8,10.0,1.0,0.6005
810,220,22.0,10.0,1.0,0.5955
820,210,21.0,10.0,1.0,0.5905
830,214,21.4,10.0,1.0,0.5855
840,217,21.7,10.0,1.0,0.5805
850,210,21.0,10.0,1.0,0.5755
860,213,21.3,10.0,1.0,0.5705
870,211,21.1,10.0,1.0,0.5655
880,218,21.8,10.0,1.0,0.5605
890,216,21.6,10.0,1.0,0.5555
900,205,20.5,10.0,1.0,0.5505
910,213,21.3,10.0,1.0,0.5455
