episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,931,93.1,2.0,0.2,1.0
10,945,94.5,1.0,0.1,0.9955
20,1000,100.0,0,0.0,0.9905
30,922,92.2,1.0,0.1,0.9855
40,903,90.3,1.0,0.1,0.9805
50,907,90.7,1.0,0.1,0.9755
60,905,90.5,1.0,0.1,0.9705
70,903,90.3,1.0,0.1,0.9655
80,905,90.5,1.0,0.1,0.9605
90,905,90.5,1.0,0.1,0.9555
100,905,90.5,1.0,0.1,0.9505
110,874,87.4,2.0,0.2,0.9455
120,862,86.2,2.0,0.2,0.9405
130,905,90.5,1.0,0.1,0.9355
140,743,74.3,3.0,0.3,0.9305
150,703,70.3,6.0,0.6,0.9255
160,748,74.8,4.0,0.4,0.9205
170,768,76.8,4.0,0.4,0.9155
180,686,68.6,5.0,0.5,0.9105
190,739,73.9,5.0,0.5,0.9055
200,455,45.5,8.0,0.8,0.9005
210,575,57.5,8.0,0.8,0.8955
220,523,52.3,6.0,0.6,0.8905
230,399,39.9,9.0,0.9,0.8855
240,362,36.2,8.0,0.8,0.8805
250,356,35.6,8.0,0.8,0.8755
260,322,32.2,9.0,0.9,0.8705
270,341,34.1,8.0,0.8,0.8655
280,279,27.9,9.0,0.9,0.8605
290,274,27.4,9.0,0.9,0.8555
300,268,26.8,9.0,0.9,0.8505
310,290,29.0,9.0,0.9,0.8455
320,314,31.4,9.0,0.9,0.8405
330,268,26.8,9.0,0.9,0.8355
340,223,22.3,10.0,1.0,0.8305
350,267,26.7,9.0,0.9,0.8255
360,213,21.3,10.0,1.0,0.8205
370,275,27.5,9.0,0.9,0.8155
380,204,20.4,10.0,1.0,0.8105
390,214,21.4,10.0,1.0,0.8055
400,232,23.2,10.0,1.0,0.8005
410,201,20.1,10.0,1.0,0.7955
420,200,20.0,10.0,1.0,0.7905
430,212,21.2,10.0,1.0,0.7855
440,210,21.0,10.0,1.0,0.7805
450,211,21.1,10.0,1.0,0.7755
460,213,21.3,10.0,1.0,0.7705
470,214,21.4,10.0,1.0,0.7655
480,200,20.0,10.0,1.0,0.7605
490,202,20.2,10.0,1.0,0.7555
500,205,20.5,10.0,1.0,0.7505
510,197,19.7,10.0,1.0,0.7455
520,198,19.8,10.0,1.0,0.7405
530,200,20.0,10.0,1.0,0.7355
540,200,20.0,10.0,1.0,0.7305
550,200,20.0,10.0,1.0,0.7255
560,205,20.5,10.0,1.0,0.7205
570,202,20.2,10.0,1.0,0.7155
580,201,20.1,10.0,1.0,0.7105
590,201,20.1,10.0,1.0,0.7055
600,204,20.4,10.0,1.0,0.7005
610,200,20.0,10.0,1.0,0.6955
620,209,20.9,10.0,1.0,0.6905
630,204,20.4,10.0,1.0,0.6855
640,209,20.9,10.0,1.0,0.6805
650,204,20.4,10.0,1.0,0.6755
660,199,19.9,10.0,1.0,0.6705
670,206,20.6,10.0,1.0,0.6655
680,204,20.4,10.0,1.0,0.6605
690,200,20.0,10.0,1.0,0.6555
700,207,20.7,10.0,1.0,0.6505
710,204,20.4,10.0,1.0,0.6455
720,202,20.2,10.0,1.0,0.6405
730,200,20.0,10.0,1.0,0.6355
740,209,20.9,10.0,1.0,0.6305
750,197,19.7,10.0,1.0,0.6255
760,199,19.9,10.0,1.0,0.6205
770,198,19.8,10.0,1.0,0.6155
780,209,20.9,10.0,1.0,0.6105
790,204,20.4,10.0,1.0,0.6055
800,208,20.8,10.0,1.0,0.6005
810,208,20.8,10.0,1.0,0.5955
820,209,20.9,10.0,1.0,0.5905
830,204,20.4,10.0,1.0,0.5855
840,214,21.4,10.0,1.0,0.5805
850,209,20.9,10.0,1.0,0.5755
860,204,20.4,10.0,1.0,0.5705
870,202,20.2,10.0,1.0,0.5655
880,197,19.7,10.0,1.0,0.5605
890,196,19.6,10.0,1.0,0.5555
900,208,20.8,10.0,1.0,0.5505
910,202,20.2,10.0,1.0,0.5455
920,215,21.5,10.0,1.0,0.5405
930,203,20.3,10.0,1.0,0.5355
940,193,19.3,10.0,1.0,0.5305
950,199,19.9,10.0,1.0,0.5255
960,201,20.1,10.0,1.0,0.5205
970,201,20.1,10.0,1.0,0.5155
980,205,20.5,10.0,1.0,0.5105
990,212,21.2,10.0,1.0,0.5055
1000,206,20.6,10.0,1.0,0.5005
1010,196,19.6,10.0,1.0,0.4955
1020,203,20.3,10.0,1.0,0.4905
1030,202,20.2,10.0,1.0,0.4855
1040,200,20.0,10.0,1.0,0.4805
1050,205,20.5,10.0,1.0,0.4755
1060,201,20.1,10.0,1.0,0.4705
1070,206,20.6,10.0,1.0,0.4655
1080,204,20.4,10.0,1.0,0.4605
1090,201,20.1,10.0,1.0,0.4555
1100,197,19.7,10.0,1.0,0.4505
1110,199,19.9,10.0,1.0,0.4455
1120,208,20.8,10.0,1.0,0.4405
1130,198,19.8,10.0,1.0,0.4355
1140,199,19.9,10.0,1.0,0.4305
1150,196,19.6,10.0,1.0,0.4255
1160,205,20.5,10.0,1.0,0.4205
1170,199,19.9,10.0,1.0,0.4155
1180,201,20.1,10.0,1.0,0.4105
1190,210,21.0,10.0,1.0,0.4055
1200,208,20.8,10.0,1.0,0.4005
1210,203,20.3,10.0,1.0,0.3955
1220,215,21.5,10.0,1.0,0.3905
1230,199,19.9,10.0,1.0,0.3855
1240,215,21.5,10.0,1.0,0.3805
1250,209,20.9,10.0,1.0,0.3755
1260,202,20.2,10.0,1.0,0.3705
1270,207,20.7,10.0,1.0,0.3655
1280,209,20.9,10.0,1.0,0.3605
1290,214,21.4,10.0,1.0,0.3555
1300,205,20.5,10.0,1.0,0.3505
1310,196,19.6,10.0,1.0,0.3455
1320,201,20.1,10.0,1.0,0.3405
1330,201,20.1,10.0,1.0,0.3355
1340,207,20.7,10.0,1.0,0.3305
1350,205,20.5,10.0,1.0,0.3255
1360,206,20.6,10.0,1.0,0.3205
1370,208,20.8,10.0,1.0,0.3155
1380,203,20.3,10.0,1.0,0.3105
1390,203,20.3,10.0,1.0,0.3055
1400,205,20.5,10.0,1.0,0.3005
1410,197,19.7,10.0,1.0,0.2955
1420,204,20.4,10.0,1.0,0.2905
1430,211,21.1,10.0,1.0,0.2855
1440,209,20.9,10.0,1.0,0.2805
1450,201,20.1,10.0,1.0,0.2755
1460,200,20.0,10.0,1.0,0.2705
1470,201,20.1,10.0,1.0,0.2655
1480,205,20.5,10.0,1.0,0.2605
1490,205,20.5,10.0,1.0,0.2555
1500,204,20.4,10.0,1.0,0.2505
1510,201,20.1,10.0,1.0,0.2455
1520,207,20.7,10.0,1.0,0.2405
1530,201,20.1,10.0,1.0,0.2355
1540,202,20.2,10.0,1.0,0.2305
1550,200,20.0,10.0,1.0,0.2255
