episode,omega2,omega3,omega4,omega
1,0,1,0,0
2,1,1,0,0
3,1,1,0,1
4,1,1,1,1
5,1,1,2,1
6,1,1,3,1
7,2,1,3,1
8,2,1,3,2
9,3,1,3,2
10,3,2,3,2
11,3,2,4,2
12,3,2,5,2
13,3,2,5,3
14,3,2,5,4
15,4,2,5,4
16,5,2,5,4
17,5,3,5,4
18,5,3,6,4
19,6,3,6,4
20,7,3,6,4
21,7,4,6,4
22,7,4,7,4
23,7,4,7,5
24,7,5,7,5
25,8,5,7,5
26,8,5,7,6
27,8,5,7,7
28,8,5,7,8
29,8,5,8,8
30,8,5,9,8
31,8,6,9,8
32,8,6,9,9
33,8,6,10,9
34,9,6,10,9
35,9,7,10,9
36,9,7,11,9
37,9,8,11,9
38,9,8,11,10
39,9,9,11,10
40,10,9,11,10
41,10,9,11,11
42,10,10,11,11
43,10,10,11,12
44,10,10,11,13
45,10,11,11,13
46,10,11,12,13
47,10,12,12,13
48,11,12,12,13
49,11,12,13,13
50,11,12,14,13
51,12,12,14,13
52,12,13,14,13
53,12,13,14,14
54,12,14,14,14
55,12,15,14,14
56,12,15,15,14
57,13,15,15,14
58,13,15,15,15
59,13,15,16,15
60,13,15,17,15
61,13,15,18,15
62,14,15,18,15
63,14,16,18,15
64,14,17,18,15
65,14,18,18,15
66,14,18,19,15
67,14,18,20,15
68,15,18,20,15
69,15,19,20,15
70,15,19,21,15
71,15,20,21,15
72,15,20,22,15
73,15,20,23,15
74,15,21,23,15
75,16,21,23,15
76,17,21,23,15
77,17,21,24,15
78,17,21,25,15
79,17,21,25,16
80,17,22,25,16
81,18,22,25,16
82,18,23,25,16
83,18,23,25,17
84,18,23,25,18
85,19,23,25,18
86,20,23,25,18
87,21,23,25,18
88,22,23,25,18
89,22,23,26,18
90,22,23,27,18
91,22,23,28,18
92,22,23,29,18
93,22,23,30,18
94,22,24,30,18
95,22,24,30,19
96,22,25,30,19
97,22,25,30,20
98,23,25,30,20
99,23,25,30,21
100,23,25,31,21
101,23,25,32,21
102,23,26,32,21
103,23,26,32,22
104,23,26,33,22
105,23,27,33,22
106,23,28,33,22
107,23,28,33,23
108,24,28,33,23
109,24,28,33,24
110,25,28,33,24
111,26,28,33,24
112,27,28,33,24
113,27,28,33,25
114,28,28,33,25
115,29,28,33,25
116,29,28,34,25
117,29,28,34,26
118,29,28,35,26
119,30,28,35,26
120,30,28,35,27
121,31,28,35,27
122,31,28,35,28
123,32,28,35,28
124,32,29,35,28
125,32,29,35,29
126,32,29,35,30
127,32,29,35,31
128,32,29,36,31
129,32,29,36,32
130,32,29,37,32
131,33,29,37,32
132,34,29,37,32
133,34,30,37,32
134,34,30,38,32
135,34,31,38,32
136,34,32,38,32
137,35,32,38,32
138,35,32,39,32
139,35,32,39,33
140,35,32,40,33
141,35,32,40,34
142,36,32,40,34
143,36,32,40,35
144,37,32,40,35
145,37,32,40,36
146,37,33,40,36
