"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper"
650,23.0,22.5925325278,23.4074674722,1.0,1.0,1.0
660,23.05,22.6991427381,23.4008572619,1.0,1.0,1.0
670,23.07,22.7227263324,23.4172736676,1.0,1.0,1.0
680,22.87,22.3652352816,23.3747647184,1.0,1.0,1.0
690,23.09,22.6763694445,23.5036305555,1.0,1.0,1.0
700,23.04,22.7269093126,23.3530906874,1.0,1.0,1.0
710,23.22,22.8447878963,23.5952121037,1.0,1.0,1.0
720,22.99,22.6078062581,23.3721937419,1.0,1.0,1.0
730,22.99,22.7049522392,23.2750477608,1.0,1.0,1.0
740,22.98,22.688346417,23.271653583,1.0,1.0,1.0
750,23.05,22.6975258758,23.4024741242,1.0,1.0,1.0
760,23.13,22.7381103339,23.5218896661,1.0,1.0,1.0
770,23.11,22.9269965965,23.2930034035,1.0,1.0,1.0
780,22.72,22.3618449599,23.0781550401,1.0,1.0,1.0
790,23.19,22.6692669042,23.7107330958,1.0,1.0,1.0
800,22.91,22.4337515913,23.3862484087,1.0,1.0,1.0
810,23.31,22.8788692698,23.7411307302,1.0,1.0,1.0
820,22.87,22.619795464,23.120204536,1.0,1.0,1.0
830,22.95,22.5592727827,23.3407272173,1.0,1.0,1.0
840,23.38,22.9093359869,23.8506640131,1.0,1.0,1.0
850,23.2,22.7078399941,23.6921600059,1.0,1.0,1.0
860,22.96,22.5781783678,23.3418216322,1.0,1.0,1.0
870,23.0,22.6415275872,23.3584724128,1.0,1.0,1.0
880,23.22,22.8045178187,23.6354821813,1.0,1.0,1.0
890,23.37,23.0918170028,23.6481829972,1.0,1.0,1.0
900,22.9,22.6476458038,23.1523541962,1.0,1.0,1.0
910,23.08,22.6728117107,23.4871882893,1.0,1.0,1.0
920,23.06,22.7076065428,23.4123934572,1.0,1.0,1.0
930,22.65,22.30734147,22.99265853,1.0,1.0,1.0
940,22.73,22.3605143301,23.0994856699,1.0,1.0,1.0
950,23.11,22.6909069358,23.5290930642,1.0,1.0,1.0
960,23.0,22.6184763168,23.3815236832,1.0,1.0,1.0
970,23.89,22.3193068857,25.4606931143,0.99,0.967378428373,1.01262157163
980,23.04,22.7554513601,23.3245486399,1.0,1.0,1.0
990,23.27,21.945762918,24.594237082,1.0,1.0,1.0
1000,22.96,22.4384486128,23.4815513872,1.0,1.0,1.0
1010,22.94,22.5581783678,23.3218216322,1.0,1.0,1.0
1020,23.27,22.6878149079,23.8521850921,1.0,1.0,1.0
1030,23.11,22.716084303,23.503915697,1.0,1.0,1.0
1040,23.09,22.6125591798,23.5674408202,1.0,1.0,1.0
1050,22.98,22.5798545853,23.3801454147,1.0,1.0,1.0
1060,23.34,22.8499239555,23.8300760445,1.0,1.0,1.0
1070,23.15,22.6645284469,23.6354715531,1.0,1.0,1.0
1080,23.0,22.5788092582,23.4211907418,1.0,1.0,1.0
1090,22.87,22.5395047654,23.2004952346,1.0,1.0,1.0
1100,22.99,22.7651709632,23.2148290368,1.0,1.0,1.0
1110,22.82,22.5382627777,23.1017372223,1.0,1.0,1.0
1120,23.1,22.6159946887,23.5840053113,1.0,1.0,1.0
1130,23.0,22.599570492,23.400429508,1.0,1.0,1.0
1140,23.17,22.7610699443,23.5789300557,1.0,1.0,1.0
1150,23.29,22.9657574733,23.6142425267,1.0,1.0,1.0
1160,23.04,22.6407080781,23.4392919219,1.0,1.0,1.0
1170,23.09,22.8808948692,23.2991051308,1.0,1.0,1.0
1180,22.97,22.7220783998,23.2179216002,1.0,1.0,1.0
1190,23.21,22.6784599196,23.7415400804,1.0,1.0,1.0
1200,23.04,22.7514825682,23.3285174318,1.0,1.0,1.0
1210,23.09,22.8677143599,23.3122856401,1.0,1.0,1.0
1220,22.92,22.5555500134,23.2844499866,1.0,1.0,1.0
1230,22.89,22.5951471961,23.1848528039,1.0,1.0,1.0
1240,22.91,22.503300742,23.316699258,1.0,1.0,1.0
1250,22.81,22.446096474,23.173903526,1.0,1.0,1.0
1260,22.74,22.4656243844,23.0143756156,1.0,1.0,1.0
1270,23.24,22.7628570033,23.7171429967,1.0,1.0,1.0
1280,23.1,22.7229738062,23.4770261938,1.0,1.0,1.0
1290,23.03,22.7518170028,23.3081829972,1.0,1.0,1.0
1300,22.8,22.5814548553,23.0185451447,1.0,1.0,1.0
1310,23.01,22.6219010225,23.3980989775,1.0,1.0,1.0
1320,22.73,22.3544092383,23.1055907617,1.0,1.0,1.0
1330,22.87,22.4596818546,23.2803181454,1.0,1.0,1.0
1340,22.95,22.6574704323,23.2425295677,1.0,1.0,1.0
1350,22.74,22.3253397427,23.1546602573,1.0,1.0,1.0
1360,22.82,22.5206497494,23.1193502506,1.0,1.0,1.0
1370,23.03,22.6294995001,23.4305004999,1.0,1.0,1.0
1380,23.19,22.548878071,23.831121929,1.0,1.0,1.0
1390,22.88,22.6170529476,23.1429470524,1.0,1.0,1.0
1400,23.01,22.6637101125,23.3562898875,1.0,1.0,1.0
1410,22.81,22.5704770662,23.0495229338,1.0,1.0,1.0
1420,23.02,22.5937102358,23.4462897642,1.0,1.0,1.0
1430,23.15,22.7407919497,23.5592080503,1.0,1.0,1.0
1440,23.01,22.7566339094,23.2633660906,1.0,1.0,1.0
1450,23.17,22.9513248076,23.3886751924,1.0,1.0,1.0
1460,23.33,22.7727659996,23.8872340004,1.0,1.0,1.0
1470,23.21,22.7409697166,23.6790302834,1.0,1.0,1.0
1480,22.83,22.6087399047,23.0512600953,1.0,1.0,1.0
1490,22.76,22.3918247038,23.1281752962,1.0,1.0,1.0
1500,23.08,22.7499351539,23.4100648461,1.0,1.0,1.0
1510,23.09,22.7168392889,23.4631607111,1.0,1.0,1.0
1520,22.79,22.49131529,23.08868471,1.0,1.0,1.0
1530,22.96,22.5766920966,23.3433079034,1.0,1.0,1.0
1540,23.07,22.6407196248,23.4992803752,1.0,1.0,1.0
1550,23.08,22.6563862809,23.5036137191,1.0,1.0,1.0
1560,22.93,22.5337815244,23.3262184756,1.0,1.0,1.0
1570,23.11,22.6645981628,23.5554018372,1.0,1.0,1.0
1580,23.07,22.6014548786,23.5385451214,1.0,1.0,1.0
1590,22.68,22.4303642406,22.9296357594,1.0,1.0,1.0
1600,23.08,22.6523784933,23.5076215067,1.0,1.0,1.0
1610,22.81,22.5752728056,23.0447271944,1.0,1.0,1.0
1620,23.16,22.8361961727,23.4838038273,1.0,1.0,1.0
1630,22.99,22.7089700266,23.2710299734,1.0,1.0,1.0
1640,22.93,22.6890569573,23.1709430427,1.0,1.0,1.0
1650,22.88,22.6619758218,23.0980241782,1.0,1.0,1.0
1660,23.03,22.6528984085,23.4071015915,1.0,1.0,1.0
1670,22.97,22.6067220069,23.3332779931,1.0,1.0,1.0
1680,22.92,22.613146073,23.226853927,1.0,1.0,1.0
1690,22.83,22.3787640632,23.2812359368,1.0,1.0,1.0
1700,22.93,22.6378594345,23.2221405655,1.0,1.0,1.0
1710,23.0,22.6528082076,23.3471917924,1.0,1.0,1.0
1720,22.97,22.6464596778,23.2935403222,1.0,1.0,1.0
1730,22.87,22.49592617,23.24407383,1.0,1.0,1.0
1740,22.75,22.467356058,23.032643942,1.0,1.0,1.0
1750,22.84,22.6235462445,23.0564537555,1.0,1.0,1.0
1760,22.8,22.4368002743,23.1631997257,1.0,1.0,1.0
1770,23.42,23.0493619653,23.7906380347,1.0,1.0,1.0
1780,23.01,22.7269540038,23.2930459962,1.0,1.0,1.0
1790,22.84,22.598703236,23.081296764,1.0,1.0,1.0
1800,22.96,22.5841822266,23.3358177734,1.0,1.0,1.0
1810,23.16,22.8487306816,23.4712693184,1.0,1.0,1.0
1820,22.95,22.6368185222,23.2631814778,1.0,1.0,1.0
1830,22.95,22.5741065865,23.3258934135,1.0,1.0,1.0
1840,22.99,22.7504770662,23.2295229338,1.0,1.0,1.0
1850,22.86,22.4398906226,23.2801093774,1.0,1.0,1.0
1860,23.25,22.7394113114,23.7605886886,1.0,1.0,1.0
1870,22.88,22.4009541324,23.3590458676,1.0,1.0,1.0
1880,23.34,22.9336504104,23.7463495896,1.0,1.0,1.0
1890,23.1,22.8079567661,23.3920432339,1.0,1.0,1.0
1900,22.93,22.5636050215,23.2963949785,1.0,1.0,1.0
1910,22.98,22.6712986515,23.2887013485,1.0,1.0,1.0
1920,22.82,22.5244730258,23.1155269742,1.0,1.0,1.0
1930,23.09,22.7837953037,23.3962046963,1.0,1.0,1.0
1940,23.14,22.7843941385,23.4956058615,1.0,1.0,1.0
1950,22.99,22.7457754807,23.2342245193,1.0,1.0,1.0
1960,22.84,22.3961967676,23.2838032324,1.0,1.0,1.0
1970,22.91,22.5117775165,23.3082224835,1.0,1.0,1.0
1980,22.68,22.5337838172,22.8262161828,1.0,1.0,1.0
1990,23.16,22.7737367105,23.5462632895,1.0,1.0,1.0
2000,22.97,22.6720777283,23.2679222717,1.0,1.0,1.0
