episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,909,90.9,1.0,0.1,1.0
10,906,90.6,1.0,0.1,0.9955
20,918,91.8,1.0,0.1,0.9905
30,964,96.4,1.0,0.1,0.9855
40,960,96.0,1.0,0.1,0.9805
50,906,90.6,1.0,0.1,0.9755
60,919,91.9,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,903,90.3,1.0,0.1,0.9605
90,905,90.5,1.0,0.1,0.9555
100,829,82.9,2.0,0.2,0.9505
110,904,90.4,1.0,0.1,0.9455
120,902,90.2,1.0,0.1,0.9405
130,907,90.7,1.0,0.1,0.9355
140,903,90.3,1.0,0.1,0.9305
150,902,90.2,1.0,0.1,0.9255
160,904,90.4,1.0,0.1,0.9205
170,902,90.2,1.0,0.1,0.9155
180,832,83.2,2.0,0.2,0.9105
190,895,89.5,2.0,0.2,0.9055
200,824,82.4,2.0,0.2,0.9005
210,805,80.5,3.0,0.3,0.8955
220,819,81.9,2.0,0.2,0.8905
230,823,82.3,2.0,0.2,0.8855
240,804,80.4,3.0,0.3,0.8805
250,780,78.0,3.0,0.3,0.8755
260,735,73.5,3.0,0.3,0.8705
270,757,75.7,3.0,0.3,0.8655
280,736,73.6,3.0,0.3,0.8605
290,707,70.7,5.0,0.5,0.8555
300,650,65.0,5.0,0.5,0.8505
310,524,52.4,8.0,0.8,0.8455
320,620,62.0,7.0,0.7,0.8405
330,578,57.8,6.0,0.6,0.8355
340,431,43.1,9.0,0.9,0.8305
350,545,54.5,7.0,0.7,0.8255
360,580,58.0,6.0,0.6,0.8205
370,532,53.2,7.0,0.7,0.8155
380,557,55.7,8.0,0.8,0.8105
390,368,36.8,9.0,0.9,0.8055
400,473,47.3,7.0,0.7,0.8005
410,328,32.8,10.0,1.0,0.7955
420,390,39.0,10.0,1.0,0.7905
430,374,37.4,9.0,0.9,0.7855
440,350,35.0,9.0,0.9,0.7805
450,288,28.8,10.0,1.0,0.7755
460,347,34.7,10.0,1.0,0.7705
470,369,36.9,10.0,1.0,0.7655
480,335,33.5,9.0,0.9,0.7605
490,305,30.5,10.0,1.0,0.7555
500,313,31.3,10.0,1.0,0.7505
510,315,31.5,10.0,1.0,0.7455
520,289,28.9,10.0,1.0,0.7405
530,323,32.3,10.0,1.0,0.7355
540,292,29.2,10.0,1.0,0.7305
550,274,27.4,10.0,1.0,0.7255
560,283,28.3,10.0,1.0,0.7205
570,255,25.5,10.0,1.0,0.7155
580,254,25.4,10.0,1.0,0.7105
590,258,25.8,10.0,1.0,0.7055
600,259,25.9,10.0,1.0,0.7005
610,257,25.7,10.0,1.0,0.6955
620,257,25.7,10.0,1.0,0.6905
630,250,25.0,10.0,1.0,0.6855
640,250,25.0,10.0,1.0,0.6805
650,263,26.3,10.0,1.0,0.6755
660,255,25.5,10.0,1.0,0.6705
670,266,26.6,10.0,1.0,0.6655
680,277,27.7,10.0,1.0,0.6605
690,262,26.2,10.0,1.0,0.6555
700,257,25.7,10.0,1.0,0.6505
710,259,25.9,10.0,1.0,0.6455
720,261,26.1,10.0,1.0,0.6405
730,261,26.1,10.0,1.0,0.6355
740,262,26.2,10.0,1.0,0.6305
750,256,25.6,10.0,1.0,0.6255
760,256,25.6,10.0,1.0,0.6205
770,255,25.5,10.0,1.0,0.6155
780,252,25.2,10.0,1.0,0.6105
790,263,26.3,10.0,1.0,0.6055
800,266,26.6,10.0,1.0,0.6005
810,258,25.8,10.0,1.0,0.5955
820,269,26.9,10.0,1.0,0.5905
830,261,26.1,10.0,1.0,0.5855
840,253,25.3,10.0,1.0,0.5805
850,255,25.5,10.0,1.0,0.5755
860,260,26.0,10.0,1.0,0.5705
870,262,26.2,10.0,1.0,0.5655
880,258,25.8,10.0,1.0,0.5605
890,244,24.4,10.0,1.0,0.5555
900,260,26.0,10.0,1.0,0.5505
910,264,26.4,10.0,1.0,0.5455
920,267,26.7,10.0,1.0,0.5405
930,257,25.7,10.0,1.0,0.5355
940,248,24.8,10.0,1.0,0.5305
950,253,25.3,10.0,1.0,0.5255
960,250,25.0,10.0,1.0,0.5205
970,255,25.5,10.0,1.0,0.5155
980,254,25.4,10.0,1.0,0.5105
990,254,25.4,10.0,1.0,0.5055
1000,260,26.0,10.0,1.0,0.5005
1010,256,25.6,10.0,1.0,0.4955
1020,262,26.2,10.0,1.0,0.4905
1030,250,25.0,10.0,1.0,0.4855
1040,262,26.2,10.0,1.0,0.4805
1050,268,26.8,10.0,1.0,0.4755
1060,259,25.9,10.0,1.0,0.4705
1070,258,25.8,10.0,1.0,0.4655
1080,249,24.9,10.0,1.0,0.4605
1090,252,25.2,10.0,1.0,0.4555
1100,255,25.5,10.0,1.0,0.4505
1110,256,25.6,10.0,1.0,0.4455
1120,262,26.2,10.0,1.0,0.4405
1130,256,25.6,10.0,1.0,0.4355
1140,259,25.9,10.0,1.0,0.4305
1150,249,24.9,10.0,1.0,0.4255
1160,255,25.5,10.0,1.0,0.4205
1170,257,25.7,10.0,1.0,0.4155
1180,247,24.7,10.0,1.0,0.4105
1190,257,25.7,10.0,1.0,0.4055
1200,251,25.1,10.0,1.0,0.4005
1210,258,25.8,10.0,1.0,0.3955
1220,255,25.5,10.0,1.0,0.3905
1230,258,25.8,10.0,1.0,0.3855
1240,257,25.7,10.0,1.0,0.3805
1250,254,25.4,10.0,1.0,0.3755
1260,263,26.3,10.0,1.0,0.3705
1270,254,25.4,10.0,1.0,0.3655
1280,258,25.8,10.0,1.0,0.3605
