episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,948,94.8,1.0,0.1,1.0
10,915,91.5,1.0,0.1,0.9955
20,908,90.8,1.0,0.1,0.9905
30,1000,100.0,0,0.0,0.9855
40,1000,100.0,0,0.0,0.9805
50,916,91.6,1.0,0.1,0.9755
60,913,91.3,1.0,0.1,0.9705
70,906,90.6,1.0,0.1,0.9655
80,910,91.0,1.0,0.1,0.9605
90,905,90.5,1.0,0.1,0.9555
100,919,91.9,1.0,0.1,0.9505
110,916,91.6,1.0,0.1,0.9455
120,905,90.5,1.0,0.1,0.9405
130,920,92.0,1.0,0.1,0.9355
140,906,90.6,1.0,0.1,0.9305
150,906,90.6,1.0,0.1,0.9255
160,905,90.5,1.0,0.1,0.9205
170,906,90.6,1.0,0.1,0.9155
180,905,90.5,1.0,0.1,0.9105
190,906,90.6,1.0,0.1,0.9055
200,905,90.5,1.0,0.1,0.9005
210,809,80.9,3.0,0.3,0.8955
220,898,89.8,2.0,0.2,0.8905
230,765,76.5,3.0,0.3,0.8855
240,824,82.4,2.0,0.2,0.8805
250,797,79.7,3.0,0.3,0.8755
260,752,75.2,3.0,0.3,0.8705
270,757,75.7,3.0,0.3,0.8655
280,801,80.1,3.0,0.3,0.8605
290,715,71.5,4.0,0.4,0.8555
300,566,56.6,6.0,0.6,0.8505
310,623,62.3,5.0,0.5,0.8455
320,573,57.3,6.0,0.6,0.8405
330,581,58.1,6.0,0.6,0.8355
340,513,51.3,7.0,0.7,0.8305
350,534,53.4,6.0,0.6,0.8255
360,465,46.5,7.0,0.7,0.8205
370,367,36.7,9.0,0.9,0.8155
380,411,41.1,9.0,0.9,0.8105
390,436,43.6,9.0,0.9,0.8055
400,335,33.5,9.0,0.9,0.8005
410,255,25.5,10.0,1.0,0.7955
420,252,25.2,10.0,1.0,0.7905
430,253,25.3,10.0,1.0,0.7855
440,256,25.6,10.0,1.0,0.7805
450,255,25.5,10.0,1.0,0.7755
460,250,25.0,10.0,1.0,0.7705
470,238,23.8,10.0,1.0,0.7655
480,253,25.3,10.0,1.0,0.7605
490,252,25.2,10.0,1.0,0.7555
500,239,23.9,10.0,1.0,0.7505
510,256,25.6,10.0,1.0,0.7455
520,254,25.4,10.0,1.0,0.7405
530,245,24.5,10.0,1.0,0.7355
540,240,24.0,10.0,1.0,0.7305
550,259,25.9,10.0,1.0,0.7255
560,254,25.4,10.0,1.0,0.7205
570,261,26.1,10.0,1.0,0.7155
580,255,25.5,10.0,1.0,0.7105
590,252,25.2,10.0,1.0,0.7055
600,251,25.1,10.0,1.0,0.7005
610,240,24.0,10.0,1.0,0.6955
620,253,25.3,10.0,1.0,0.6905
630,251,25.1,10.0,1.0,0.6855
640,249,24.9,10.0,1.0,0.6805
650,255,25.5,10.0,1.0,0.6755
660,242,24.2,10.0,1.0,0.6705
670,258,25.8,10.0,1.0,0.6655
680,253,25.3,10.0,1.0,0.6605
690,255,25.5,10.0,1.0,0.6555
700,264,26.4,10.0,1.0,0.6505
710,245,24.5,10.0,1.0,0.6455
720,249,24.9,10.0,1.0,0.6405
730,249,24.9,10.0,1.0,0.6355
740,242,24.2,10.0,1.0,0.6305
750,244,24.4,10.0,1.0,0.6255
760,254,25.4,10.0,1.0,0.6205
770,247,24.7,10.0,1.0,0.6155
780,249,24.9,10.0,1.0,0.6105
790,244,24.4,10.0,1.0,0.6055
800,242,24.2,10.0,1.0,0.6005
810,247,24.7,10.0,1.0,0.5955
820,251,25.1,10.0,1.0,0.5905
830,253,25.3,10.0,1.0,0.5855
840,247,24.7,10.0,1.0,0.5805
850,255,25.5,10.0,1.0,0.5755
860,256,25.6,10.0,1.0,0.5705
870,253,25.3,10.0,1.0,0.5655
880,247,24.7,10.0,1.0,0.5605
890,252,25.2,10.0,1.0,0.5555
900,249,24.9,10.0,1.0,0.5505
910,245,24.5,10.0,1.0,0.5455
920,251,25.1,10.0,1.0,0.5405
930,257,25.7,10.0,1.0,0.5355
940,240,24.0,10.0,1.0,0.5305
950,241,24.1,10.0,1.0,0.5255
960,244,24.4,10.0,1.0,0.5205
970,253,25.3,10.0,1.0,0.5155
980,247,24.7,10.0,1.0,0.5105
990,259,25.9,10.0,1.0,0.5055
1000,255,25.5,10.0,1.0,0.5005
1010,251,25.1,10.0,1.0,0.4955
1020,248,24.8,10.0,1.0,0.4905
1030,246,24.6,10.0,1.0,0.4855
1040,246,24.6,10.0,1.0,0.4805
1050,249,24.9,10.0,1.0,0.4755
1060,243,24.3,10.0,1.0,0.4705
1070,245,24.5,10.0,1.0,0.4655
1080,240,24.0,10.0,1.0,0.4605
1090,244,24.4,10.0,1.0,0.4555
1100,246,24.6,10.0,1.0,0.4505
1110,242,24.2,10.0,1.0,0.4455
1120,248,24.8,10.0,1.0,0.4405
1130,249,24.9,10.0,1.0,0.4355
1140,249,24.9,10.0,1.0,0.4305
1150,243,24.3,10.0,1.0,0.4255
1160,243,24.3,10.0,1.0,0.4205
1170,243,24.3,10.0,1.0,0.4155
1180,256,25.6,10.0,1.0,0.4105
1190,251,25.1,10.0,1.0,0.4055
1200,251,25.1,10.0,1.0,0.4005
1210,251,25.1,10.0,1.0,0.3955
1220,268,26.8,10.0,1.0,0.3905
1230,260,26.0,10.0,1.0,0.3855
1240,253,25.3,10.0,1.0,0.3805
1250,243,24.3,10.0,1.0,0.3755
1260,239,23.9,10.0,1.0,0.3705
1270,246,24.6,10.0,1.0,0.3655
1280,246,24.6,10.0,1.0,0.3605
1290,241,24.1,10.0,1.0,0.3555
1300,258,25.8,10.0,1.0,0.3505
1310,248,24.8,10.0,1.0,0.3455
1320,246,24.6,10.0,1.0,0.3405
1330,246,24.6,10.0,1.0,0.3355
1340,255,25.5,10.0,1.0,0.3305
1350,251,25.1,10.0,1.0,0.3255
1360,247,24.7,10.0,1.0,0.3205
1370,244,24.4,10.0,1.0,0.3155
1380,256,25.6,10.0,1.0,0.3105
1390,242,24.2,10.0,1.0,0.3055
1400,246,24.6,10.0,1.0,0.3005
1410,262,26.2,10.0,1.0,0.2955
1420,238,23.8,10.0,1.0,0.2905
1430,239,23.9,10.0,1.0,0.2855
1440,247,24.7,10.0,1.0,0.2805
1450,248,24.8,10.0,1.0,0.2755
1460,242,24.2,10.0,1.0,0.2705
1470,245,24.5,10.0,1.0,0.2655
1480,240,24.0,10.0,1.0,0.2605
1490,248,24.8,10.0,1.0,0.2555
1500,253,25.3,10.0,1.0,0.2505
1510,246,24.6,10.0,1.0,0.2455
1520,258,25.8,10.0,1.0,0.2405
1530,252,25.2,10.0,1.0,0.2355
1540,249,24.9,10.0,1.0,0.2305
1550,253,25.3,10.0,1.0,0.2255
1560,241,24.1,10.0,1.0,0.2205
1570,250,25.0,10.0,1.0,0.2155
1580,242,24.2,10.0,1.0,0.2105
1590,241,24.1,10.0,1.0,0.2055
1600,247,24.7,10.0,1.0,0.2005
1610,244,24.4,10.0,1.0,0.1955
1620,251,25.1,10.0,1.0,0.1905
1630,244,24.4,10.0,1.0,0.1855
1640,251,25.1,10.0,1.0,0.1805
1650,245,24.5,10.0,1.0,0.1755
1660,250,25.0,10.0,1.0,0.1705
1670,243,24.3,10.0,1.0,0.1655
1680,249,24.9,10.0,1.0,0.1605
1690,246,24.6,10.0,1.0,0.1555
1700,248,24.8,10.0,1.0,0.1505
1710,246,24.6,10.0,1.0,0.1455
1720,242,24.2,10.0,1.0,0.1405
1730,254,25.4,10.0,1.0,0.1355
1740,245,24.5,10.0,1.0,0.1305
1750,254,25.4,10.0,1.0,0.1255
1760,256,25.6,10.0,1.0,0.1205
1770,252,25.2,10.0,1.0,0.1155
1780,248,24.8,10.0,1.0,0.1105
1790,254,25.4,10.0,1.0,0.1055
1800,250,25.0,10.0,1.0,0.1005
1810,249,24.9,10.0,1.0,0.0955
1820,242,24.2,10.0,1.0,0.0905
1830,250,25.0,10.0,1.0,0.0855
1840,262,26.2,10.0,1.0,0.0805
1850,251,25.1,10.0,1.0,0.0755
1860,239,23.9,10.0,1.0,0.0705
1870,246,24.6,10.0,1.0,0.0655
1880,262,26.2,10.0,1.0,0.0605
1890,245,24.5,10.0,1.0,0.0555
1900,246,24.6,10.0,1.0,0.0505
1910,251,25.1,10.0,1.0,0.0455
1920,239,23.9,10.0,1.0,0.0405
1930,252,25.2,10.0,1.0,0.0355
1940,239,23.9,10.0,1.0,0.0305
1950,243,24.3,10.0,1.0,0.0255
