episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,954,95.4,1.0,0.1,1.0,0
1,910,91.0,1.0,0.1,0.9995,100
2,920,92.0,1.0,0.1,0.999,200
3,941,94.1,1.0,0.1,0.9985,300
4,938,93.8,1.0,0.1,0.998,400
5,912,91.2,1.0,0.1,0.9975,500
6,908,90.8,1.0,0.1,0.997,600
7,916,91.6,1.0,0.1,0.9965,700
8,912,91.2,1.0,0.1,0.996,800
9,910,91.0,1.0,0.1,0.9955,900
10,930,93.0,1.0,0.1,0.995,1000
11,911,91.1,1.0,0.1,0.9945,1100
12,911,91.1,1.0,0.1,0.994,1200
13,995,99.5,1.0,0.1,0.9935,1300
14,932,93.2,1.0,0.1,0.993,1400
15,920,92.0,1.0,0.1,0.9925,1500
16,915,91.5,1.0,0.1,0.992,1507
17,905,90.5,1.0,0.1,0.9915,1607
18,911,91.1,1.0,0.1,0.991,1707
19,917,91.7,1.0,0.1,0.9905,1807
20,903,90.3,1.0,0.1,0.99,1907
21,927,92.7,1.0,0.1,0.9895,2007
22,904,90.4,1.0,0.1,0.989,2107
23,909,90.9,1.0,0.1,0.9885,2207
24,920,92.0,1.0,0.1,0.988,2307
25,920,92.0,1.0,0.1,0.9875,2407
26,903,90.3,1.0,0.1,0.987,2507
27,920,92.0,1.0,0.1,0.9865,2607
28,903,90.3,1.0,0.1,0.986,2707
29,929,92.9,1.0,0.1,0.9855,2807
30,905,90.5,1.0,0.1,0.985,2907
31,904,90.4,1.0,0.1,0.9845,3007
32,903,90.3,1.0,0.1,0.984,3107
33,916,91.6,1.0,0.1,0.9835,3207
34,917,91.7,1.0,0.1,0.983,3307
35,906,90.6,1.0,0.1,0.9825,3407
36,927,92.7,1.0,0.1,0.982,3507
37,903,90.3,1.0,0.1,0.9815,3607
38,935,93.5,1.0,0.1,0.981,3707
39,904,90.4,1.0,0.1,0.9805,3807
40,903,90.3,1.0,0.1,0.9805,3907
41,949,94.9,1.0,0.1,0.98,4007
42,905,90.5,1.0,0.1,0.9795,4107
43,913,91.3,1.0,0.1,0.979,4207
44,906,90.6,1.0,0.1,0.9785,4307
45,915,91.5,1.0,0.1,0.978,4407
46,914,91.4,1.0,0.1,0.9775,4507
47,928,92.8,1.0,0.1,0.977,4607
48,903,90.3,1.0,0.1,0.9765,4707
49,964,96.4,1.0,0.1,0.976,4807
50,904,90.4,1.0,0.1,0.9755,4907
51,916,91.6,1.0,0.1,0.975,5007
52,939,93.9,1.0,0.1,0.9745,5107
53,978,97.8,1.0,0.1,0.974,5207
54,903,90.3,1.0,0.1,0.9735,5307
55,904,90.4,1.0,0.1,0.973,5407
56,919,91.9,1.0,0.1,0.9725,5507
57,907,90.7,1.0,0.1,0.972,5607
58,909,90.9,1.0,0.1,0.9715,5707
59,923,92.3,1.0,0.1,0.971,5807
60,907,90.7,1.0,0.1,0.9705,5907
61,913,91.3,1.0,0.1,0.97,6007
62,921,92.1,1.0,0.1,0.9695,6107
63,904,90.4,1.0,0.1,0.969,6207
64,904,90.4,1.0,0.1,0.9685,6307
65,913,91.3,1.0,0.1,0.968,6407
66,908,90.8,1.0,0.1,0.9675,6507
67,910,91.0,1.0,0.1,0.967,6607
68,916,91.6,1.0,0.1,0.9665,6707
69,906,90.6,1.0,0.1,0.966,6807
70,903,90.3,1.0,0.1,0.9655,6822
71,914,91.4,1.0,0.1,0.965,6922
72,913,91.3,1.0,0.1,0.9645,7022
73,905,90.5,1.0,0.1,0.964,7122
74,903,90.3,1.0,0.1,0.9635,7222
75,944,94.4,1.0,0.1,0.963,7322
76,903,90.3,1.0,0.1,0.9625,7422
77,920,92.0,1.0,0.1,0.962,7522
78,909,90.9,1.0,0.1,0.9615,7622
79,908,90.8,1.0,0.1,0.961,7722
80,935,93.5,1.0,0.1,0.961,7822
81,908,90.8,1.0,0.1,0.9605,7922
82,904,90.4,1.0,0.1,0.96,8022
83,905,90.5,1.0,0.1,0.9595,8122
84,919,91.9,1.0,0.1,0.959,8222
85,915,91.5,1.0,0.1,0.9585,8322
86,920,92.0,1.0,0.1,0.958,8422
87,907,90.7,1.0,0.1,0.9575,8522
88,914,91.4,1.0,0.1,0.957,8622
89,904,90.4,1.0,0.1,0.9565,8722
90,920,92.0,1.0,0.1,0.956,8723
91,914,91.4,1.0,0.1,0.9555,8737
92,907,90.7,1.0,0.1,0.955,8837
93,907,90.7,1.0,0.1,0.9545,8937
94,905,90.5,1.0,0.1,0.954,9037
95,912,91.2,1.0,0.1,0.9535,9137
96,923,92.3,1.0,0.1,0.953,9237
97,908,90.8,1.0,0.1,0.9525,9337
98,920,92.0,1.0,0.1,0.952,9437
99,923,92.3,1.0,0.1,0.9515,9537
100,938,93.8,1.0,0.1,0.951,9637
101,905,90.5,1.0,0.1,0.9505,9737
102,916,91.6,1.0,0.1,0.95,9837
103,905,90.5,1.0,0.1,0.9495,9937
104,913,91.3,1.0,0.1,0.949,10037
105,904,90.4,1.0,0.1,0.9485,10097
106,906,90.6,1.0,0.1,0.948,10197
107,952,95.2,1.0,0.1,0.9475,10297
108,903,90.3,1.0,0.1,0.947,10397
109,903,90.3,1.0,0.1,0.9465,10497
110,906,90.6,1.0,0.1,0.946,10597
111,904,90.4,1.0,0.1,0.9455,10697
112,954,95.4,1.0,0.1,0.945,10797
113,916,91.6,1.0,0.1,0.9445,10897
114,903,90.3,1.0,0.1,0.944,10997
115,918,91.8,1.0,0.1,0.9435,11097
116,906,90.6,1.0,0.1,0.943,11197
117,905,90.5,1.0,0.1,0.9425,11297
118,910,91.0,1.0,0.1,0.942,11397
119,903,90.3,1.0,0.1,0.9415,11497
120,907,90.7,1.0,0.1,0.9415,11517
121,906,90.6,1.0,0.1,0.941,11617
122,906,90.6,1.0,0.1,0.9405,11717
123,908,90.8,1.0,0.1,0.94,11817
124,925,92.5,1.0,0.1,0.9395,11917
125,910,91.0,1.0,0.1,0.939,12017
126,906,90.6,1.0,0.1,0.9385,12117
127,905,90.5,1.0,0.1,0.938,12217
128,910,91.0,1.0,0.1,0.9375,12317
129,917,91.7,1.0,0.1,0.937,12417
130,915,91.5,1.0,0.1,0.9365,12517
131,917,91.7,1.0,0.1,0.936,12617
132,903,90.3,1.0,0.1,0.9355,12717
133,906,90.6,1.0,0.1,0.935,12817
134,916,91.6,1.0,0.1,0.9345,12917
135,913,91.3,1.0,0.1,0.934,13017
136,904,90.4,1.0,0.1,0.9335,13117
137,909,90.9,1.0,0.1,0.933,13217
138,906,90.6,1.0,0.1,0.9325,13317
139,911,91.1,1.0,0.1,0.932,13417
140,903,90.3,1.0,0.1,0.9315,13517
141,915,91.5,1.0,0.1,0.931,13617
142,903,90.3,1.0,0.1,0.9305,13717
143,903,90.3,1.0,0.1,0.93,13817
144,906,90.6,1.0,0.1,0.9295,13917
145,903,90.3,1.0,0.1,0.929,14017
146,911,91.1,1.0,0.1,0.9285,14117
147,903,90.3,1.0,0.1,0.928,14217
148,910,91.0,1.0,0.1,0.9275,14317
149,905,90.5,1.0,0.1,0.927,14417
150,909,90.9,1.0,0.1,0.9265,14466
151,909,90.9,1.0,0.1,0.926,14566
152,903,90.3,1.0,0.1,0.9255,14666
153,914,91.4,1.0,0.1,0.925,14766
154,920,92.0,1.0,0.1,0.9245,14866
155,921,92.1,1.0,0.1,0.924,14966
156,921,92.1,1.0,0.1,0.9235,15066
157,905,90.5,1.0,0.1,0.923,15166
158,905,90.5,1.0,0.1,0.9225,15266
159,920,92.0,1.0,0.1,0.922,15366
160,905,90.5,1.0,0.1,0.922,15466
161,919,91.9,1.0,0.1,0.9215,15566
162,905,90.5,1.0,0.1,0.921,15666
163,913,91.3,1.0,0.1,0.9205,15766
164,907,90.7,1.0,0.1,0.92,15866
165,933,93.3,1.0,0.1,0.9195,15966
166,906,90.6,1.0,0.1,0.919,16066
167,903,90.3,1.0,0.1,0.9185,16166
168,918,91.8,1.0,0.1,0.918,16266
169,918,91.8,1.0,0.1,0.9175,16366
170,926,92.6,1.0,0.1,0.917,16466
171,908,90.8,1.0,0.1,0.9165,16566
172,907,90.7,1.0,0.1,0.916,16666
173,912,91.2,1.0,0.1,0.9155,16766
174,914,91.4,1.0,0.1,0.915,16866
175,919,91.9,1.0,0.1,0.9145,16966
176,903,90.3,1.0,0.1,0.914,17066
177,908,90.8,1.0,0.1,0.9135,17166
178,907,90.7,1.0,0.1,0.913,17266
179,907,90.7,1.0,0.1,0.9125,17366
180,924,92.4,1.0,0.1,0.912,17466
181,911,91.1,1.0,0.1,0.9115,17566
182,920,92.0,1.0,0.1,0.911,17666
183,914,91.4,1.0,0.1,0.9105,17766
184,905,90.5,1.0,0.1,0.91,17866
185,909,90.9,1.0,0.1,0.9095,17966
186,920,92.0,1.0,0.1,0.909,18066
187,906,90.6,1.0,0.1,0.9085,18166
188,907,90.7,1.0,0.1,0.908,18266
189,911,91.1,1.0,0.1,0.9075,18366
190,912,91.2,1.0,0.1,0.907,18466
191,907,90.7,1.0,0.1,0.9065,18566
192,905,90.5,1.0,0.1,0.906,18666
193,904,90.4,1.0,0.1,0.9055,18766
194,906,90.6,1.0,0.1,0.905,18866
195,905,90.5,1.0,0.1,0.9045,18966
196,920,92.0,1.0,0.1,0.904,19066
197,905,90.5,1.0,0.1,0.9035,19166
198,907,90.7,1.0,0.1,0.903,19266
199,904,90.4,1.0,0.1,0.9025,19366
200,913,91.3,1.0,0.1,0.9025,19466
201,926,92.6,1.0,0.1,0.902,19566
202,915,91.5,1.0,0.1,0.9015,19666
203,911,91.1,1.0,0.1,0.901,19766
204,911,91.1,1.0,0.1,0.9005,19866
205,905,90.5,1.0,0.1,0.9,19966
206,906,90.6,1.0,0.1,0.8995,20066
207,913,91.3,1.0,0.1,0.899,20166
208,905,90.5,1.0,0.1,0.8985,20266
209,918,91.8,1.0,0.1,0.898,20366
210,904,90.4,1.0,0.1,0.8975,20466
211,905,90.5,1.0,0.1,0.897,20468
212,905,90.5,1.0,0.1,0.8965,20568
213,922,92.2,1.0,0.1,0.896,20668
214,887,88.7,2.0,0.2,0.8955,20704
215,904,90.4,1.0,0.1,0.895,20804
216,912,91.2,1.0,0.1,0.8945,20904
217,916,91.6,1.0,0.1,0.894,21004
218,903,90.3,1.0,0.1,0.8935,21104
219,909,90.9,1.0,0.1,0.893,21204
220,913,91.3,1.0,0.1,0.8925,21304
221,906,90.6,1.0,0.1,0.892,21404
222,864,86.4,2.0,0.2,0.8915,21504
223,910,91.0,1.0,0.1,0.891,21604
224,911,91.1,1.0,0.1,0.8905,21704
225,904,90.4,1.0,0.1,0.89,21804
226,904,90.4,1.0,0.1,0.8895,21904
227,903,90.3,1.0,0.1,0.889,21906
228,911,91.1,1.0,0.1,0.8885,22006
229,904,90.4,1.0,0.1,0.888,22106
230,908,90.8,1.0,0.1,0.8875,22206
231,903,90.3,1.0,0.1,0.887,22306
232,903,90.3,1.0,0.1,0.8865,22406
233,909,90.9,1.0,0.1,0.886,22506
234,916,91.6,1.0,0.1,0.8855,22606
235,888,88.8,2.0,0.2,0.885,22706
236,904,90.4,1.0,0.1,0.8845,22806
237,911,91.1,1.0,0.1,0.884,22906
238,903,90.3,1.0,0.1,0.8835,23006
239,903,90.3,1.0,0.1,0.883,23106
240,903,90.3,1.0,0.1,0.883,23112
241,903,90.3,1.0,0.1,0.8825,23120
242,903,90.3,1.0,0.1,0.882,23220
243,903,90.3,1.0,0.1,0.8815,23320
244,903,90.3,1.0,0.1,0.881,23420
245,903,90.3,1.0,0.1,0.8805,23520
246,903,90.3,1.0,0.1,0.88,23620
247,903,90.3,1.0,0.1,0.8795,23720
248,903,90.3,1.0,0.1,0.879,23820
249,903,90.3,1.0,0.1,0.8785,23920
250,903,90.3,1.0,0.1,0.878,24020
251,903,90.3,1.0,0.1,0.8775,24120
252,903,90.3,1.0,0.1,0.877,24220
253,903,90.3,1.0,0.1,0.8765,24320
254,903,90.3,1.0,0.1,0.876,24420
255,903,90.3,1.0,0.1,0.8755,24520
256,903,90.3,1.0,0.1,0.875,24620
257,903,90.3,1.0,0.1,0.8745,24720
258,903,90.3,1.0,0.1,0.874,24820
259,856,85.6,2.0,0.2,0.8735,24920
260,903,90.3,1.0,0.1,0.873,25020
261,903,90.3,1.0,0.1,0.8725,25120
262,903,90.3,1.0,0.1,0.872,25122
263,903,90.3,1.0,0.1,0.8715,25222
264,903,90.3,1.0,0.1,0.871,25322
265,903,90.3,1.0,0.1,0.8705,25422
266,903,90.3,1.0,0.1,0.87,25522
267,886,88.6,2.0,0.2,0.8695,25622
268,903,90.3,1.0,0.1,0.869,25722
269,903,90.3,1.0,0.1,0.8685,25822
270,903,90.3,1.0,0.1,0.868,25922
271,903,90.3,1.0,0.1,0.8675,25932
272,903,90.3,1.0,0.1,0.867,26032
273,903,90.3,1.0,0.1,0.8665,26132
274,903,90.3,1.0,0.1,0.866,26232
275,903,90.3,1.0,0.1,0.8655,26259
