episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,911,91.1,1.0,0.1,1.0
10,901,90.1,1.0,0.1,0.9955
20,901,90.1,1.0,0.1,0.9905
30,902,90.2,1.0,0.1,0.9855
40,902,90.2,1.0,0.1,0.9805
50,914,91.4,1.0,0.1,0.9755
60,902,90.2,1.0,0.1,0.9705
70,902,90.2,1.0,0.1,0.9655
80,897,89.7,2.0,0.2,0.9605
90,896,89.6,2.0,0.2,0.9555
100,901,90.1,1.0,0.1,0.9505
110,902,90.2,1.0,0.1,0.9455
120,892,89.2,2.0,0.2,0.9405
130,901,90.1,1.0,0.1,0.9355
140,901,90.1,1.0,0.1,0.9305
150,902,90.2,1.0,0.1,0.9255
160,902,90.2,1.0,0.1,0.9205
170,902,90.2,1.0,0.1,0.9155
180,902,90.2,1.0,0.1,0.9105
190,852,85.2,2.0,0.2,0.9055
200,902,90.2,1.0,0.1,0.9005
210,909,90.9,1.0,0.1,0.8955
220,877,87.7,2.0,0.2,0.8905
230,802,80.2,3.0,0.3,0.8855
240,901,90.1,1.0,0.1,0.8805
250,902,90.2,1.0,0.1,0.8755
260,902,90.2,1.0,0.1,0.8705
270,901,90.1,1.0,0.1,0.8655
280,901,90.1,1.0,0.1,0.8605
290,767,76.7,4.0,0.4,0.8555
300,755,75.5,4.0,0.4,0.8505
310,655,65.5,4.0,0.4,0.8455
320,654,65.4,4.0,0.4,0.8405
330,660,66.0,4.0,0.4,0.8355
340,646,64.6,4.0,0.4,0.8305
350,597,59.7,5.0,0.5,0.8255
360,584,58.4,5.0,0.5,0.8205
370,582,58.2,5.0,0.5,0.8155
380,513,51.3,6.0,0.6,0.8105
390,509,50.9,7.0,0.7,0.8055
400,484,48.4,7.0,0.7,0.8005
410,495,49.5,7.0,0.7,0.7955
420,464,46.4,7.0,0.7,0.7905
430,489,48.9,7.0,0.7,0.7855
440,464,46.4,7.0,0.7,0.7805
450,403,40.3,8.0,0.8,0.7755
460,381,38.1,8.0,0.8,0.7705
470,310,31.0,9.0,0.9,0.7655
480,307,30.7,9.0,0.9,0.7605
490,313,31.3,9.0,0.9,0.7555
500,287,28.7,9.0,0.9,0.7505
510,270,27.0,10.0,1.0,0.7455
520,289,28.9,9.0,0.9,0.7405
530,291,29.1,9.0,0.9,0.7355
540,285,28.5,10.0,1.0,0.7305
550,283,28.3,10.0,1.0,0.7255
560,299,29.9,9.0,0.9,0.7205
570,244,24.4,10.0,1.0,0.7155
580,242,24.2,10.0,1.0,0.7105
590,227,22.7,10.0,1.0,0.7055
600,231,23.1,10.0,1.0,0.7005
610,244,24.4,10.0,1.0,0.6955
620,226,22.6,10.0,1.0,0.6905
630,291,29.1,9.0,0.9,0.6855
640,229,22.9,10.0,1.0,0.6805
650,228,22.8,10.0,1.0,0.6755
660,234,23.4,10.0,1.0,0.6705
670,220,22.0,10.0,1.0,0.6655
680,224,22.4,10.0,1.0,0.6605
690,228,22.8,10.0,1.0,0.6555
700,232,23.2,10.0,1.0,0.6505
710,228,22.8,10.0,1.0,0.6455
720,238,23.8,10.0,1.0,0.6405
730,229,22.9,10.0,1.0,0.6355
740,229,22.9,10.0,1.0,0.6305
750,224,22.4,10.0,1.0,0.6255
760,238,23.8,10.0,1.0,0.6205
770,234,23.4,10.0,1.0,0.6155
780,227,22.7,10.0,1.0,0.6105
790,235,23.5,10.0,1.0,0.6055
800,219,21.9,10.0,1.0,0.6005
810,243,24.3,10.0,1.0,0.5955
820,223,22.3,10.0,1.0,0.5905
830,225,22.5,10.0,1.0,0.5855
840,228,22.8,10.0,1.0,0.5805
850,229,22.9,10.0,1.0,0.5755
860,231,23.1,10.0,1.0,0.5705
870,224,22.4,10.0,1.0,0.5655
880,224,22.4,10.0,1.0,0.5605
890,235,23.5,10.0,1.0,0.5555
900,231,23.1,10.0,1.0,0.5505
910,228,22.8,10.0,1.0,0.5455
920,226,22.6,10.0,1.0,0.5405
930,224,22.4,10.0,1.0,0.5355
940,221,22.1,10.0,1.0,0.5305
950,232,23.2,10.0,1.0,0.5255
960,235,23.5,10.0,1.0,0.5205
970,230,23.0,10.0,1.0,0.5155
980,226,22.6,10.0,1.0,0.5105
990,229,22.9,10.0,1.0,0.5055
1000,234,23.4,10.0,1.0,0.5005
1010,235,23.5,10.0,1.0,0.4955
1020,224,22.4,10.0,1.0,0.4905
1030,237,23.7,10.0,1.0,0.4855
1040,227,22.7,10.0,1.0,0.4805
1050,233,23.3,10.0,1.0,0.4755
1060,227,22.7,10.0,1.0,0.4705
1070,235,23.5,10.0,1.0,0.4655
1080,234,23.4,10.0,1.0,0.4605
1090,228,22.8,10.0,1.0,0.4555
1100,233,23.3,10.0,1.0,0.4505
1110,226,22.6,10.0,1.0,0.4455
1120,235,23.5,10.0,1.0,0.4405
1130,232,23.2,10.0,1.0,0.4355
1140,228,22.8,10.0,1.0,0.4305
1150,241,24.1,10.0,1.0,0.4255
1160,235,23.5,10.0,1.0,0.4205
1170,228,22.8,10.0,1.0,0.4155
1180,231,23.1,10.0,1.0,0.4105
1190,235,23.5,10.0,1.0,0.4055
1200,225,22.5,10.0,1.0,0.4005
1210,228,22.8,10.0,1.0,0.3955
1220,224,22.4,10.0,1.0,0.3905
1230,226,22.6,10.0,1.0,0.3855
1240,240,24.0,10.0,1.0,0.3805
1250,228,22.8,10.0,1.0,0.3755
1260,226,22.6,10.0,1.0,0.3705
1270,228,22.8,10.0,1.0,0.3655
1280,240,24.0,10.0,1.0,0.3605
1290,226,22.6,10.0,1.0,0.3555
1300,229,22.9,10.0,1.0,0.3505
1310,230,23.0,10.0,1.0,0.3455
1320,227,22.7,10.0,1.0,0.3405
1330,224,22.4,10.0,1.0,0.3355
1340,232,23.2,10.0,1.0,0.3305
1350,226,22.6,10.0,1.0,0.3255
1360,229,22.9,10.0,1.0,0.3205
1370,224,22.4,10.0,1.0,0.3155
1380,224,22.4,10.0,1.0,0.3105
1390,235,23.5,10.0,1.0,0.3055
1400,231,23.1,10.0,1.0,0.3005
1410,229,22.9,10.0,1.0,0.2955
1420,231,23.1,10.0,1.0,0.2905
1430,232,23.2,10.0,1.0,0.2855
1440,231,23.1,10.0,1.0,0.2805
1450,232,23.2,10.0,1.0,0.2755
1460,236,23.6,10.0,1.0,0.2705
1470,229,22.9,10.0,1.0,0.2655
1480,233,23.3,10.0,1.0,0.2605
1490,217,21.7,10.0,1.0,0.2555
1500,227,22.7,10.0,1.0,0.2505
1510,227,22.7,10.0,1.0,0.2455
1520,228,22.8,10.0,1.0,0.2405
1530,234,23.4,10.0,1.0,0.2355
1540,225,22.5,10.0,1.0,0.2305
1550,229,22.9,10.0,1.0,0.2255
1560,230,23.0,10.0,1.0,0.2205
1570,226,22.6,10.0,1.0,0.2155
1580,231,23.1,10.0,1.0,0.2105
1590,229,22.9,10.0,1.0,0.2055
1600,226,22.6,10.0,1.0,0.2005
1610,223,22.3,10.0,1.0,0.1955
1620,241,24.1,10.0,1.0,0.1905
1630,226,22.6,10.0,1.0,0.1855
1640,226,22.6,10.0,1.0,0.1805
1650,232,23.2,10.0,1.0,0.1755
1660,222,22.2,10.0,1.0,0.1705
1670,221,22.1,10.0,1.0,0.1655
1680,226,22.6,10.0,1.0,0.1605
1690,224,22.4,10.0,1.0,0.1555
1700,223,22.3,10.0,1.0,0.1505
1710,222,22.2,10.0,1.0,0.1455
1720,231,23.1,10.0,1.0,0.1405
1730,227,22.7,10.0,1.0,0.1355
1740,225,22.5,10.0,1.0,0.1305
1750,227,22.7,10.0,1.0,0.1255
1760,229,22.9,10.0,1.0,0.1205
1770,238,23.8,10.0,1.0,0.1155
1780,229,22.9,10.0,1.0,0.1105
1790,230,23.0,10.0,1.0,0.1055
1800,223,22.3,10.0,1.0,0.1005
1810,230,23.0,10.0,1.0,0.0955
1820,236,23.6,10.0,1.0,0.0905
1830,233,23.3,10.0,1.0,0.0855
1840,230,23.0,10.0,1.0,0.0805
1850,228,22.8,10.0,1.0,0.0755
1860,236,23.6,10.0,1.0,0.0705
1870,222,22.2,10.0,1.0,0.0655
1880,243,24.3,10.0,1.0,0.0605
1890,233,23.3,10.0,1.0,0.0555
1900,235,23.5,10.0,1.0,0.0505
1910,235,23.5,10.0,1.0,0.0455
1920,230,23.0,10.0,1.0,0.0405
1930,223,22.3,10.0,1.0,0.0355
1940,233,23.3,10.0,1.0,0.0305
1950,225,22.5,10.0,1.0,0.0255
1960,232,23.2,10.0,1.0,0.0205
1970,223,22.3,10.0,1.0,0.0155
1980,229,22.9,10.0,1.0,0.0105
1990,234,23.4,10.0,1.0,0.0055
2000,231,23.1,10.0,1.0,0.0005
