episode,omega1,omega2,omega3,omega4,omega5,omega
1,1,0,0,0,0,0
2,1,0,0,0,1,0
3,1,0,1,0,1,0
4,1,0,1,0,2,0
5,1,0,1,0,2,1
6,2,0,1,0,2,1
7,2,0,1,1,2,1
8,2,0,1,1,2,2
9,3,0,1,1,2,2
10,3,0,1,2,2,2
11,3,0,1,2,2,3
12,3,0,1,2,3,3
13,3,1,1,2,3,3
14,4,1,1,2,3,3
15,5,1,1,2,3,3
16,6,1,1,2,3,3
17,7,1,1,2,3,3
18,7,1,1,2,4,3
19,7,1,1,3,4,3
20,7,1,1,3,4,4
21,7,2,1,3,4,4
22,7,2,2,3,4,4
23,7,2,2,3,4,5
24,7,2,2,3,5,5
25,7,2,3,3,5,5
26,7,2,3,3,6,5
27,8,2,3,3,6,5
28,8,3,3,3,6,5
29,8,4,3,3,6,5
30,8,4,3,3,6,6
31,8,4,4,3,6,6
32,8,4,4,4,6,6
33,8,4,4,4,6,7
34,8,5,4,4,6,7
35,8,5,4,4,6,8
36,8,5,5,4,6,8
37,8,5,5,5,6,8
38,8,5,5,5,6,9
39,8,5,5,5,6,10
40,8,5,5,6,6,10
41,8,6,5,6,6,10
42,8,6,6,6,6,10
43,8,6,6,6,6,11
44,9,6,6,6,6,11
45,9,6,6,6,7,11
46,9,6,6,6,8,11
47,9,6,7,6,8,11
48,9,6,7,6,9,11
49,9,7,7,6,9,11
50,9,7,7,6,9,12
51,9,7,7,7,9,12
52,10,7,7,7,9,12
53,10,7,8,7,9,12
54,10,8,8,7,9,12
55,10,8,8,7,9,13
56,10,8,8,8,9,13
57,10,8,8,8,10,13
58,10,8,8,8,10,14
59,11,8,8,8,10,14
60,11,8,8,8,10,15
61,11,8,8,8,11,15
62,12,8,8,8,11,15
63,12,8,8,9,11,15
64,12,9,8,9,11,15
65,12,9,8,9,11,16
66,12,10,8,9,11,16
67,12,10,8,9,11,17
68,12,10,8,9,11,18
69,13,10,8,9,11,18
70,13,10,8,10,11,18
71,14,10,8,10,11,18
72,14,10,8,10,12,18
73,15,10,8,10,12,18
