episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,940,94.0,1.0,0.1,1.0
10,927,92.7,1.0,0.1,0.9955
20,928,92.8,1.0,0.1,0.9905
30,929,92.9,1.0,0.1,0.9855
40,929,92.9,1.0,0.1,0.9805
50,912,91.2,1.0,0.1,0.9755
60,937,93.7,1.0,0.1,0.9705
70,907,90.7,1.0,0.1,0.9655
80,908,90.8,1.0,0.1,0.9605
90,901,90.1,2.0,0.2,0.9555
100,909,90.9,1.0,0.1,0.9505
110,905,90.5,1.0,0.1,0.9455
120,906,90.6,1.0,0.1,0.9405
130,906,90.6,1.0,0.1,0.9355
140,905,90.5,1.0,0.1,0.9305
150,904,90.4,1.0,0.1,0.9255
160,905,90.5,1.0,0.1,0.9205
170,848,84.8,2.0,0.2,0.9155
180,905,90.5,1.0,0.1,0.9105
190,905,90.5,1.0,0.1,0.9055
200,878,87.8,2.0,0.2,0.9005
210,758,75.8,3.0,0.3,0.8955
220,752,75.2,3.0,0.3,0.8905
230,760,76.0,4.0,0.4,0.8855
240,747,74.7,3.0,0.3,0.8805
250,768,76.8,3.0,0.3,0.8755
260,757,75.7,4.0,0.4,0.8705
270,796,79.6,3.0,0.3,0.8655
280,696,69.6,4.0,0.4,0.8605
290,707,70.7,4.0,0.4,0.8555
300,678,67.8,4.0,0.4,0.8505
310,736,73.6,4.0,0.4,0.8455
320,615,61.5,5.0,0.5,0.8405
330,652,65.2,5.0,0.5,0.8355
340,634,63.4,5.0,0.5,0.8305
350,648,64.8,5.0,0.5,0.8255
360,666,66.6,5.0,0.5,0.8205
370,667,66.7,5.0,0.5,0.8155
380,609,60.9,5.0,0.5,0.8105
390,646,64.6,5.0,0.5,0.8055
400,556,55.6,6.0,0.6,0.8005
410,594,59.4,5.0,0.5,0.7955
420,557,55.7,6.0,0.6,0.7905
430,557,55.7,6.0,0.6,0.7855
440,597,59.7,5.0,0.5,0.7805
450,590,59.0,5.0,0.5,0.7755
460,505,50.5,7.0,0.7,0.7705
470,457,45.7,8.0,0.8,0.7655
480,496,49.6,7.0,0.7,0.7605
490,487,48.7,7.0,0.7,0.7555
500,403,40.3,9.0,0.9,0.7505
510,454,45.4,7.0,0.7,0.7455
520,414,41.4,8.0,0.8,0.7405
530,354,35.4,9.0,0.9,0.7355
540,418,41.8,8.0,0.8,0.7305
550,385,38.5,9.0,0.9,0.7255
560,329,32.9,9.0,0.9,0.7205
570,342,34.2,9.0,0.9,0.7155
580,329,32.9,9.0,0.9,0.7105
590,384,38.4,8.0,0.8,0.7055
600,370,37.0,9.0,0.9,0.7005
610,330,33.0,9.0,0.9,0.6955
620,324,32.4,9.0,0.9,0.6905
630,319,31.9,9.0,0.9,0.6855
640,320,32.0,9.0,0.9,0.6805
650,324,32.4,9.0,0.9,0.6755
660,321,32.1,9.0,0.9,0.6705
670,324,32.4,9.0,0.9,0.6655
680,323,32.3,9.0,0.9,0.6605
690,288,28.8,10.0,1.0,0.6555
700,270,27.0,10.0,1.0,0.6505
710,290,29.0,10.0,1.0,0.6455
720,260,26.0,10.0,1.0,0.6405
730,318,31.8,9.0,0.9,0.6355
740,294,29.4,10.0,1.0,0.6305
750,258,25.8,10.0,1.0,0.6255
760,268,26.8,10.0,1.0,0.6205
770,258,25.8,10.0,1.0,0.6155
780,262,26.2,10.0,1.0,0.6105
790,297,29.7,10.0,1.0,0.6055
800,257,25.7,10.0,1.0,0.6005
810,287,28.7,10.0,1.0,0.5955
820,277,27.7,10.0,1.0,0.5905
830,293,29.3,10.0,1.0,0.5855
840,263,26.3,10.0,1.0,0.5805
850,260,26.0,10.0,1.0,0.5755
860,250,25.0,10.0,1.0,0.5705
870,260,26.0,10.0,1.0,0.5655
880,274,27.4,10.0,1.0,0.5605
890,243,24.3,10.0,1.0,0.5555
900,255,25.5,10.0,1.0,0.5505
910,262,26.2,10.0,1.0,0.5455
920,261,26.1,10.0,1.0,0.5405
930,262,26.2,10.0,1.0,0.5355
940,269,26.9,10.0,1.0,0.5305
950,305,30.5,10.0,1.0,0.5255
960,262,26.2,10.0,1.0,0.5205
