episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,918,91.8,1.0,0.1,1.0,0
1,942,94.2,1.0,0.1,0.9995,52
2,903,90.3,1.0,0.1,0.999,152
3,925,92.5,1.0,0.1,0.9985,252
4,913,91.3,1.0,0.1,0.998,352
5,915,91.5,1.0,0.1,0.9975,452
6,909,90.9,1.0,0.1,0.997,552
7,910,91.0,1.0,0.1,0.9965,652
8,910,91.0,1.0,0.1,0.996,752
9,913,91.3,1.0,0.1,0.9955,852
10,905,90.5,1.0,0.1,0.995,952
11,914,91.4,1.0,0.1,0.9945,1052
12,905,90.5,1.0,0.1,0.994,1152
13,924,92.4,1.0,0.1,0.9935,1252
14,908,90.8,1.0,0.1,0.993,1352
15,916,91.6,1.0,0.1,0.9925,1452
16,915,91.5,1.0,0.1,0.992,1552
17,931,93.1,1.0,0.1,0.9915,1652
18,905,90.5,1.0,0.1,0.991,1752
19,936,93.6,1.0,0.1,0.9905,1852
20,918,91.8,1.0,0.1,0.99,1952
21,908,90.8,1.0,0.1,0.9895,2052
22,926,92.6,1.0,0.1,0.989,2152
23,932,93.2,1.0,0.1,0.9885,2252
24,908,90.8,1.0,0.1,0.988,2352
25,905,90.5,1.0,0.1,0.9875,2452
26,916,91.6,1.0,0.1,0.987,2552
27,912,91.2,1.0,0.1,0.9865,2652
28,911,91.1,1.0,0.1,0.986,2752
29,921,92.1,1.0,0.1,0.9855,2852
30,911,91.1,1.0,0.1,0.985,2952
31,908,90.8,1.0,0.1,0.9845,3052
32,919,91.9,1.0,0.1,0.984,3152
33,922,92.2,1.0,0.1,0.9835,3252
34,909,90.9,1.0,0.1,0.983,3254
35,904,90.4,1.0,0.1,0.9825,3354
36,913,91.3,1.0,0.1,0.982,3454
37,906,90.6,1.0,0.1,0.9815,3554
38,914,91.4,1.0,0.1,0.981,3558
39,907,90.7,1.0,0.1,0.9805,3658
40,916,91.6,1.0,0.1,0.98,3758
41,909,90.9,1.0,0.1,0.9795,3858
42,922,92.2,1.0,0.1,0.979,3958
43,921,92.1,1.0,0.1,0.9785,4058
44,919,91.9,1.0,0.1,0.978,4158
45,904,90.4,1.0,0.1,0.9775,4258
46,907,90.7,1.0,0.1,0.977,4358
47,906,90.6,1.0,0.1,0.9765,4458
48,912,91.2,1.0,0.1,0.976,4558
49,903,90.3,1.0,0.1,0.9755,4658
50,920,92.0,1.0,0.1,0.975,4758
51,904,90.4,1.0,0.1,0.9745,4858
52,904,90.4,1.0,0.1,0.974,4958
53,906,90.6,1.0,0.1,0.9735,5058
54,909,90.9,1.0,0.1,0.973,5158
55,906,90.6,1.0,0.1,0.9725,5258
56,904,90.4,1.0,0.1,0.972,5290
57,907,90.7,1.0,0.1,0.9715,5390
58,907,90.7,1.0,0.1,0.971,5490
59,907,90.7,1.0,0.1,0.9705,5590
60,910,91.0,1.0,0.1,0.97,5690
61,904,90.4,1.0,0.1,0.9695,5790
62,906,90.6,1.0,0.1,0.969,5890
63,909,90.9,1.0,0.1,0.9685,5978
64,925,92.5,1.0,0.1,0.968,6078
65,906,90.6,1.0,0.1,0.9675,6178
66,915,91.5,1.0,0.1,0.967,6278
67,905,90.5,1.0,0.1,0.9665,6378
68,916,91.6,1.0,0.1,0.966,6379
69,903,90.3,1.0,0.1,0.9655,6479
70,904,90.4,1.0,0.1,0.965,6579
71,885,88.5,2.0,0.2,0.9645,6679
72,917,91.7,2.0,0.2,0.964,6779
73,907,90.7,1.0,0.1,0.9635,6879
74,905,90.5,1.0,0.1,0.963,6979
75,905,90.5,1.0,0.1,0.9625,7079
76,905,90.5,1.0,0.1,0.962,7179
77,905,90.5,1.0,0.1,0.9615,7279
78,915,91.5,1.0,0.1,0.961,7379
79,905,90.5,1.0,0.1,0.9605,7479
80,905,90.5,1.0,0.1,0.96,7579
81,910,91.0,1.0,0.1,0.9595,7679
82,903,90.3,1.0,0.1,0.959,7779
83,905,90.5,1.0,0.1,0.9585,7879
84,925,92.5,1.0,0.1,0.958,7979
85,920,92.0,1.0,0.1,0.9575,8079
86,907,90.7,1.0,0.1,0.957,8179
87,906,90.6,1.0,0.1,0.9565,8279
88,907,90.7,1.0,0.1,0.956,8379
89,909,90.9,1.0,0.1,0.9555,8479
90,919,91.9,1.0,0.1,0.955,8579
91,906,90.6,1.0,0.1,0.9545,8679
92,903,90.3,1.0,0.1,0.954,8779
93,907,90.7,1.0,0.1,0.9535,8879
94,909,90.9,1.0,0.1,0.953,8979
95,903,90.3,1.0,0.1,0.9525,9079
96,913,91.3,1.0,0.1,0.952,9178
97,893,89.3,2.0,0.2,0.9515,9258
98,906,90.6,1.0,0.1,0.951,9350
99,903,90.3,1.0,0.1,0.9505,9450
100,851,85.1,2.0,0.2,0.95,9550
101,920,92.0,1.0,0.1,0.9495,9650
102,908,90.8,1.0,0.1,0.949,9750
103,903,90.3,1.0,0.1,0.9485,9850
104,904,90.4,1.0,0.1,0.948,9857
105,904,90.4,1.0,0.1,0.9475,9957
106,906,90.6,1.0,0.1,0.947,10057
107,911,91.1,1.0,0.1,0.9465,10157
108,906,90.6,1.0,0.1,0.946,10237
109,919,91.9,1.0,0.1,0.9455,10337
110,841,84.1,2.0,0.2,0.945,10437
111,780,78.0,3.0,0.3,0.9445,10537
112,855,85.5,3.0,0.3,0.944,10637
113,904,90.4,1.0,0.1,0.9435,10737
114,918,91.8,1.0,0.1,0.943,10837
115,897,89.7,2.0,0.2,0.9425,10937
116,860,86.0,2.0,0.2,0.942,11037
117,882,88.2,2.0,0.2,0.9415,11137
118,899,89.9,2.0,0.2,0.941,11237
119,880,88.0,2.0,0.2,0.9405,11337
120,863,86.3,3.0,0.3,0.94,11437
121,912,91.2,1.0,0.1,0.9395,11537
122,794,79.4,4.0,0.4,0.939,11637
123,857,85.7,2.0,0.2,0.9385,11737
124,781,78.1,3.0,0.3,0.938,11837
125,813,81.3,4.0,0.4,0.9375,11937
126,849,84.9,2.0,0.2,0.937,12037
127,807,80.7,3.0,0.3,0.9365,12137
128,744,74.4,5.0,0.5,0.936,12184
129,850,85.0,2.0,0.2,0.9355,12284
130,759,75.9,3.0,0.3,0.935,12384
131,862,86.2,3.0,0.3,0.9345,12415
132,810,81.0,3.0,0.3,0.934,12515
133,789,78.9,4.0,0.4,0.9335,12590
134,688,68.8,4.0,0.4,0.933,12690
135,856,85.6,2.0,0.2,0.9325,12790
136,762,76.2,4.0,0.4,0.932,12890
137,774,77.4,3.0,0.3,0.9315,12969
138,825,82.5,3.0,0.3,0.931,13069
139,708,70.8,4.0,0.4,0.9305,13169
140,776,77.6,3.0,0.3,0.93,13269
141,773,77.3,3.0,0.3,0.9295,13369
142,783,78.3,3.0,0.3,0.929,13469
143,788,78.8,3.0,0.3,0.9285,13569
144,680,68.0,4.0,0.4,0.928,13669
145,802,80.2,4.0,0.4,0.9275,13769
146,718,71.8,4.0,0.4,0.927,13869
147,751,75.1,4.0,0.4,0.9265,13969
148,773,77.3,4.0,0.4,0.926,14069
149,727,72.7,4.0,0.4,0.9255,14169
150,758,75.8,5.0,0.5,0.925,14269
151,686,68.6,4.0,0.4,0.9245,14369
152,718,71.8,4.0,0.4,0.924,14372
153,697,69.7,4.0,0.4,0.9235,14472
154,638,63.8,5.0,0.5,0.923,14572
155,703,70.3,4.0,0.4,0.9225,14672
156,606,60.6,5.0,0.5,0.922,14735
157,679,67.9,4.0,0.4,0.9215,14835
158,670,67.0,4.0,0.4,0.921,14935
159,696,69.6,4.0,0.4,0.9205,15035
160,729,72.9,4.0,0.4,0.92,15102
161,687,68.7,5.0,0.5,0.9195,15116
162,649,64.9,5.0,0.5,0.919,15216
163,677,67.7,4.0,0.4,0.9185,15316
164,675,67.5,5.0,0.5,0.918,15416
165,679,67.9,4.0,0.4,0.9175,15516
166,678,67.8,4.0,0.4,0.917,15519
167,676,67.6,4.0,0.4,0.9165,15619
168,699,69.9,4.0,0.4,0.916,15719
169,685,68.5,4.0,0.4,0.9155,15741
170,697,69.7,5.0,0.5,0.915,15841
171,681,68.1,4.0,0.4,0.9145,15941
172,683,68.3,4.0,0.4,0.914,16041
173,646,64.6,5.0,0.5,0.9135,16141
174,705,70.5,4.0,0.4,0.913,16181
175,713,71.3,5.0,0.5,0.9125,16281
176,658,65.8,5.0,0.5,0.912,16381
177,737,73.7,4.0,0.4,0.9115,16403
178,672,67.2,4.0,0.4,0.911,16503
179,670,67.0,4.0,0.4,0.9105,16603
180,703,70.3,6.0,0.6,0.91,16703
181,667,66.7,4.0,0.4,0.9095,16803
182,615,61.5,5.0,0.5,0.909,16841
183,674,67.4,4.0,0.4,0.9085,16941
184,733,73.3,4.0,0.4,0.908,17041
185,669,66.9,4.0,0.4,0.9075,17141
186,652,65.2,5.0,0.5,0.907,17241
187,667,66.7,4.0,0.4,0.9065,17341
188,735,73.5,5.0,0.5,0.906,17414
189,647,64.7,5.0,0.5,0.9055,17514
190,668,66.8,5.0,0.5,0.905,17614
191,631,63.1,5.0,0.5,0.9045,17714
192,665,66.5,4.0,0.4,0.904,17814
193,658,65.8,6.0,0.6,0.9035,17914
194,635,63.5,5.0,0.5,0.903,17973
195,601,60.1,6.0,0.6,0.9025,18073
196,668,66.8,4.0,0.4,0.902,18173
197,672,67.2,4.0,0.4,0.9015,18223
198,655,65.5,5.0,0.5,0.901,18262
199,607,60.7,6.0,0.6,0.9005,18362
200,681,68.1,5.0,0.5,0.9,18462
201,634,63.4,5.0,0.5,0.8995,18562
202,627,62.7,5.0,0.5,0.899,18578
203,630,63.0,6.0,0.6,0.8985,18627
204,665,66.5,4.0,0.4,0.898,18727
205,653,65.3,6.0,0.6,0.8975,18827
206,642,64.2,5.0,0.5,0.897,18927
207,546,54.6,6.0,0.6,0.8965,18999
208,662,66.2,4.0,0.4,0.896,19004
209,602,60.2,5.0,0.5,0.8955,19104
210,607,60.7,5.0,0.5,0.895,19204
211,629,62.9,5.0,0.5,0.8945,19304
212,644,64.4,5.0,0.5,0.894,19404
213,594,59.4,6.0,0.6,0.8935,19504
214,633,63.3,6.0,0.6,0.893,19604
215,530,53.0,7.0,0.7,0.8925,19621
216,628,62.8,7.0,0.7,0.892,19721
217,613,61.3,6.0,0.6,0.8915,19732
218,619,61.9,5.0,0.5,0.891,19832
219,681,68.1,4.0,0.4,0.8905,19889
220,612,61.2,5.0,0.5,0.89,19989
221,550,55.0,6.0,0.6,0.8895,20089
222,622,62.2,5.0,0.5,0.889,20189
223,622,62.2,5.0,0.5,0.8885,20225
224,559,55.9,6.0,0.6,0.888,20325
225,618,61.8,6.0,0.6,0.8875,20425
226,642,64.2,5.0,0.5,0.887,20439
227,625,62.5,6.0,0.6,0.8865,20539
228,598,59.8,5.0,0.5,0.886,20639
229,492,49.2,7.0,0.7,0.8855,20739
230,535,53.5,8.0,0.8,0.885,20839
231,582,58.2,6.0,0.6,0.8845,20939
232,537,53.7,7.0,0.7,0.884,21039
233,548,54.8,6.0,0.6,0.8835,21139
234,548,54.8,6.0,0.6,0.883,21145
235,568,56.8,7.0,0.7,0.8825,21245
236,600,60.0,5.0,0.5,0.882,21345
237,592,59.2,5.0,0.5,0.8815,21373
238,526,52.6,6.0,0.6,0.881,21473
239,522,52.2,8.0,0.8,0.8805,21474
240,528,52.8,7.0,0.7,0.88,21574
241,534,53.4,7.0,0.7,0.8795,21599
242,552,55.2,6.0,0.6,0.879,21618
243,575,57.5,6.0,0.6,0.8785,21718
244,638,63.8,5.0,0.5,0.878,21818
245,525,52.5,7.0,0.7,0.8775,21918
246,593,59.3,6.0,0.6,0.877,22018
247,462,46.2,8.0,0.8,0.8765,22118
248,528,52.8,6.0,0.6,0.876,22218
249,551,55.1,6.0,0.6,0.8755,22318
250,470,47.0,7.0,0.7,0.875,22418
251,495,49.5,7.0,0.7,0.8745,22459
252,547,54.7,6.0,0.6,0.874,22485
253,523,52.3,6.0,0.6,0.8735,22572
254,561,56.1,7.0,0.7,0.873,22672
255,563,56.3,6.0,0.6,0.8725,22675
