episode,steps_total,steps_mean,reward_total,reward_mean,epsilon,step_count
0,905,90.5,1.0,0.1,0.2,2326
1,911,91.1,1.0,0.1,0.1995,2349
2,926,92.6,1.0,0.1,0.199,2351
3,923,92.3,1.0,0.1,0.1985,2400
4,919,91.9,1.0,0.1,0.198,2474
5,917,91.7,1.0,0.1,0.1975,2516
6,874,87.4,2.0,0.2,0.197,2607
7,928,92.8,1.0,0.1,0.1965,2676
8,909,90.9,1.0,0.1,0.196,2717
9,904,90.4,1.0,0.1,0.1955,2733
10,907,90.7,1.0,0.1,0.195,2786
11,940,94.0,1.0,0.1,0.1945,2886
12,916,91.6,1.0,0.1,0.194,2888
13,868,86.8,2.0,0.2,0.1935,2968
14,892,89.2,2.0,0.2,0.193,2983
15,906,90.6,1.0,0.1,0.1925,3004
16,859,85.9,2.0,0.2,0.192,3059
17,907,90.7,2.0,0.2,0.1915,3112
18,939,93.9,2.0,0.2,0.191,3180
19,928,92.8,1.0,0.1,0.1905,3248
20,903,90.3,1.0,0.1,0.19,3249
21,905,90.5,1.0,0.1,0.1895,3292
22,868,86.8,2.0,0.2,0.189,3357
23,872,87.2,2.0,0.2,0.1885,3400
24,870,87.0,3.0,0.3,0.188,3478
25,908,90.8,2.0,0.2,0.1875,3524
26,845,84.5,3.0,0.3,0.187,3553
27,871,87.1,2.0,0.2,0.1865,3601
28,893,89.3,2.0,0.2,0.186,3605
29,830,83.0,2.0,0.2,0.1855,3627
30,856,85.6,4.0,0.4,0.185,3643
31,876,87.6,2.0,0.2,0.1845,3705
32,848,84.8,2.0,0.2,0.184,3789
33,869,86.9,2.0,0.2,0.1835,3841
34,761,76.1,4.0,0.4,0.183,3863
35,851,85.1,3.0,0.3,0.1825,3963
36,737,73.7,4.0,0.4,0.182,3990
37,790,79.0,3.0,0.3,0.1815,4018
38,701,70.1,5.0,0.5,0.181,4040
39,779,77.9,4.0,0.4,0.1805,4109
40,809,80.9,3.0,0.3,0.1805,6515
41,828,82.8,3.0,0.3,0.18,6518
42,766,76.6,3.0,0.3,0.1795,6521
43,654,65.4,5.0,0.5,0.179,6532
44,857,85.7,2.0,0.2,0.1785,6562
45,779,77.9,4.0,0.4,0.178,6599
46,831,83.1,2.0,0.2,0.1775,6674
47,805,80.5,3.0,0.3,0.177,6709
48,786,78.6,3.0,0.3,0.1765,6742
49,764,76.4,4.0,0.4,0.176,6773
50,751,75.1,4.0,0.4,0.1755,6793
51,716,71.6,4.0,0.4,0.175,6833
52,705,70.5,5.0,0.5,0.1745,6870
53,782,78.2,4.0,0.4,0.174,6913
54,687,68.7,5.0,0.5,0.1735,6944
55,727,72.7,6.0,0.6,0.173,7005
56,769,76.9,6.0,0.6,0.1725,7043
57,780,78.0,4.0,0.4,0.172,7102
58,640,64.0,6.0,0.6,0.1715,7155
59,767,76.7,5.0,0.5,0.171,7156
60,707,70.7,4.0,0.4,0.1705,7197
61,808,80.8,3.0,0.3,0.17,7250
62,785,78.5,3.0,0.3,0.1695,7285
63,734,73.4,4.0,0.4,0.169,7320
64,621,62.1,6.0,0.6,0.1685,7370
65,788,78.8,4.0,0.4,0.168,7404
66,707,70.7,4.0,0.4,0.1675,7451
67,773,77.3,4.0,0.4,0.167,7488
68,773,77.3,4.0,0.4,0.1665,7548
69,596,59.6,6.0,0.6,0.166,7580
70,690,69.0,5.0,0.5,0.1655,7617
71,716,71.6,7.0,0.7,0.165,7652
72,723,72.3,4.0,0.4,0.1645,7709
73,748,74.8,4.0,0.4,0.164,7749
74,783,78.3,3.0,0.3,0.1635,7793
75,786,78.6,3.0,0.3,0.163,7841
76,647,64.7,6.0,0.6,0.1625,7882
77,785,78.5,6.0,0.6,0.162,7919
78,764,76.4,5.0,0.5,0.1615,7971
