"episode","mean","lower","upper"
1,0.2,0.0851671294578,0.314832870542
2,0.36,0.210717268295,0.509282731705
3,0.48,0.305469147018,0.654530852982
4,0.66,0.440536988895,0.879463011105
5,0.78,0.534448224711,1.02555177529
6,0.92,0.651674132188,1.18832586781
7,1.1,0.811485983459,1.38851401654
8,1.26,0.936169269033,1.58383073097
9,1.36,1.02639124105,1.69360875895
10,1.52,1.1743549672,1.8656450328
11,1.62,1.25736623103,1.98263376897
12,1.7,1.32679317074,2.07320682926
13,1.84,1.45330126752,2.22669873248
14,2.1,1.72679317074,2.47320682926
15,2.3,1.90532725885,2.69467274115
16,2.44,2.04154483137,2.83845516863
17,2.6,2.18996463689,3.01003536311
18,2.78,2.38100741169,3.17899258831
19,2.92,2.50263345899,3.33736654101
20,3.04,2.61048822098,3.46951177902
21,3.36,2.91614458766,3.80385541234
22,3.62,3.16106342558,4.07893657442
23,3.84,3.35158892339,4.32841107661
24,3.9,3.39863253322,4.40136746678
25,4.04,3.52980077399,4.55019922601
26,4.22,3.68049933541,4.75950066459
27,4.32,3.75323259841,4.88676740159
28,4.52,3.95091072305,5.08908927695
29,4.72,4.1485982825,5.2914017175
30,4.84,4.25626937893,5.42373062107
31,5.04,4.46595049164,5.61404950836
32,5.22,4.64500371169,5.79499628831
33,5.32,4.7332276278,5.9067723722
34,5.48,4.87442670415,6.08557329585
35,5.62,5.01538012753,6.22461987247
36,5.74,5.13016825886,6.34983174114
37,5.92,5.29937109311,6.54062890689
38,6.0,5.36063763571,6.63936236429
39,6.12,5.46878523118,6.77121476882
40,6.28,5.62273853907,6.93726146093
41,6.42,5.7284000297,7.1115999703
42,6.68,5.96877744573,7.39122255427
43,6.8,6.08286895331,7.51713104669
44,7.04,6.32296089909,7.75703910091
45,7.18,6.46588633223,7.89411366777
46,7.34,6.63536675456,8.04463324544
47,7.5,6.76639409138,8.23360590862
48,7.76,7.02794607938,8.49205392062
49,7.84,7.11746486235,8.56253513765
50,8.0,7.28748077637,8.71251922363
51,8.22,7.46199431897,8.97800568103
52,8.42,7.64097512655,9.19902487345
53,8.62,7.8329758503,9.4070241497
54,8.68,7.8835034487,9.4764965513
55,8.86,8.05410147463,9.66589852537
56,9.0,8.21274550279,9.78725449721
57,9.08,8.30362448219,9.85637551781
58,9.2,8.42116557907,9.97883442093
59,9.38,8.58257273222,10.1774272678
60,9.58,8.77598537456,10.3840146254
61,9.72,8.9222627347,10.5177372653
62,9.8,9.00028159605,10.5997184039
63,9.88,9.06671083743,10.6932891626
64,10.1,9.29565742283,10.9043425772
65,10.32,9.53812390562,11.1018760944
66,10.52,9.69944702103,11.340552979
67,10.74,9.90044291233,11.5795570877
68,10.92,10.0667523618,11.7732476382
69,10.98,10.1197301041,11.8402698959
70,11.04,10.1788300296,11.9011699704
71,11.24,10.3606470961,12.1193529039
72,11.34,10.4586810969,12.2213189031
73,11.48,10.5717307915,12.3882692085
74,11.58,10.6665732656,12.4934267344
75,11.78,10.8501196034,12.7098803966
76,12.0,11.0706338051,12.9293661949
77,12.18,11.2249349398,13.1350650602
78,12.28,11.3140377968,13.2459622032
79,12.32,11.3653665062,13.2746334938
80,12.46,11.5092247455,13.4107752545
81,12.58,11.6208017816,13.5391982184
82,12.7,11.7388104595,13.6611895405
83,12.82,11.847829367,13.792170633
84,12.96,11.9507765018,13.9692234982
85,13.08,12.0742449714,14.0857550286
86,13.34,12.3313483045,14.3486516955
87,13.4,12.4038620784,14.3961379216
88,13.52,12.5135896283,14.5264103717
89,13.68,12.6586327844,14.7013672156
90,13.82,12.804702722,14.835297278
91,13.98,12.9521175118,15.0078824882
