"episode","mean","lower","upper"
1,0.18,0.0697066295065,0.290293370493
2,0.32,0.174293421793,0.465706578207
3,0.54,0.339370838737,0.740629161263
4,0.78,0.541255309361,1.01874469064
5,1.04,0.783482798036,1.29651720196
6,1.28,0.975963845932,1.58403615407
7,1.38,1.06609431352,1.69390568648
8,1.46,1.12911988852,1.79088011148
9,1.68,1.34304818737,2.01695181263
10,1.92,1.57150541335,2.26849458665
11,2.1,1.75430728215,2.44569271785
12,2.26,1.89320828026,2.62679171974
13,2.46,2.08257700313,2.83742299687
14,2.64,2.2601825775,3.0198174225
15,2.9,2.51377043287,3.28622956713
16,3.14,2.71029638043,3.56970361957
17,3.28,2.8314163007,3.7285836993
18,3.48,2.99879683289,3.96120316711
19,3.54,3.03548625599,4.04451374401
20,3.74,3.23679481413,4.24320518587
21,3.94,3.44471876051,4.43528123949
22,4.04,3.54956818213,4.53043181787
23,4.18,3.65788914618,4.70211085382
24,4.34,3.83093279053,4.84906720947
25,4.42,3.91915883434,4.92084116566
26,4.48,3.97538825092,4.98461174908
27,4.58,4.0597868173,5.1002131827
28,4.68,4.15552671283,5.20447328717
29,4.9,4.36986873315,5.43013126685
30,5.1,4.56986873315,5.63013126685
31,5.32,4.798679003,5.841320997
32,5.56,5.0088022214,6.1111977786
33,5.66,5.11044942429,6.20955057571
34,5.86,5.30925096997,6.41074903003
35,6.06,5.48753193786,6.63246806214
36,6.18,5.59252576351,6.76747423649
37,6.3,5.71941222906,6.88058777094
38,6.44,5.85966780071,7.02033219929
39,6.66,6.06162818003,7.25837181997
40,6.82,6.210492695,7.429507305
41,7.04,6.44066481715,7.63933518285
42,7.24,6.62011518901,7.85988481099
43,7.4,6.76581474411,8.03418525589
44,7.48,6.84519126181,8.11480873819
45,7.62,6.98350573086,8.25649426914
46,7.82,7.14382548268,8.49617451732
47,7.92,7.22899612363,8.61100387637
48,8.0,7.31100277675,8.68899722325
49,8.3,7.61040494824,8.98959505176
50,8.44,7.72250128805,9.15749871195
51,8.6,7.8805741281,9.3194258719
52,8.76,8.00795427928,9.51204572072
53,8.82,8.07870512279,9.56129487721
54,9.06,8.28453795294,9.83546204706
55,9.22,8.42174633968,10.0182536603
56,9.32,8.51322246472,10.1267775353
57,9.52,8.68748148757,10.3525185124
58,9.68,8.84116965717,10.5188303428
59,9.84,8.99155680951,10.6884431905
60,9.98,9.11781617918,10.8421838208
61,10.16,9.30961626631,11.0103837337
62,10.2,9.35225649247,11.0477435075
63,10.32,9.4792069273,11.1607930727
64,10.44,9.58036263441,11.2996373656
65,10.62,9.7589640236,11.4810359764
66,10.72,9.8435009264,11.5964990736
67,10.82,9.94227940288,11.6977205971
68,10.96,10.0687312018,11.8512687982
69,11.08,10.2019977542,11.9580022458
70,11.22,10.333682888,12.106317112
71,11.3,10.4268736473,12.1731263527
72,11.48,10.6125746601,12.3474253399
73,11.66,10.7675298934,12.5524701066
74,11.72,10.8304342884,12.6095657116
75,11.82,10.9517199695,12.6882800305
76,11.9,11.0118993277,12.7881006723
77,12.04,11.141364001,12.938635999
78,12.1,11.1990009249,13.0009990751
79,12.32,11.4186533983,13.2213466017
80,12.42,11.5192936828,13.3207063172
81,12.56,11.6321248248,13.4878751752
82,12.68,11.7534047513,13.6065952487
83,12.96,12.0131335211,13.9068664789
84,13.12,12.1564297264,14.0835702736
85,13.38,12.4228661297,14.3371338703
86,13.5,12.5631263296,14.4368736704
87,13.64,12.6882717087,14.5917282913
88,13.78,12.8290860626,14.7309139374
89,13.98,12.9963674774,14.9636325226
90,14.08,13.0808220432,15.0791779568
91,14.24,13.2265389245,15.2534610755
92,14.4,13.3696989049,15.4303010951
93,14.64,13.5600824769,15.7199175231
94,14.84,13.7455276759,15.9344723241
95,15.0,13.8925919006,16.1074080994
96,15.12,14.0071871254,16.2328128746
97,15.28,14.1799993958,16.3800006042
98,15.36,14.2514612545,16.4685387455
99,15.48,14.3752146816,16.5847853184
100,15.62,14.4979676752,16.7420323248
101,15.82,14.6706812878,16.9693187122
102,15.92,14.7647447956,17.0752552044
103,16.1,14.9556254825,17.2443745175
104,16.24,15.0880025034,17.3919974966
105,16.46,15.2858233701,17.6341766299
106,16.56,15.3636420776,17.7563579224
107,16.68,15.4901629925,17.8698370075
108,16.76,15.5575951075,17.9624048925
109,16.9,15.7007659649,18.0992340351
110,16.94,15.7405460682,18.1394539318
111,17.14,15.9356090071,18.3443909929
112,17.26,16.0490575697,18.4709424303
113,17.48,16.2468959977,18.7131040023
114,17.64,16.4008687216,18.8791312784
115,17.72,16.4607069079,18.9792930921
116,17.9,16.628708841,19.171291159
117,18.02,16.7561991755,19.2838008245
118,18.04,16.7690849032,19.3109150968
119,18.26,16.9789442391,19.5410557609
120,18.42,17.1143724813,19.7256275187
121,18.54,17.2229090242,19.8570909758
122,18.76,17.4349859068,20.0850140932
123,18.84,17.4979284384,20.1820715616
124,18.94,17.5807818544,20.2992181456
125,19.08,17.6902850287,20.4697149713
126,19.28,17.9007620918,20.6592379082
127,19.44,18.0404515711,20.8395484289
