"episode","mean","lower","upper"
1,0.14,0.0403862078419,0.239613792158
2,0.36,0.171660088823,0.548339911177
3,0.54,0.316075902443,0.763924097557
4,0.62,0.37045308543,0.86954691457
5,0.78,0.527824820042,1.03217517996
6,0.94,0.674328749937,1.20567125006
7,1.06,0.788195180047,1.33180481995
8,1.24,0.938577385716,1.54142261428
9,1.42,1.09985510085,1.74014489915
10,1.54,1.18508468141,1.89491531859
11,1.74,1.3687415823,2.1112584177
12,1.88,1.4921095891,2.2678904109
13,1.98,1.58018202275,2.37981797725
14,2.16,1.76906195281,2.55093804719
15,2.28,1.87792093961,2.68207906039
16,2.48,2.05714052522,2.90285947478
17,2.6,2.16651541984,3.03348458016
18,2.78,2.33789344841,3.22210655159
19,3.0,2.51961963743,3.48038036257
20,3.12,2.63064487238,3.60935512762
21,3.2,2.69945512191,3.70054487809
22,3.4,2.85529986825,3.94470013175
23,3.58,3.00557733144,4.15442266856
24,3.72,3.12875009341,4.31124990659
25,3.86,3.29157729082,4.42842270918
26,4.04,3.48049164184,4.59950835816
27,4.22,3.6507659203,4.7892340797
28,4.46,3.85997764779,5.06002235221
29,4.54,3.93450836733,5.14549163267
30,4.74,4.10630876931,5.37369123069
31,4.88,4.24675111855,5.51324888145
32,5.02,4.35662272177,5.68337727823
33,5.32,4.67182973018,5.96817026982
34,5.48,4.83488859704,6.12511140296
35,5.58,4.91761736553,6.24238263447
36,5.8,5.12550960614,6.47449039386
37,5.94,5.22884697688,6.65115302312
38,6.14,5.43443166922,6.84556833078
39,6.26,5.52738338508,6.99261661492
40,6.34,5.58347446013,7.09652553987
41,6.52,5.75130564246,7.28869435754
42,6.58,5.80097512655,7.35902487345
43,6.8,5.99004150674,7.60995849326
44,6.94,6.11910559675,7.76089440325
45,7.08,6.27240564004,7.88759435996
46,7.24,6.41679968089,8.06320031911
47,7.36,6.53639931108,8.18360068892
48,7.48,6.65744067792,8.30255932208
49,7.54,6.72555641646,8.35444358354
50,7.64,6.83871666849,8.44128333151
51,7.72,6.93475808682,8.50524191318
52,7.78,7.00479306712,8.55520693288
53,7.9,7.1122222362,8.6877777638
54,8.14,7.34026098502,8.93973901498
55,8.3,7.4936107463,9.1063892537
56,8.44,7.63995188323,9.24004811677
57,8.6,7.79004150674,9.40995849326
58,8.68,7.87526815374,9.48473184626
59,8.76,7.96118900802,9.55881099198
60,8.94,8.12111601905,9.75888398095
61,9.08,8.25824262734,9.90175737266
62,9.32,8.48510895922,10.1548910408
63,9.5,8.63827513347,10.3617248665
64,9.64,8.78690692162,10.4930930784
65,9.8,8.93875347093,10.6612465291
66,10.02,9.18107141162,10.8589285884
67,10.26,9.41068301639,11.1093169836
68,10.42,9.55666986089,11.2833301391
69,10.64,9.73806839317,11.5419316068
70,10.86,9.94671764092,11.7732823591
71,11.04,10.1377029576,11.9422970424
72,11.14,10.2321482906,12.0478517094
73,11.36,10.4654084534,12.2545915466
74,11.64,10.7435678039,12.5364321961
75,11.84,10.9333292187,12.7466707813
76,12.0,11.0849325992,12.9150674008
77,12.1,11.1684194436,13.0315805564
78,12.34,11.4095525383,13.2704474617
79,12.56,11.6232846879,13.4967153121
80,12.74,11.8039007801,13.6760992199
81,13.0,12.0741877997,13.9258122003
82,13.1,12.1648873719,14.0351126281
83,13.26,12.3168837094,14.2031162906
84,13.46,12.4903419664,14.4296580336
85,13.6,12.618867524,14.581132476
86,13.76,12.7695706522,14.7504293478
87,14.06,13.0698203214,15.0501796786
88,14.26,13.2364242111,15.2835757889
89,14.36,13.3189401167,15.4010598833
90,14.5,13.4677010339,15.5322989661
91,14.76,13.703537591,15.816462409
92,14.9,13.8331507181,15.9668492819
93,15.1,13.9937088027,16.2062911973
94,15.32,14.1739127231,16.4660872769
