"episode","mean","lower","upper"
1,0.00262230583071,-0.0010686992269,0.00631331088832
2,0.00891824296505,-0.000318637611924,0.018155123542
3,0.00839528983742,-0.00041606263874,0.0172066423136
4,0.00865973431828,0.000849777357396,0.0164696912792
5,0.0144687434766,0.00434436999742,0.0245931169559
6,0.0192642021147,0.00685240296727,0.0316760012621
7,0.0252553741191,0.0117050124691,0.038805735769
8,0.0223597593179,0.010434343549,0.0342851750867
9,0.0218751303511,0.0100289772422,0.0337212834599
10,0.0220977970784,0.0122589359451,0.0319366582116
11,0.022689026729,0.0130256385433,0.0323524149146
12,0.026958153587,0.0155878629227,0.0383284442513
13,0.0295788596515,0.0179719726533,0.0411857466496
14,0.0294778131534,0.0179545448919,0.0410010814149
15,0.0294948441021,0.0183514814942,0.0406382067101
16,0.0280695524326,0.0173319382674,0.0388071665979
17,0.0268796020211,0.017874441324,0.0358847627183
18,0.026331853454,0.0177079650779,0.0349557418301
19,0.0264559650342,0.0182284388748,0.0346834911937
20,0.0263865775084,0.0187701213429,0.0340030336739
21,0.0268592584254,0.0196388326238,0.034079684227
22,0.0266552410199,0.0197919019543,0.0335185800856
23,0.0258940756504,0.0193347025313,0.0324534487695
24,0.026344655765,0.0200028010791,0.0326865104508
25,0.0251723905312,0.0189974976064,0.0313472834561
26,0.0257544944871,0.0193967950222,0.032112193952
27,0.0278404656087,0.0213759628226,0.0343049683948
28,0.0278050993233,0.0217934858231,0.0338167128236
29,0.028521568341,0.0226949428663,0.0343481938156
30,0.0285403239814,0.0227678395558,0.0343128084071
31,0.029298165336,0.0235699962763,0.0350263343957
32,0.0289609615951,0.0232127386933,0.0347091844968
33,0.0287911907126,0.0232694601841,0.0343129212411
34,0.0292575818491,0.0238361235429,0.0346790401554
35,0.029882318013,0.0242020098257,0.0355626262004
36,0.0303642714932,0.0247363473865,0.0359921955999
37,0.0321530194415,0.0263744012323,0.0379316376507
38,0.0329713176475,0.0272074303021,0.0387352049929
39,0.0323109413689,0.0266340231912,0.0379878595465
40,0.0328346380205,0.0272214693408,0.0384478067002
41,0.032771724528,0.0271103267415,0.0384331223145
42,0.0329757428566,0.0274693703502,0.0384821153629
43,0.0335135421002,0.0279139000114,0.0391131841891
44,0.033425503654,0.0279004594656,0.0389505478423
45,0.0336050425428,0.0281110600885,0.0390990249972
46,0.0336114075285,0.0281667286785,0.0390560863785
47,0.0333384477254,0.0280680799563,0.0386088154945
48,0.0335209522015,0.0284340966422,0.0386078077608
49,0.033793961429,0.0287495017349,0.038838421123
50,0.033396010947,0.028440651278,0.038351370616
51,0.0336883283547,0.0289194088643,0.0384572478451
52,0.0343744220955,0.0295906747215,0.0391581694696
53,0.0340456632398,0.0293261293814,0.0387651970983
54,0.0340461550682,0.0292814804658,0.0388108296707
55,0.0336425046761,0.0288063558121,0.03847865354
