"episode","mean","lower","upper"
1,0.18,0.0697066295065,0.290293370493
2,0.38,0.229288692858,0.530711307142
3,0.56,0.376986519844,0.743013480156
4,0.72,0.512663854112,0.927336145888
5,0.86,0.630262499582,1.08973750042
6,1.0,0.749727560955,1.25027243905
7,1.22,0.955074320864,1.48492567914
8,1.4,1.0855172323,1.7144827677
9,1.58,1.24476471312,1.91523528688
10,1.72,1.38996785281,2.05003214719
11,1.9,1.57393732655,2.22606267345
12,2.18,1.80485487861,2.55514512139
13,2.38,1.99104867576,2.76895132424
14,2.48,2.06500982984,2.89499017016
15,2.6,2.17807709221,3.02192290779
16,2.68,2.23362644898,3.12637355102
17,2.82,2.36903419658,3.27096580342
18,2.92,2.45411241585,3.38588758415
19,3.06,2.58510672362,3.53489327638
20,3.2,2.7335466748,3.6664533252
21,3.26,2.80495890237,3.71504109763
22,3.4,2.91280539122,3.88719460878
23,3.54,3.01625005954,4.06374994046
24,3.7,3.1606215603,4.2393784397
25,3.92,3.37578426152,4.46421573848
26,4.08,3.52084527615,4.63915472385
27,4.26,3.68638136276,4.83361863724
28,4.48,3.91673335705,5.04326664295
29,4.56,3.98537649939,5.13462350061
30,4.64,4.05796610945,5.22203389055
31,4.76,4.175704897,5.344295103
32,4.86,4.25505307024,5.46494692976
33,5.0,4.38965492102,5.61034507898
34,5.16,4.55138578613,5.76861421387
35,5.3,4.68094005273,5.91905994727
36,5.44,4.80539902118,6.07460097882
37,5.56,4.90243766404,6.21756233596
38,5.68,5.03950428763,6.32049571237
39,5.88,5.21625011463,6.54374988537
40,6.04,5.36805597071,6.71194402929
41,6.18,5.48697149615,6.87302850385
42,6.3,5.58229455911,7.01770544089
43,6.46,5.7287345788,7.1912654212
44,6.74,5.97869617368,7.50130382632
45,6.96,6.18549506441,7.73450493559
46,7.06,6.28241525641,7.83758474359
47,7.24,6.45366729772,8.02633270228
48,7.42,6.61598537456,8.22401462544
49,7.5,6.67342266007,8.32657733993
50,7.64,6.82242544458,8.45757455542
51,7.86,7.0239843669,8.6960156331
52,8.08,7.27855211702,8.88144788298
53,8.18,7.38713328742,8.97286671258
54,8.36,7.54242544458,9.17757455542
55,8.48,7.64946377172,9.31053622828
56,8.64,7.81840311116,9.46159688884
57,8.82,7.98857115899,9.65142884101
58,8.94,8.09730744709,9.78269255291
59,9.08,8.23451496525,9.92548503475
60,9.16,8.28666600948,10.0333339905
61,9.3,8.42687364727,10.1731263527
62,9.46,8.60026676657,10.3197332334
63,9.64,8.78884128781,10.4911587122
64,9.76,8.92684815275,10.5931518473
65,9.86,9.01223704904,10.707762951
66,9.92,9.05523909988,10.7847609001
67,10.08,9.16342074457,10.9965792554
68,10.18,9.24235251886,11.1176474811
69,10.38,9.45438366532,11.3056163347
70,10.56,9.63390297823,11.4860970218
71,10.72,9.80486054951,11.6351394505
72,10.92,9.98033306806,11.8596669319
73,11.06,10.1210876586,11.9989123414
74,11.26,10.329198298,12.190801702
75,11.5,10.5808885792,12.4191114208
76,11.66,10.7277826831,12.5922173169
77,11.82,10.8947398908,12.7452601092
78,12.04,11.1089327063,12.9710672937
79,12.24,11.3275301779,13.1524698221
80,12.44,11.5318759868,13.3481240132
81,12.64,11.6987206269,13.5812793731
82,12.84,11.8751988505,13.8048011495
83,12.98,12.0270082409,13.9329917591
84,13.12,12.171950503,14.068049497
85,13.26,12.2927247567,14.2272752433
86,13.36,12.4013690342,14.3186309658
87,13.54,12.5652556011,14.5147443989
88,13.62,12.6340242166,14.6059757834
89,13.74,12.7524873871,14.7275126129
90,13.84,12.8432665593,14.8367334407
91,13.94,12.9251574006,14.9548425994
92,14.06,13.0147527588,15.1052472412
93,14.18,13.1233347807,15.2366652193
94,14.34,13.2664354834,15.4135645166
95,14.42,13.3395789015,15.5004210985
96,14.44,13.3594721126,15.5205278874
97,14.56,13.4718714457,15.6481285543
98,14.78,13.6931901419,15.8668098581
99,14.96,13.848194813,16.071805187
100,15.06,13.9416168576,16.1783831424
101,15.24,14.1452265085,16.3347734915
102,15.34,14.2603114525,16.4196885475
103,15.5,14.4285256273,16.5714743727
104,15.58,14.5056987564,16.6543012436
105,15.7,14.640904086,16.759095914
106,15.86,14.79972192,16.92027808
107,16.14,15.0612278409,17.2187721591
108,16.2,15.1335370477,17.2664629523
109,16.5,15.4316067965,17.5683932035
110,16.66,15.5910515306,17.7289484694
111,16.74,15.6584810053,17.8215189947
112,16.9,15.7818526977,18.0181473023
113,16.98,15.8748417482,18.0851582518
114,17.08,15.968372735,18.191627265
115,17.24,16.0894342326,18.3905657674
116,17.34,16.1865011003,18.4934988997
