episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,911,91.1,1.0,0.1,1.0
10,918,91.8,1.0,0.1,0.9955
20,907,90.7,1.0,0.1,0.9905
30,920,92.0,1.0,0.1,0.9855
40,977,97.7,1.0,0.1,0.9805
50,912,91.2,1.0,0.1,0.9755
60,907,90.7,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,915,91.5,1.0,0.1,0.9605
90,907,90.7,1.0,0.1,0.9555
100,903,90.3,1.0,0.1,0.9505
110,907,90.7,1.0,0.1,0.9455
120,904,90.4,2.0,0.2,0.9405
130,907,90.7,1.0,0.1,0.9355
140,865,86.5,2.0,0.2,0.9305
150,867,86.7,2.0,0.2,0.9255
160,909,90.9,1.0,0.1,0.9205
170,907,90.7,1.0,0.1,0.9155
180,904,90.4,1.0,0.1,0.9105
190,903,90.3,2.0,0.2,0.9055
200,716,71.6,5.0,0.5,0.9005
210,785,78.5,3.0,0.3,0.8955
220,821,82.1,2.0,0.2,0.8905
230,735,73.5,3.0,0.3,0.8855
240,616,61.6,5.0,0.5,0.8805
250,561,56.1,7.0,0.7,0.8755
260,544,54.4,6.0,0.6,0.8705
270,406,40.6,8.0,0.8,0.8655
280,442,44.2,9.0,0.9,0.8605
290,301,30.1,9.0,0.9,0.8555
300,281,28.1,9.0,0.9,0.8505
310,294,29.4,9.0,0.9,0.8455
320,266,26.6,10.0,1.0,0.8405
330,314,31.4,9.0,0.9,0.8355
340,243,24.3,10.0,1.0,0.8305
350,264,26.4,10.0,1.0,0.8255
360,262,26.2,9.0,0.9,0.8205
370,235,23.5,10.0,1.0,0.8155
380,266,26.6,9.0,0.9,0.8105
390,237,23.7,10.0,1.0,0.8055
400,272,27.2,9.0,0.9,0.8005
410,239,23.9,10.0,1.0,0.7955
420,270,27.0,10.0,1.0,0.7905
430,217,21.7,10.0,1.0,0.7855
440,210,21.0,10.0,1.0,0.7805
450,204,20.4,10.0,1.0,0.7755
460,215,21.5,10.0,1.0,0.7705
470,204,20.4,10.0,1.0,0.7655
480,268,26.8,10.0,1.0,0.7605
490,277,27.7,9.0,0.9,0.7555
500,275,27.5,9.0,0.9,0.7505
510,270,27.0,9.0,0.9,0.7455
520,274,27.4,10.0,1.0,0.7405
530,213,21.3,10.0,1.0,0.7355
540,262,26.2,10.0,1.0,0.7305
550,202,20.2,10.0,1.0,0.7255
560,201,20.1,10.0,1.0,0.7205
570,201,20.1,10.0,1.0,0.7155
580,194,19.4,10.0,1.0,0.7105
590,206,20.6,10.0,1.0,0.7055
600,203,20.3,10.0,1.0,0.7005
610,200,20.0,10.0,1.0,0.6955
620,201,20.1,10.0,1.0,0.6905
630,197,19.7,10.0,1.0,0.6855
640,200,20.0,10.0,1.0,0.6805
650,197,19.7,10.0,1.0,0.6755
660,202,20.2,10.0,1.0,0.6705
670,200,20.0,10.0,1.0,0.6655
680,207,20.7,10.0,1.0,0.6605
690,199,19.9,10.0,1.0,0.6555
700,208,20.8,10.0,1.0,0.6505
710,202,20.2,10.0,1.0,0.6455
720,214,21.4,10.0,1.0,0.6405
730,203,20.3,10.0,1.0,0.6355
740,202,20.2,10.0,1.0,0.6305
750,223,22.3,10.0,1.0,0.6255
760,204,20.4,10.0,1.0,0.6205
770,209,20.9,10.0,1.0,0.6155
780,207,20.7,10.0,1.0,0.6105
790,208,20.8,10.0,1.0,0.6055
800,198,19.8,10.0,1.0,0.6005
810,205,20.5,10.0,1.0,0.5955
820,195,19.5,10.0,1.0,0.5905
830,199,19.9,10.0,1.0,0.5855
840,203,20.3,10.0,1.0,0.5805
850,194,19.4,10.0,1.0,0.5755
860,198,19.8,10.0,1.0,0.5705
870,205,20.5,10.0,1.0,0.5655
880,202,20.2,10.0,1.0,0.5605
890,211,21.1,10.0,1.0,0.5555
900,194,19.4,10.0,1.0,0.5505
910,208,20.8,10.0,1.0,0.5455
920,208,20.8,10.0,1.0,0.5405
930,211,21.1,10.0,1.0,0.5355
940,212,21.2,10.0,1.0,0.5305
950,199,19.9,10.0,1.0,0.5255
960,201,20.1,10.0,1.0,0.5205
970,189,18.9,10.0,1.0,0.5155
980,194,19.4,10.0,1.0,0.5105
990,203,20.3,10.0,1.0,0.5055
1000,203,20.3,10.0,1.0,0.5005
1010,199,19.9,10.0,1.0,0.4955
1020,202,20.2,10.0,1.0,0.4905
1030,201,20.1,10.0,1.0,0.4855
1040,204,20.4,10.0,1.0,0.4805
1050,203,20.3,10.0,1.0,0.4755
1060,206,20.6,10.0,1.0,0.4705
1070,201,20.1,10.0,1.0,0.4655
1080,196,19.6,10.0,1.0,0.4605
1090,205,20.5,10.0,1.0,0.4555
1100,198,19.8,10.0,1.0,0.4505
1110,198,19.8,10.0,1.0,0.4455
