episode,omega,omega1,omega5
0,0.313944617165,0.235619117387,0.450436265448
10,0.263599503715,0.25174858726,0.484651909025
20,0.369631818377,0.22063448643,0.409733695193
30,0.425627948666,0.213484793376,0.360887257958
40,0.446765618123,0.193259551692,0.359974830185
50,0.467569971492,0.209463397223,0.322966631285
60,0.478116640757,0.203945891526,0.317937467717
70,0.540573787849,0.21846616374,0.240960048411
80,0.556964800575,0.221517599713,0.221517599713
90,0.534463536803,0.212568334093,0.252968129104
100,0.521687591874,0.204602469988,0.273709938138
110,0.543682638345,0.21710165308,0.239215708576
120,0.517905861989,0.207637442135,0.274456695876
130,0.545278586231,0.218611642009,0.236109771759
140,0.547271595294,0.215281225094,0.237447179611
150,0.563616551074,0.218191724463,0.218191724463
160,0.564845922143,0.217577038929,0.217577038929
170,0.564716107277,0.219274230354,0.216009662369
180,0.558878275543,0.225412418505,0.215709305952
190,0.568529195499,0.215735402251,0.215735402251
200,0.590940042201,0.204529978899,0.204529978899
210,0.587551564748,0.206224217626,0.206224217626
220,0.602729912473,0.198635043764,0.198635043764
230,0.634565352351,0.182717323824,0.182717323824
240,0.741032306948,0.133625915885,0.125341777167
250,0.667287581258,0.201184240838,0.131528177904
260,0.628487534774,0.308374882722,0.0631375825046
270,0.723007492004,0.244061339353,0.0329311686439
280,0.643986218709,0.333845171246,0.022168610045
290,0.811263136521,0.173225196318,0.0155116671608
300,0.772113146697,0.214461686,0.013425167303
310,0.714958301324,0.27595125041,0.00909044826602
320,0.713427130642,0.282613517648,0.00395935170996
330,0.781427726289,0.21403138536,0.0045408883505
340,0.957149290355,0.026074540476,0.0167761691695
350,0.98163561,0.0107104528903,0.00765393710919
360,0.975922013201,0.0137135264617,0.0103644603378
370,0.985544761005,0.00841650404222,0.00603873495305
380,0.997458522285,0.0014655206418,0.00107595707329
390,0.998031298813,0.00119935586961,0.000769345317623
400,0.998506900634,0.00077900412633,0.00071409524001
410,0.998397385463,0.000913155932964,0.000689458604099
420,0.998546086463,0.000838031413846,0.000615882123008
430,0.710221424423,0.289332569728,0.000446005848776
440,0.758984980207,0.240562994893,0.000452024900202
450,0.801333863653,0.198200207493,0.000465928853588
460,0.696070265664,0.303520942572,0.000408791763476
470,0.739482199254,0.260069840053,0.000447960692906
480,0.819125089808,0.180410860293,0.000464049898345
490,0.722416097678,0.277161754069,0.000422148253708
500,0.806058880804,0.193476642182,0.00046447701417
510,0.807617005223,0.191921789504,0.000461205273066
520,0.766943476139,0.232621601131,0.000434922729902
530,0.728374380732,0.271188777757,0.000436841510993
540,0.767651970549,0.23190700878,0.000441020670431
550,0.74881417092,0.250758631711,0.000427197368952
560,0.714125064898,0.285447495333,0.000427439768864
570,0.834842710307,0.164719386172,0.00043790352134
580,0.866514808822,0.133017300592,0.000467890586185
590,0.810219846265,0.188916595872,0.000863557862809
600,0.76701401752,0.23241047032,0.000575512159175
610,0.750606091697,0.248857639099,0.000536269204088
620,0.775711106871,0.223806125497,0.000482767632081
630,0.738261121357,0.261202922216,0.00053595642653
640,0.791912040853,0.207566200246,0.000521758900684
650,0.84674375408,0.152688227757,0.000568018162424
660,0.749793157861,0.249584461007,0.000622381132288
670,0.746717906582,0.252822453793,0.000459639624615
680,0.750019580186,0.249410295409,0.000570124405391
690,0.769420563799,0.230128469728,0.000450966472328
700,0.769256716408,0.230309658627,0.000433624964863
710,0.764352819223,0.235104356981,0.000542823796252
720,0.691839591673,0.307770422888,0.000389985439491
730,0.806532260918,0.193010366115,0.000457372966308
740,0.80544462338,0.194104068757,0.000451307863642
750,0.711077750008,0.288525011412,0.000397238579396
760,0.794916756258,0.204636943158,0.000446300583497
770,0.800863244719,0.198678949296,0.000457805984981
780,0.875991485436,0.123514229872,0.000494284691636
790,0.732121470854,0.267453693779,0.000424835367363
800,0.716780292913,0.28280832409,0.000411382997148
810,0.680217402347,0.31938984983,0.000392747823485
820,0.705103666188,0.2945193885,0.000376945311738
830,0.701762634508,0.297851553379,0.000385812113491
840,0.795900516711,0.203664533987,0.000434949302365
850,0.794113358591,0.205454833213,0.000431808196058
860,0.662605814567,0.337032803443,0.000361381990453
870,0.736227158303,0.263364422541,0.000408419155553
880,0.724228585639,0.275367637522,0.000403776839374
890,0.748819248489,0.250760332059,0.000420419452607
900,0.759904197482,0.239653078033,0.000442724485809
910,0.72581068627,0.273770240995,0.000419072735145
920,0.760093916731,0.23947331722,0.000432766048925
930,0.72898270401,0.270602243379,0.000415052610744
940,0.797672866939,0.201885069422,0.000442063638935
950,0.823539492071,0.176022443156,0.000438064773357
960,0.830383135152,0.169167137061,0.000449727786969
970,0.761378054188,0.238204612463,0.000417333348587
980,0.796386720965,0.203178499026,0.000434780009208
990,0.765879526333,0.233696877672,0.000423595995431
1000,0.76945232653,0.230137969745,0.000409703724994
1010,0.799271297417,0.200276804934,0.000451897648727
1020,0.760288795947,0.239295300398,0.000415903654946
1030,0.766962587412,0.23262739777,0.000410014818341
1040,0.739130366199,0.260466515692,0.00040311810894
1050,0.766772275723,0.232802360336,0.000425363940763
1060,0.757354227113,0.242216288084,0.000429484803256
1070,0.811488994821,0.188080643442,0.000430361737191
1080,0.727210509983,0.272384860743,0.000404629273739
1090,0.769444346084,0.230135582848,0.00042007106732
1100,0.819286267466,0.180266003223,0.000447729311628
1110,0.844351412343,0.15517736814,0.00047121951747
1120,0.841057628839,0.158485036482,0.000457334678432
1130,0.715164177877,0.284437098934,0.000398723189201
1140,0.799924669411,0.199640362426,0.000434968162598
1150,0.698189498739,0.301415753953,0.000394747307785
1160,0.859684612133,0.139849324842,0.000466063024594
1170,0.78900597404,0.210560683129,0.000433342830665
1180,0.897809498866,0.10169294261,0.000497558523787
1190,0.729001745765,0.270609311779,0.000388942456417
1200,0.783136745349,0.216438690718,0.000424563933164
1210,0.78984222467,0.209732563066,0.000425212263975
1220,0.738359553841,0.261237748447,0.000402697711627
1230,0.814057723643,0.185495621325,0.000446655031937
1240,0.814056266321,0.185495289252,0.00044844442727
1250,0.85430837426,0.145226155809,0.000465469931931
1260,0.833856066653,0.165680428851,0.000463504495736
1270,0.838103058267,0.161441213636,0.000455728096985
1280,0.825267531495,0.17428774049,0.000444728015129
1290,0.750144670012,0.249451892577,0.000403437410929
1300,0.790832739787,0.208739380646,0.000427879566911
1310,0.685641153048,0.313987881228,0.000370965723678
1320,0.749203311043,0.250387668297,0.000409020660313
1330,0.749767499212,0.249825620734,0.000406880054818
1340,0.707579140498,0.29202794,0.000392919502091
1350,0.69353930245,0.306068187089,0.00039251046125
1360,0.673896582473,0.325732554817,0.000370862709793
1370,0.725635028623,0.273977825156,0.000387146220341
1380,0.672135309871,0.327490705405,0.00037398472458
1390,0.683043800255,0.316574622135,0.000381577610711
1400,0.72722233048,0.272389288243,0.000388381276634
1410,0.716187237351,0.28342332767,0.000389434978841
1420,0.754245346019,0.245357837866,0.000396816114871
1430,0.719819822534,0.279779259749,0.000400917717584
1440,0.68671451631,0.312910952931,0.000374530759195
1450,0.742004736589,0.257586510475,0.00040875293625
1460,0.688861096048,0.310765823186,0.000373080766143
1470,0.677625099661,0.322013730086,0.000361170253549
1480,0.727215180559,0.27238661016,0.0003982092803
1490,0.758094017058,0.241485012472,0.000420970470541
1500,0.697996088104,0.30163373952,0.000370172375653
1510,0.725842098877,0.27378208959,0.00037581153292
1520,0.756641947542,0.24295837997,0.000399672488034
1530,0.776635999476,0.222955404459,0.000408596064407
1540,0.750520243375,0.249078130385,0.000401626239192
1550,0.756624209915,0.242952684402,0.000423105682798
1560,0.719833622775,0.279784623621,0.000381753604009
1570,0.708621626539,0.290999547463,0.000378825997834
1580,0.720420689943,0.279174025021,0.000405285035917
1590,0.720230403795,0.279379526113,0.000390070091618
1600,0.728412611491,0.271203011856,0.000384376653619
1610,0.716804592827,0.282817911711,0.000377495462227
1620,0.704268040547,0.295349388436,0.000382571017267
1630,0.741437518008,0.258162929091,0.000399552900293
1640,0.684339252304,0.315277681022,0.000383066673604
1650,0.712520973795,0.287093902488,0.000385123717798
1660,0.719827229208,0.279782138572,0.000390632219705
1670,0.750324703383,0.249262373536,0.000412923080423
1680,0.720827684887,0.278773636587,0.000398678526081
1690,0.739512823423,0.260080610323,0.000406566253786
1700,0.689292406427,0.310339100891,0.000368492681968
1710,0.718417248589,0.281195603892,0.0003871475186
1720,0.694390709773,0.305220597136,0.000388693091151
1730,0.723243710266,0.276371575225,0.000384714509832
1740,0.829816372225,0.169729236023,0.000454391752536
1750,0.750701657116,0.248889323074,0.000409019810372
1760,0.78178551833,0.217800701141,0.000413780528421
1770,0.642449968707,0.357197533549,0.000352497744272
1780,0.761554566059,0.238021695193,0.000423738747924
1790,0.733130461101,0.266486522062,0.000383016836381
1800,0.706757957533,0.292858118883,0.000383923584783
1810,0.667720568625,0.331911967485,0.00036746388972
1820,0.739897605522,0.259696023255,0.000406371223195
1830,0.705308079693,0.294310313804,0.000381606502229
1840,0.692483623593,0.307134139777,0.000382236630548
