episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,933,93.3,1.0,0.1,1.0
10,1000,100.0,0,0.0,0.9955
20,931,93.1,1.0,0.1,0.9905
30,911,91.1,1.0,0.1,0.9855
40,905,90.5,1.0,0.1,0.9805
50,906,90.6,1.0,0.1,0.9755
60,906,90.6,2.0,0.2,0.9705
70,905,90.5,1.0,0.1,0.9655
80,908,90.8,1.0,0.1,0.9605
90,910,91.0,1.0,0.1,0.9555
100,904,90.4,1.0,0.1,0.9505
110,917,91.7,1.0,0.1,0.9455
120,905,90.5,1.0,0.1,0.9405
130,906,90.6,1.0,0.1,0.9355
140,905,90.5,1.0,0.1,0.9305
150,905,90.5,1.0,0.1,0.9255
160,909,90.9,1.0,0.1,0.9205
170,906,90.6,1.0,0.1,0.9155
180,900,90.0,2.0,0.2,0.9105
190,897,89.7,2.0,0.2,0.9055
200,851,85.1,2.0,0.2,0.9005
210,899,89.9,2.0,0.2,0.8955
220,905,90.5,1.0,0.1,0.8905
230,906,90.6,1.0,0.1,0.8855
240,865,86.5,2.0,0.2,0.8805
250,906,90.6,1.0,0.1,0.8755
260,805,80.5,3.0,0.3,0.8705
270,733,73.3,5.0,0.5,0.8655
280,605,60.5,5.0,0.5,0.8605
290,604,60.4,5.0,0.5,0.8555
300,631,63.1,5.0,0.5,0.8505
310,548,54.8,7.0,0.7,0.8455
320,432,43.2,8.0,0.8,0.8405
330,429,42.9,9.0,0.9,0.8355
340,516,51.6,7.0,0.7,0.8305
350,471,47.1,9.0,0.9,0.8255
360,441,44.1,10.0,1.0,0.8205
370,579,57.9,7.0,0.7,0.8155
380,319,31.9,9.0,0.9,0.8105
390,284,28.4,10.0,1.0,0.8055
400,340,34.0,9.0,0.9,0.8005
410,279,27.9,10.0,1.0,0.7955
420,275,27.5,10.0,1.0,0.7905
430,249,24.9,10.0,1.0,0.7855
440,262,26.2,10.0,1.0,0.7805
450,250,25.0,10.0,1.0,0.7755
460,266,26.6,10.0,1.0,0.7705
470,297,29.7,10.0,1.0,0.7655
480,250,25.0,10.0,1.0,0.7605
490,259,25.9,10.0,1.0,0.7555
500,250,25.0,10.0,1.0,0.7505
510,258,25.8,10.0,1.0,0.7455
520,247,24.7,10.0,1.0,0.7405
530,259,25.9,10.0,1.0,0.7355
540,260,26.0,10.0,1.0,0.7305
550,251,25.1,10.0,1.0,0.7255
560,245,24.5,10.0,1.0,0.7205
570,247,24.7,10.0,1.0,0.7155
580,240,24.0,10.0,1.0,0.7105
590,370,37.0,9.0,0.9,0.7055
600,248,24.8,10.0,1.0,0.7005
610,243,24.3,10.0,1.0,0.6955
620,249,24.9,10.0,1.0,0.6905
630,249,24.9,10.0,1.0,0.6855
640,254,25.4,10.0,1.0,0.6805
650,250,25.0,10.0,1.0,0.6755
660,246,24.6,10.0,1.0,0.6705
670,249,24.9,10.0,1.0,0.6655
680,258,25.8,10.0,1.0,0.6605
690,254,25.4,10.0,1.0,0.6555
700,252,25.2,10.0,1.0,0.6505
710,248,24.8,10.0,1.0,0.6455
720,243,24.3,10.0,1.0,0.6405
730,263,26.3,10.0,1.0,0.6355
740,246,24.6,10.0,1.0,0.6305
750,253,25.3,10.0,1.0,0.6255
760,251,25.1,10.0,1.0,0.6205
770,255,25.5,10.0,1.0,0.6155
780,253,25.3,10.0,1.0,0.6105
790,260,26.0,10.0,1.0,0.6055
800,259,25.9,10.0,1.0,0.6005
810,248,24.8,10.0,1.0,0.5955
820,250,25.0,10.0,1.0,0.5905
830,242,24.2,10.0,1.0,0.5855
840,253,25.3,10.0,1.0,0.5805
850,241,24.1,10.0,1.0,0.5755
860,251,25.1,10.0,1.0,0.5705
870,255,25.5,10.0,1.0,0.5655
880,261,26.1,10.0,1.0,0.5605
890,251,25.1,10.0,1.0,0.5555
900,242,24.2,10.0,1.0,0.5505
910,249,24.9,10.0,1.0,0.5455
920,254,25.4,10.0,1.0,0.5405
930,253,25.3,10.0,1.0,0.5355
940,254,25.4,10.0,1.0,0.5305
950,244,24.4,10.0,1.0,0.5255
960,248,24.8,10.0,1.0,0.5205
970,240,24.0,10.0,1.0,0.5155
980,246,24.6,10.0,1.0,0.5105
990,250,25.0,10.0,1.0,0.5055
1000,241,24.1,10.0,1.0,0.5005
1010,251,25.1,10.0,1.0,0.4955
1020,242,24.2,10.0,1.0,0.4905
1030,256,25.6,10.0,1.0,0.4855
1040,250,25.0,10.0,1.0,0.4805
1050,262,26.2,10.0,1.0,0.4755
1060,258,25.8,10.0,1.0,0.4705
1070,249,24.9,10.0,1.0,0.4655
1080,240,24.0,10.0,1.0,0.4605
1090,244,24.4,10.0,1.0,0.4555
