episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.007872353678144803
29,0.007872353678144803
30,0.007872353678144803
31,0.016009984922013252
32,0.017581141237298054
33,0.017581141237298054
34,0.014727965441660365
35,0.012096603616385253
36,0.0314896095687662
37,0.03126515866658266
38,0.029510917449732582
39,0.029342579273094926
40,0.029211649580154524
41,0.029211649580154524
42,0.029211649580154524
43,0.02941189888923736
44,0.038245274971494665
45,0.03699224553088747
46,0.03699224553088747
47,0.03699224553088747
48,0.03699224553088747
49,0.03699224553088747
50,0.03699224553088747
51,0.04917173271037465
52,0.04917173271037465
53,0.04823196062991925
54,0.04736199725995588
55,0.04422573258944052
56,0.04422573258944052
57,0.04349479874908633
58,0.04291005167680297
59,0.04291005167680297
60,0.0481491010803182
61,0.048035675002808566
62,0.048035675002808566
63,0.04728170674884032
64,0.04728170674884032
65,0.05074746038590372
66,0.048309181279091874
67,0.048214659547833834
68,0.05435398437939123
69,0.05347883662488576
70,0.053398856698436664
71,0.053398856698436664
72,0.05265834706000897
73,0.05202362451278523
74,0.05202362451278523
75,0.05202362451278523
76,0.05202362451278523
77,0.05147353163852466
78,0.049132700054445366
79,0.04847297783222315
80,0.04676049475364511
81,0.04669194053097445
82,0.046210609265996454
83,0.049478049463553185
84,0.057458982661121615
85,0.05661448809599725
86,0.05661448809599725
87,0.05464754795469531
88,0.052912012535899465
89,0.05162471892693996
90,0.0510426110838027
91,0.050525181889902925
92,0.050465768230255025
93,0.054600520608974
94,0.054137557646011046
95,0.054085570693819134
96,0.05403969985364979
97,0.0553469121325261
98,0.05936911744679224
99,0.057735233671172455
100,0.057735233671172455
101,0.057735233671172455
102,0.05631149882150638
103,0.055555898421131955
104,0.055555898421131955
105,0.055555898421131955
106,0.057437165291836845
107,0.05882527204064323
108,0.057620196663951594
109,0.057203529997284924
110,0.05593157400457476
111,0.05475383697428757
112,0.054016595351552114
113,0.05516913479090036
114,0.055128360710749835
115,0.05620141467152234
116,0.05510652279860275
117,0.05510652279860275
118,0.05450746940273852
119,0.053483215715168585
120,0.05351850671210903
121,0.05497124403709427
122,0.05459425991011013
123,0.05466427185401984
124,0.055030234332441606
125,0.06558578988799715
126,0.06695048252661964
127,0.06629076030439741
128,0.06542617225084328
129,0.06449244503549607
130,0.06449244503549607
131,0.06391033719235882
132,0.06342296708852384
133,0.06290553789462407
134,0.06290553789462407
135,0.06837445656321271
136,0.06815184262532174
137,0.06741481883222408
138,0.06864971325500008
139,0.06796728381694671
140,0.06762457097423386
141,0.06762457097423386
142,0.06797593657720419
143,0.06711385747702814
144,0.06680094575107294
145,0.06601749521525761
146,0.06687395412838933
147,0.06623258777313003
