episode,steps_total,steps_mean,reward_total,reward_mean,epsilon
0,927,92.7,1.0,0.1,1.0
10,1000,100.0,0,0.0,0.9955
20,906,90.6,1.0,0.1,0.9905
30,919,91.9,1.0,0.1,0.9855
40,911,91.1,1.0,0.1,0.9805
50,906,90.6,1.0,0.1,0.9755
60,913,91.3,1.0,0.1,0.9705
70,904,90.4,1.0,0.1,0.9655
80,913,91.3,1.0,0.1,0.9605
90,905,90.5,1.0,0.1,0.9555
100,903,90.3,1.0,0.1,0.9505
110,904,90.4,1.0,0.1,0.9455
120,906,90.6,1.0,0.1,0.9405
130,904,90.4,1.0,0.1,0.9355
140,903,90.3,1.0,0.1,0.9305
150,904,90.4,1.0,0.1,0.9255
160,830,83.0,3.0,0.3,0.9205
170,871,87.1,2.0,0.2,0.9155
180,781,78.1,3.0,0.3,0.9105
190,813,81.3,4.0,0.4,0.9055
200,708,70.8,4.0,0.4,0.9005
210,650,65.0,5.0,0.5,0.8955
220,687,68.7,5.0,0.5,0.8905
230,618,61.8,6.0,0.6,0.8855
240,615,61.5,6.0,0.6,0.8805
250,586,58.6,6.0,0.6,0.8755
260,563,56.3,6.0,0.6,0.8705
270,522,52.2,7.0,0.7,0.8655
280,575,57.5,6.0,0.6,0.8605
290,632,63.2,5.0,0.5,0.8555
300,533,53.3,6.0,0.6,0.8505
310,539,53.9,7.0,0.7,0.8455
320,471,47.1,7.0,0.7,0.8405
330,458,45.8,8.0,0.8,0.8355
340,399,39.9,8.0,0.8,0.8305
350,348,34.8,9.0,0.9,0.8255
360,574,57.4,8.0,0.8,0.8205
370,471,47.1,9.0,0.9,0.8155
380,501,50.1,10.0,1.0,0.8105
390,317,31.7,9.0,0.9,0.8055
400,323,32.3,9.0,0.9,0.8005
410,332,33.2,9.0,0.9,0.7955
420,322,32.2,9.0,0.9,0.7905
430,325,32.5,9.0,0.9,0.7855
440,311,31.1,10.0,1.0,0.7805
450,304,30.4,10.0,1.0,0.7755
460,294,29.4,10.0,1.0,0.7705
470,294,29.4,10.0,1.0,0.7655
480,281,28.1,10.0,1.0,0.7605
490,323,32.3,9.0,0.9,0.7555
500,258,25.8,10.0,1.0,0.7505
510,254,25.4,10.0,1.0,0.7455
520,253,25.3,10.0,1.0,0.7405
530,272,27.2,10.0,1.0,0.7355
540,261,26.1,10.0,1.0,0.7305
550,252,25.2,10.0,1.0,0.7255
560,259,25.9,10.0,1.0,0.7205
570,260,26.0,10.0,1.0,0.7155
580,251,25.1,10.0,1.0,0.7105
590,264,26.4,10.0,1.0,0.7055
600,250,25.0,10.0,1.0,0.7005
610,258,25.8,10.0,1.0,0.6955
620,261,26.1,10.0,1.0,0.6905
630,256,25.6,10.0,1.0,0.6855
640,263,26.3,10.0,1.0,0.6805
650,253,25.3,10.0,1.0,0.6755
660,265,26.5,10.0,1.0,0.6705
670,250,25.0,10.0,1.0,0.6655
680,247,24.7,10.0,1.0,0.6605
690,251,25.1,10.0,1.0,0.6555
700,254,25.4,10.0,1.0,0.6505
710,259,25.9,10.0,1.0,0.6455
720,249,24.9,10.0,1.0,0.6405
730,257,25.7,10.0,1.0,0.6355
740,253,25.3,10.0,1.0,0.6305
750,258,25.8,10.0,1.0,0.6255
760,251,25.1,10.0,1.0,0.6205
770,245,24.5,10.0,1.0,0.6155
780,262,26.2,10.0,1.0,0.6105
790,253,25.3,10.0,1.0,0.6055
800,257,25.7,10.0,1.0,0.6005
810,253,25.3,10.0,1.0,0.5955
820,257,25.7,10.0,1.0,0.5905
830,259,25.9,10.0,1.0,0.5855
840,253,25.3,10.0,1.0,0.5805
850,259,25.9,10.0,1.0,0.5755
860,250,25.0,10.0,1.0,0.5705
870,316,31.6,9.0,0.9,0.5655
880,255,25.5,10.0,1.0,0.5605
890,252,25.2,10.0,1.0,0.5555
900,248,24.8,10.0,1.0,0.5505
910,256,25.6,10.0,1.0,0.5455
920,263,26.3,10.0,1.0,0.5405
930,252,25.2,10.0,1.0,0.5355
940,261,26.1,10.0,1.0,0.5305
950,253,25.3,10.0,1.0,0.5255
960,249,24.9,10.0,1.0,0.5205
970,255,25.5,10.0,1.0,0.5155
980,249,24.9,10.0,1.0,0.5105
990,255,25.5,10.0,1.0,0.5055
1000,254,25.4,10.0,1.0,0.5005
1010,255,25.5,10.0,1.0,0.4955
1020,251,25.1,10.0,1.0,0.4905
1030,250,25.0,10.0,1.0,0.4855
1040,243,24.3,10.0,1.0,0.4805
1050,251,25.1,10.0,1.0,0.4755
1060,259,25.9,10.0,1.0,0.4705
1070,251,25.1,10.0,1.0,0.4655
1080,247,24.7,10.0,1.0,0.4605
1090,246,24.6,10.0,1.0,0.4555
1100,257,25.7,10.0,1.0,0.4505
1110,259,25.9,10.0,1.0,0.4455
1120,253,25.3,10.0,1.0,0.4405
1130,250,25.0,10.0,1.0,0.4355
1140,247,24.7,10.0,1.0,0.4305
1150,261,26.1,10.0,1.0,0.4255
1160,257,25.7,10.0,1.0,0.4205
1170,259,25.9,10.0,1.0,0.4155
1180,255,25.5,10.0,1.0,0.4105
1190,249,24.9,10.0,1.0,0.4055
1200,262,26.2,10.0,1.0,0.4005
1210,253,25.3,10.0,1.0,0.3955
1220,256,25.6,10.0,1.0,0.3905
1230,257,25.7,10.0,1.0,0.3855
1240,257,25.7,10.0,1.0,0.3805
1250,245,24.5,10.0,1.0,0.3755
1260,254,25.4,10.0,1.0,0.3705
1270,251,25.1,10.0,1.0,0.3655
1280,256,25.6,10.0,1.0,0.3605
1290,254,25.4,10.0,1.0,0.3555
1300,254,25.4,10.0,1.0,0.3505
1310,253,25.3,10.0,1.0,0.3455
1320,250,25.0,10.0,1.0,0.3405
1330,260,26.0,10.0,1.0,0.3355
1340,261,26.1,10.0,1.0,0.3305
1350,254,25.4,10.0,1.0,0.3255
1360,254,25.4,10.0,1.0,0.3205
1370,247,24.7,10.0,1.0,0.3155
1380,251,25.1,10.0,1.0,0.3105
1390,254,25.4,10.0,1.0,0.3055
1400,258,25.8,10.0,1.0,0.3005
1410,251,25.1,10.0,1.0,0.2955
1420,261,26.1,10.0,1.0,0.2905
1430,251,25.1,10.0,1.0,0.2855
1440,257,25.7,10.0,1.0,0.2805
1450,258,25.8,10.0,1.0,0.2755
1460,252,25.2,10.0,1.0,0.2705
1470,256,25.6,10.0,1.0,0.2655
1480,263,26.3,10.0,1.0,0.2605
1490,267,26.7,10.0,1.0,0.2555
1500,253,25.3,10.0,1.0,0.2505
1510,254,25.4,10.0,1.0,0.2455
1520,255,25.5,10.0,1.0,0.2405
1530,265,26.5,10.0,1.0,0.2355
1540,256,25.6,10.0,1.0,0.2305
1550,249,24.9,10.0,1.0,0.2255
1560,250,25.0,10.0,1.0,0.2205
1570,259,25.9,10.0,1.0,0.2155
1580,254,25.4,10.0,1.0,0.2105
1590,261,26.1,10.0,1.0,0.2055
1600,259,25.9,10.0,1.0,0.2005
1610,258,25.8,10.0,1.0,0.1955
1620,254,25.4,10.0,1.0,0.1905
1630,253,25.3,10.0,1.0,0.1855
1640,254,25.4,10.0,1.0,0.1805
1650,260,26.0,10.0,1.0,0.1755
1660,249,24.9,10.0,1.0,0.1705
1670,251,25.1,10.0,1.0,0.1655
1680,251,25.1,10.0,1.0,0.1605
1690,249,24.9,10.0,1.0,0.1555
1700,252,25.2,10.0,1.0,0.1505
1710,247,24.7,10.0,1.0,0.1455
1720,254,25.4,10.0,1.0,0.1405
1730,255,25.5,10.0,1.0,0.1355
1740,255,25.5,10.0,1.0,0.1305
1750,251,25.1,10.0,1.0,0.1255
1760,248,24.8,10.0,1.0,0.1205
1770,252,25.2,10.0,1.0,0.1155
1780,257,25.7,10.0,1.0,0.1105
1790,253,25.3,10.0,1.0,0.1055
1800,262,26.2,10.0,1.0,0.1005
