episode,omega1,omega2,omega3,omega4,omega5,omega
1,0,0,0,0,0,1
2,0,0,0,1,0,1
3,0,0,1,1,0,1
4,0,0,1,1,0,2
5,1,0,1,1,0,2
6,1,0,2,1,0,2
7,1,0,2,1,1,2
8,1,1,2,1,1,2
9,1,2,2,1,1,2
10,1,2,3,1,1,2
11,1,2,3,1,2,2
12,1,2,4,1,2,2
13,2,2,4,1,2,2
14,2,2,4,1,3,2
15,3,2,4,1,3,2
16,3,2,5,1,3,2
17,3,2,6,1,3,2
18,3,2,7,1,3,2
19,3,3,7,1,3,2
20,3,4,7,1,3,2
21,3,5,7,1,3,2
22,3,6,7,1,3,2
23,3,6,8,1,3,2
24,3,7,8,1,3,2
25,3,7,8,1,4,2
26,3,7,8,2,4,2
27,3,7,8,3,4,2
28,3,8,8,3,4,2
29,4,8,8,3,4,2
30,5,8,8,3,4,2
31,5,9,8,3,4,2
32,5,9,8,4,4,2
33,6,9,8,4,4,2
34,6,9,9,4,4,2
35,7,9,9,4,4,2
36,7,9,9,4,5,2
37,7,9,9,5,5,2
38,7,10,9,5,5,2
39,7,10,9,6,5,2
40,8,10,9,6,5,2
41,9,10,9,6,5,2
42,9,10,9,7,5,2
43,9,10,9,8,5,2
44,9,10,10,8,5,2
45,9,10,10,8,5,3
46,9,10,10,8,6,3
47,9,10,11,8,6,3
48,9,11,11,8,6,3
49,9,12,11,8,6,3
50,10,12,11,8,6,3
51,10,12,11,8,6,4
52,10,12,12,8,6,4
53,10,12,12,9,6,4
54,10,12,12,10,6,4
55,10,12,12,10,7,4
56,10,12,12,10,8,4
57,10,12,12,11,8,4
58,10,12,12,11,8,5
59,10,12,12,11,8,6
60,10,12,12,12,8,6
61,10,13,12,12,8,6
62,11,13,12,12,8,6
63,11,13,13,12,8,6
64,11,14,13,12,8,6
65,11,14,14,12,8,6
66,12,14,14,12,8,6
67,12,14,14,13,8,6
68,13,14,14,13,8,6
69,13,14,14,13,8,7
70,13,14,14,13,9,7
71,13,14,14,13,10,7
72,13,15,14,13,10,7
73,13,15,14,14,10,7
74,13,15,14,14,11,7
75,13,15,14,14,11,8
76,13,15,15,14,11,8
77,13,15,16,14,11,8
78,14,15,16,14,11,8
79,15,15,16,14,11,8
80,15,15,17,14,11,8
81,15,16,17,14,11,8
82,15,16,17,14,11,9
83,15,16,17,14,12,9
84,16,16,17,14,12,9
85,16,17,17,14,12,9
86,17,17,17,14,12,9
