episode,omega2,omega3,omega4,omega
1,0,0,1,0
2,0,0,2,0
3,1,0,2,0
4,1,1,2,0
5,2,1,2,0
6,2,1,2,1
7,2,2,2,1
8,3,2,2,1
9,4,2,2,1
10,4,2,2,2
11,4,3,2,2
12,4,3,2,3
13,4,3,3,3
14,5,3,3,3
15,6,3,3,3
16,6,3,4,3
17,6,3,4,4
18,7,3,4,4
19,7,4,4,4
20,7,5,4,4
21,8,5,4,4
22,8,5,5,4
23,8,5,5,5
24,8,5,5,6
25,8,6,5,6
26,9,6,5,6
27,9,6,6,6
28,9,6,6,7
29,10,6,6,7
30,10,6,6,8
31,10,6,6,9
32,10,6,7,9
33,10,6,8,9
34,10,6,9,9
35,10,7,9,9
36,10,7,9,10
37,10,7,10,10
38,11,7,10,10
39,11,8,10,10
40,12,8,10,10
41,12,8,11,10
42,12,9,11,10
43,13,9,11,10
44,13,10,11,10
45,13,10,12,10
46,13,11,12,10
47,13,12,12,10
48,13,12,12,11
49,13,12,12,12
50,13,13,12,12
51,13,14,12,12
52,14,14,12,12
53,14,15,12,12
54,14,15,12,13
55,15,15,12,13
56,15,15,12,14
57,16,15,12,14
58,16,16,12,14
59,16,16,13,14
60,16,16,13,15
61,17,16,13,15
62,17,16,13,16
63,17,17,13,16
64,18,17,13,16
65,19,17,13,16
66,19,17,13,17
67,19,18,13,17
68,19,19,13,17
69,20,19,13,17
70,20,19,14,17
71,20,20,14,17
72,20,20,15,17
73,20,21,15,17
74,21,21,15,17
75,21,21,15,18
76,22,21,15,18
77,22,21,15,19
78,22,21,16,19
79,22,21,16,20
80,23,21,16,20
81,23,22,16,20
82,23,22,17,20
83,23,23,17,20
84,23,23,17,21
85,24,23,17,21
86,25,23,17,21
87,25,23,17,22
88,26,23,17,22
89,27,23,17,22
90,27,24,17,22
91,27,24,18,22
92,27,25,18,22
93,27,25,19,22
94,27,25,19,23
95,27,25,20,23
96,27,26,20,23
97,27,27,20,23
98,27,27,20,24
99,28,27,20,24
100,28,27,20,25
101,29,27,20,25
102,30,27,20,25
103,31,27,20,25
104,31,27,21,25
105,31,27,21,26
106,31,27,22,26
107,31,27,22,27
108,31,27,22,28
109,32,27,22,28
110,32,27,22,29
111,33,27,22,29
112,33,27,23,29
113,34,27,23,29
114,35,27,23,29
115,35,27,23,30
116,35,27,24,30
117,36,27,24,30
118,36,27,24,31
119,37,27,24,31
120,38,27,24,31
121,39,27,24,31
122,39,27,25,31
123,40,27,25,31
124,40,28,25,31
125,41,28,25,31
126,41,28,26,31
127,42,28,26,31
128,43,28,26,31
129,43,29,26,31
130,43,29,27,31
131,43,30,27,31
132,44,30,27,31
133,44,30,28,31
134,44,30,29,31
135,45,30,29,31
136,46,30,29,31
137,47,30,29,31
138,47,30,29,32
139,47,30,29,33
140,47,30,30,33
141,47,30,31,33
142,47,31,31,33
143,47,31,31,34
144,47,31,31,35
145,47,31,32,35
146,48,31,32,35
147,48,32,32,35
148,48,32,32,36
149,48,33,32,36
150,49,33,32,36
151,49,33,32,37
152,49,33,33,37
153,49,33,33,38
154,49,33,33,39
155,50,33,33,39
156,50,33,33,40
157,51,33,33,40
158,51,34,33,40
159,51,35,33,40
160,51,35,34,40
161,52,35,34,40
162,53,35,34,40
163,53,35,34,41
164,53,35,34,42
165,53,36,34,42
166,53,37,34,42
167,53,37,34,43
168,53,37,35,43
169,53,37,36,43
170,53,37,36,44
171,53,38,36,44
172,54,38,36,44
173,54,38,37,44
174,54,39,37,44
175,54,39,38,44
176,55,39,38,44
177,55,39,39,44
178,55,39,39,45
179,55,40,39,45
180,55,40,39,46
181,55,41,39,46
182,55,41,39,47
183,56,41,39,47
184,56,42,39,47
185,56,43,39,47
186,56,44,39,47
187,56,44,40,47
188,56,44,40,48
189,57,44,40,48
190,57,44,40,49
