"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper","effort_mean","effort_lower","effort_upper"
115,52.032,50.2848372149,53.7791627851,0.752,0.72616898452,0.77783101548,14006.24,13927.154773,14085.325227
116,51.326,49.8112742351,52.8407257649,0.774,0.744830416513,0.803169583487,14057.44,13977.5417313,14137.3382687
117,50.774,49.2147043918,52.3332956082,0.77,0.740582830731,0.799417169269,14103.3,14023.1696458,14183.4303542
118,52.184,50.4377155791,53.9302844209,0.774,0.749769175877,0.798230824123,14149.48,14068.8252501,14230.1347499
119,51.642,50.0527146274,53.2312853726,0.76,0.730723247615,0.789276752385,14191.84,14111.2875373,14272.3924627
120,51.194,49.5528798801,52.8351201199,0.774,0.745983368153,0.802016631847,16503.8,16414.5732893,16593.0267107
121,50.08,48.2691325993,51.8908674007,0.782,0.751246007811,0.812753992189,16541.62,16450.7494458,16632.4905542
122,50.852,48.948298885,52.755701115,0.766,0.733718888974,0.798281111026,16587.52,16496.7495325,16678.2904675
123,50.648,49.1431609069,52.1528390931,0.786,0.759682220022,0.812317779978,16633.34,16542.2685631,16724.4114369
124,50.708,48.8919077147,52.5240922853,0.784,0.755661629921,0.812338370079,16680.24,16589.6412395,16770.8387605
125,49.9,48.1450471431,51.6549528569,0.788,0.758365108887,0.817634891113,16720.08,16629.0801333,16811.0798667
126,51.332,49.7286781461,52.9353218539,0.752,0.730333377319,0.773666622681,16759.34,16668.4089403,16850.2710597
127,50.22,48.2028273481,52.2371726519,0.784,0.753423389653,0.814576610347,16807.22,16716.5154918,16897.9245082
128,50.76,48.9903718125,52.5296281875,0.796,0.769093798302,0.822906201698,16851.74,16761.3989327,16942.0810673
129,48.976,47.0519619752,50.9000380248,0.78,0.750165545076,0.809834454924,16894.68,16804.6533833,16984.7066167
130,49.178,47.4208761157,50.9351238843,0.784,0.753967307315,0.814032692685,16938.86,16849.1481656,17028.5718344
131,49.142,47.5084333972,50.7755666028,0.782,0.756522366632,0.807477633368,16976.52,16886.8613501,17066.1786499
132,47.434,45.6603282492,49.2076717508,0.804,0.769569282968,0.838430717032,17020.74,16930.1020179,17111.3779821
133,48.75,46.7169534274,50.7830465726,0.782,0.747221561296,0.816778438704,17060.16,16968.9228569,17151.3971431
134,48.694,46.9905751243,50.3974248757,0.778,0.751507432086,0.804492567914,17098.3,17006.4623938,17190.1376062
135,47.794,46.2371947821,49.3508052179,0.816,0.789463914991,0.842536085009,17138.0,17045.5104986,17230.4895014
136,47.59,46.0055222329,49.1744777671,0.802,0.773586115016,0.830413884984,17181.62,17089.5776238,17273.6623762
137,49.174,47.5324540743,50.8155459257,0.782,0.752898305472,0.811101694528,17226.82,17134.4021931,17319.2378069
138,46.514,44.7731832031,48.2548167969,0.838,0.80713899986,0.86886100014,17273.2,17180.15761,17366.24239
139,47.926,46.4766948686,49.3753051314,0.816,0.787661629921,0.844338370079,17313.9,17220.1493999,17407.6506001
140,47.218,45.4081005339,49.0278994661,0.822,0.795507432086,0.848492567914,17357.48,17262.5890048,17452.3709952
141,46.686,45.1266917067,48.2453082933,0.822,0.794290992522,0.849709007478,17394.54,17299.1771395,17489.9028605
142,47.224,45.3008702916,49.1471297084,0.826,0.797983368153,0.854016631847,17435.42,17340.6889527,17530.1510473
143,45.258,43.852433351,46.663566649,0.842,0.818968922982,0.865031077018,17478.22,17383.9078765,17572.5321235
144,47.06,45.2505166927,48.8694833073,0.814,0.784717618012,0.843282381988,17524.08,17428.9523357,17619.2076643
145,46.422,44.7893296649,48.0546703351,0.82,0.794322589542,0.845677410458,17567.68,17473.2475668,17662.1124332
146,46.904,45.2657896646,48.5422103354,0.812,0.785290555616,0.838709444384,17610.82,17516.2006118,17705.4393882
147,45.054,43.7006980311,46.4073019689,0.852,0.827478409106,0.876521590894,17658.16,17564.2795218,17752.0404782
148,45.09,43.1380924138,47.0419075862,0.838,0.812393299781,0.863606700219,17701.5,17608.241935,17794.758065
149,44.846,42.9927275859,46.6992724141,0.846,0.820188135158,0.871811864842,17737.12,17643.3910566,17830.8489434
150,46.078,44.3193383367,47.8366616633,0.846,0.821498583187,0.870501416813,17781.12,17687.5136413,17874.7263587
151,44.17,42.4091656101,45.9308343899,0.858,0.831014275423,0.884985724577,17825.12,17730.354793,17919.885207
152,45.774,43.7965992255,47.7514007745,0.824,0.794972031018,0.853027968982,17868.72,17775.4746124,17961.9653876
153,43.564,41.8241326971,45.3038673029,0.852,0.827478409106,0.876521590894,17912.78,17819.0844647,18006.4755353
154,45.172,43.6765466449,46.6674533551,0.854,0.828834827713,0.879165172287,17958.98,17866.4362208,18051.5237792
155,44.766,42.7277682233,46.8042317767,0.848,0.820320751963,0.875679248037,18002.76,17909.6080744,18095.9119256
156,44.476,42.6893193564,46.2626806436,0.852,0.824922808463,0.879077191537,18044.22,17950.5434135,18137.8965865
157,43.472,41.6740949302,45.2699050698,0.868,0.84334433708,0.89265566292,18088.94,17995.4171321,18182.4628679
158,44.516,42.5111601466,46.5208398534,0.858,0.831632162383,0.884367837617,18130.9,18037.0741616,18224.7258384
159,43.192,41.6747731152,44.7092268848,0.862,0.833936340622,0.890063659378,18173.54,18079.2682067,18267.8117933
160,43.58,41.7474980018,45.4125019982,0.856,0.828971552322,0.883028447678,21499.68,21347.0852457,21652.2747543
161,43.016,41.2499208498,44.7820791502,0.876,0.845315763096,0.906684236904,21535.06,21383.4612296,21686.6587704
162,43.904,41.8879638273,45.9200361727,0.854,0.825749013323,0.882250986677,21574.76,21423.7222876,21725.7977124
163,42.258,40.3204773937,44.1955226063,0.87,0.841148598346,0.898851401654,21617.54,21465.984969,21769.095031
164,43.154,41.3120398603,44.9959601397,0.884,0.860776489162,0.907223510838,21652.64,21500.9191719,21804.3608281
165,43.1,41.3195904982,44.8804095018,0.876,0.851939841645,0.900060158355,21688.94,21537.3029726,21840.5770274
166,42.272,40.4806344557,44.0633655443,0.88,0.853688483924,0.906311516076,21732.88,21581.096717,21884.663283
167,41.764,40.1004113256,43.4275886744,0.874,0.846578016307,0.901421983693,21770.36,21619.2114794,21921.5085206
168,42.684,41.232086498,44.135913502,0.88,0.855640269561,0.904359730439,21811.08,21659.2737048,21962.8862952
169,41.568,39.9053560473,43.2306439527,0.886,0.859682220022,0.912317779978,21848.02,21696.3721889,21999.6678111
170,41.492,39.8318423219,43.1521576781,0.884,0.859397878213,0.908602121787,21887.2,21736.9721491,22037.4278509
171,41.612,39.9019476943,43.3220523057,0.892,0.863965723584,0.920034276416,21929.8,21778.542343,22081.057657
172,40.514,38.8291821377,42.1988178623,0.886,0.859682220022,0.912317779978,21965.64,21815.2870116,22115.9929884
173,41.138,39.7762510021,42.4997489979,0.888,0.865293269788,0.910706730212,22004.58,21854.0068452,22155.1531548
174,40.166,38.6288299135,41.7031700865,0.902,0.878684402286,0.925315597714,22042.3,21890.5626322,22194.0373678
175,41.344,39.7972140215,42.8907859785,0.886,0.865290249161,0.906709750839,22082.34,21931.1447917,22233.5352083
176,40.892,39.1676721243,42.6163278757,0.882,0.857177765378,0.906822234622,22120.38,21968.6031433,22272.1568567
177,41.192,39.4350116735,42.9489883265,0.876,0.850606611867,0.901393388133,22158.62,22007.8010363,22309.4389637
178,39.148,37.6855566181,40.6104433819,0.914,0.891755299045,0.936244700955,22196.94,22046.0394447,22347.8405553
179,40.782,38.8123259452,42.7516740548,0.892,0.865788909924,0.918211090076,22235.96,22085.3359299,22386.5840701
180,39.664,37.9735197308,41.3544802692,0.89,0.862916721649,0.917083278351,22273.24,22122.0442689,22424.4357311
181,39.692,38.0731330437,41.3108669563,0.9,0.876326597273,0.923673402727,22310.8,22159.4044767,22462.1955233
182,39.134,37.4455798301,40.8224201699,0.908,0.882425505429,0.933574494571,22346.48,22195.8526767,22497.1073233
183,39.828,38.0692563283,41.5867436717,0.896,0.870348279804,0.921651720196,22385.2,22234.5123295,22535.8876705
184,39.314,37.5604658764,41.0675341236,0.9,0.875640269561,0.924359730439,22419.98,22270.3755475,22569.5844525
185,39.256,37.8446629098,40.6673370902,0.9,0.87776271024,0.92223728976,22454.84,22306.4282953,22603.2517047
186,40.062,38.5559712808,41.5680287192,0.89,0.866854694993,0.913145305007,22494.92,22345.9481947,22643.8918053
187,38.596,37.1046092267,40.0873907733,0.906,0.887474856093,0.924525143907,22530.18,22379.9894076,22680.3705924
188,39.204,37.6111418324,40.7968581676,0.906,0.882042824675,0.929957175325,22566.66,22416.7500239,22716.5699761
189,38.088,36.3773020016,39.7986979984,0.912,0.885914986124,0.938085013876,22605.68,22454.8917662,22756.4682338
190,38.894,37.211253577,40.576746423,0.904,0.881062152074,0.926937847926,22645.02,22494.867245,22795.172755
191,37.656,36.0472107456,39.2647892544,0.924,0.899939841645,0.948060158355,22679.48,22529.7306362,22829.2293638
192,37.796,36.3277891113,39.2642108887,0.904,0.879667350982,0.928332649018,22716.46,22567.1628463,22865.7571537
193,38.992,37.2351336376,40.7488663624,0.904,0.876487999705,0.931512000295,22752.54,22602.3307019,22902.7492981
194,37.476,36.0042390145,38.9477609855,0.916,0.893497444918,0.938502555082,22789.1,22639.2384376,22938.9615624
195,37.62,35.9959773717,39.2440226283,0.92,0.897033425892,0.942966574108,22825.08,22676.3190927,22973.8409073
196,36.6,34.9847194364,38.2152805636,0.928,0.908077241568,0.947922758432,22858.3,22709.2753436,23007.3246564
197,37.222,35.8243692081,38.6196307919,0.92,0.897033425892,0.942966574108,22892.14,22743.2261387,23041.0538613
198,37.768,36.184612941,39.351387059,0.92,0.89776271024,0.94223728976,22929.36,22780.6429228,23078.0770772
199,37.142,35.7345699756,38.5494300244,0.924,0.904478412008,0.943521587992,22965.64,22816.2090114,23115.0709886
200,36.896,35.3765571627,38.4154428373,0.93,0.908325770992,0.951674229008,24495.22,24336.1497034,24654.2902966
201,36.772,35.2081525251,38.3358474749,0.936,0.919006287026,0.952993712974,24526.84,24368.5295251,24685.1504749
202,37.312,35.585238152,39.038761848,0.912,0.887210990175,0.936789009825,24557.64,24400.2190677,24715.0609323
203,36.788,35.2493933671,38.3266066329,0.932,0.912579999452,0.951420000548,24595.5,24437.9470496,24753.0529504
204,36.21,34.7656456617,37.6543543383,0.932,0.910181754597,0.953818245403,24628.0,24469.9508767,24786.0491233
205,36.37,34.8854964283,37.8545035717,0.934,0.915297747439,0.952702252561,24665.62,24507.3296368,24823.9103632
206,36.66,35.1299839666,38.1900160334,0.936,0.917166008882,0.954833991118,24704.72,24546.8530958,24862.5869042
207,36.062,34.5517415694,37.5722584306,0.938,0.918201734092,0.957798265908,24741.94,24582.7107006,24901.1692994
208,35.938,34.4721719015,37.4038280985,0.94,0.919298209858,0.960701790142,24777.32,24617.9843909,24936.6556091
209,36.218,34.7591740189,37.6768259811,0.936,0.918062532201,0.953937467799,24816.2,24656.4709031,24975.9290969
210,36.368,34.8513424985,37.8846575015,0.924,0.902857026261,0.945142973739,24853.02,24693.9640951,25012.0759049
211,35.178,33.628625287,36.727374713,0.944,0.924819129071,0.963180870929,24887.02,24727.1353971,25046.9046029
212,34.9,33.2852705769,36.5147294231,0.938,0.919943466773,0.956056533227,24921.76,24762.1987289,25081.3212711
213,35.918,34.4621939705,37.3738060295,0.94,0.921843328942,0.958156671058,24962.42,24802.5006621,25122.3393379
214,34.964,33.5750827829,36.3529172171,0.934,0.913611101264,0.954388898736,25001.04,24840.5085656,25161.5714344
215,35.226,33.7115789616,36.7404210384,0.938,0.919052576361,0.956947423639,25034.04,24872.4721511,25195.6078489
216,34.926,33.4724815363,36.3795184637,0.948,0.926333377319,0.969666622681,25070.18,24906.4234478,25233.9365522
217,33.556,32.0482400369,35.0637599631,0.946,0.92513167295,0.96686832705,25105.12,24941.5612379,25268.6787621
218,34.024,32.5590754907,35.4889245093,0.948,0.927912451678,0.968087548322,25139.68,24976.5051634,25302.8548366
219,34.402,32.979444926,35.824555074,0.934,0.913611101264,0.954388898736,25173.36,25011.53988,25335.18012
220,33.766,32.5414861853,34.9905138147,0.962,0.945872214926,0.978127785074,25208.6,25045.3953002,25371.8046998
221,34.292,32.8474791676,35.7365208324,0.948,0.929626740713,0.966373259287,25241.92,25079.1464127,25404.6935873
222,34.546,33.260189602,35.831810398,0.948,0.933657379066,0.962342620934,25278.72,25114.247747,25443.192253
223,34.604,33.2648675303,35.9431324697,0.95,0.933508384532,0.966491615468,25310.06,25144.0876024,25476.0323976
224,33.792,32.5123753247,35.0716246753,0.95,0.932537472945,0.967462527055,25344.94,25180.0783025,25509.8016975
225,33.732,32.3580732917,35.1059267083,0.952,0.935518382481,0.968481617519,25382.38,25217.209003,25547.550997
226,34.582,32.9787578234,36.1852421766,0.94,0.920110363384,0.959889636616,25416.98,25252.6579791,25581.3020209
227,33.112,31.9147931124,34.3092068876,0.942,0.923761806935,0.960238193065,25454.72,25289.8719944,25619.5680056
228,33.294,31.8353805788,34.7526194212,0.964,0.950220055535,0.977779944465,25492.42,25328.2126581,25656.6273419
229,33.596,32.33115672,34.86084328,0.96,0.943760179707,0.976239820293,25530.26,25366.3990885,25694.1209115
230,32.534,31.2470952964,33.8209047036,0.96,0.943760179707,0.976239820293,25561.48,25398.1786518,25724.7813482
231,33.268,32.0703691307,34.4656308693,0.952,0.935518382481,0.968481617519,25597.52,25433.7758135,25761.2641865
232,33.916,32.3916681462,35.4403318538,0.942,0.922879378759,0.961120621241,25634.6,25471.1387768,25798.0612232
233,33.4,31.7892259358,35.0107740642,0.942,0.921226673414,0.962773326586,25661.98,25498.5523445,25825.4076555
234,33.18,31.8341999096,34.5258000904,0.952,0.931912451678,0.972087548322,25691.94,25528.5897532,25855.2902468
235,33.228,31.7576118382,34.6983881618,0.952,0.932750503196,0.971249496804,25726.46,25563.5975024,25889.3224976
236,32.232,31.0161611932,33.4478388068,0.958,0.939761806935,0.976238193065,25758.08,25593.9093237,25922.2506763
237,33.384,32.119790226,34.648209774,0.95,0.930741942156,0.969258057844,25789.82,25625.1284973,25954.5115027
238,32.098,30.9598722795,33.2361277205,0.964,0.94907172683,0.97892827317,25821.68,25656.600455,25986.759545
239,33.28,31.974498735,34.585501265,0.95,0.929100102089,0.970899897911,25855.84,25690.4132621,26021.2667379
240,32.506,31.2504900247,33.7615099753,0.966,0.951238280273,0.980761719727,26858.02,26689.6026939,27026.4373061
241,33.07,31.6733843065,34.4666156935,0.96,0.94480903911,0.97519096089,26892.96,26723.0421643,27062.8778357
242,32.33,30.9149644102,33.7450355898,0.954,0.937548412784,0.970451587216,26932.04,26762.22909,27101.85091
243,32.112,30.6617644984,33.5622355016,0.954,0.935653674409,0.972346325591,26967.7,26798.1204418,27137.2795582
