"episode","steps_mean","steps_lower","steps_upper","reward_mean","reward_lower","reward_upper"
260,80.04,73.1986044024,86.8813955976,0.26,0.157715357657,0.362284642343
270,80.7,74.9839048937,86.4160951063,0.25,0.165694380139,0.334305619861
280,77.48,70.0955360553,84.8644639447,0.29,0.175891167854,0.404108832146
290,78.78,71.8054597085,85.7545402915,0.28,0.169177384666,0.390822615334
300,75.23,66.9970013244,83.4629986756,0.33,0.20359778645,0.45640221355
310,74.73,65.9675965327,83.4924034673,0.36,0.19071565884,0.52928434116
320,75.13,66.7343081156,83.5256918844,0.35,0.21831041196,0.48168958804
330,71.05,61.6001109037,80.4998890963,0.38,0.229945469487,0.530054530513
340,69.97,59.368653614,80.571346386,0.4,0.21529564111,0.58470435889
350,68.71,58.6461008909,78.7738991091,0.42,0.255485191691,0.584514808309
360,68.3,59.2845476359,77.3154523641,0.44,0.296135973513,0.583864026487
370,66.31,57.0415672942,75.5784327058,0.47,0.304623400523,0.635376599477
380,66.68,56.537123639,76.822876361,0.51,0.326996596509,0.693003403491
390,62.01,49.4573739068,74.5626260932,0.51,0.330130448149,0.689869551851
400,61.71,51.135160606,72.284839394,0.55,0.344183752489,0.755816247511
410,56.78,44.5754903091,68.9845096909,0.62,0.432849119163,0.807150880837
420,57.38,45.3679762339,69.3920237661,0.61,0.412070225278,0.807929774722
430,57.22,43.9790118411,70.4609881589,0.6,0.40336719445,0.79663280555
440,54.01,41.6174317543,66.4025682457,0.65,0.461486903105,0.838513096895
450,53.72,40.6791310242,66.7608689758,0.66,0.465694291866,0.854305708134
460,53.52,40.6941119406,66.3458880594,0.66,0.45992729265,0.86007270735
470,50.05,38.5675745749,61.5324254251,0.73,0.548243652967,0.911756347033
480,50.95,37.8881561879,64.0118438121,0.68,0.495912351876,0.864087648124
490,48.47,35.3288311149,61.6111688851,0.71,0.526996596509,0.893003403491
500,46.87,35.4155967483,58.3244032517,0.76,0.597572144787,0.922427855213
510,46.26,35.0882004572,57.4317995428,0.75,0.59093247458,0.90906752542
520,44.74,33.006683163,56.473316837,0.77,0.601220233259,0.938779766741
530,45.38,33.8479378312,56.9120621688,0.73,0.557884342178,0.902115657822
540,43.36,31.6695029015,55.0504970985,0.8,0.634795399113,0.965204600887
550,42.41,30.8486554458,53.9713445542,0.83,0.682814845781,0.977185154219
560,40.4,29.5311777148,51.2688222852,0.85,0.71406127261,0.98593872739
570,39.7,29.998536518,49.401463482,0.85,0.747437786883,0.952562213117
580,40.99,30.1863237916,51.7936762084,0.79,0.63750234221,0.94249765779
590,38.35,27.2843101155,49.4156898845,0.86,0.720144116639,0.999855883361
600,37.24,27.0224259832,47.4575740168,0.85,0.71406127261,0.98593872739
610,38.18,28.692666404,47.667333596,0.86,0.724270570236,0.995729429764
620,36.0,28.0304831358,43.9695168642,0.88,0.779963646325,0.980036353675
630,35.15,27.1411790986,43.1588209014,0.89,0.780987910913,0.999012089087
640,34.79,26.7626563385,42.8173436615,0.9,0.804619079206,0.995380920794
650,32.49,26.2731638839,38.7068361161,0.94,0.863101443229,1.01689855677
660,33.48,26.8496709108,40.1103290892,0.92,0.854263236888,0.985736763112
670,32.23,27.0580525727,37.4019474273,0.92,0.854263236888,0.985736763112
680,33.04,28.1676077732,37.9123922268,0.93,0.871106625843,0.988893374157
690,29.96,26.5526843097,33.3673156903,0.95,0.912297380621,0.987702619379
700,31.63,25.6559203201,37.6040796799,0.95,0.899416628083,1.00058337192
710,31.13,26.0458692281,36.2141307719,0.94,0.863101443229,1.01689855677
720,29.83,25.8072806895,33.8527193105,0.97,0.921717088808,1.01828291119
730,31.62,26.7716366488,36.4683633512,0.94,0.870889957119,1.00911004288
740,29.46,25.9909984021,32.9290015979,0.97,0.921717088808,1.01828291119
750,30.48,25.861430665,35.098569335,0.94,0.870889957119,1.00911004288
760,31.02,26.0557460589,35.9842539411,0.95,0.872732623095,1.0272673769
770,30.15,25.8411662433,34.4588337567,0.96,0.899675808994,1.02032419101
780,29.76,25.0591379894,34.4608620106,0.96,0.909981823162,1.01001817684
790,27.57,25.7334373361,29.4065626639,0.99,0.967378428373,1.01262157163
800,27.76,25.4384981416,30.0815018584,0.98,0.949837904497,1.0101620955
810,28.08,24.8682678956,31.2917321044,0.98,0.949837904497,1.0101620955
820,27.94,25.8213408973,30.0586591027,0.98,0.949837904497,1.0101620955
830,28.46,25.0608710081,31.8591289919,0.96,0.909981823162,1.01001817684
840,27.83,25.4354710543,30.2245289457,0.98,0.949837904497,1.0101620955
850,27.52,25.7299234653,29.3100765347,0.99,0.967378428373,1.01262157163
860,27.99,25.5953760738,30.3846239262,0.98,0.949837904497,1.0101620955
870,27.74,24.9135203462,30.5664796538,0.98,0.934756856745,1.02524314325
880,27.29,24.8371961209,29.7428038791,1.0,1.0,1.0
890,27.02,24.7887693059,29.2512306941,0.98,0.949837904497,1.0101620955
900,27.57,25.2950475656,29.8449524344,0.98,0.949837904497,1.0101620955
910,27.17,25.2336704024,29.1063295976,0.99,0.967378428373,1.01262157163
920,27.75,24.8791986704,30.6208013296,0.99,0.967378428373,1.01262157163
930,26.75,25.4538850603,28.0461149397,1.0,1.0,1.0
940,26.62,24.3413639757,28.8986360243,0.99,0.967378428373,1.01262157163
950,27.36,24.8961518528,29.8238481472,0.99,0.967378428373,1.01262157163
960,26.44,24.2555374334,28.6244625666,0.99,0.967378428373,1.01262157163
970,27.04,25.3491058241,28.7308941759,0.99,0.967378428373,1.01262157163
980,26.49,24.6415870281,28.3384129719,0.99,0.967378428373,1.01262157163
990,26.17,24.6919611433,27.6480388567,1.0,1.0,1.0
1000,26.35,24.9010220673,27.7989779327,1.0,1.0,1.0
1010,26.24,25.0485972276,27.4314027724,1.0,1.0,1.0
1020,26.22,25.0211752713,27.4188247287,1.0,1.0,1.0
1030,26.96,25.17935035,28.74064965,0.99,0.967378428373,1.01262157163
1040,27.16,25.1039935088,29.2160064912,0.98,0.949837904497,1.0101620955
1050,26.17,25.1262160733,27.2137839267,1.0,1.0,1.0
1060,26.17,25.5704927844,26.7695072156,1.0,1.0,1.0
1070,25.95,25.2761876299,26.6238123701,1.0,1.0,1.0
1080,26.01,24.8362671372,27.1837328628,1.0,1.0,1.0
1090,26.25,25.3500202324,27.1499797676,1.0,1.0,1.0
1100,26.09,25.1848544094,26.9951455906,1.0,1.0,1.0
1110,26.66,25.0717573006,28.2482426994,0.99,0.967378428373,1.01262157163
1120,26.15,24.8994319066,27.4005680934,1.0,1.0,1.0
1130,25.65,25.0243182441,26.2756817559,1.0,1.0,1.0
1140,26.01,25.3259701555,26.6940298445,1.0,1.0,1.0
1150,26.27,25.0901790698,27.4498209302,1.0,1.0,1.0
1160,26.13,24.6199924429,27.6400075571,0.99,0.967378428373,1.01262157163
1170,25.78,25.2643692954,26.2956307046,1.0,1.0,1.0
1180,25.41,24.9278190207,25.8921809793,1.0,1.0,1.0
1190,25.6,25.1113182003,26.0886817997,1.0,1.0,1.0
1200,26.36,24.8197384016,27.9002615984,0.99,0.967378428373,1.01262157163
1210,25.8,25.2908052225,26.3091947775,1.0,1.0,1.0
1220,25.64,25.1476089873,26.1323910127,1.0,1.0,1.0
1230,26.52,25.1444794685,27.8955205315,0.99,0.967378428373,1.01262157163
1240,25.71,25.1254756314,26.2945243686,1.0,1.0,1.0
1250,25.71,25.339899289,26.080100711,1.0,1.0,1.0
1260,25.62,25.1099126805,26.1300873195,1.0,1.0,1.0
1270,25.5,25.180082666,25.819917334,1.0,1.0,1.0
1280,25.75,25.3366444648,26.1633555352,1.0,1.0,1.0
1290,26.03,25.6366621041,26.4233378959,1.0,1.0,1.0
1300,25.63,25.1494727575,26.1105272425,1.0,1.0,1.0
1310,25.87,25.5326932255,26.2073067745,1.0,1.0,1.0
1320,25.73,25.3395639356,26.1204360644,1.0,1.0,1.0
1330,25.61,25.2982743417,25.9217256583,1.0,1.0,1.0
1340,25.57,25.1238328669,26.0161671331,1.0,1.0,1.0
1350,25.63,24.9004372662,26.3595627338,1.0,1.0,1.0
1360,25.9,25.5305912822,26.2694087178,1.0,1.0,1.0
1370,25.65,25.2607307251,26.0392692749,1.0,1.0,1.0
1380,25.59,25.2138041783,25.9661958217,1.0,1.0,1.0
1390,25.7,25.2734435547,26.1265564453,1.0,1.0,1.0
1400,25.62,25.1529742585,26.0870257415,1.0,1.0,1.0
1410,25.82,25.4650342936,26.1749657064,1.0,1.0,1.0
1420,25.79,25.304294259,26.275705741,1.0,1.0,1.0
1430,25.47,25.0354537993,25.9045462007,1.0,1.0,1.0
1440,25.72,25.287092489,26.152907511,1.0,1.0,1.0
1450,25.56,24.9699088376,26.1500911624,1.0,1.0,1.0
1460,25.5,25.1560991994,25.8439008006,1.0,1.0,1.0
1470,25.68,25.2328780892,26.1271219108,1.0,1.0,1.0
1480,25.74,25.3702835698,26.1097164302,1.0,1.0,1.0
1490,25.62,25.1603371853,26.0796628147,1.0,1.0,1.0
1500,25.49,25.109296879,25.870703121,1.0,1.0,1.0
1510,25.74,25.407532154,26.072467846,1.0,1.0,1.0
1520,25.96,25.4973779521,26.4226220479,1.0,1.0,1.0
1530,25.34,24.9566920966,25.7233079034,1.0,1.0,1.0
1540,26.34,24.9523796921,27.7276203079,0.99,0.967378428373,1.01262157163
1550,25.78,25.2139080076,26.3460919924,1.0,1.0,1.0
1560,25.44,25.0105209911,25.8694790089,1.0,1.0,1.0
1570,25.72,25.1785504791,26.2614495209,1.0,1.0,1.0
1580,25.85,25.4352711868,26.2647288132,1.0,1.0,1.0
1590,25.69,25.4343995973,25.9456004027,1.0,1.0,1.0
1600,25.75,25.3112866442,26.1887133558,1.0,1.0,1.0
1610,25.4,25.0110960647,25.7889039353,1.0,1.0,1.0
1620,26.01,25.2685321931,26.7514678069,1.0,1.0,1.0
1630,25.46,25.1309703834,25.7890296166,1.0,1.0,1.0
1640,26.14,25.7859966968,26.4940033032,1.0,1.0,1.0
1650,25.39,24.9066412442,25.8733587558,1.0,1.0,1.0
1660,25.94,25.5876065428,26.2923934572,1.0,1.0,1.0
1670,25.77,25.3420462051,26.1979537949,1.0,1.0,1.0
1680,25.56,25.2076065428,25.9123934572,1.0,1.0,1.0
1690,25.34,24.9566920966,25.7233079034,1.0,1.0,1.0
1700,25.52,25.0640632356,25.9759367644,1.0,1.0,1.0
1710,26.16,24.7272210919,27.5927789081,0.99,0.967378428373,1.01262157163
1720,25.53,25.123860356,25.936139644,1.0,1.0,1.0
1730,25.56,25.2141208467,25.9058791533,1.0,1.0,1.0
1740,25.78,25.4186837774,26.1413162226,1.0,1.0,1.0
1750,25.77,25.2859359538,26.2540640462,1.0,1.0,1.0
1760,25.53,25.0554260007,26.0045739993,1.0,1.0,1.0
1770,25.35,25.0497962225,25.6502037775,1.0,1.0,1.0
1780,25.84,25.3441567996,26.3358432004,1.0,1.0,1.0
1790,25.81,25.2605756765,26.3594243235,1.0,1.0,1.0
1800,25.63,25.3208385211,25.9391614789,1.0,1.0,1.0
1810,25.77,25.5043637075,26.0356362925,1.0,1.0,1.0
1820,25.45,25.1860816643,25.7139183357,1.0,1.0,1.0
1830,25.81,25.4368392889,26.1831607111,1.0,1.0,1.0
1840,25.78,25.3009541324,26.2590458676,1.0,1.0,1.0
1850,25.63,25.3538685278,25.9061314722,1.0,1.0,1.0
1860,25.32,25.0570529476,25.5829470524,1.0,1.0,1.0
1870,25.78,25.3166410968,26.2433589032,1.0,1.0,1.0
1880,25.53,25.1910117256,25.8689882744,1.0,1.0,1.0
1890,25.74,25.409246801,26.070753199,1.0,1.0,1.0
1900,26.0,25.698379045,26.301620955,1.0,1.0,1.0
1910,25.62,24.9929112469,26.2470887531,1.0,1.0,1.0
1920,25.72,25.3463063651,26.0936936349,1.0,1.0,1.0
1930,25.64,25.3719134311,25.9080865689,1.0,1.0,1.0
1940,25.78,25.2962296998,26.2637703002,1.0,1.0,1.0
1950,25.68,25.3282525441,26.0317474559,1.0,1.0,1.0
1960,25.73,25.2775057341,26.1824942659,1.0,1.0,1.0
1970,25.48,25.1533986794,25.8066013206,1.0,1.0,1.0
1980,25.59,25.3151067918,25.8648932082,1.0,1.0,1.0
1990,25.63,25.0596551908,26.2003448092,1.0,1.0,1.0
2000,25.56,25.3094548177,25.8105451823,1.0,1.0,1.0
